Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
ARL4C	0.0006014421815052629	5.31133046024479e-05	0.000602985150180757	0.0002667286607902497	0.000253122765570879	9.691621380625293e-05	0.0011971102794632316	6.157621828606352e-05	1.930034159158822e-05	7.820603059371933e-06	2.9098741833877284e-06	1.0515678695810493e-05	5.5280106607824564e-05	3.802201172220521e-05	0.00034610528382472694	0.0006821659626439214
HEBP1	0.00010235115769319236	5.832063470734283e-05	0.000161928721354343	0.00038061803206801414	0.0002382754028076306	0.00014440951053984463	0.00012060399603797123	0.0003585529630072415	4.00309800170362e-05	0.0009115918655879796	0.00024454508093185723	0.00044166448060423136	2.0340354240033776e-05	0.00011423937394283712	0.000379687815438956	7.341883610934019e-05
SLIT2	3.5542910836738884e-07	2.1746774336861563e-07	3.7386232634162297e-06	3.28487715250958e-07	3.964092684327625e-05	3.077558119457535e-07	4.518592788826936e-07	1.8051350707537495e-06	1.2738235000142595e-06	1.36079322032856e-07	7.132845348678529e-05	0.0023837198968976736	6.356012454489246e-05	1.4589855709346011e-05	0.0006824751617386937	1.398305897737373e-07
FNIP2	3.1332547223428264e-05	2.1182862838031724e-05	4.8362759116571397e-05	0.0005122515722177923	0.00026390349376015365	9.702402167022228e-05	6.0254951677052304e-05	0.0003997765015810728	3.270792831244762e-06	1.3689471416000742e-05	7.857114542275667e-05	4.8410944145871326e-05	0.00018059414287563413	3.0892217182554305e-05	0.0005467782029882073	1.688577322056517e-05
AC013461.1	2.4188913812395185e-05	0.00010613884660415351	3.0040157071198337e-05	0.00019065332890022546	0.00026233118842355907	9.864103776635602e-05	2.7240595954935998e-05	0.00013973658496979624	1.0043816473626066e-05	6.417598342522979e-05	0.0017309370450675488	0.0004963433020748198	6.724154809489846e-05	0.0001763440523063764	0.0002705362858250737	3.800238482654095e-05
FLT4	1.4922169611963909e-05	2.7275677894067485e-07	6.742296682205051e-05	9.132791234378601e-08	1.2348889868007973e-05	9.771419939852422e-08	8.722265192773193e-05	0.0016399233136326075	5.910250138185802e-07	7.116224054470877e-08	2.1439262809508364e-07	8.319358130393084e-06	8.369825650333951e-07	1.1636064300546423e-05	1.9682509844187734e-07	5.2860491450701375e-06
VAV3	0.00014851678861305118	8.697435987414792e-05	5.14743551320862e-05	0.00010448526154505089	1.664933006395586e-05	0.00020353839499875903	6.328473682515323e-05	5.247112858342007e-05	9.363359367853263e-07	0.000974613125436008	5.5193668231368065e-06	1.2772467925969977e-05	0.0014672051183879375	5.207695267017698e-06	3.38766108143318e-06	0.0001392514241160825
CADM1	0.00015026114124339074	1.9081800928688608e-05	3.04661261907313e-06	0.0002956091775558889	2.2977599655860104e-05	2.2839287339593284e-05	3.421330620767549e-05	5.5834891099948436e-05	0.000563125591725111	3.618729533627629e-05	9.447789489058778e-05	3.291043640274438e-06	7.371669926214963e-05	0.0006510445382446051	0.0008991187205538154	4.754519977723248e-05
PRR16	1.007660671348276e-06	2.572938910816447e-07	7.824163503755699e-07	1.8670551071409136e-05	2.1253892555250786e-05	1.4930641327737249e-06	1.4032409012543212e-07	1.0508094305805571e-07	3.5313541957293637e-06	6.60802106722258e-05	0.0009570407564751804	0.00032735365675762296	0.00010004350042436272	2.36059076996753e-05	0.00031531829154118896	1.1456003079501897e-07
ANP32E	0.0005372599116526544	0.0011888567823916674	0.0002564747992437333	0.00013104018580634147	0.00036195741267874837	0.00011664917110465467	0.0004164261044934392	0.00010027391545008868	0.00018161803018301725	0.00015521877503488213	0.00017398505588062108	0.00025263437419198453	3.2043393730418757e-05	0.00011585330503294244	0.00010795738489832729	0.00037042098119854927
NUCKS1	0.0004541350353974849	0.0011891896137967706	0.0004451432323548943	0.0003294095804449171	0.0007863804930821061	0.00025101975188590586	0.0005312098655849695	0.00035503690014593303	0.0001384098723065108	0.0009667165577411652	0.0005783169181086123	0.0008139124256558716	0.00017139551346190274	0.0002765539975371212	0.0006492084939964116	0.00042426621075719595
RPL27A	0.0005761852371506393	0.0005538635887205601	0.0017509631579741836	0.00039483961882069707	0.0006704173283651471	0.0006625141832046211	0.0009287493885494769	0.0004023633955512196	0.0004269835480954498	0.000496838241815567	0.0004469190607778728	0.0005645514465868473	8.804632670944557e-05	0.0006767507293261588	0.0006521758623421192	0.000626484164968133
CASP10	6.375006341841072e-05	6.426641630241647e-05	0.00011836273915832862	0.00021497588022612035	3.950337850255892e-05	0.00018887291662395	0.0001395935978507623	0.000508453871589154	0.0008133146911859512	1.3575232742368826e-06	7.478961833840003e-06	4.047295806230977e-05	5.127818076289259e-05	0.00041218806290999055	1.140031326940516e-05	8.944643923314288e-05
RGS10	0.001023170305415988	0.0002567568444646895	0.0010004466166719794	0.0012502458412200212	0.0003894302644766867	0.0010487609542906284	0.0006806265446357429	2.6175694074481726e-06	6.279253284446895e-05	0.00034584690001793206	5.293178401188925e-05	6.548530654981732e-05	5.075884109828621e-05	7.98958571976982e-05	0.00013158358342479914	0.0008152771624736488
LTBP4	0.0002666169311851263	7.041249773465097e-05	0.0002553692611400038	4.167154838796705e-05	0.00023819170019123703	5.6473691074643284e-05	0.000274287915090099	0.0002807506825774908	8.93778124009259e-05	7.747886411380023e-05	0.00018930160149466246	0.0017786490498110652	0.0003795335069298744	8.584268653066829e-05	0.0003566177620086819	0.0002136451512342319
GXYLT2	1.6033203564802534e-07	2.0560632663091383e-07	5.065588197794568e-07	1.9161980162607506e-06	1.8769218513625674e-05	5.094467496746802e-07	3.0584135402023094e-07	9.512965561953024e-07	2.3718373540759785e-06	3.0037659826120944e-07	1.9776414319494506e-06	0.00011053078924305737	2.6354353394708596e-05	1.2531399079307448e-05	0.001395814586430788	1.4729262431956158e-07
BTNL9	4.4972257455810905e-06	2.9103857741574757e-05	2.102159669448156e-06	1.5132633279790753e-07	2.046877852990292e-05	2.0232506358297542e-05	2.5606354370211193e-07	0.0007790927775204182	1.761284465828794e-06	1.348980926962895e-08	5.640575295728922e-07	4.260116838850081e-06	1.9126157440041425e-06	7.167386229411932e-06	3.1551667234452907e-07	1.0874985036934959e-06
ATF5	0.0001741905725793913	6.646087422268465e-05	0.00011739657929865643	0.0010048040421679616	0.00016385306662414223	0.00020346870587673038	4.0414714021608233e-05	4.376791912363842e-05	0.0005770638235844672	0.0005362414522096515	5.803834574180655e-05	7.769464718876407e-05	0.00027114420663565397	0.00018994987476617098	0.00010366866627009585	7.394912245217711e-05
TMEM45A	1.454173116144375e-06	5.7256083891843446e-06	1.4234524314815644e-06	9.363345270685386e-06	5.498340033227578e-05	1.4866877791064326e-05	1.851807496677793e-06	2.0494924683589488e-05	0.0003027129278052598	6.797182140871882e-05	5.314891313901171e-05	0.00021230611309874803	5.082960342406295e-06	0.00039779418148100376	0.0006024472531862557	1.9560336568247294e-06
GLTSCR2	0.000831346376799047	0.0003298471565358341	0.002696329727768898	0.0001472092408221215	0.0004716383118648082	0.0007525463006459177	0.000709810177795589	0.00037537384196184576	0.0003365884767845273	0.0007137348293326795	0.00047294097021222115	0.0007763658068142831	0.00015031218936201185	0.0005186365451663733	0.0003443454916123301	0.0005344903911463916
ITGA6	0.0001392296253470704	2.118805787176825e-05	0.00028410530649125576	6.727738946210593e-05	0.000138043804327026	1.0655232927092584e-06	0.00021047283371444792	0.0015372403431683779	0.00039377572829835117	0.00023205179604701698	6.917085556779057e-06	3.353640204295516e-05	0.00029884069226682186	0.0008331303251907229	7.497581009374699e-06	3.304098572698422e-05
CHN1	0.0004866564995609224	2.038247839664109e-05	1.867605715233367e-05	6.476037128777534e-07	8.296669693663716e-05	1.0172055908697075e-06	2.9202505174907856e-05	0.00011675213318085298	5.291101388138486e-06	2.440979415041511e-06	0.0008313275757245719	0.00029673095559701324	1.6592099200352095e-05	3.80215460609179e-05	0.0002898230741266161	0.0001346262579318136
STAB1	4.399406634547631e-07	1.18312584618252e-06	6.113970698606863e-07	0.0016076259780675173	1.3767437849310227e-05	2.4809061869746074e-05	5.852431286257342e-07	0.0006048489012755454	2.4163884972949745e-06	1.682272454672784e-07	2.8915974326082505e-07	1.291438275075052e-05	4.909743893222185e-06	6.105501961428672e-05	3.4109982607333222e-06	2.8874768531750306e-07
FTL	0.00010293609375366941	4.871039345744066e-05	0.0001918488705996424	0.002114006085321307	0.00011442569666542113	0.00021107973589096218	9.57359152380377e-05	4.7512323362752795e-05	0.0002721536729950458	0.00017626334738451988	7.891458517406136e-05	0.0002777252811938524	1.9488385078147985e-05	0.00024730133009143174	0.0002761626965366304	9.445378236705437e-05
SIVA1	0.0006056007114239037	0.001268301042728126	0.0007105031982064247	0.000427002931246534	0.000842348556034267	0.0004023376386612654	0.0006313450867310166	0.0003292879555374384	0.0004623132408596575	0.000806033203843981	0.0005589639185927808	0.0006920526502653956	7.748402276774868e-05	0.00038369791582226753	0.000466594792669639	0.0006685744738206267
EPCAM	3.7426680137286894e-06	1.1606836778810248e-05	6.764162208128255e-06	1.6311290664816624e-06	8.387582056457177e-05	3.279983047832502e-06	1.1347391591698397e-05	9.347785635327455e-06	5.236040578893153e-06	0.0011713727144524455	2.2167466795508517e-06	6.526287052111002e-06	0.0001302834425587207	2.6593344955472276e-05	7.071971594996285e-06	1.0084953828481957e-05
ACOT7	0.000194442443898879	0.0004809806705452502	2.226904507551808e-05	0.00010108587594004348	0.00015730569430161268	0.000649993191473186	0.00011674809502437711	0.00017651710368227214	1.850243097578641e-05	6.91459426889196e-05	6.911082891747355e-05	4.00565768359229e-05	1.0971193660225254e-05	1.2342146874289028e-05	8.076187077676877e-05	0.00031095423037186265
PDGFB	4.3398973502917215e-05	9.443947419640608e-06	6.231386942090467e-05	0.0001540361699881032	0.00011951672058785334	1.8304522200196516e-06	0.0002561291039455682	0.0012262949021533132	5.330927706381772e-06	0.00011676327994791791	0.00016026724188122898	1.0137618119188119e-05	4.0979968616738915e-05	7.274263043655083e-05	8.543333365196304e-07	1.3480511370289605e-05
KIAA0125	1.0729082760008168e-06	0.0005649573868140578	1.252140191354556e-05	1.442771122128761e-06	3.648771235020831e-05	0.0006979576428420842	3.2011653274821583e-06	9.260031674784841e-07	0.0025888162199407816	3.080591781667863e-08	3.8060848055465613e-06	2.7021849291486433e-07	4.757591511861392e-07	0.0018461333820596337	1.691776787993149e-06	2.2030775653547607e-05
HDAC9	0.0001448038237867877	0.00027233525179326534	9.361389857076574e-06	9.78548705461435e-05	0.0002126583713106811	0.0007701942813582718	6.7707042035181075e-06	0.00019954169692937285	0.0003962054324802011	6.39259087620303e-06	0.00015011355571914464	1.8735110643319786e-05	5.312350913300179e-05	0.00015743845142424107	3.565369115676731e-05	4.0287119190907106e-05
ELF1	0.0008139046840369701	0.0003234304313082248	0.0004931955481879413	0.0002465135185047984	0.0002177579008275643	0.0005361027433536947	0.0005946346209384501	0.000205726275453344	0.00019482326752040535	0.00036884204018861055	7.266012107720599e-05	0.0002488965692464262	0.0007990446174517274	0.00012087771756341681	0.00013577964273281395	0.0008223093464039266
UACA	1.6975856169665349e-06	5.64152696824749e-06	5.142612735653529e-06	4.661778802983463e-05	7.983322575455531e-05	8.105417691695038e-06	5.515096745511983e-06	0.0007909976993687451	9.152358870778698e-06	1.7738062524585985e-05	0.0014911299804225564	0.000624589214567095	0.0003876125265378505	5.5665419495198876e-05	0.0008905089925974607	1.7062260440070531e-06
HIP1	4.955175245413557e-05	0.00013477788888849318	5.162600427865982e-05	0.00011099764378741384	0.00042745014070533216	0.00012275695917196572	0.00018279928190167993	0.0006302450783550739	7.775545964250341e-05	0.00011937723320443183	0.0007479639607481658	7.72349230828695e-05	0.0009146754164248705	0.00021092395763844252	0.00025719276163727045	0.00022841787722427398
CERS2	0.000267373223323375	0.0001621635747142136	0.00030158928711898625	0.00020838250929955393	0.00010786671191453934	0.00022295820235740393	0.0003485873166937381	0.0002691683766897768	0.00018161677871830761	0.0011208306532353163	0.00013489736011251807	0.00029175341478548944	0.0007337190327234566	0.00021208584075793624	0.0002339026250410825	0.00035647215554490685
PHACTR2	0.0006276495987549424	5.1220067689428106e-05	8.019645611057058e-05	0.00027125500491820276	0.00019032346608582884	0.00014044949784874916	0.00015079235890880227	0.0007303216843865812	1.8903054296970367e-05	1.2096750651835464e-05	0.0002759220951702446	0.0007230018964037299	0.00010868167009903118	3.38175923388917e-05	0.0006195527384988964	0.0001714016543701291
MEF2C	1.6477949884574628e-06	0.000505067699123174	5.6321646297874395e-06	0.00048348255222663283	0.000181862385943532	0.0010486417450010777	2.5410040507267695e-06	0.0008971238858066499	0.0007721821311861277	2.45404476117983e-06	0.0012472195085138083	3.2072930480353534e-05	1.9246617739554495e-05	0.000564494461286813	7.880545308580622e-05	1.857291294982133e-06
FLNA	0.0004365288477856666	0.0002003750705625862	0.00030569787486456335	0.00039469957118853927	0.0004769069782923907	0.00011043193080695346	0.0007885018130764365	0.0004152504843659699	2.461811527609825e-05	3.488718721200712e-05	0.0011896253563463688	0.0003132478741463274	0.0002772229490801692	9.28631197893992e-05	0.001617932110093534	0.00047201558481901884
S100A9	8.659913532937935e-07	6.324297373794252e-06	1.3577639492723392e-06	0.0007758188876323402	2.4920813302742317e-05	7.883588114054874e-05	4.120032372156857e-06	7.671911248507968e-07	1.0133931027667131e-06	3.435054168221541e-05	7.121802809706423e-07	6.414481390493165e-07	1.5766769934089098e-07	2.6686791898100637e-05	7.920110647319234e-07	2.114175458700629e-06
ENY2	0.00028058449970558286	0.00034645837149582803	0.0003019663563463837	0.0004723497258964926	0.00039703326183371246	0.00029333526617847383	0.0003001492586918175	0.00033416610676795244	0.00036475088563747704	0.0008530529448762536	0.0002689520188141614	0.00021993034170009196	4.617889862856828e-05	0.00034492509439587593	0.00037250007153488696	0.00035160433617420495
TPM3	0.0009976375149562955	0.0009311207104474306	0.0008312473655678332	0.0009723445400595665	0.0011793567100539804	0.0007472594734281301	0.0009675608016550541	0.0006336719961836934	0.00018277244816999882	0.000671626883558929	8.367178816115484e-05	0.00015548565716017038	0.00019461358897387981	0.0003333264321554452	0.00022519842605106533	0.001233216724358499
GBE1	8.292317215818912e-05	0.00011008623550878838	7.341659511439502e-05	0.00025687902234494686	0.00012186090316390619	0.00031337959808297455	9.348223829874769e-05	0.00015650337445549667	7.829046080587432e-05	0.00010156449570786208	0.0001700764987617731	0.00013636320363730192	5.154619793756865e-05	0.0001233205694006756	0.0002812680322676897	8.776616596151143e-05
STRA13	0.00039134075632318854	0.0008085729205049574	0.0002746757527347654	0.00029520841781049967	0.0003808203327935189	0.00015198791516013443	0.0003333146160002798	0.00015981639444362372	0.0002658446319401264	0.0014082295820116997	0.00021723363897763193	0.0001773039548425004	0.00017618048877920955	0.00027043273439630866	0.0001725180190987885	0.0003897234855685383
CYTH4	0.00036000239197164774	7.813497359165922e-05	0.00015230249846354127	0.0006312342011369765	5.348214108380489e-05	0.0004227010940667242	0.0007938866037875414	1.3572716852650046e-06	0.0003505770000629127	1.5432965483341832e-07	2.2545825686393073e-06	1.5053446986712515e-06	5.1194474508520216e-06	7.433475548168644e-05	4.6426336552940484e-07	0.0005108811892569065
SEC11C	0.0006729606539011002	0.0003057731664739549	0.00027805252466350794	0.00021029746858403087	0.0002912261988967657	0.00014943123096600175	0.0003084578784182668	0.00014894013293087482	0.0071976021863520145	0.00043774303048849106	9.46735599427484e-05	1.8901986550190486e-05	9.347948798676953e-05	0.002863786881789565	7.758341234875843e-05	0.0003983164206147194
HIST1H2AH	1.456813123468237e-07	0.0008010100573301315	3.661228333839972e-07	1.0146382010134403e-05	1.187656835099915e-05	1.0494001401184505e-07	8.073544449871406e-05	9.680395123723429e-06	4.32290107710287e-06	5.6183456763392314e-05	3.980052838414849e-07	3.967117299907841e-05	1.9250344962529198e-07	5.306047114572721e-06	1.0544848919380456e-05	4.9392806431569625e-06
PEAR1	1.859488349964522e-07	3.801851562457159e-07	4.4433059542825504e-07	1.6544928485018318e-06	5.273654460324906e-05	5.788617727375822e-07	1.456625255968902e-07	0.0005259569152258337	3.1491206300415797e-06	7.358224962672466e-08	0.0008555781678296626	0.0008122360450215638	2.6481067834538408e-05	1.2819312360079493e-05	2.0187073459965177e-05	1.4365087963597034e-07
