Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32	Topic33	Topic34
RABAC1	0.0009514657431282103	0.00035865991958417	0.0006767128361389041	0.0003703600086737424	0.0004764828481711447	0.0004622630658559501	0.0005742555949836969	0.0006339526153169572	0.0006864116294309497	0.000525748182553798	0.0005303521174937487	0.0024991726968437433	0.0010549834696576	0.000534000457264483	0.0006917115533724427	0.0008629309013485909	0.0007478800835087895	0.0006427538464777172	0.0010914807207882404	0.0011132502695545554	0.0013912394642829895	0.0004089140275027603	0.0005403031827881932	0.0008237091824412346	0.0003730590979102999	0.00022655945213045925	0.0004806357028428465	0.00030654907459393144	0.0007487288676202297	0.0004469610867090523	0.0006342233973555267	0.0008553174557164311	0.00033842952689155936	0.0004349763912614435
NSMCE1	0.0003948279772885144	0.001709391362965107	0.0005106235039420426	0.000132743691210635	0.0003731581091415137	0.0003777546517085284	0.0001508721470599994	0.000118455987831112	0.0003926310164388269	0.0004251619684509933	0.00035181414568796754	0.00016677830717526376	0.0002848662552423775	0.00041972316103056073	0.00017366732936352491	0.0006264387047849596	0.00020731925906147808	0.0005150653305463493	0.0004585899587254971	0.0002336413017474115	0.00029100061510689557	0.00045655941357836127	0.0006107923691160977	0.0003004295867867768	0.00019287827308289707	0.00012738276564050466	0.0001924951357068494	0.00036652787821367383	0.0005067736492492259	0.0008156917756423354	0.00012859009439125657	0.0004779371665790677	0.0001801410544430837	0.000678627984598279
MEF2A	0.00023646160843782127	8.550938946427777e-05	0.00042306893737986684	0.0005685006035491824	0.00024388555902987719	0.00018076974083669484	0.0004977417993359268	0.00010230632324237376	0.00022483825159724802	0.00016199497622437775	0.00016426261572632939	0.0002490571641828865	9.426314500160515e-05	8.793766755843535e-05	0.0002048200840363279	9.415074600838125e-05	0.00041900796350091696	0.00022190483286976814	0.0001413605932611972	0.0002970210916828364	0.000115145870950073	0.00026392831932753325	7.526859553763643e-05	0.00022088350669946522	0.0005053539061918855	0.00017967367602977902	0.0017001250525936484	8.69633222464472e-05	7.725937030045316e-05	8.90092269401066e-05	0.0008463874110020697	0.000271016702754423	0.000709282117895782	0.00011570975766517222
ELMO1	0.0003030454972758889	0.00047562262625433505	0.00029583642026409507	0.001657709595747292	0.0003542622725944966	0.00025489850668236613	2.1684689272660762e-05	6.731565372319892e-05	0.000280350650427863	0.000330466398736462	0.00042997379205189645	0.00012560677714645863	0.00037558027543127537	0.0005594064714387059	4.981172605766915e-05	0.00027627465897239745	0.0005815562326461077	0.00019651975890155882	9.495648555457592e-05	2.973617120005656e-05	3.214402750018053e-05	0.00031110653071664274	7.383491174550727e-05	1.270858888346993e-06	0.0004641505656763911	3.285373168182559e-05	0.00013110743020661175	8.346310642082244e-05	7.862039637984708e-06	0.00023263983894139528	0.0006023514433763921	4.378270659799455e-06	0.0002542653528507799	7.875539154156286e-07
RNGTT	0.0002743979566730559	5.072437124908902e-05	0.00017067042062990367	0.0007305217441171408	0.0001808415981940925	0.0002696760348044336	0.0001740276493364945	3.44865329680033e-05	0.00023951131151989102	0.0003112955600954592	0.0002499803085811436	0.0002442356199026108	0.0002715409791562706	0.0002681489859241992	0.00010792569082695991	0.0001033538646879606	0.00013036542804911733	0.00027649226831272244	0.0008207432692870498	5.6204509746748954e-05	3.426311013754457e-05	9.327959560323507e-05	0.00011053909838665277	8.523347059963271e-05	0.0005862728576175869	6.989362736931071e-05	0.0002387099521001801	0.0002688172389753163	1.5975916539900936e-05	0.00014660716988146305	0.00013037094322498888	3.849610220640898e-05	6.146194937173277e-05	0.00010325360199203715
ABCA8	1.7085940839933755e-07	1.4191763284543413e-06	9.49644254433224e-06	6.806232022427139e-07	0.000137635666760616	3.4500598644626734e-07	0.00026010474539361894	2.4687682525836863e-05	0.0002708449028432369	2.0651164334140049e-07	1.304677113012076e-07	8.613016575509391e-07	1.2313894615090248e-07	3.237011867440742e-07	0.003381779184564948	7.852705721234088e-07	2.5122577085312514e-07	3.354890338869154e-07	1.2032316590193659e-05	1.1618476492003538e-06	0.00019400801102165133	5.599387691290758e-07	2.34144608839415e-05	0.00013547996059060097	1.0305322462045297e-07	1.8792852074511757e-07	0.00010082827793667093	2.0268662410671823e-05	3.8159066662046826e-07	4.4690918912237976e-06	4.056634224980371e-06	6.828075527209876e-08	2.0387891197515273e-07	1.451111870665045e-07
RABEP1	0.0002704931830521673	0.00010908828699029982	0.0001092149832402356	0.00048469542525708675	0.00012969599629286677	0.00021639041369780898	0.00018471505609340966	0.00012426797184161842	0.00016462081111967564	0.0002139005227945745	0.00021080722217448056	8.167289342964068e-05	0.0002955490490421653	0.00022967920813243836	0.00022330463980324566	0.00014137662947177887	0.0001415604492649436	0.0001641129347262904	0.00025293801445513964	0.000196995388250798	0.00025468526291660964	0.00020159930863883346	0.00013966301048640162	0.0001914852182380855	0.0003262888640165329	0.00014569019549526274	0.0001624627475393936	0.0001942802919074893	0.0001568103616591543	0.00010557458881521598	0.0002900373947340995	0.00024045849568210542	0.00015381861885543913	0.0017707295482978225
VWF	1.8913916619567317e-06	5.347784281184431e-06	6.452881279983558e-06	5.169918040337507e-06	0.0001380350295221433	3.022143744146888e-07	4.0442853332933737e-07	1.4572722648154013e-05	0.00021348586597014219	9.631670536691672e-07	4.599728526955005e-07	9.849014759311103e-07	9.184284976981871e-07	1.588107465977373e-06	1.9875431007676525e-06	4.161141532676993e-06	0.0023569047916680574	1.2201454637761344e-06	3.2656051189405844e-05	1.2672386446865858e-06	2.2946414901525714e-07	7.67832602832641e-07	1.1861447092087474e-05	5.240502787273726e-07	1.1242753998885746e-06	1.7036850294971373e-06	8.779510244494304e-05	9.873958333628252e-06	1.6829817468533292e-06	3.178713541274192e-06	0.0012883389135822654	8.162107860698598e-07	2.024115929089021e-06	4.36916252510855e-06
ASRGL1	1.8437397102388786e-06	0.0008780593052506447	6.401740392902866e-06	3.7460051771631697e-06	9.113107807934284e-05	1.5065368643263355e-05	5.725094638364681e-07	7.306304905796424e-05	0.00019321797299198806	1.9168853668816155e-06	7.667712793590908e-07	9.467564814258367e-05	7.570681646029698e-07	8.299614933093835e-07	1.4011412758918596e-06	1.9825372419290943e-06	0.00046216612099669874	7.664610166102648e-06	4.895704842056148e-05	1.6055133755799034e-06	4.983444341633003e-06	1.2858517948188819e-05	1.031435931508895e-05	1.4792077536185388e-06	9.545611874273163e-07	0.00020416892948560417	2.257309461128898e-05	7.128250217647292e-06	7.026411026345158e-07	0.012901249341666698	0.0002920757979154587	8.577864355174825e-05	0.00018513861868996173	2.269008655275684e-05
IGKV3D-15	4.0014416669009734e-08	4.0738992623801096e-08	1.9752533262362704e-06	8.464839140742697e-08	2.2433385311160237e-05	7.466400830935527e-08	3.8773222854615597e-08	5.122470611240715e-06	4.715181057690643e-05	1.386717318752062e-08	3.326917408230656e-08	0.0007943862583488226	2.0333882133627412e-08	2.4684362998073084e-08	8.10470055512269e-08	1.9219660316593945e-06	3.2617865741713103e-08	5.2745722456393196e-08	2.4172718440240715e-06	2.345109884061003e-08	5.3754700246599896e-08	1.1002263278214741e-07	4.541443558991887e-06	3.781991324558476e-07	2.748869576407742e-08	3.4125459791312096e-08	2.1852561360446998e-07	2.950273483293131e-06	4.4335394022709806e-08	6.962424663470301e-07	3.1458078808555e-08	7.627141584976016e-09	1.4306732687430213e-08	2.1601243016533545e-09
SLC11A2	6.620077328989282e-05	0.0006502169999293983	0.00011608478234848008	0.00034070643596351147	9.62552148848772e-05	0.00013330578804016113	0.00037576808244921267	6.827568722655997e-05	0.00011682568583637476	9.724823758006096e-05	0.0002081064012600109	0.00012527999933809042	9.836896788328886e-05	0.0001661514979787171	0.00013828903320245445	9.940082964021713e-05	8.20119385025464e-05	0.00015670213906560093	0.00013035898155067116	0.00016487008542753756	0.00012691377196460962	6.184546509757638e-05	2.432624387438409e-05	8.619738218840212e-05	5.7626748457551e-05	5.835790580022149e-05	0.000571371172554791	6.960012251511216e-05	1.5052559319883585e-05	0.00011882800026796758	9.783008135855198e-05	3.994010330643505e-05	0.00033963590976782143	0.00024694972671568394
MTSS1	0.00028670256142504513	0.00011387974518584087	0.00010208064486505464	0.0004814990097656846	9.653697634348646e-05	0.00014719214232172817	9.497763676336035e-05	1.8319988157600164e-05	0.00016320368740707636	0.00011297324817860499	0.0001563120458740741	2.035219040408265e-05	0.00014637775893788785	0.00016063089424278587	8.038785017561167e-05	4.887226896244101e-05	0.0001369656529277563	0.00044078557402826846	2.9620441637234762e-05	0.00010559950897004455	3.632259540609084e-05	5.856523785041645e-06	2.8848762667621486e-05	3.181534702889621e-05	0.0009080825839191675	0.00027004588628187776	0.003209042362868786	4.786944919032976e-05	5.785445682704449e-05	0.0005110845086164773	0.0010211304761469364	0.0005583825404755771	0.0002735742018558085	0.00043652518070302904
BDKRB2	1.3436277868095203e-07	2.1325712395992014e-07	4.8550327846896835e-06	1.7596345003312308e-07	9.828054317040369e-05	1.3336385507045634e-07	3.209232454537414e-05	1.3380697964748833e-05	0.0001566270657349378	8.11820797252949e-08	4.803518436347076e-07	1.6665309487962077e-07	5.544547221347784e-08	7.705430675741809e-07	0.0001900446804938838	1.6334817587448924e-07	0.00020117613894399256	9.660879385364751e-08	5.53832342120586e-06	1.3316895092430059e-05	0.0001578534720465541	1.5780060493852943e-06	9.983441486838274e-06	3.675155824112153e-07	1.2707984353710344e-07	4.0092234598887444e-07	2.8520402338472195e-05	6.198371465870878e-06	1.2832898619308253e-06	1.4532066643369035e-06	0.002049133414402604	4.92487470182823e-06	1.7131520735347294e-07	2.8817632937716553e-06
OSM	0.00023304020578507334	2.5822700990829617e-05	5.1681245167856105e-06	2.0081495222257217e-06	4.379664096632041e-05	0.00012338747910689563	7.300788951170034e-08	1.0774243492051028e-05	8.873952901922166e-05	7.241225830512121e-05	0.00012461778533179313	2.4009038952499395e-06	0.00011873901530634612	0.0003182936052326113	1.633818840218737e-07	7.530514994869009e-05	1.2005882865651074e-07	0.0004166027356404811	1.870530286396388e-05	5.2810801065561463e-08	1.2147867778367072e-07	5.202507054491434e-06	9.58740110945655e-06	6.517458928101405e-08	2.769662387436256e-06	2.3814113774278667e-06	5.43462931545946e-07	6.777758699172409e-06	1.265093061419975e-07	0.00010761713929241523	4.6670773912182995e-08	2.9082567465366083e-08	0.0006094579584896564	4.334556713558868e-09
SERPINB1	0.001025070552714169	0.0008098825928755105	0.0002339178026886657	0.0002526036696508527	0.00027804315323010087	0.0005855562631040812	0.00014527063467539847	0.00023268141376320273	0.0003758318198379129	0.0004725195758510381	0.000618334102910012	0.00014979940897319466	0.0005987042677588761	0.0006428171182051301	0.00021713237219955772	0.0005585058243013918	0.00029337010346353054	0.0008244687924161553	0.000532030884642154	8.345470268977806e-05	0.0002849691081792116	0.0012680594809353352	0.00012837343092542142	0.00011926113074878231	0.00043772434582933784	7.084983371896669e-05	0.000448733102530241	0.00011445251584518701	0.0001898971531772986	0.0002774742606561631	4.5561082515632734e-05	6.30352515145205e-05	0.0008751527639105916	0.00022553619055543095
SDCBP	0.00019131225417368114	0.0005985504831187427	0.0002817848580889404	9.44290732149966e-05	0.00022949845879338682	7.863133942009881e-05	0.00018882306176237762	0.00037572087603621185	0.0006454525864683092	0.00032555460347793996	0.00023828262055758387	3.05134235532023e-05	0.0003195865429006517	0.00030092065571807325	0.00039438417297787964	0.00035477601340971887	0.0009277142235077918	0.0003434371028561145	0.0005334146553650498	0.00030480572604574263	0.0008160462602972984	9.365882579004392e-05	0.0002159401192329824	0.0003154714358970523	0.00015679893840570003	0.00022753720986656845	0.0003834853123407811	0.000177586407517083	0.00021230867423582822	0.00028193541220389307	0.00017361836216878146	0.000349117792211473	0.0011247355723753572	8.959425031207502e-05
STEAP4	9.664394156061462e-07	2.986181186770409e-07	4.58517251900048e-06	2.9871494007238653e-06	7.792044198140502e-05	2.01788770937128e-06	2.726043385337107e-05	3.070259845117107e-05	0.0001688141346676275	1.6576999541939585e-06	8.848799097904703e-07	1.4510758319374872e-06	9.500400892648031e-07	1.3617767535833991e-06	4.7835383156780154e-05	1.1376262136764126e-06	5.639933533529984e-07	2.034844101217459e-06	1.0900198503804859e-05	1.3088437299302313e-05	3.074122651014477e-05	7.779094630677719e-06	1.734621218929533e-05	0.0019616088829934597	2.2555809664481785e-06	1.1061211807827931e-05	2.159444738936145e-05	1.6304707969538867e-05	7.25544032320613e-06	2.2974649255047552e-05	3.297558578196913e-06	4.756710950459819e-06	8.637790415377822e-06	5.6453915021847934e-05
FAM198B	5.816842758576968e-07	8.922456800064538e-07	2.625919114507269e-05	5.52809478904237e-06	0.00011700954200932756	1.0719686542870477e-06	0.0006175994640216231	0.00020140435663051903	0.00029244471807032824	4.597916927195911e-07	4.832043032365618e-07	2.035923898802139e-06	4.866108156420523e-07	5.508277354238089e-07	0.0007599972886964679	8.86845157310745e-07	0.0010473375441506505	4.2095823005183775e-07	1.8196511518908665e-05	0.0010325305629521608	0.0004692335787694901	5.725052687921561e-06	3.3876152883749455e-05	3.309893509140238e-05	3.6650092738454987e-07	1.3107402992318384e-05	0.00042592440149746835	0.0014104865258559585	0.0013638869859278202	9.782037523109466e-06	0.001296240370720625	9.561338629282545e-06	0.00020218230201862752	0.0011387438280507922
IGKV1D-39	7.288151238071805e-08	4.0655972810554886e-08	1.978733280338929e-06	8.859084488221924e-08	2.2220145183382556e-05	6.478551313193748e-06	9.087538899166248e-08	4.83962094222079e-06	5.709772085538134e-05	1.3516470289687277e-06	2.3338000119110802e-06	0.003727886127308011	1.2976059906577575e-06	3.1472495720663574e-07	8.881291080342635e-08	5.377342660040085e-08	3.302247009173698e-08	1.8063410607283004e-06	2.95169911623816e-06	4.548759946487735e-08	5.569711092334728e-08	1.1421900580899091e-07	4.549542154563824e-06	3.681575151404104e-07	2.8681903074812e-08	3.414162961234979e-07	1.1579599004107877e-06	2.998521267727483e-06	4.395199582063469e-08	7.525409841946384e-07	6.093380306992913e-07	1.0220506219127401e-08	2.1798317817456336e-08	2.9302615889292838e-09
COL8A1	1.0578934279692476e-06	1.8896483879871084e-06	1.2631516256078612e-05	2.270931418024702e-06	7.320288568735123e-05	2.371260052314028e-06	0.0013362376485019922	1.96415712707676e-05	0.00011117988469777629	2.9080322860863816e-07	1.270963025490346e-06	4.563524669265462e-07	2.269720340564163e-07	7.725963087068521e-07	3.0193898510333383e-06	5.049778906141e-07	7.819381266926939e-07	4.3217005440965295e-07	1.0956917321891524e-05	0.002524417592212558	0.00048789006541483104	5.162834213479073e-07	1.2869808415416628e-05	2.5986416858359007e-06	3.389119740404567e-07	1.3942775467512547e-06	2.176252382923849e-05	9.152196071227081e-06	1.7857406419352628e-05	4.107207132619806e-06	2.4633804059703834e-05	3.875072252412792e-06	2.3253424785707466e-07	5.849119020240323e-07
RPS23	0.0010114405304193497	0.0010324536124244332	0.0009551939438097179	0.0003152056597173214	0.001106470008380711	0.0006907440838404	0.0002273162390338257	0.001215121941640973	0.0012056727427989244	0.003305349498987198	0.0007393345586024225	0.0006395038217306137	0.0012500450247898698	0.002889653667807579	0.0013823709450662136	0.0026026670821011066	0.00106561160646379	0.0018132602563127875	0.001414280734024942	0.0009185028029605746	0.0015859593404456973	0.0026456767227500677	0.000725740974303335	0.0007101045339368284	0.0030416068620979786	0.00032263173488900065	0.0004010579432360828	0.0012937221908941865	0.005338377319276333	0.0007865797379054129	0.000292611715849489	0.0018913957756012678	0.0005590942455455661	0.0007072192383930087
FZD6	0.0001009579500532709	4.800988335773582e-07	1.3788439900963567e-05	3.998092870460823e-05	0.00011285806249361485	7.458290201611817e-05	0.00026107783196493983	1.9795839762082323e-05	0.00033301234361715615	5.462639455799945e-05	0.00018490830552764237	0.00014491302135866135	2.7137053621117957e-05	6.8660854594782e-05	8.07668584457133e-06	4.7473833546973765e-05	0.000648331013508141	4.4412154238671064e-05	3.753527198568918e-05	0.00025267567252740264	7.343832839978859e-05	2.821312818923616e-06	2.8089556508348323e-05	2.025317917286884e-05	4.077294943272136e-05	0.00020798131299670786	0.002095830626785755	1.044316104525933e-05	8.594834071118385e-06	1.9954452000092715e-05	0.00039519756683148444	0.00014413506141863763	1.1530603387654992e-06	3.5110493627144024e-05
