Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
USP6NL	0.0001201676859636791	0.00016550731379538774	0.0002169858053093776	6.196756294229999e-05	9.915509872371331e-05	1.7744840079103597e-05	4.319002982811071e-05	0.00010056281462311745	3.349085818626918e-05	0.00019043135398533195	8.691397670190781e-05	0.0010224661091342568	3.592486791603733e-06	0.0001826792722567916	7.107957117113983e-06	0.0005767124821431935	1.0365209163865075e-05	4.790882485394832e-06	3.7856468679819955e-06	5.9314825193723664e-05	0.0001317498681601137	9.031205263454467e-05
CFH	0.00038749322993680835	0.00024539671721868217	4.202027810151776e-07	0.0002115718525601551	2.212945986457271e-07	1.0437573109811638e-05	4.226793680572882e-05	8.050217002164572e-05	2.2166141206980683e-05	3.397945192773477e-06	0.0017055950593203306	2.649500174811692e-06	7.516131063312059e-06	0.0001389243407174945	5.128793782205321e-05	1.5008034779384616e-06	7.846310836612247e-06	4.23850906372536e-06	1.6912612181840814e-06	8.336183964274824e-05	0.0003851914079859853	1.271741780328739e-06
CACNB2	0.001526725827716291	3.5427240163699025e-07	2.841960849764291e-06	1.0922287401626818e-05	2.7807429432868958e-05	2.9161035399738466e-06	2.5324494345113635e-05	8.631143828097265e-06	2.1247790016332146e-07	1.4732546560480841e-07	0.00017245221533812582	2.5961293204090907e-07	6.803770702390466e-07	8.699603495188057e-05	6.160548196021409e-07	4.618516129539785e-07	3.471495119811152e-06	0.00013962182856630534	3.05115634091635e-07	3.2576713238086086e-06	2.3013510599412257e-06	3.3102222118941427e-07
SRSF7	0.0003016800619661808	0.000271528959274292	0.0004252150247339159	0.00020153696823399514	0.0006292510661296546	0.0005112243816256523	0.00035095831844955683	0.00028563171508722007	0.0010294468374922872	0.00026668247301131487	0.0004915240569971502	0.0008130236528813839	0.0002321912324987352	0.00027872854843735695	0.0008246478973887861	0.0002891483891289681	0.0001992786565097049	0.0007644880679436028	0.0006881509907543659	0.002163333585485816	0.00015391650958918035	0.000559101696126163
ADCYAP1	5.095873945037965e-08	2.406247467945377e-08	1.4716316165674925e-08	4.7964238802933323e-08	3.5087348582152345e-09	1.3639286144950802e-08	3.163442897857749e-06	2.5795050078158965e-06	9.941173217953292e-09	2.0606115924692858e-08	7.433026638636875e-08	4.679885989844479e-08	5.4590028497614185e-08	7.577879387099529e-06	1.2114539060803509e-07	9.65581179457331e-08	6.753081152055529e-07	3.372033319237744e-08	3.172133489215412e-08	1.5402314090806613e-07	2.9696284542524154e-08	4.257626429193806e-08
GALM	3.9041373383952305e-05	4.504651587922126e-05	1.2236708244017791e-05	5.453360063256696e-05	5.1544651796575636e-05	0.00013962491357233375	0.00011463075497886166	8.22499641799368e-05	0.00040116935269907117	0.0002814141334965825	0.00010004052455769852	2.4930353902163915e-05	4.8557838454144076e-05	0.00020261583267711103	3.743772322195582e-05	4.2489580664550886e-05	6.573928112629801e-05	0.0009615800227038562	0.0006688824505545199	0.00019728178449440747	7.118428766261786e-05	6.784329889342189e-05
CTSD	0.0001308788196183741	9.329301974503323e-05	0.00021465493773575872	7.138423825381324e-05	0.00013564166147261858	4.435685696080327e-05	0.00014102506975177675	0.00016714179946575314	0.00013446144293993711	0.0017147187609225512	0.0001594102504896	2.133163798134774e-05	0.0013458221219480038	0.00012827069440390915	0.00033611460821703076	7.23459233995527e-05	0.00015383545542135835	0.0001673218357609585	0.0005228124209679663	4.554821498459205e-05	0.00010203744022874162	5.026715371059254e-05
RPS14	0.0005369806312955916	0.00040261982940137386	0.00119580770842731	0.0010172243928536773	0.000476060900837183	0.005406639073044062	0.0015883223386481404	0.0009871817892417312	0.0025384475011378527	0.0004734465619549155	0.000439503783127293	0.002142271026968956	0.0009439329151064157	0.0008889019372873008	0.0012925845803692937	0.0010511553846299648	0.0008372284937649965	0.0007330451626330614	0.0006492181564681232	0.0005226318025961518	0.0003964131174143404	0.000332353578414768
TSPAN4	0.00044217956019565463	0.0006872232188470662	6.768013554392383e-05	0.0009505602065473795	1.7408314306521788e-05	0.00010022045898949727	0.00011630029621301219	0.00015120868920348585	1.3851109542883933e-05	0.0005451046745292842	0.0012922249734401703	1.8962335161631927e-05	0.00048615364357829094	0.00013935203605797142	0.00016203515406232327	2.3626605980098248e-05	0.000215581021620892	5.276071078696987e-06	1.6140247680596076e-05	7.895762246334925e-05	0.0008888095035217702	3.722627297975123e-05
IL3RA	1.5151673323998693e-05	0.0011767257237806916	1.7142066610631446e-07	4.292274752515368e-06	1.4210966980954254e-07	7.525952241849154e-06	3.906810161424801e-05	1.870112282631453e-05	2.9211884111646214e-07	5.663939009536989e-05	6.4840196500881575e-06	4.922652351524448e-06	2.498642061254941e-05	3.633628148236312e-05	6.311246352197486e-07	0.0006915178964845836	3.1491963454755023e-06	1.1870768048538594e-06	3.845089509013633e-07	3.230711399737629e-06	5.118429839967575e-07	2.8002747853861365e-07
PAWR	0.0005694797728210688	4.9291804316453636e-05	0.00021812364866491407	0.0002221305767307058	0.0013635578798130155	3.407905751373619e-05	2.34655035455944e-05	2.0925885110045783e-05	2.321239435332245e-06	2.5010979243234033e-06	0.00021887927141506225	0.0002262978086946532	9.34994545787049e-07	5.740397682529874e-05	0.00011998297850368544	2.8702026611426845e-05	1.2074022379238158e-05	3.4676847917580744e-06	1.4921123465683195e-06	8.956713281804696e-05	0.0008505830192007124	1.5392588466056623e-05
PPT1	0.00031956261955201626	0.0002779746428132057	0.00021408959582913667	0.00016947554831858724	0.00045176659477874637	0.00014081306289881468	0.00021015654783695936	0.00010601113899610937	0.0003116428852081299	0.0013989785220474005	0.00033234150032512844	0.00014038887456990778	0.00022159381478559226	0.0001822631456889212	0.00014380505308508873	0.00011518305109348148	5.757701728725806e-05	0.00027998522273264825	0.00029000212089158595	0.00023658452846575528	0.00018779331003315747	0.00013824031339026988
PLEK	1.542267114018614e-06	4.162915502092801e-06	3.005062808369985e-06	1.0828697440956603e-06	6.756049941714082e-08	2.366311264268006e-06	3.968842429458164e-05	2.6786845410242677e-05	0.00015073690155986696	0.0010723861632868648	9.189016054733656e-07	0.00033425717265345156	0.0001549483567941934	4.46995509264525e-05	0.002197868190705776	0.0006618713960051537	3.161950007779524e-05	5.303027865011245e-05	8.492312917951494e-05	7.204057055787416e-06	5.06100946040533e-07	6.903389930812409e-06
DNM3	1.1381061995052733e-05	0.0008061579428613186	2.3140048597269924e-06	0.00018444258603267372	1.7686708815745078e-05	5.649289960274473e-05	4.770519444718957e-05	2.1527885110117495e-05	4.95988115289947e-06	3.6258063573768595e-06	0.00013198181113693863	4.110685767955147e-05	7.41944822948426e-05	2.553978811192792e-05	2.7863472951139556e-06	3.391960035514785e-06	3.1214017326419707e-06	3.987304444308393e-05	2.038302227447275e-06	0.00040615149191580713	0.0002547760377638042	4.789780177816283e-06
NUTM2B-AS1	0.00019592911121435463	0.00023676389537286013	9.988648525904864e-05	0.00010450822446728125	0.00018734554760158062	7.699855632381514e-05	0.0002759913622867316	0.00020036149362567812	0.00032515148632228374	9.724355186335742e-05	0.0002936224627774209	0.0002757096372079104	0.0006500896415673196	9.580213372828439e-05	0.0003859710705000907	0.00020599669369403273	6.375925295287743e-05	0.0003847973421216011	0.00044209224870428443	0.0014330513076856732	0.00025469213142059743	6.640424544457346e-05
KLRD1	5.299294230098894e-07	1.1586267874008627e-06	4.771805492964631e-07	5.87506065130583e-06	1.6740354169542115e-07	2.0693869373644702e-06	6.069024675525725e-05	5.3256560931913555e-05	9.739903180161491e-05	3.3753002526282216e-07	7.134589168344974e-07	1.4741170843990403e-06	0.00011645340418908745	0.00010536691115703434	0.004912246484309435	4.307687049731612e-06	1.0155072232009843e-05	2.02874780370621e-05	0.0010312085505574942	1.8757189536700025e-05	1.0555560947977938e-05	3.2248219667962985e-06
HYI	0.0003429385251365602	0.00011803609231719747	0.0005122928414493799	0.0005881941760890186	0.0010635534999892116	0.0007323556928895414	0.0006908707437105477	0.00040664031985215843	8.476036600768566e-05	8.139702549669892e-05	0.0007273997762240469	5.644157135975547e-05	0.0007287380867637694	0.00043759867548942566	8.908093877835199e-05	0.0005072922795079648	0.001421133754774928	0.0001325520279351622	2.4126729840645567e-05	0.00036075367825105786	0.0002307017712155357	0.0003844569728244096
TNFRSF1A	0.0008481109398417175	0.0006392131326720119	0.00039542297599837184	0.0007778133149258792	0.0002146077313227579	0.0002937597455456853	0.0001827705855248496	0.00013276345271151513	0.0002861023531295359	0.0006265350384637713	0.001065615564584732	1.1897435797436628e-05	3.266284693381749e-05	0.0003210204013157636	0.0005557436961680651	1.423654339305358e-05	7.213208300527185e-05	0.0002494648506399244	0.00036204728530719876	0.00030819879611954093	0.0007147254655137658	7.139614172047004e-05
KCNH2	6.049710066236003e-08	2.808074270888028e-07	4.505609041416392e-08	5.460620755570744e-08	5.1921564825363475e-09	1.622322010064181e-08	3.7855515984119847e-06	0.1346336156129837	3.69340291683784e-08	8.074696467019749e-08	7.818987768359875e-08	9.126831201911045e-08	9.973131454898976e-06	8.75310979608912e-06	1.3354193129089253e-07	4.500373051996576e-06	8.134347240229545e-07	6.402906649327633e-08	4.755187177352127e-08	1.7052586542831705e-07	3.370486112430626e-08	6.253803519484791e-08
VMP1	0.0003098196175415069	0.00014163146261125803	0.00013002615014556795	0.0003744207788258791	0.0007536624907515943	6.104681961005554e-05	0.0001444899244233966	8.120960410451517e-05	0.0001723630994092673	0.00031396065605804324	0.00046640203800052404	0.00010062300134450197	0.00016696765669621527	0.0003264303086325526	0.00011618603457463905	7.670096965739504e-05	0.0001400200999341905	0.00044315552804619074	0.00020623097952920943	0.0014190401416271925	0.0014707217924296856	0.00011198832362424582
TUBA1B	0.0005328551633283496	0.000289019662886858	0.00032474801992066205	0.00045048227184452116	0.0001418018655385822	0.00038352570845745504	0.0002883586857933551	0.00012539300951175392	0.0002375414624111727	0.0008670364622958004	0.0002779343049041927	0.0002847049036063254	0.00019459579198155552	0.00023214280372485518	0.0001791214890545234	0.00011769745469791815	8.065513975452632e-05	0.00015682527737226337	0.00024788675364106894	0.00022273461217992008	0.0004065765533596277	0.0037736643571406603
SRP9	0.00037641378003172576	0.0003295053611509502	0.001774239121004939	0.0006018823478370905	0.0016132547752931714	0.0011508219176903367	0.0006897320854477584	0.00038594688521698117	0.0006488519138656557	0.0002623217587824911	0.00029399231425486505	0.0005242613842710853	0.0003517443547025323	0.0003868723870255053	0.0005323182558640838	0.0003744086134247482	0.00045000732643529773	0.0007431301055476069	0.0006867996999062598	0.00013956906332168728	0.00021593635028693825	0.001194759039208293
TMSB4X	0.0003525226202327758	0.0005718074389733374	0.0002012179174926132	0.0006890723598189652	0.00012971051910426468	0.0009490716620348394	0.0007026263047009706	0.0003044362529180944	0.001810823567211628	0.0014066105941310525	0.00014972666394896805	0.001267308834940195	0.0004924130043946207	0.0005570811918005347	0.0012518580770120025	0.00032374035799875855	0.0001695932587608695	0.0016897014575079083	0.0022891941480338573	0.0003061863244511187	0.00031775125535205007	0.0006148099200800061
PCDH12	8.031721336010378e-06	0.001929781399667263	1.1692030454923952e-07	9.243117347068619e-07	6.727088930347236e-07	7.857728405724629e-07	1.5826593880774453e-05	8.306691597681493e-06	1.9597801781401358e-07	7.549713336629793e-05	2.445039854137576e-06	6.366940397128928e-07	4.4334254312161647e-07	1.858632458606735e-05	3.061141171656345e-07	5.571880024035636e-07	7.758681022096425e-06	2.427011850159033e-06	2.0312040760472883e-06	6.298025141404651e-07	6.263211389523349e-07	2.51218892799443e-07
CARD9	3.2672247129994503e-07	1.54471331370587e-06	6.524789205286652e-05	9.861750186246354e-06	7.340005686273798e-05	5.479912942973897e-05	1.1625170373008586e-05	8.52966695674695e-06	4.44350507677882e-06	0.0010584440315142274	4.55238732683938e-05	3.3716539746819763e-06	8.18299813545309e-05	1.9231829355703667e-05	4.61289982922608e-06	3.777195524889976e-05	1.8051878214464523e-05	6.155162554932758e-05	2.242071059299633e-05	5.78721628698986e-05	5.827463155583246e-06	6.582552305189893e-05
BCAS4	2.6699543013819493e-05	6.402246413017565e-07	0.0005085691809654236	3.616475441958755e-05	0.0002508081088308245	2.009849777095951e-05	5.7707038649823517e-05	5.0801831093849614e-05	0.00022396720305550843	1.4763628541913931e-06	9.084334124054294e-06	0.0009675926994532347	4.235310552758165e-05	7.956753688631579e-05	0.00010071277210954577	0.00016673750360496342	4.705262654169928e-06	5.8288245782023296e-05	0.0005938630201853812	8.896520739654079e-05	5.88574112043716e-05	0.00021397224918473512
CADM3-AS1	5.078250524093164e-06	0.00043937360169366	5.686993986842026e-08	1.2105202813472715e-06	1.2268946747440168e-08	6.376805572472222e-07	1.639856600377243e-05	1.2397526916174684e-05	5.79651171506157e-08	3.303112237063033e-07	7.280065688064496e-07	1.267342923938486e-07	1.9438435572283197e-07	2.5245513825211674e-05	3.0451769816863816e-07	2.4737607873248635e-07	2.655544676599675e-06	9.531171940579952e-08	1.0015205020863505e-07	3.9409968621839653e-07	1.73141771142582e-07	9.950858981255806e-08
RPL8	0.0003663728421088308	0.00022009119857102633	0.0027305111289024353	0.0005279474426060915	0.00035371133708395064	0.004248801618814468	0.0004926924593746662	0.000466404075268656	0.0007826417568139732	0.0002315044403076172	0.0002848193980753422	0.0010953580494970083	0.0005273359711281955	0.00035611665225587785	0.0004404401406645775	0.0005616098642349243	0.0005414956831373274	0.0003986137453466654	0.00023105133732315153	0.0001678925909800455	0.00019987505220342427	0.0006311527104116976
MANF	0.0002699305769056082	0.00040045884088613093	0.0005262123886495829	0.00038261263398453593	0.00027083148597739637	0.00034320238046348095	0.0005130297504365444	0.000677255040500313	0.0003932248509954661	0.0003732737968675792	0.0003194796445313841	7.511529111070558e-05	0.0002701914345379919	0.0005456783110275865	0.00037819883436895907	0.0017460992094129324	0.003461100859567523	0.00023662857711315155	0.00039498263504356146	8.064803841989487e-05	0.00042847878648899496	0.00036614915006794035
EML4	0.00015436296234838665	0.00018696019833441824	9.123305790126324e-05	9.344468708150089e-05	5.4151190852280706e-05	0.0001089033466996625	0.00043685970013029873	0.00020189386850688607	0.0008915606886148453	0.00028632531757466495	0.0001238969707628712	0.0005307390820235014	0.0001387989177601412	0.0002997000701725483	0.0003707816358655691	0.00022798255668021739	9.278900688514113e-05	0.0009634080342948437	0.0003887818311341107	0.0026264062616974115	0.00020034426415804774	0.00014761016063857824
SDC3	3.7525016523431987e-05	0.00037195548065938056	0.00011850911687361076	0.0002296782040502876	0.00020207847410347313	1.0741594451246783e-05	1.4785511666559614e-05	1.8643782823346555e-05	3.4961746564476925e-07	0.0007473574951291084	0.0007489816634915769	3.1881887707641e-07	3.0290491395135177e-06	2.7714386305888183e-05	7.610750003550493e-07	4.779556661560491e-07	2.3467966911994154e-06	1.3964880736239138e-06	1.2683299246418756e-06	3.82455164071871e-06	0.00013095836038701236	1.14765125545091e-05
IGFBP3	8.687099580129143e-06	0.0005995298852212727	5.3399777243612334e-05	0.0005439057713374496	3.8707617022737395e-06	4.715175964520313e-05	2.2551732399733737e-05	1.0718415069277398e-05	3.7115612940397114e-05	4.998403255740413e-07	0.0005732796853408217	3.03015826830233e-06	3.3152944070025114e-06	2.3470773157896474e-05	9.706788114272058e-05	1.730553776724264e-05	2.5304755126853706e-06	4.134494702157099e-06	3.2094988000608282e-06	3.3303927921224385e-05	0.0003162848006468266	5.446954219223699e-06
OAS3	0.00015312903269659728	0.00018652605649549514	1.8090373487211764e-05	0.0003356428351253271	4.881799759459682e-05	9.711178790894337e-06	0.00010039679182227701	0.00010381383617641404	9.471327211940661e-05	0.0003710731107275933	5.4690030083293095e-05	6.581767956959084e-05	3.3695552701829e-05	8.24967137305066e-05	1.1362544682924636e-05	0.00010534415923757479	2.2185962734511122e-05	0.0006260407972149551	0.0007979971705935895	6.602351641049609e-05	0.0003853881498798728	0.00028212321922183037
FGD2	3.265628549797839e-07	6.467071216320619e-07	4.826767963095335e-07	3.791815288423095e-07	4.8109161099318953e-08	7.009661828760727e-08	2.109711385855917e-05	3.777102756430395e-05	1.0268565347359981e-05	0.0005545630119740963	3.151157557113038e-07	0.0014189282665029168	6.769748210899706e-07	3.115528670605272e-05	1.4866717719996814e-05	0.0005687829689122736	1.1688370250340085e-05	1.2580848306242842e-05	4.885693851974793e-05	3.3937044463527855e-06	2.40790654970624e-07	1.015579186969262e-06
SPN	3.8189708106983744e-07	6.36873267012561e-07	4.7617339760108734e-07	1.580337652740127e-06	2.1345046263832046e-07	9.500091437075753e-06	0.00035894743632525206	9.095040149986744e-05	0.000555166567210108	0.00010350997763453051	1.196953689941438e-06	1.6446820154669695e-05	0.00018593246932141483	0.00011072812776546925	0.0012186056701466441	0.00012266611156519502	9.688950376585126e-05	0.000447125785285607	0.0006441734149120748	0.0006972379633225501	6.536433261317143e-07	1.915011125674937e-05
ERP29	0.00031247915467247367	0.00025004876079037786	0.0004723206802736968	0.00032490413286723197	0.0008052879711613059	0.0010268589248880744	0.0008212531683966517	0.00041885647806338966	0.001150939497165382	0.0005004275008104742	0.00042277624015696347	0.0013915610034018755	0.000532710924744606	0.0005761285428889096	0.0006900674197822809	0.001172709045931697	0.000520469038747251	0.0006005031755194068	0.0004884834052063525	0.0003138130414299667	0.00019238670938648283	0.0003102860937360674
SPDEF	1.0803039458551211e-06	1.2667551345657557e-06	3.4838671126635745e-05	1.6327674075000687e-06	0.0027492281515151262	3.7549127682723338e-06	1.204396721732337e-05	3.1979689083527774e-06	1.039496055454947e-06	1.4115549618054501e-07	4.523922143562231e-07	1.779795582024235e-07	3.1363217090074613e-07	2.0403333110152744e-05	7.1251911322178785e-06	1.7841009025687526e-07	9.980391268982203e-07	7.055419928292395e-07	5.303641614773369e-07	6.878907242935384e-06	7.884972887950426e-07	5.099499048810685e-06
ILK	0.0012121264589950442	0.0003635359462350607	0.00020921514078509063	0.0005739919142797589	0.00022311776410788298	0.00041485668043605983	0.0006552119157277048	0.00018874279339797795	0.00031642080284655094	0.0004930905415676534	0.00045477645471692085	0.0002592309028841555	0.0004571407043840736	0.00028149865102022886	0.0006226981058716774	0.00011892363545484841	0.00011498398089315742	0.0005075375665910542	0.00046155264135450125	0.000473610358312726	0.0007779540028423071	0.00017915453645400703
DUSP1	0.00010349015792598948	0.0001887214748421684	7.466051465598866e-05	0.00010788022336782888	0.0003044569166377187	0.0006130902329459786	0.000454867840744555	0.0003851519140880555	0.001255062292329967	0.0005781346117146313	0.0002597060811240226	0.001184603082947433	0.0005034104688093066	0.00024211584241129458	0.0008278589230030775	0.00047089383588172495	0.000529309909325093	0.0005871347384527326	9.407158358953893e-05	0.0006539322203025222	3.1233212212100625e-05	1.5970344975357875e-05
MCAM	0.0022284667938947678	0.0008160569705069065	1.239509310835274e-05	1.918915586429648e-06	3.663352003968612e-07	4.430356057127938e-06	1.8843125872081146e-05	1.1935934708162677e-05	2.187891141147702e-06	7.90939225225884e-07	1.1413347237976268e-05	8.711182886145252e-07	2.080927060887916e-06	6.011329242028296e-05	1.5377387398984865e-06	1.0137217714145663e-06	7.74708951212233e-06	3.2487641874467954e-05	2.3803863768989686e-06	3.747605296666734e-05	8.766915925662033e-06	9.515655619907193e-06
PABPC1	0.00024609395768493414	0.0001713183883111924	0.0028393487446010113	0.0003919948358088732	0.0004468002589419484	0.003508038353174925	0.0007518004276789725	0.0003602568758651614	0.0011984247248619795	0.00040367530891671777	0.00011975957750109956	0.001177481608465314	0.0008107286994345486	0.0004960978985764086	0.0004487797268666327	0.0005975518724881113	0.000329560658428818	0.0006680596270598471	0.00025964342057704926	0.000531701953150332	0.00020527298329398036	0.0007534718606621027
RP11-473L15.3	5.095875721394805e-08	2.406247823216745e-08	1.4716619034516043e-08	4.796428143549747e-08	3.509148083225e-09	1.3639839480106275e-08	3.1634540391678456e-06	2.5794849989324575e-06	9.941173217953292e-09	2.060611237197918e-08	7.433035165149704e-08	4.679885279301743e-08	5.458194962670859e-08	7.577902124467073e-06	1.211454048188898e-07	9.65581179457331e-08	6.753087404831604e-07	3.372033319237744e-08	3.172133489215412e-08	1.5402325459490385e-07	2.9696286318880993e-08	4.257658048345547e-08
TIMELESS	0.00014366467075888067	0.00010695350647438318	0.00013356625277083367	5.85047309868969e-05	0.00019065698143094778	5.4301101044984534e-05	2.0782961655640975e-05	2.450906322337687e-05	4.3272546463413164e-05	8.11065110610798e-05	3.365958764334209e-05	0.000236134699662216	2.437292641843669e-05	7.676316454308107e-05	5.925433015363524e-06	0.00013065255188848823	9.754768143466208e-06	0.00014118554827291518	0.00014156156976241618	3.3793956390582025e-05	6.272512109717354e-05	0.0012090136297047138
JAKMIP2	3.3746945860002597e-07	3.322537622807431e-07	4.3439067098915984e-07	2.6035282644443214e-05	3.6065820552266814e-08	7.689907761232462e-06	2.427918661851436e-05	3.649310383480042e-05	0.00019547302508726716	3.96108916902449e-05	2.507384579075733e-06	9.152319762506522e-06	0.0004770577943418175	0.0001751543313730508	0.0008239298476837575	1.1046497093047947e-05	7.996421118150465e-06	9.714864427223802e-05	0.0003150667471345514	0.00047806231305003166	5.49463220522739e-05	7.437864155690477e-07
DAB2	0.00024708855198696256	0.0005862794350832701	6.304489215835929e-05	0.0010693165240809321	2.3329501345870085e-05	6.847819167887792e-05	0.0001034268134390004	2.4198274331865832e-05	1.0912973493759637e-06	0.0014219455188140273	0.0005786208785139024	2.1012790512031643e-06	4.592289769789204e-05	4.84625379613135e-05	3.7667596188839525e-05	3.173822733515408e-06	6.277555712586036e-06	1.1819124665635172e-06	7.792370979586849e-07	1.2850981875089929e-05	0.0007249799091368914	4.6386535359488335e-06
ITPRIPL2	0.0003642586525529623	0.0003197619807906449	2.5174049369525164e-05	0.0005074833752587438	3.5924185795011e-05	1.1845800145238172e-05	7.272047514561564e-05	0.0001040816496242769	5.8572445595928e-06	0.00030491658253595233	0.0003841857542283833	8.81565301824594e-06	2.536344254622236e-05	6.930845120223239e-05	1.7630782167543657e-05	2.350962495256681e-05	7.965630356920883e-05	2.581566877779551e-05	5.912291453569196e-05	8.130176138365641e-05	0.0010291078360751271	9.303372280555777e-06
PGF	0.0022032097913324833	0.0002940546546597034	3.540544639690779e-05	6.644323002547026e-05	1.470077251042312e-07	2.749248051259201e-05	2.4279432182083838e-05	0.00010771190136438236	1.2260166215583013e-07	1.6579339217059896e-06	0.0005049141473136842	2.5567574084561784e-06	1.1156879509144346e-06	3.0119032089714892e-05	2.129633003278286e-06	1.033743615153071e-06	6.005591785651632e-06	3.700998547628842e-07	3.345068080307101e-07	3.4120089367206674e-06	1.5905496184132062e-05	8.038069609028753e-06
SLC9A3R1	2.3639564460609108e-05	3.047422615054529e-05	0.0005153178935870528	1.7171660147141665e-05	0.0012118705781176686	0.00011626062769209966	0.0003855375398416072	0.0004113774048164487	0.0009206292452290654	5.001445970265195e-05	1.0050421224150341e-05	0.00012978861923329532	0.00017769474652595818	0.00020769843831658363	0.0014485950814560056	0.00027333933394402266	0.0005052732303738594	0.000519337656442076	0.000963318336289376	0.00018982116307597607	1.3844395652995445e-05	0.00036338530480861664
CRLF3	3.735107748070732e-05	7.878798351157457e-05	7.487186667276546e-05	3.934306732844561e-05	7.132863538572565e-05	0.0001335658598691225	0.00015406438615173101	0.00016827273066155612	0.0006721424288116395	0.00020191677322145551	0.00010334463877370581	0.00037943795905448496	0.0001845848746597767	0.00039851394831202924	0.00041071849409490824	0.00018025911413133144	4.929400893161073e-05	0.00044649039045907557	0.0003086900105699897	0.00047127759899012744	6.030709118931554e-05	0.00016200606478378177
MOCS1	0.0013997484929859638	7.97817119746469e-05	6.162919362395769e-06	6.614599260501564e-05	7.374362758127972e-05	4.52309041065746e-06	0.011934928596019745	1.042841722664889e-05	7.152380590014218e-07	4.007791176263709e-06	0.0002795001200865954	9.497544510850275e-07	6.383332220138982e-06	3.568190732039511e-05	1.1263861097177141e-06	9.727495125844143e-06	7.094665306794923e-06	3.1053880320541793e-06	2.0637755824282067e-06	6.954875971132424e-06	5.6500761274946854e-05	2.465932766426704e-06
CLECL1	1.379119112243643e-07	1.9244528459694266e-07	5.039652606342315e-08	1.5170205358572275e-07	3.120273461831857e-08	3.563249890703446e-07	1.8678341803024523e-05	2.911557021434419e-05	6.502817996079102e-05	0.0002548886986915022	2.729351820107695e-07	0.0010150764137506485	9.732713078847155e-05	2.560028588050045e-05	8.274246283690445e-07	0.00032364288927055895	2.456938091199845e-06	5.636220157612115e-05	0.0003704349510371685	6.518388090626104e-06	1.1610734418354696e-07	1.4500157703878358e-05
AUTS2	0.00011561832798179239	7.328440551646054e-05	0.00020663405302911997	0.00019924314983654767	0.001949881436303258	2.237130502180662e-05	8.755254384595901e-05	2.129301537934225e-05	9.489276999374852e-05	5.18870547239203e-06	0.0001241192512679845	0.00017696773284114897	1.8037428162642755e-05	8.409267320530489e-05	0.0010800488526001573	3.657097840914503e-05	5.816954853798961e-06	1.6106450857478194e-05	4.42378586740233e-05	0.0003586547391023487	0.00023598631378263235	6.265310366870835e-05
HIST1H2AG	7.676438144699205e-06	4.5039271867608477e-07	1.0218068382528145e-05	9.144596333499067e-06	0.00011665875354083255	4.063493543071672e-05	2.774193671939429e-05	7.836390432203189e-05	0.00010687149915611371	1.0305936484655831e-05	1.7152775399154052e-05	0.0001192634881590493	4.1343719203723595e-05	2.5064537112484686e-05	3.138372994726524e-05	0.00015414341760333627	6.586554718523985e-06	7.36456859158352e-05	0.00010255746747134253	0.0004031060088891536	2.209494141425239e-06	0.0010352423414587975
HSP90B1	0.0005534642259590328	0.0006005102768540382	0.0006362580461427569	0.0003663906245492399	0.00039316993206739426	0.00021148995438124985	0.0006058122380636632	0.0016638175584375858	0.0003857887350022793	0.0005954787484370172	0.0007371036917902529	0.00011723247007466853	0.00040056422585621476	0.0014715921133756638	0.00044900161447003484	0.002790744649246335	0.00511898472905159	0.0002928566827904433	0.0003254614130128175	0.0007023316575214267	0.0008008692529983819	0.00048524391604587436
CYP4X1	0.0005090799531899393	2.495898172583111e-07	2.9674460165551864e-05	9.618847798265051e-07	0.00024397125525865704	3.44024932985576e-08	4.705326318799052e-06	4.845938292419305e-06	3.519908986504561e-08	4.261104180613984e-08	2.824114380928222e-05	7.396300816253643e-08	1.1282320144800906e-07	1.6027568563004024e-05	3.226969340630603e-07	1.439985766182872e-07	1.1456914990048972e-06	1.0840437880688114e-07	7.321352768485667e-08	6.497665481219883e-07	3.130714389953937e-07	6.662795470901983e-08
COBLL1	0.0009893166134133935	0.0002608422073535621	7.301365258172154e-05	0.00010658353858161718	0.00011921091208932921	1.184251050290186e-05	6.980803300393745e-05	0.0001934573519974947	7.260587153723463e-07	5.01774638905772e-06	2.7136327844345942e-05	0.0006862891605123878	0.0003665798285510391	0.0001259911950910464	1.0178630873269867e-05	0.0009428850025869906	4.889176125288941e-05	6.796910838602344e-07	1.2231409982632613e-06	0.0001751263625919819	0.00030192488338798285	6.450030923588201e-05
SSC5D	2.156683331122622e-05	2.6010332021542126e-06	3.3246237762796227e-06	0.0004348443471826613	1.518465705885319e-05	3.5790082620223984e-05	8.131880167638883e-05	2.586184928077273e-05	5.135037781656138e-07	2.7106309062219225e-05	0.000953264650888741	2.2967704353504814e-05	6.815983851993224e-06	7.071290019666776e-05	5.471889380714856e-05	2.6123020688828547e-06	3.2204090985032963e-06	8.543908620595175e-07	1.9337699086463545e-06	4.137370069656754e-06	0.0012237560003995895	2.7950343337579397e-06
