Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10
CPEB4	0.0003571277775336057	0.00031113106524571776	0.001352568157017231	0.00018026497855316848	9.136899461736903e-05	0.00014560550334863365	0.000101769546745345	0.00015502794121857733	0.00023284470080398023	0.00011519389227032661
FGD5	5.79959191782109e-07	0.00010088744602398947	1.5126236121432157e-06	0.001388454344123602	7.922482154754107e-07	6.202137683430919e-07	1.0619569223990766e-07	0.00012597808381542563	2.284921265527373e-06	2.4408043827861547e-05
CTSK	9.778588719200343e-06	1.3866097106074449e-05	1.2474861250666436e-05	2.4360235784115503e-06	2.7013300041289767e-06	4.77647154184524e-06	4.030237050756114e-06	0.0013245356967672706	4.689512024924625e-06	0.00038253888487815857
MAST4	0.002058000536635518	7.2771808845573105e-06	1.7260783351957798e-05	0.0004544538969639689	7.207864109659567e-05	0.00021600336185656488	5.343687371350825e-05	0.00013467989629134536	0.0012849605409428477	0.00023846229305490851
DLGAP5	8.877956361175166e-07	2.1589208643035818e-07	5.030577085562982e-06	1.7846750779426657e-05	1.7520075061838725e-06	5.872556721442379e-05	1.4674351689336618e-07	7.465927751582058e-07	0.00014308732352219522	1.3099945306294103e-07
PPP1R18	0.0004007479583378881	0.0004086257249582559	8.77002312336117e-05	0.00019429562962614	0.0008422799874097109	0.0011498193489387631	0.0009311797330155969	0.0001793067785911262	2.7256808607489802e-05	0.00017060332174878567
CTLA4	5.4318729780789e-06	1.979568878596183e-06	1.7705071968521224e-06	4.180284349786234e-07	5.650113507726928e-06	0.0009835603414103389	7.972909952513874e-05	7.29395310372638e-07	6.26581950768923e-08	8.496284067405213e-07
BLNK	1.1757865649997257e-05	0.00028753915103152394	0.0011563748121261597	1.053523192240391e-06	0.0015433486551046371	2.47871781766662e-07	8.596805400884477e-07	5.310394499247195e-06	0.0003214748576283455	3.557423497113632e-06
FKBP4	0.00014402816304937005	0.00018703981186263263	0.0001146881768363528	0.00010871490667341277	0.0001094970793928951	0.00011662775068543851	0.00011840640217997134	7.123315299395472e-05	0.0011186808114871383	0.00021242047660052776
NFIC	0.0002402821701252833	0.00030191586120054126	5.864448030479252e-05	0.0005291062989272177	6.41721417196095e-05	0.0001219010227941908	0.00018433769582770765	0.0010152087779715657	0.0009700217051431537	0.0007157513173297048
FPR1	1.6217632037296426e-07	0.001153616001829505	5.106118123876513e-07	2.1501027447357046e-07	1.5427340258611366e-06	1.428695384220191e-07	4.2916624920508184e-08	6.354612480663491e-08	1.6694751536761032e-07	9.616139351464881e-08
ZNF385A	2.0686957213911228e-05	0.0011388565180823207	7.082374850142514e-06	5.284165308694355e-05	9.840686107054353e-05	1.3338185453903861e-06	1.7759081174517632e-06	4.924914173898287e-05	0.0007751823868602514	0.00014358485350385308
CRISPLD2	5.810025413666153e-06	2.528490949771367e-05	5.776257694378728e-06	9.158645298157353e-06	1.3899262967242976e-06	4.6828199629089795e-06	5.3305680012272205e-06	0.001297952956520021	4.2699634832388256e-06	0.0005181291489861906
LDB2	0.00017755624139681458	1.0019706451203092e-06	3.033538405361469e-06	0.0015361049445345998	4.286478542780969e-06	1.4336628737510182e-06	3.689389131977805e-06	0.00024425509036518633	8.015727530619188e-07	0.00039271239074878395
PILRA	1.7276745438721264e-06	0.0017168308841064572	9.955342648026999e-06	2.2781036932428833e-06	1.774958764144685e-05	9.656898782850476e-07	2.210080793929592e-07	3.409168812140706e-06	6.890561053296551e-06	2.43628505813831e-06
LILRA6	1.811890086855783e-07	0.0007340839365497231	4.947853540215874e-07	1.2120133874304884e-07	1.6192601606235257e-06	1.142043615232069e-07	1.1568051405674851e-07	1.423618414264638e-07	3.876888854392746e-08	1.369525222116863e-07
GIMAP7	0.0003360926057212055	0.00011754821025533602	5.494798642757814e-06	0.0005828469293192029	2.0737335944431834e-05	0.00033172982512041926	0.0013710091589018703	1.454385483157239e-06	1.8945449653529067e-07	1.9591998352552764e-06
CXCR3	0.00027007158496417105	1.6849036228450132e-06	0.00014817855844739825	6.642138146162324e-07	0.00013083612429909408	0.0009838789701461792	0.0007534745382145047	1.8728945860857493e-06	1.5072446046815458e-07	1.4262096783568268e-06
PDE4A	0.0011275650467723608	0.000300941348541528	0.00023470867017749697	0.0001207989698741585	8.673412594362162e-06	0.00021829702018294483	4.42302662122529e-05	0.0003084038617089391	0.0001364600902888924	0.00032727213692851365
BTLA	4.144768900005147e-05	4.931840749122784e-07	3.707445284817368e-05	3.1330210958913085e-07	0.0005572331137955189	0.0005322400247678161	0.00014568913320545107	3.3241708479181398e-06	4.8173426137054776e-08	9.712790642879554e-07
TAGAP	0.0002660283644217998	0.0002171915548387915	0.0003802327555604279	9.582290658727288e-07	0.0006489800289273262	0.00029529433231800795	0.0006862313020974398	7.54193081320409e-07	6.866113722026057e-07	9.447371098758595e-07
IGLV2-23	6.432940153899835e-07	3.396867214178201e-07	0.0017496945802122355	8.35419911027202e-08	7.936570909805596e-06	6.87258136622404e-07	6.078253704799863e-07	4.0794738254135154e-08	2.9193323314302688e-08	4.468233782972675e-06
IGFBP7	1.901372888823971e-05	5.6971066442201845e-06	7.752561941742897e-06	0.0014614139217883348	3.250277814004221e-06	1.4631308431489742e-06	1.6312278603436425e-06	0.0005337608745321631	1.908689682750264e-06	0.0015565055655315518
DIAPH3	3.0954964813645347e-07	1.9765060642384924e-05	1.4846390513412189e-05	2.098937693517655e-05	3.802691253440571e-06	4.033146251458675e-05	4.80816424897057e-07	1.6202233382500708e-05	0.00010866768570849672	1.4749311105788365e-07
SULF2	1.165237608802272e-05	0.0001543392863823101	4.591158722178079e-05	0.0005579777644015849	7.978527719387785e-05	5.801682164019439e-06	7.821282451914158e-06	0.0013854141579940915	4.526299744611606e-05	4.685365274781361e-05
NAIP	0.0005864358390681446	0.0011597985867410898	3.084897980443202e-05	0.000136246278998442	0.00010362886678194627	6.726571882609278e-05	0.00011774425365729257	0.0001307924248976633	0.00016089985729195178	6.55961484881118e-05
IGHGP	2.144525126368535e-07	6.631740347984305e-07	0.0028859428130090237	2.1311926445832796e-07	2.8262854812055593e-06	2.508216994101531e-07	1.324002312230732e-07	1.2718363961994328e-07	1.424279361117442e-07	3.7361081695053144e-07
RPL35	0.0007918687188066542	0.0007856454467400908	0.001240305369719863	0.0006462223827838898	0.0019179927185177803	0.0010023448849096894	0.002145098987966776	0.00071010208921507	0.0013547599082812667	0.0011383758392184973
RGS2	0.00011567955516511574	0.0008060815744102001	0.000474304222734645	7.230536994029535e-06	0.0003310587489977479	0.0003719479718711227	0.0001648441975703463	1.855387381510809e-05	1.9487235476844944e-05	2.5257686502300203e-05
NDUFC1	0.00018455601821187884	0.0003870015498250723	0.0006588388350792229	0.0004181531840004027	0.00032526327413506806	0.000638216792140156	0.0005210735835134983	0.00044938651262782514	0.001557177398353815	0.000537455955054611
MBOAT2	8.592523954575881e-05	1.7239386579603888e-05	7.895526323409285e-06	8.02993235993199e-05	3.3567487207619706e-06	6.217718691914342e-06	1.2924527254654095e-05	0.00036805172567255795	0.0009352845954708755	4.780279778060503e-05
DOK3	3.45076659868937e-06	0.0008249336970038712	0.0010610001627355814	4.101732702110894e-05	0.0011831986485049129	1.5206835541903274e-06	6.732644806106691e-07	1.0096781807078514e-05	7.341707714658696e-06	9.54070856096223e-06
RCN1	0.00015907159831840545	0.00011791707947850227	0.0002924559230450541	0.0006619282066822052	3.5411085264058784e-05	8.374611206818372e-05	6.30751674179919e-05	0.0007409463869407773	0.00018310231098439544	0.0005191462696529925
ANKRD13A	0.0002425615966785699	0.000154802473844029	0.0002075361117022112	0.00013935529568698257	0.000607132154982537	0.0002259973407490179	0.0003722587425727397	0.0001942592643899843	9.34327399590984e-05	7.505080429837108e-05
PRKACB	0.001737445592880249	8.477394294459373e-05	0.00013311608927324414	5.154493192094378e-05	0.00021635529992636293	0.00021508320060092956	0.00039702109643258154	0.00011372661538189277	0.0013723602751269937	0.00019320154387969524
CTSB	2.7593639970291406e-05	0.0017094829818233848	6.249498983379453e-05	0.00011409803119022399	4.829735917155631e-05	0.00012322959082666785	7.490798452636227e-05	0.0004529125289991498	0.00018909023492597044	0.00010419835598440841
SIRPA	2.3527500161435455e-06	0.001205872162245214	1.9005003196070902e-05	0.0002543091541156173	3.421710425755009e-05	1.29033821849589e-06	8.660378512104216e-07	0.00018873171939048916	2.3595650418428704e-05	6.63508617435582e-05
SMAGP	0.00017310709517914802	1.5467217963305302e-05	2.256394873256795e-05	0.0007480946369469166	0.0004267956246621907	2.2747422917746007e-05	0.0001540211378596723	9.375643276143819e-05	6.638244667556137e-05	8.878480730345473e-05
RAC1	0.0002700927434489131	0.0014357819454744458	0.0003398465341888368	0.0006154046859592199	0.00029655545949935913	0.0007475107559002936	0.00040491987601853907	0.000585346482694149	0.0002597507555037737	0.0006024996982887387
CTSZ	6.935944111319259e-05	0.001221996615640819	0.00019288735347799957	0.00015402839926537126	0.00025123628438450396	0.00010735930118244141	3.995800580014475e-05	0.0004786502686329186	7.530747097916901e-05	0.00012439345300663263
SIGLEC1	1.790017591929427e-07	0.0010708566987887025	1.0267315246892394e-06	2.124875635445278e-07	7.822959560144227e-07	2.1748904543983372e-07	6.676275887684824e-08	1.6927887713791279e-07	4.844491172661947e-07	1.1233728969273216e-07
PAM	0.00019869665266014636	3.78935037588235e-05	8.585304021835327e-05	0.0003272895119152963	2.2327380065689795e-05	0.00040275268838740885	0.00013515498721972108	0.0012377534294500947	9.453861275687814e-05	0.0003570162516552955
RBPMS2	4.272578735253774e-06	6.089952648835606e-07	1.3287982483234373e-06	4.7087367420317605e-05	3.884565103362547e-06	3.995384361132892e-07	1.2951790040460764e-07	6.329890311462805e-05	1.4577757610823028e-05	0.0006072254618629813
PRKAR1A	0.0007020292687229812	0.00040568565600551665	0.00020315608708187938	0.0005079018883407116	0.000465680641354993	0.0007146171410568058	0.0004230125923641026	0.0004371125251054764	0.0006231743609532714	0.0008545908494852483
USP1	0.00029577899840660393	0.00013650028267875314	0.00010010659752879292	0.00016146017878782004	0.00030074670212343335	0.00046962674241513014	0.00042946383473463356	0.00015670691209379584	0.0004164318961557001	0.00021359766833484173
ANTXR1	5.0855028348451015e-06	1.3631165529659484e-05	4.951198206981644e-06	1.8495612721380894e-06	2.3715906536381226e-06	1.3481007954396773e-06	1.581012725182518e-06	0.0018359069945290685	5.2981331464252435e-06	0.00015726155834272504
ITM2C	0.0006811054772697389	1.2318008884903975e-05	0.00474509596824646	2.4381183720834088e-06	0.00034620866063050926	0.0001543168182251975	0.0003603871737141162	0.00022186389833223075	3.592776556615718e-05	0.0003903314645867795
BANK1	2.6327868454245618e-06	2.2949523099669022e-06	2.3743408746668138e-05	1.6800877347122878e-06	0.001998526742681861	1.477316260434236e-07	4.895526330983557e-07	4.1669950405776035e-06	1.2644539992834325e-07	1.033768967317883e-06
IGHV4-59	5.839651748829056e-07	6.49063053970167e-07	0.0022094673477113247	5.473409032674681e-07	7.817980986146722e-06	5.423481752586667e-07	5.492601076184656e-07	7.53332685121677e-08	2.7716202666283607e-08	5.838181209583126e-07
FABP5	1.2757788681483362e-05	0.00023658815189264715	8.14756094769109e-06	0.00021619157632812858	1.9965526007581502e-05	0.00012853277439717203	2.275776023452636e-05	2.0822893930017017e-05	9.073496039491147e-05	5.533458897843957e-05
LINC00989	2.802191545470123e-07	1.2333801180375303e-07	1.0230404541289317e-06	1.7951323627585225e-07	2.240428216282453e-07	1.1397358434805938e-07	5.969386052129266e-08	2.6178498956141993e-05	1.3542575061364914e-07	0.0007605117280036211
KRT17	4.621246716851601e-06	3.162467692163773e-06	1.0643360838002991e-05	1.3671757415067987e-06	1.4552873608408845e-06	7.5536718213697895e-06	2.4599023618065985e-06	1.6228375443461118e-06	0.00015636987518519163	6.082764230086468e-05
GSTM1	4.5498296685764217e-07	4.027666000183672e-05	2.486359517206438e-05	1.4415815712709446e-05	1.828315907914657e-05	3.283060505054891e-05	9.799877261684742e-06	0.00015528064977843314	0.001380916335619986	0.00014191663649398834
CLEC2D	0.00037731879274360836	1.8455135432304814e-05	3.8120346289360896e-05	1.7863274479168467e-05	0.00024597885203547776	0.0009012241498567164	0.0006313494523055851	7.003180508036166e-05	1.817309566831682e-05	1.1431758139224257e-05
LINC01550	6.260532973101363e-05	6.522694206978485e-07	9.667592166806571e-06	5.2659720495285e-07	2.5285005449404707e-06	0.00022791912488173693	0.000573169847484678	1.7367653981636977e-06	6.774092071282212e-06	2.3923794287838973e-05
TSC22D1	0.00013869030226487666	4.9341164412908256e-05	1.4458830264629796e-05	0.0010304896859452128	1.8301408999832347e-05	3.5461896914057434e-05	2.4617784220026806e-05	0.00021347319125197828	0.0010873597348108888	0.0006758293602615595
FBXO5	1.5781914044055156e-05	2.3918568331282586e-05	0.00012056903506163508	3.676289998111315e-05	5.532073919312097e-05	0.0003059064329136163	7.672445644857362e-05	4.4627322495216504e-05	0.00011081250704592094	8.534125663572922e-05
MT-CO2	0.003175353864207864	0.0009387751924805343	0.001789547735825181	0.0009845017921179533	0.0015820474363863468	0.0010212395573034883	0.001393150188960135	0.0009328501182608306	0.001761220395565033	0.0008165776380337775
RGS13	0.00034188764402642846	4.177229493507184e-05	0.00013196395593695343	2.7969878146905103e-07	0.00032824103254824877	5.4763819207437336e-05	1.0732579767136485e-06	5.7026049660180433e-08	5.2822290541598704e-08	0.0015806922456249595
VASP	0.00033991161035373807	0.0006299135275185108	9.787973249331117e-05	0.00032724873744882643	0.0006271144957281649	0.0006676387856714427	0.0004002463538199663	0.00014609729987569153	0.00017273097182624042	0.0002363338426221162
MGLL	6.625574314966798e-05	0.00023178363335318863	0.0002631893439684063	0.0011121329152956605	1.5562518456135876e-05	7.104192718543345e-06	5.611589585896581e-06	2.240682988485787e-05	4.024547524750233e-05	0.0003829686902463436
FAM107A	4.1626515212556114e-07	5.616114435724739e-07	3.4832971778087085e-06	0.0007309827487915754	1.9350602542544948e-07	1.470478991905111e-07	2.0118382337841467e-07	1.3393269000516739e-05	2.13503935810877e-05	2.2397614884539507e-05
KIAA1324	0.0002511533093638718	3.555933744792128e-06	2.1900489173276583e-06	1.4122879292699508e-06	2.164515171898529e-05	0.00013388038496486843	6.635509635088965e-05	7.885557351983152e-06	0.0013872417621314526	1.4136654726826237e-06
RPL23	0.0004913851735182106	0.0005237068398855627	0.0004194735374767333	0.0004807064251508564	0.0011345780221745372	0.0005648693186230958	0.0011294916039332747	0.0005101018468849361	0.0007300380384549499	0.0007389427628368139
STAC2	1.6204488929361105e-05	1.5669162394260638e-06	3.041668321657198e-07	1.1108500075351913e-06	8.672116535990426e-08	6.247018546901018e-08	1.4288871170720086e-06	1.2269008038856555e-05	8.364256063941866e-05	5.002722900826484e-06
RBP7	5.045575107942568e-06	6.508076330646873e-05	2.86123849946307e-06	0.0012762838741764426	4.6758856342421495e-07	1.0775072496471694e-06	9.979728474718286e-07	2.7919000444853737e-07	1.347533270745771e-05	2.5523263502691407e-06
TSPAN1	2.1781445411761524e-06	1.2087119216630526e-07	1.1060430551879108e-05	5.515157317859121e-05	1.2829109437006991e-06	3.125957164229476e-07	2.671766424100497e-06	1.3493845472112298e-06	0.001004511141218245	4.7397797970916145e-06
EMILIN2	8.489086030749604e-05	0.0010132918832823634	4.078880010638386e-06	4.0381677536061034e-05	8.89296643435955e-05	6.915343692526221e-05	8.493315544910729e-05	0.00010075561294797808	1.2783850706910016e-06	0.00024282356025651097
CTSL	1.1353303307259921e-05	0.0010894992155954242	8.510380212101154e-06	8.977151446742937e-05	2.933332552856882e-06	2.926136221503839e-05	4.6032095269765705e-05	0.00023936445359140635	4.069798160344362e-05	0.00016241517732851207
RBMS2	5.9128127759322524e-05	0.00017346219101455063	9.279131518269423e-06	0.0008928963216021657	5.435021193989087e-06	2.230340578535106e-05	1.4107460629020352e-05	0.0006575917941518128	7.703063602093607e-05	0.00022428850934375077
SDHC	0.00024862156715244055	0.0003249420551583171	0.0003067705547437072	0.00029079741216264665	0.0002739385818131268	0.00040131379500962794	0.00038191964267753065	0.0001894154993351549	0.0009264585678465664	0.0003531553375069052
DENND1B	0.000945369596593082	0.00019763187447097152	0.0002776343026198447	4.5540902647189796e-05	0.00017765919619705528	0.0004822453192900866	0.00023594177037011832	7.343517791014165e-05	0.0001336947752861306	4.714606620837003e-05
ANPEP	1.3127433931003907e-06	0.0007376746507361531	4.50322249889723e-06	5.239494385023136e-06	1.346563749393681e-06	2.2979585878601938e-07	8.596903739999107e-07	0.00020084145944565535	0.0001613680215086788	0.00014784645463805646
ADK	0.0005205441266298294	9.740090172272176e-05	9.833175863604993e-05	4.793196058017202e-05	0.0007211860502138734	0.0002480118128005415	0.0003912072570528835	0.00016313185915350914	0.0003527668595779687	0.00012210875866003335
