Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
ALDOA	0.0007363923359662294	0.0005922825075685978	0.0010202433913946152	0.00046433182433247566	0.0026687849313020706	0.00032976342481561005	0.00048694535507820547	0.0010667757596820593	0.00036345809348858893	0.0008869979064911604	0.0010855525033548474	0.00015606844681315124	0.0002913459320552647	0.0005078794783912599	0.0004640861297957599	0.00069767254171893	0.0004163451958447695	0.0008360591600649059	0.00031777870026417077	0.0002178273571189493	0.000987635226920247	0.0005663066986016929	0.00019652304763440043	0.00038807778037153184	2.4404425857937895e-05	0.0006093294359743595
DSTN	0.0006550739053636789	0.00018307256686966866	0.0008656877907924354	0.00012179293116787449	0.0012534690322354436	0.00020601705182343721	0.001485080225393176	8.247457299148664e-05	3.030952939298004e-05	7.812585681676865e-05	0.0003029833605978638	0.0002648559748195112	0.00040235460619442165	0.00023793078435119241	0.0002813140454236418	0.00019943185907322913	0.00014110693882685155	0.0001870437990874052	0.0006038516294211149	0.000313408236252144	0.0013864440843462944	0.00021014623052906245	8.690803224453703e-05	0.0002835320483427495	2.744007360888645e-05	0.00012612884165719151
WBP1	0.00011313932918710634	0.00014698191080242395	0.00035831070272251964	0.00028260855469852686	0.0005110928323119879	0.0005456082872115076	0.0001529503642814234	0.00011712106788763776	0.0002665677457116544	0.000582496402785182	0.0006113826530054212	0.0001342651667073369	0.00035097062936984	0.0003972431586589664	0.00017154408851638436	0.0004415242001414299	0.000387873180443421	0.000212251310585998	0.00016962348308879882	0.00022688218450639397	0.0011368980631232262	0.00032259910949505866	0.00028788993950001895	0.00016982048691716045	8.287405216833577e-05	0.00039753454620949924
RPL7	0.0004361153987701982	0.00040630061994306743	0.0012198451440781355	0.0006430857465602458	0.0029625266324728727	0.00023654376855120063	0.00030714215245097876	0.0002044936700258404	0.0006500413292087615	0.00019619037630036473	0.002272951416671276	0.0001838919270085171	0.0007336565759032965	0.0003098728193435818	0.00020346046949271113	0.0003086693468503654	0.0003572914283722639	0.0002442814002279192	0.00020088475139345974	0.00038384844083338976	0.0008537295507267118	0.0003049664373975247	0.0004260630230419338	0.0002574078971520066	2.6920843083644286e-05	0.0002866646973416209
RASL11A	0.00010202567500527948	1.5633517023161403e-06	6.55904586892575e-05	1.1275777978880797e-05	7.827903027646244e-05	8.616240666015074e-05	0.0016677776584401727	1.1756649655580986e-05	9.20449965633452e-05	8.062654046625539e-07	6.0315731388982385e-05	4.4832709136244375e-06	0.00023793875880073756	1.496423556091031e-05	1.6735881217755377e-05	2.9352548153838143e-05	4.927238137497625e-07	7.58020905777812e-05	1.1735760381270666e-05	1.699350104900077e-05	9.68106760410592e-05	7.319288124563172e-05	2.8034683055011556e-05	2.999207572429441e-05	9.804526780499145e-05	1.263754256797256e-06
PCDH1	0.00015809833712410182	6.831007226537622e-07	3.906584606738761e-05	3.0077475798861997e-07	0.0002708601823542267	3.507117071421817e-06	0.0005375173059292138	8.668065447636764e-07	1.1858022617161623e-06	4.640589850168908e-07	9.079943197320972e-07	0.0007479185005649924	4.4419398363970686e-06	4.544388957583578e-06	5.547863838728517e-05	5.0637703452594e-07	4.5278130755832535e-07	3.653374005807564e-05	6.845380539743928e-06	5.205087654758245e-05	0.00020989723270758986	8.359774597010983e-07	4.6681366256962065e-06	1.496527693234384e-05	5.3072992159286514e-05	2.8779032845704933e-07
PGAM1	0.0004953016759827733	0.0010755013208836317	0.0008140023564919829	0.0003653086314443499	0.0007130947196856141	0.0003712981997523457	0.0004587331786751747	0.0006203787634149194	0.00030954842804931104	0.0019915734883397818	0.0006415732204914093	0.00018522294703871012	0.0003616099420469254	0.000578644743654877	0.0004555505875032395	0.0007285673636943102	0.00024684102390892804	0.00046878421562723815	0.00037036542198620737	0.00022654184431303293	0.0003900137962773442	0.00027509903884492815	0.00025983795057982206	0.00019201122631784528	3.073070911341347e-05	0.0007360162562690675
TYMP	0.000180788803845644	0.00015951436944305897	0.0002281931519974023	4.7387147787958384e-05	0.0001041159630403854	0.0005285944207571447	0.00019099011842627078	0.0016344377072528005	0.00018914640531875193	0.0011502709239721298	3.213262971257791e-05	0.00010119472426595166	0.00010532455780776218	0.00012456107651814818	0.00010419290629215539	0.0001683765003690496	0.00013413857959676534	0.00025393234682269394	0.00031656448845751584	0.00016792638052720577	0.00015897121920716017	9.440469875698909e-05	0.00030435086227953434	0.00013227977615315467	0.0005523679428733885	0.0004196929221507162
ADCY4	6.870419747428969e-05	6.477055194409331e-07	0.00018875864043366164	2.109499064317788e-06	1.9083481674897484e-06	5.41165081813233e-06	0.00024247026885859668	1.5885085304034874e-05	2.2070219074521447e-06	4.252254711900605e-06	1.8534192349761724e-05	0.001912642503157258	6.852745718788356e-05	1.9987304767710157e-05	0.0005894619389437139	2.8821266823797487e-05	2.2289002572506433e-06	3.9639264286961406e-05	5.819794296257896e-06	0.0009450394427403808	8.729327964829281e-05	4.407532833283767e-05	9.686687008070294e-06	1.6948464690358378e-05	0.0005540598649531603	3.412480737097212e-06
HNRNPDL	0.0008483232231810689	0.0006128617678768933	0.0003390893107280135	0.0014430026058107615	0.00046879061846993864	0.0004164261044934392	0.0006089909002184868	0.00038237569970078766	0.0012336219660937786	0.0009705643751658499	0.0009496325510554016	0.0004083750245627016	0.0007684010197408497	0.001008551917038858	0.0006809038459323347	0.0010697867255657911	0.0007090516155585647	0.0004565145936794579	0.00044590700417757034	0.0007217568927444518	0.0006367703899741173	0.0014642676105722785	0.0007920452626422048	0.00048777952906675637	0.0014057736843824387	0.0010304267052561045
RPS3A	0.0009943677578121424	0.0003005322068929672	0.0017760887276381254	0.0021481940057128668	0.0009952838299795985	0.00046575310989283025	0.0006070182425901294	0.0003245629486627877	0.0019665455911308527	0.000405085738748312	0.006641101092100143	0.0003689879958983511	0.001154959900304675	0.0010073496960103512	0.0009165799128822982	0.0010947752743959427	0.0008270000689662993	0.0008884354610927403	0.00039210403338074684	0.001158874831162393	0.0010755989933386445	0.0014230021042749286	0.0014596863184124231	0.0007730195648036897	8.467773295706138e-05	0.0006998229655437171
SUZ12	0.000221783688175492	0.0005581406294368207	0.00014213041868060827	0.00034190743463113904	0.00018591010302770883	0.0001344026532024145	7.812512194504961e-05	0.000158224836923182	0.0002447268052492291	0.0003339483810123056	0.00010605015268083662	0.0002412700414424762	0.00014607385674025863	0.0002983063168358058	0.00013257816317491233	0.00027272143051959574	0.00017046603898052126	0.0002669470268301666	0.0001410717813996598	0.0002023678825935349	0.00028425356140360236	0.00020870304433628917	0.0002629187947604805	0.0003362433344591409	0.0009590552654117346	0.0003517514269333333
GALNT16	7.484600791940466e-05	2.685058689166908e-06	1.1798156265285797e-05	8.470329504461915e-08	1.4299905160441995e-05	4.522625260960922e-07	0.000879244296811521	1.1780171860209521e-07	1.4572148643310356e-07	7.087358966373358e-08	1.8280015865457244e-06	5.6173746543208836e-08	0.002508763922378421	2.3702408213921444e-07	4.996109055355191e-06	2.1705834285512537e-07	1.2606616337507148e-06	8.933413482736796e-05	1.6071138816187158e-05	6.872499852761393e-06	6.729190317855682e-06	4.4741591409547254e-07	4.998973395231587e-07	1.2545125173346605e-05	3.1944587135512847e-06	6.638325089625141e-08
DDB2	7.468609692296013e-05	0.00032297574216499925	0.00017978785035666078	0.000353465904481709	5.971208156552166e-05	5.607592174783349e-05	0.00010667215974535793	0.00014135200763121247	0.00021429754269775003	0.0004945105756632984	0.00024972562096081674	0.0001270208740606904	0.00025178652140311897	0.00019048280955757946	9.398704423801973e-05	0.0002954085939563811	0.00024228787515312433	5.004287595511414e-05	0.00022090804122854024	0.00010432205453980714	0.0001907732366817072	0.00025847440701909363	5.975287058390677e-05	0.00016074041195679456	0.0019644417334347963	0.0004269873315934092
CELF2	0.0001856256421888247	6.521659815916792e-05	6.184562516864389e-05	0.000867034075781703	9.203476110997144e-06	6.602931534871459e-05	1.0758831194834784e-05	0.0002604142646305263	0.0004138461372349411	0.0005933035863563418	0.00011973163054790348	1.3545492038247176e-05	0.00027244893135502934	0.0006595806335099041	5.1837727369274944e-05	0.0005956341046839952	0.0003848531632684171	0.0003591095737647265	0.00014219929289538413	0.00013415160356089473	1.0423483445265447e-06	0.0005322141805663705	0.0005407041753642261	0.00014064862625673413	0.0001146344657172449	0.0009624720551073551
CYTH1	0.0002099998528137803	6.982655759202316e-05	7.942160300444812e-05	0.0010777002898976207	2.3274158593267202e-05	0.0001663350994931534	2.1946942069916986e-05	0.0002834441256709397	0.0006321973633021116	0.00042036795639432967	0.00018333263869863003	0.00023069855524227023	4.974207331542857e-05	0.0004558982327580452	0.00015342292317654938	0.0003511257818900049	0.00010210574691882357	0.00020378427871037275	9.780374966794625e-05	0.0001308293140027672	6.625273817917332e-05	0.00028746636235155165	0.0003767426824197173	0.00035187334287911654	0.0011632113019004464	0.00044975330820307136
ANXA4	0.00020277903240639716	0.00015037035336717963	0.0011205121409147978	9.305197454523295e-05	0.0006072359392419457	5.128771226736717e-05	0.00028761409339495003	0.0004365303320810199	0.0002206469653174281	0.00020916719222441316	7.601575634907931e-05	0.00014833158638793975	0.0002718721516430378	0.0002681739570107311	0.00017613745876587927	0.00016394362319260836	0.0011440813541412354	0.00035658470005728304	0.0005075772642157972	0.0001351471000816673	0.00035438340273685753	0.00017449958249926567	0.0002755745954345912	0.00012646107643377036	6.609110278077424e-05	0.00015915499534457922
IGHV3-48	6.0848324210383e-06	3.616932175987131e-08	1.0601763023032618e-07	1.4351545729596182e-08	9.455477112396693e-08	0.0012833611108362675	4.5674592996647334e-08	2.2520298514905335e-08	4.326521008124473e-08	3.024481998181727e-08	1.9424329366302118e-05	2.2474891281376586e-08	7.795383538677925e-08	5.1575206327925116e-08	1.3101328022457892e-06	3.297702278359793e-06	7.689981629255271e-08	8.992795301310252e-06	2.3550127181692915e-08	1.8643928569872514e-06	2.7615532083302696e-09	1.4785241830850282e-07	1.262383904077069e-07	2.2512742816616083e-06	1.234839857033876e-07	2.1768439495417624e-08
SGOL2	0.00014929822646081448	0.0018019236158579588	7.500255014747381e-05	7.876919698901474e-05	3.0525075999321416e-05	5.910425170441158e-05	1.7183265299536288e-05	5.327773033059202e-05	5.3031999414088205e-05	4.7542809625156224e-05	1.707900082692504e-05	7.632064807694405e-05	8.036085637286305e-05	8.926748705562204e-05	1.6767849956522696e-05	0.00029746777727268636	6.52552698738873e-05	3.637472400441766e-05	4.176412767264992e-05	9.022484846354928e-06	0.00012685474939644337	4.5513384975492954e-05	5.240720565780066e-05	6.909411604283378e-05	5.237913501332514e-05	7.413273851852864e-05
CLEC10A	2.778889574983623e-05	4.84525742194819e-07	7.244409516715677e-07	5.496107036151443e-08	6.157209782031714e-07	3.8845016092636797e-07	1.3485133365520596e-07	0.0006947818328626454	1.8381273321210756e-06	1.4836453487987455e-07	1.7572621118233656e-06	1.5723476565199235e-07	8.222705218940973e-07	1.9798267203441355e-07	4.147163963352796e-06	8.878924973032554e-07	1.4857353392017103e-07	6.833524366811616e-06	9.621594898590047e-08	6.9660159169870894e-06	4.378225781920264e-08	2.7941837288381066e-06	0.0003348802565596998	9.033295100380201e-06	3.0752727298022364e-07	1.500873167969985e-07
PPP1R12B	0.00015596226148772985	4.2779316572705284e-05	1.8367521988693625e-05	0.00010552736057434231	0.0001533380418550223	4.0295388316735625e-05	0.0009519300074316561	4.4600390538107604e-05	7.059427298372611e-05	8.75169353093952e-05	1.82261810550699e-05	7.280687714228407e-05	0.0001311900996370241	8.561483991798013e-05	2.8605076295207255e-05	7.172831828938797e-05	6.124885112512857e-05	0.00014819471107330173	0.00026639035786502063	0.0003123954520560801	0.00012959085870534182	7.329373329412192e-05	4.3672996980603784e-05	4.6150365960784256e-05	0.0033081911969929934	7.716477557551116e-05
HIC1	6.63218816043809e-05	7.171617539825093e-07	0.00010658780229277909	8.20223522168817e-06	5.554022664000513e-06	3.284292688476853e-06	0.0003357177192810923	2.8801076041418128e-05	9.345733815280255e-06	3.942132025258616e-06	1.0130913324246649e-05	0.00011301445920253173	0.0009736078791320324	0.0002128775231540203	0.0003346192534081638	1.3897869393986184e-05	2.1228113382676383e-06	7.472695142496377e-05	0.0007446444942615926	0.00023287693329621106	3.4845112395487376e-07	6.935500277904794e-05	3.2736181310610846e-05	5.906389924348332e-05	0.00016486522508785129	2.2517946490552276e-05
RASGRP3	7.732248195679858e-05	2.5999528588727117e-05	1.930407051986549e-05	2.359976679144893e-05	3.2569644190516556e-06	0.0005474085337482393	2.354329211584627e-07	0.00021611611009575427	0.0003796220407821238	4.9719412345439196e-05	3.663565848910366e-06	0.0014891638420522213	3.838358964003419e-07	3.332340202177875e-05	2.8080692572984844e-05	5.144381430000067e-05	9.93453068076633e-06	7.558109064120799e-05	1.1896937621713732e-06	8.197260467568412e-05	3.1110673717194004e-06	1.0398196536698379e-05	0.00022578940843231976	2.3542244889540598e-05	2.1619398467009887e-05	9.011725342134014e-05
PTPN4	0.00016405938367825001	4.759102739626542e-05	1.9817718566628173e-05	0.000462173338746652	8.371438161702827e-05	0.0001091657904908061	6.169051630422473e-05	1.1879458725161385e-05	0.00015490702935494483	8.999113197205588e-05	6.995511648710817e-05	0.00013334525283426046	8.151981455739588e-05	0.001070353202521801	0.00010659793042577803	0.0003280965320300311	3.518312951200642e-05	0.00034268575836904347	4.449981133802794e-05	0.0001785509375622496	7.387914229184389e-05	0.0003846080508083105	2.4021166609600186e-05	0.0002685398212634027	0.0009410477359779179	0.0005935559747740626
ITGB4	4.040904241264798e-05	1.546724706713576e-05	0.00021727860439568758	7.28491158952238e-06	3.717432264238596e-05	3.557611853466369e-05	9.448659511690494e-06	2.5273657229263335e-06	1.447671252208238e-06	1.1307290151307825e-05	9.021045116242021e-06	0.001092663616873324	0.0001612452615518123	1.965871524589602e-05	9.169664554065093e-05	3.2312752864527283e-06	2.2392760001821443e-06	1.8170841940445825e-05	1.1498745152493939e-05	4.4550804886966944e-05	0.000362859369488433	5.900818905502092e-06	5.833425166201778e-05	2.356679215154145e-05	0.00019174636690877378	7.083474883984309e-06
AIF1	3.2248455681838095e-05	1.5153763342823368e-05	7.863258360885084e-06	2.8975542591069825e-05	6.63465812067443e-07	3.2621569516777527e-06	1.5576163150399225e-06	0.0026529415044933558	2.0154908270342276e-05	1.404414160788292e-05	5.113770384923555e-05	5.17885212047986e-07	4.3745035327447113e-07	6.864882379886694e-06	3.832174115814269e-06	3.619310518843122e-05	2.878497434721794e-05	1.2181697456981055e-05	1.4839777122688247e-06	1.7940488760359585e-05	3.2958951123873703e-07	1.8234908566228114e-05	0.00010972972813760862	1.1419057045713998e-05	5.036632956034737e-06	3.359607944730669e-05
PSIP1	0.00016592397878412157	0.000624145264737308	0.00034241616958752275	0.001076910295523703	0.000269754440523684	0.00014222257595974952	0.00024269637651741505	6.894937541801482e-05	0.0005186018534004688	0.0006041740416549146	0.00027874091756530106	0.000190389109775424	0.00042134965769946575	0.00033101841108873487	0.00011347702820785344	0.0006545900250785053	7.181712135206908e-05	0.00013957559713162482	0.00016601399693172425	0.00015592675481457263	1.79118706000736e-05	0.0006507448852062225	0.00012438867997843772	0.000286883267108351	8.301527122966945e-05	0.0004336516431067139
ARHGAP4	0.0001812548580346629	0.00010160078090848401	4.011330020148307e-06	0.0010595782659947872	1.7500455214758404e-05	0.00012912270904053003	3.3725432331266347e-06	0.0005065469886176288	0.0006162876379676163	0.0005270801484584808	0.0001611743646208197	0.0001749104994814843	1.3958963791083079e-05	0.000648070010356605	9.951386891771108e-05	0.0009160274057649076	0.0001162587504950352	0.0006992082926444709	2.887025402742438e-06	0.00028371455846354365	7.041472599667031e-06	0.001212395029142499	0.0006655768374912441	0.0014300643233582377	0.0002639654267113656	0.0008198414579965174
