Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
TRBC2	9.202740898217598e-07	6.098617433281106e-08	8.371813464691513e-07	3.875144830089994e-05	3.3139867809950374e-06	3.96484239217898e-07	5.73370607526158e-06	0.0014730156399309635	0.0012788699241355062	0.00012723091640509665	2.8549602575367317e-06	0.00038169219624251127	6.938702426850796e-05	0.0011751273414120078	1.290435920964228e-05	0.0009469038341194391	5.809314416183042e-07	0.00034440893796272576	0.0010591944446787238	0.00041155595681630075	3.2199084216699703e-06	1.4643204622188932e-06	8.28819174785167e-05	0.00019288227485958487	0.00011031002213712782	5.3079897043062374e-05	2.5834320695139468e-05	7.618033123435453e-05	3.6754438042407855e-05	4.487762907956494e-06
C1QA	0.0018836561357602477	3.412905584809778e-07	1.44276168612123e-06	5.749646334152203e-06	3.375275991857052e-05	3.1420270261151018e-06	1.9284128427443648e-07	3.784025693676085e-06	4.210117367620114e-06	1.9500414509820985e-06	5.320051172930107e-07	1.0087035661854316e-05	8.051074473769404e-06	2.9388402253971435e-06	4.134441041969694e-06	1.40008091875643e-06	2.950142743429751e-06	7.80379559728317e-06	1.8985538190463558e-06	1.6891960967768682e-06	7.057294624246424e-07	8.099283945739444e-07	3.074214328080416e-05	5.000405144528486e-05	1.4794301023357548e-05	1.8257014744449407e-05	1.0331222256354522e-05	8.038971827772912e-06	2.2513975636684336e-05	3.913599357474595e-06
GPR137B	0.0006245880504138768	3.988686512457207e-05	8.094593795249239e-05	6.469996151281521e-05	0.00013507655239664018	1.9773844542214647e-05	0.00024613022105768323	0.0006706679705530405	0.00026983264251612127	2.901924199250061e-05	9.535899880575016e-05	8.660751336719841e-05	0.00023250156664289534	0.00033723804517649114	1.5925041225273162e-05	0.00011093282955698669	0.00019393496040720493	9.403305011801422e-05	0.00014948782336432487	2.1565912902588025e-05	0.00029581045964732766	3.786184606724419e-05	5.1892442570533603e-05	0.00012012928345939144	4.2361927626188844e-05	0.00022044737124815583	9.037729614647105e-05	4.240237103658728e-05	0.0017007546266540885	3.284770355094224e-05
EMB	0.00022107864788267761	1.632915086702269e-06	1.1274547432549298e-05	4.962453749612905e-05	0.00014768388064112514	1.1150914360769093e-06	1.3659466276294552e-05	0.0005319538176991045	0.0008401122759096324	0.00017713628767523915	4.8714587137510534e-06	0.00028492885758168995	0.00014771100541111082	0.001315003028139472	0.0003893876273650676	0.0004874086589552462	5.079432958154939e-05	0.00014247570652514696	0.0008244078489951789	0.0003953911073040217	2.8785629183403216e-05	1.9093783976131817e-06	0.00013832369586452842	0.00030582063482142985	0.00010052886500488967	0.0001955829793587327	5.313791916705668e-05	0.00011102356802439317	2.819379369611852e-05	9.965057688532397e-05
TGFBR2	0.0002063829597318545	4.942892246617703e-06	0.0005007451982237399	0.00013033892901148647	0.00021044783352408558	0.001476135104894638	8.799753413768485e-05	0.0002530195051804185	0.00046583314542658627	0.00044432823779061437	0.0004888050025328994	0.0001419373438693583	0.00018920072761829942	0.0006071719690226018	0.0006426538457162678	0.0003025255282409489	0.0003802127030212432	0.0001622441050130874	0.00023911184689495713	0.0004390243848320097	0.0002802340895868838	0.00014497330994345248	0.00014221211313270032	0.0002679909812286496	0.0002146704209735617	6.24414678895846e-05	1.8103459296980873e-05	0.00035998120438307524	7.39556853659451e-05	3.061036113649607e-05
FAM49A	0.0004819421155843884	1.1420455848565325e-05	0.0001492480660090223	1.0601492249406874e-05	0.0005610723164863884	0.00014511657354887575	0.0001646186428843066	9.791516276891343e-06	0.0003403902519494295	2.3294966013054363e-05	0.0002392544993199408	5.302510908222757e-05	0.00035634730011224747	1.0825444405782036e-05	0.0004070786526426673	1.7064694475266151e-06	5.322731885826215e-05	1.7497022781753913e-05	8.664147799208877e-07	0.0005062469281256199	0.00011329616972943768	0.00018157823069486767	0.0001347861543763429	7.105533586582169e-05	5.783185770269483e-05	0.000179267066414468	2.0164459783700295e-05	0.0003047559584956616	0.00283702090382576	0.00023544541909359396
COL4A1	6.1142782215029e-07	1.5535591728621512e-06	0.0017411820590496063	1.0903407201112714e-05	2.5967890451283893e-06	0.0014477657387033105	7.025920785963535e-05	1.2483380942285294e-06	1.392657395626884e-06	9.95592586150451e-07	4.1492388845654204e-05	5.763096487498842e-05	4.671159331337549e-05	9.198673183163919e-07	3.012092292919988e-06	1.1934585018025246e-06	1.9138829884468578e-05	1.9527760741766542e-05	2.1675000425602775e-06	7.291907877515769e-07	6.077507350710221e-07	0.0006125668878667057	2.4975790438475087e-05	3.5940691304858774e-05	0.00017414423928130418	1.288460953219328e-05	3.936138000426581e-06	3.8347272493410856e-05	5.2581522140826564e-06	2.3225029508466832e-06
SDC1	1.6462930716443225e-06	5.330925705493428e-05	0.0003149172698613256	2.798789500957355e-05	9.248839205611148e-07	5.296334393278812e-07	1.8817423551809043e-05	2.5942836145986803e-06	2.5832232495304197e-06	6.178946932777762e-06	2.388536995567847e-05	0.00019091334252152592	0.00010749745706561953	3.1808806397748413e-06	3.7323636661312776e-06	1.93508094525896e-06	0.002150224521756172	3.7189678550930694e-05	3.06554693452199e-06	4.6028981159906834e-07	2.1467208171088714e-06	1.3500409750122344e-06	0.00024066017067525536	0.00010934186866506934	4.111125599592924e-05	0.00033412346965633333	2.7274605599814095e-05	4.322607856011018e-05	2.621546263981145e-05	0.0010698501719161868
PSMB3	0.0005876285140402615	0.00046986062079668045	0.0001352487743133679	0.0009797706734389067	0.0009022823651321232	0.0003239813377149403	0.0007582030375488102	0.0009139359463006258	0.0007114828331395984	6.621046486543491e-05	0.0003606363316066563	0.0007587788277305663	0.0006589042604900897	0.00048253018758259714	0.0005992120713926852	0.0003944519266951829	0.00030850732582621276	0.0011087122838944197	0.0008567455806769431	0.00046113692224025726	0.00029945012647658587	0.000559683539904654	0.0004963389947079122	0.0006215099128894508	0.00047862270730547607	0.000584623368922621	0.0010125008411705494	0.0004627735761459917	0.0004548395227175206	0.0005290607223287225
RPS27A	0.00034075434086844325	0.0011949085164815187	9.292973845731467e-05	0.000804516370408237	0.001667727017775178	0.0004732500237878412	0.003324078395962715	0.0008391692535951734	0.0015786418225616217	0.00017300373292528093	0.001022071810439229	0.0013193897902965546	0.0009049962391145527	0.0013569432776421309	0.0016344781033694744	0.004026114009320736	0.0005288638058118522	0.0010494099697098136	0.0034366368781775236	0.002239131834357977	0.0012207393301650882	0.0008171370718628168	0.001067117671482265	0.0009218776249326766	0.0006820761482231319	0.0009923295583575964	0.00035943574039265513	0.0010233973152935505	0.0012475905241444707	0.0006454657996073365
FAM129C	1.407351959414882e-07	1.4044741369900748e-08	1.7964875098641642e-07	5.700612291548168e-06	3.5158987543582043e-07	6.081508558963833e-07	7.464182658623031e-07	3.901409684203827e-07	3.9502300097638e-08	1.9370619952496781e-07	6.752407557542028e-07	8.6194140749285e-06	8.138641533150803e-06	1.7075094547180925e-06	0.0021798780653625727	1.0448658116501974e-07	4.1731890831897545e-08	9.255046279577073e-06	2.1566087582414184e-07	0.0018965111812576652	1.1834932678311816e-07	1.4391767422239354e-07	1.4915156498318538e-05	1.694013917585835e-05	1.6712645447114483e-05	7.736462976026814e-06	7.201940377399296e-08	9.993972525990102e-06	3.050781515412382e-06	4.6513218876498286e-07
RELT	0.0005522303399629891	7.897328032413498e-06	5.384996984503232e-05	1.828372296586167e-05	0.0003231937007512897	5.888364103157073e-05	1.0148353794647846e-05	0.00013458039029501379	9.754869097378105e-05	0.0003466883790679276	5.823093488288578e-06	5.65264344913885e-05	8.749865082791075e-05	0.00017733126878738403	0.001014739740639925	7.227607420645654e-05	5.559988858294673e-05	6.487287464551628e-05	7.055377500364557e-05	0.0005673859268426895	8.380252256756648e-05	4.8302579671144485e-05	0.00012317673827055842	7.516712503274903e-05	0.0001348851073998958	0.00010700048733269796	0.00014384149108082056	8.383019303437322e-05	0.0005001237732358277	8.66712725837715e-05
CENPU	3.033171742572449e-05	0.00011005812848452479	5.911389507673448e-06	4.518744844972389e-06	3.661783193820156e-05	1.3262536413094494e-05	1.0505824320716783e-05	4.2255876905983314e-05	4.869782060268335e-05	5.014068665332161e-05	1.0363396540924441e-05	9.370156476506963e-06	3.27997186104767e-05	1.3571703675552271e-05	2.4727505660848692e-05	4.184335921308957e-05	9.084098564926535e-06	5.4535917115572374e-06	2.2716738385497592e-05	4.464903031475842e-05	2.3320944819715805e-06	4.465180609258823e-06	1.2010660611849744e-05	1.957027598109562e-05	1.1823167369584553e-05	0.00019249843899160624	0.0036041270941495895	7.338832347159041e-06	0.00014867298887111247	4.583784902933985e-05
ACTA2	4.066976998728933e-06	1.6385093886128743e-06	0.0002336078032385558	0.00011156305845361203	5.146719104232034e-06	8.737293910598964e-07	3.999875480076298e-05	3.3098716812673956e-05	1.6238900570897385e-05	9.03445925359847e-06	4.5909429900348186e-05	5.872479232493788e-05	0.00023053333279676735	1.724363937682938e-05	3.0498395062750205e-06	6.007823685649782e-06	0.0005029549356549978	6.643151573371142e-05	1.4702673979627434e-05	2.8973784083063947e-06	3.2674536214472027e-06	0.003175884485244751	3.759812898351811e-05	4.049302151543088e-05	0.00010529470455367118	2.2332269509206526e-05	2.832531936292071e-05	6.456231494667009e-05	1.955124935193453e-05	5.1418014663795475e-06
MKL2	3.201167055522092e-05	0.00046258815564215183	0.00031758847762830555	0.00047771152458153665	0.00012296222848817706	0.0008027662406675518	6.399952690117061e-05	7.925419777166098e-05	5.170697841094807e-05	0.0014996278332546353	0.00018241074576508254	7.29813109501265e-05	0.00011772075231419876	0.00013174723426345736	8.037266525207087e-05	6.340249819913879e-05	5.718812462873757e-05	4.126728163100779e-05	5.938293179497123e-05	6.35295727988705e-05	1.3987910278956406e-05	0.0002895047655329108	4.045806417707354e-05	7.163423288147897e-05	0.00012068582145730034	1.9104094462818466e-05	7.400453614536673e-05	0.00012688392598647624	4.05311438953504e-05	2.8233880584593862e-05
APOD	1.283065529378291e-07	1.605779652891215e-05	7.945064680825453e-06	4.639159215003019e-06	4.549507593765156e-06	1.3189978744776454e-05	8.959154001786374e-06	2.84900352198747e-07	1.3830094758304767e-06	1.2811335182050243e-05	0.001779485261067748	1.103637259802781e-05	1.1076820555899758e-05	2.633692929521203e-06	8.961217190517345e-07	8.90536011866061e-06	6.585012670257129e-06	7.626959813933354e-06	8.148625056492165e-06	2.7708861125574913e-06	7.28432780761068e-07	2.447653969284147e-06	1.2691926713159773e-05	1.5929064829833806e-05	1.8794564311974682e-05	6.363879492710112e-06	4.677486231230432e-06	1.2971306205145083e-05	1.1583658306335565e-05	2.2379597339750035e-06
TCEB1	0.0003688196593429893	0.0007803203188814223	6.732187466695905e-05	0.00010135082266060635	0.00017810493591241539	0.0002639929298311472	0.0007814749260433018	0.00047715770779177547	0.0004213542561046779	3.248917346354574e-05	0.0002051522460533306	0.00017038181249517947	9.189246338792145e-05	0.00030004099244251847	0.0003834723320323974	0.0004011399287264794	0.00029072738834656775	0.00023816556495148689	0.0005192455719225109	0.0002827903372235596	0.00028153019957244396	0.00029235833790153265	0.00014892661420162767	0.00027931726071983576	0.00013617021613754332	0.0002595136465970427	0.0009457515552639961	9.696677443571389e-05	0.00019030930707231164	0.000356951670255512
NQO1	1.2107673683203757e-05	0.0004353965923655778	2.1790296159451827e-05	2.9866369004594162e-05	3.5972814202978043e-06	0.00039381851092912257	7.455569721059874e-05	2.8076690796297044e-05	9.297784345108084e-06	2.5159310098388232e-05	8.180659642675892e-05	2.626814239192754e-05	1.64011162269162e-05	2.574544669187162e-05	7.975188964337576e-06	8.33561261970317e-06	3.969455065089278e-05	8.031444303924218e-05	3.150977136101574e-05	1.4752387869521044e-05	2.516254608053714e-05	3.671972808660939e-05	2.7724707251763903e-05	2.268713251396548e-05	0.0004115880583412945	4.6782435674685985e-05	0.00031840213341638446	1.832784437283408e-05	2.598376113382983e-06	1.5771385733387433e-05
PTPN14	6.487634891527705e-07	6.338853563647717e-05	0.000822627916932106	2.7516269256011583e-05	2.410861725365976e-06	0.0008520262781530619	2.8842838219134137e-05	2.9446348435158143e-06	1.39971666612837e-06	3.18086713377852e-05	5.901076292502694e-05	2.288939867867157e-05	5.174754187464714e-05	4.955224540026393e-06	4.650803020922467e-06	1.3256877764433739e-06	0.0006635776371695101	3.133911013719626e-05	1.00460401881719e-05	8.200441357075761e-07	2.131291466866969e-06	0.00014416914200410247	2.26217362069292e-05	3.6553883546730503e-05	0.00012765054998453707	3.0229983167373575e-05	2.7690461138263345e-05	6.353361823130399e-05	2.9558068490587175e-06	6.977921657380648e-06
RP11-354E11.2	2.6624148219411836e-08	2.714332092423888e-09	4.689244903488543e-08	3.718452717293985e-06	1.38053536602456e-07	2.3498049728232218e-08	1.2973900709312147e-07	2.3367093149317952e-08	2.37682833414965e-08	4.467557346288231e-08	3.9789296124581597e-07	5.09156052430626e-06	3.50438699570077e-06	3.6534878233851487e-08	2.9987529615027597e-07	1.9134064999093425e-08	3.3870021525217453e-06	2.7829855753225274e-06	4.2643009123821685e-08	5.0389378003501406e-08	0.005155643448233604	5.795326529778322e-08	6.229286100278841e-06	2.028277776844334e-05	1.1910150533367414e-05	3.2630289297230775e-06	3.7326792323710833e-08	9.171671081276145e-06	6.901036613271572e-07	1.6255614809779217e-07
CSTB	0.0012772689806297421	0.0005163771566003561	6.190486601553857e-05	0.0001292200031457469	9.541033796267584e-05	0.00022816374257672578	0.0005582725862041116	0.00027949074865318835	0.0002679346362128854	2.3210832296172157e-05	0.00021013130026403815	0.00017347111133858562	0.00019764956959988922	0.00021191548148635775	6.670386937912554e-05	0.0002120744902640581	0.00026783140492625535	0.00019741685537155718	0.00022693212667945772	0.00010264470620313659	0.0003622950753197074	0.0001233916700584814	0.00024129525991156697	0.0002962761791422963	0.00021282573288772255	0.00014374109741766006	0.0005108592449687421	0.00012059780419804156	0.0003921021707355976	0.0001884394441731274
LIMD2	0.00012141418119426817	2.974862582050264e-06	0.00010272049257764593	0.00012569203681778163	0.0006952419062145054	1.8960245142807253e-05	0.00014127879694569856	0.0013682534918189049	0.0012783865677192807	0.00026340337353758514	1.6315929315169342e-05	0.000504077528603375	0.0005551464855670929	0.001896916888654232	0.00042974689858965576	0.001649852260015905	3.213264426449314e-05	0.0009154131403192878	0.001433355500921607	0.00178432441316545	0.00017588476475793868	2.7231124477111734e-05	0.0002565895556472242	0.0003345176810398698	0.0003855868708342314	0.00020969673641957343	8.433975017396733e-05	0.00016685582522768527	0.0002194897533627227	6.617306644329801e-05
INPP5D	0.00036064465530216694	6.600473057005729e-08	2.0621755538741127e-06	2.9178137992857955e-05	0.0002807615092024207	0.00017048708104994148	2.1780354018119397e-06	0.00043620046926662326	0.0005710932891815901	0.00024093268439173698	8.579783639106608e-07	0.0001197208184748888	3.3727385016391054e-05	0.0006573988939635456	0.0003687102871481329	0.00030232901917770505	5.596142500507995e-07	0.00019690155750140548	0.00020761764608323574	0.0008848381112329662	0.00017988694889936596	6.429254995055089e-07	0.00010523496166570112	0.00021461177675519139	8.27295079943724e-05	8.29084892757237e-05	2.0375051462906413e-05	0.00024091477098409086	5.961443457636051e-05	6.943548942217603e-05
BCAM	5.0395819926052354e-06	0.001355747110210359	2.3462631361326203e-05	1.2882965165772475e-05	3.4589040296850726e-05	0.0015119686722755432	4.958551926392829e-06	1.6225619674514746e-06	3.6874794204777572e-06	6.967961235204712e-05	1.585995778441429e-05	3.460907464614138e-05	3.521059261402115e-05	4.571033969114069e-06	2.546458972574328e-06	5.122409675095696e-06	3.1282115742214955e-06	3.500348248053342e-05	1.099862129194662e-05	6.921323461028805e-07	8.608009011368267e-06	0.0009445423493161798	1.816697113099508e-05	3.9039208786562085e-05	4.298496060073376e-05	2.6674535547499545e-05	8.32432669994887e-06	3.3075550163630396e-05	1.1536516467458569e-05	8.616601007815916e-06
PTK2	4.6287441364256665e-05	0.00047424196964129806	0.0009289216832257807	4.463822551770136e-05	5.7263550843345e-05	0.0006055488483980298	0.00028779241256415844	1.9176013665855862e-06	5.197132395551307e-06	0.00017401226796209812	0.00019837934814859182	2.489219514245633e-05	6.913760444149375e-05	1.4210859262675513e-05	6.752583431079984e-05	4.617995364242233e-05	0.0001903644297271967	2.6064031771966256e-05	2.9307571821846068e-05	0.00021098430443089455	0.0003281346580479294	0.0017827687552198768	2.0990497432649136e-05	7.568470755359158e-05	0.0001305683545069769	2.358967140025925e-05	0.00013043811486568302	9.449234494240955e-05	8.566796168452129e-06	7.866347004892305e-06
RERG	3.141163915643119e-07	0.000753755506593734	0.00010861518967431039	7.0736505222157575e-06	3.659782350950991e-06	1.1459665927304741e-07	2.053280923064449e-06	1.6871291563802515e-07	9.857170653049252e-07	5.9645786677720025e-05	0.00030992302345111966	1.3134490473021287e-05	1.804994280973915e-05	4.865459573011321e-07	7.3090150181087665e-06	1.5704570159869036e-06	2.5638109946157783e-05	9.230669093085453e-06	4.464169251150452e-06	1.3517717434297083e-07	2.3905411694613576e-07	0.0009439941495656967	1.3360800949158147e-05	2.052314084721729e-05	2.004410998779349e-05	6.790080078644678e-06	1.0782952813315205e-05	3.611634747358039e-05	1.5430118764925282e-06	2.1342987110983813e-06
