Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
COL5A3	1.6453675755201402e-07	3.1524734822596656e-06	3.816788739641197e-05	1.7320596157333057e-07	4.166448889009189e-06	3.63537146768067e-05	2.366767694184091e-05	0.0004088911518920213	2.0553705326165073e-05	1.3133561651557102e-06	6.665650744253071e-06	8.518182767147664e-06	2.4759677330621344e-07	5.872388442185184e-07	2.230289283033926e-05	0.00030331432935781777	1.880359491224226e-06	4.0021441805038194e-07	5.391053946368629e-06	4.467522387585632e-07	1.3979537470731884e-05	9.173667336881408e-08	0.003315559821203351	2.934930535047897e-06	7.77771037974162e-06	5.377832712838426e-05	6.93696565576829e-05	5.050360778113827e-05	1.6659201719448902e-05	8.523422820871929e-07	3.257227717767819e-06	8.341413035850564e-07
LINC00936	0.000507629825733602	8.288642129627988e-05	0.00034672667970880866	6.91908280714415e-05	0.000274498772341758	0.0003662258677650243	7.497650949517265e-05	8.092330244835466e-05	8.197681745514274e-05	0.00010678349644877017	0.00011225564230699092	0.00033064838498830795	0.0009436839027330279	9.808605682337657e-05	8.457004150841385e-05	2.218546978838276e-05	8.359461207874119e-05	0.00011677391012199223	8.72293021529913e-05	4.6553544962080196e-05	0.0005992891965433955	2.0243161998223513e-05	0.00010562429815763608	5.3762989409733564e-05	0.0002497466339264065	5.460413740365766e-05	8.746884122956544e-05	0.00010445634688949212	0.0001148422816186212	5.5552745834575035e-06	0.00023794131993781775	0.00019889749819412827
ARHGAP30	0.0004313492972869426	0.000521316600497812	0.000588323746342212	4.077054200024577e-06	0.001329311402514577	8.402929961448535e-05	0.00038495464832521975	1.3451556242216611e-06	0.00012310623424127698	3.278453732491471e-06	0.0009201818029396236	0.0008304791408590972	0.0003392720827832818	1.8732032913248986e-05	8.467926022603933e-07	6.998668027335953e-07	0.0009185753297060728	0.00014181005826685578	0.0001330653904005885	9.858176781563088e-07	0.0010593855986371636	1.0485891834832728e-06	2.1216105778876226e-06	0.0006212549051269889	0.0005520728882402182	0.00022193444601725787	0.0001800718455342576	8.335630263900384e-05	0.0001183095810119994	3.551626650732942e-05	0.00036165816709399223	5.352897278498858e-05
METTL21A	0.000690340471919626	0.00019870535470545292	9.033102105604485e-05	0.0003688359574880451	0.00034123408840969205	0.00010043121437774971	9.945741476258263e-05	6.275857595028356e-05	0.00011818856000900269	0.000161112766363658	0.0002145979378838092	0.0002489826874807477	0.00019314695964567363	0.00011049323802581057	0.00014994388038758188	0.0001796678698156029	0.00022128083219286054	0.0002975895768031478	0.00020788518304470927	0.00021221335919108242	0.0002859424566850066	0.00021438708063215017	9.504843183094636e-05	0.0001280123251490295	0.0003377219254616648	0.00019708590116351843	9.600524936104193e-05	0.00017658807337284088	0.0001163520646514371	0.00017034979828167707	0.00042105180909857154	0.00028876602300442755
CRTAM	7.168489446485182e-06	8.041313776629977e-06	2.5574581741238944e-05	2.725906078637763e-08	0.0001973280741367489	8.94384993443964e-06	9.11393653950654e-05	1.4311455061033485e-06	0.0001466806570533663	7.386744300674764e-07	0.0001639597467146814	0.001012237393297255	3.064390330109745e-05	2.1097741864650743e-07	3.3191063266713172e-06	9.583110113453586e-06	0.0006937395664863288	7.410735634039156e-07	9.225389476341661e-06	1.9146445140449941e-07	0.00010767090861918405	5.530043267754081e-08	2.858394282156951e-06	0.000666651816572994	6.57866767141968e-05	4.268641350790858e-05	3.9071655919542536e-05	0.0001019203191390261	4.7469493438256904e-05	2.5528850073897047e-06	1.6431122276117094e-05	1.6586922129135928e-06
CDC37	0.0005861416575498879	0.00095494429115206	0.0007957658963277936	0.0003652999585028738	0.001530156354419887	0.0003713962505571544	0.0006827699835412204	0.0004755454428959638	0.0006365432636812329	0.0011756607564166188	0.0009408658370375633	0.0008063571876846254	0.0004447137762326747	0.0007056967006064951	0.0004241194692440331	0.00036416383227333426	0.0008786863181740046	0.0004073230375070125	0.00040688426815904677	0.0013030727859586477	0.0009373417706228793	0.0004957191995345056	0.0005463248235173523	0.000705418293364346	0.0008445843122899532	0.0009408274781890213	0.0005340731586329639	0.0006314781494438648	0.0003693979524541646	0.00043772091157734394	0.0006630411953665316	0.0004889843985438347
ZCCHC24	6.04385468250257e-06	5.721404249925399e-06	5.0427497626515105e-05	8.560859714634717e-05	4.541996895568445e-05	0.00023682195751462132	0.00016616490029264241	0.0001842565689003095	8.286254160339013e-05	0.000230880337767303	1.2692825293925125e-05	4.4576947402674705e-05	8.169384091161191e-05	9.212188888341188e-05	0.0009959987364709377	0.0010772899258881807	1.2244277058925945e-05	4.9066617066273466e-05	6.428431515814736e-05	0.0002585828478913754	3.355956778250402e-06	1.873272026386985e-06	0.0007442496716976166	1.5526427887380123e-05	6.0951192608627025e-06	4.1397106542717665e-05	0.0001321348681813106	2.6843545128940605e-05	4.382990664453246e-05	9.632620276533999e-06	2.317368853255175e-05	3.0027566026546992e-05
UPP1	1.2228128980495967e-05	0.00018865296442527324	0.00011436752538429573	3.3527589948789682e-06	0.00021196749003138393	4.041779902763665e-05	0.00012081551540177315	7.478510815417394e-05	0.00018211027781944722	0.0004028081020805985	0.00014382605149876326	0.0005716857267543674	0.000765566190239042	1.1928420462936629e-05	8.126593456836417e-05	5.889473686693236e-05	0.00048524150042794645	4.2310577555326745e-05	7.208205352071673e-05	0.000323964050039649	0.000652359682135284	3.5902736271964386e-05	0.000124167010653764	0.00016495477757416666	0.0003659185895230621	0.0001679489214438945	7.479045598302037e-05	0.00010537861089687794	0.0001855684822658077	0.00011048018495785072	1.9337710909894668e-05	5.227062138146721e-05
GIMAP8	9.560209264236619e-07	2.933012365247123e-05	3.294650014140643e-05	1.1293862201000593e-07	0.00017342968203593045	1.3708485312236007e-05	6.537949957419187e-05	1.171883127426554e-06	3.037725400645286e-05	0.0004973780014552176	0.00017974739603232592	0.00012854102533310652	0.00034000471350736916	8.76455743537008e-08	3.528753950376995e-06	7.320222294993073e-08	0.00025997331249527633	7.943534114929207e-07	1.1977332178503275e-05	0.0007308858912438154	0.0004756495472975075	8.264238715582906e-08	2.6302214450879546e-07	9.395073720952496e-05	0.00030807076836936176	7.349833322223276e-05	3.1155017495620996e-05	9.223187589668669e-06	5.2897801651852205e-05	1.7040122202161e-06	7.85037536843447e-06	3.6280941912991693e-06
TYMS	8.126865225221991e-08	1.0279146408720408e-05	5.3122957979212515e-06	1.089311041369001e-07	8.413669547735481e-07	5.049496394349262e-06	6.535229204018833e-06	2.1381996702984907e-05	4.342623014963465e-06	4.1620616684667766e-05	3.534508869051933e-05	5.899283337384986e-07	4.025594080303563e-06	1.8801279111357871e-06	3.588480467442423e-05	2.1692212612833828e-05	2.4261426005978137e-06	3.3947674182854826e-07	3.1403169487020932e-06	2.823686600095243e-06	1.802269053996497e-07	1.1060881661251187e-05	3.891883807227714e-06	4.610512769431807e-05	1.5862049451698113e-07	5.324361700331792e-05	1.8768525478662923e-05	6.896914783283137e-06	1.729586256260518e-05	0.0029946686699986458	1.7426583553969976e-07	6.6238530962436926e-06
THBS1	1.4783107360472059e-07	2.6629609237716068e-06	1.5251484910550062e-05	1.369920664728852e-05	1.713072015263606e-05	9.009576388052665e-06	5.538832920137793e-05	0.00011137797264382243	3.814996307482943e-05	4.601325053954497e-05	1.7043133766492247e-06	6.496688911283854e-06	5.837455319124274e-05	0.0007515859324485064	4.9290254537481815e-05	0.0011932620545849204	1.3468024917528965e-06	1.2337874295553775e-06	4.444352271093521e-06	5.0015114538837224e-05	2.4795667741273064e-06	2.35315765166888e-05	0.0009662786615081131	2.947481789306039e-06	2.178497879867791e-06	8.799404895398766e-06	1.678424268902745e-05	7.448403266607784e-06	1.186225563287735e-05	2.891302756324876e-06	1.5779550039951573e-06	3.795441671172739e-06
ACTR3	0.0008745912346057594	0.0009677828056737781	0.0005285201477818191	0.00023895237245596945	0.0005803863168694079	0.0002632428950164467	0.00046948782983236015	0.00035862968070432544	0.0005975242820568383	0.00038009617128409445	0.0014928460586816072	0.0008269688114523888	0.0006625551031902432	0.00016451436385978013	0.00013311902876012027	0.0003031752130482346	0.0009412137442268431	0.0007779092411510646	0.000171611100086011	0.00027478786068968475	0.0007081019575707614	0.00033632948179729283	0.0002616856654640287	0.0009491340606473386	0.0008279199828393757	0.00047815116704441607	0.0003530897665768862	0.0003298517258372158	0.0004066407564096153	0.0004796073480974883	0.0008823586395010352	0.00019950867863371968
BRCA1	7.697263936279342e-05	1.8444183297106065e-05	3.7129433621885255e-05	0.00020094917272217572	1.8067237760988064e-05	1.6532459994778037e-05	5.811606115457835e-06	7.829509740986396e-06	9.73185888142325e-06	3.225162436137907e-05	0.00014839103096164763	2.9355775041040033e-05	6.153003050712869e-05	0.00042570853838697076	0.00016643233539070934	4.739469295600429e-05	4.10887660109438e-05	8.127867658913601e-07	3.983064289059257e-06	0.00010472701251273975	1.73922126123216e-05	2.001476605073549e-05	9.091804531635717e-05	0.00011660208110697567	2.14129267988028e-05	0.0007102274685166776	1.3774996659776662e-05	4.390002686704975e-06	3.153697616653517e-05	0.0015864747110754251	1.6998701539705507e-05	2.9138800528016873e-05
ACSL4	0.0001166966394521296	0.0004238577384967357	0.0004198639071546495	7.165908044726166e-08	0.00016516509640496224	8.881746180122718e-05	7.460047345375642e-05	0.00013958566705696285	8.600676665082574e-05	0.00011322029604343697	0.0003491223033051938	6.852910155430436e-05	0.00037183528183959424	8.155892828654032e-06	0.00016205370775423944	0.00019221358525101095	0.00019548383716028184	0.0019621558021754026	6.640982610406354e-05	0.0002207478100899607	0.0001232452195836231	2.1224450392764993e-05	0.00029552250634878874	0.0004447241371963173	8.757725299801677e-05	0.0002381272497586906	0.00019910313130822033	0.00010288660268997774	0.00010188661690335721	0.00010802381439134479	0.00024239545746240765	0.00014930729230400175
SHISA5	0.0006126318476162851	0.000791700033005327	0.0003735407372005284	0.0003598068142309785	0.0004674560041166842	0.0001825576473493129	0.0008850129088386893	0.0004050240677315742	0.00045159031287766993	0.0005058498936705291	0.0008176914998330176	0.0007540248334407806	0.0003458720166236162	0.0002596396952867508	0.0004266572941560298	0.0004874990554526448	0.0014914768980816007	0.0003051695821341127	0.00020235584815964103	0.0004440662742126733	0.0007908871048130095	0.00024953403044492006	0.0002760701172519475	0.0013937624171376228	0.0006162564386613667	0.0006560278125107288	0.00025193748297169805	0.0006687919376417994	0.0003639579808805138	0.00030289351707324386	0.00012367259478196502	0.00034552052966319025
TFPI	1.1312550896036555e-06	7.881561714384588e-07	1.8797270968207158e-05	1.3509520613297354e-06	3.901218860846711e-06	1.9186181816621684e-05	2.3037657228996977e-05	0.0015831082127988338	3.0946306651458144e-05	0.0007984393159858882	4.797429028258193e-06	5.406470791058382e-06	7.536672910646303e-06	1.1185769835719839e-05	0.0013979367213323712	4.240875205141492e-05	6.744311917827872e-07	3.607861458476691e-07	8.78220635058824e-06	0.0002309776027686894	8.904780770535581e-07	5.527060693566455e-07	0.0006003969465382397	9.998476571126957e-07	4.1846931253530784e-07	2.01641541934805e-05	4.574056583805941e-05	1.7256776118301786e-05	2.1500636648852378e-05	5.612392897091922e-07	7.825635293556843e-06	1.3572336001743679e-06
CENPF	8.271333172160666e-06	7.626918886671774e-06	1.543881262477953e-05	1.5624742445652373e-05	5.505940498551354e-05	6.3035399762156885e-06	9.785747351997998e-06	3.5591165215009823e-06	6.3411621340492275e-06	1.3480839697876945e-06	0.0005176269332878292	2.3077971491147764e-05	8.629284820926841e-06	2.5174707843689248e-05	3.055782872252166e-05	1.5910423826426268e-05	3.961849142797291e-05	9.58166037889896e-06	3.6078013181395363e-06	1.7327531168120913e-05	9.336413313576486e-06	3.3049977901100647e-06	3.2568648748565465e-05	5.232051626080647e-05	6.62292859487934e-06	0.0001445636444259435	1.723016976029612e-05	4.834872015635483e-06	1.184287521027727e-05	0.004713962785899639	2.1919088055710745e-07	4.771431122208014e-06
NOTCH4	4.386879300000146e-05	3.4724978377198568e-06	1.681232242844999e-05	1.3302618526722654e-06	2.057021674772841e-06	3.180912244715728e-05	2.7171387046109885e-05	5.4943986469879746e-05	1.334282751486171e-05	4.707665721070953e-05	1.107559546653647e-05	3.128142634523101e-05	1.433192392141791e-05	3.233796815038659e-05	2.534062514314428e-05	4.271228590368992e-06	1.0077883416670375e-06	2.863466306735063e-06	4.437489224073943e-06	0.002084727631881833	6.846808446425712e-06	5.694653282262152e-06	1.898821210488677e-05	1.6502993958056322e-06	9.624046469980385e-06	1.0543354619585443e-05	2.9623724913108163e-05	0.0006638276390731335	1.9577348211896606e-05	2.7504731860972242e-06	0.0002604684850666672	3.2255160476779565e-05
MLLT4	7.486927643185481e-05	2.7588765078689903e-05	5.5611057177884504e-05	0.00017692921392153949	0.00011418797657825053	5.422721733339131e-05	3.052031388506293e-05	7.549074894086516e-07	9.014869647216983e-06	5.387202327256091e-05	1.5000239727669396e-05	2.640457205416169e-05	0.00010216707596555352	0.0019871783442795277	6.441262667067349e-05	0.00021780087263323367	8.95499215403106e-06	9.662587672210066e-07	1.7640517398831435e-05	0.0010620112298056483	9.446401236345991e-05	0.00027675405726768076	0.00025607639690861106	1.0107464731845539e-05	2.226837932539638e-05	2.5943392756744288e-05	1.579148374730721e-05	9.642332770454232e-06	5.1801111112581566e-05	5.868683001608588e-05	3.573285721358843e-05	3.8401998608605936e-05
TMTC1	8.080698989942903e-07	8.507126381118724e-08	4.806321612704778e-06	5.89694195696211e-07	8.133949904731708e-07	3.090462269028649e-05	7.191801614681026e-06	0.00019453787535894662	5.802668511023512e-06	0.00017243647016584873	8.669587714393856e-07	6.127319807092135e-07	1.800967766030226e-05	4.0092843846650794e-05	6.538284651469439e-05	9.950000821845606e-05	1.5162083855102537e-07	8.362440553355555e-07	4.099688339920249e-06	0.000680495984852314	2.5421806526537694e-07	4.194810571789276e-06	9.238859638571739e-05	3.851536121146637e-07	7.600251450412543e-08	9.207627044816036e-06	4.9543050408829004e-05	8.142067599692382e-06	2.5567322154529393e-05	1.366947890346637e-05	6.771878133804421e-07	5.6388853408861905e-06
HSPD1	0.00033618209999985993	0.0003506222856231034	0.00030030051129870117	0.0004057985788676888	0.00020772882271558046	0.00024456021492369473	0.00014852661115583032	0.000291983102215454	0.00017971025954466313	0.0006600948399864137	0.0002912851341534406	0.0001578613300807774	0.00033786508720368147	0.0002985537576023489	0.0003702314861584455	0.00019508987315930426	0.0002819147484842688	0.00019836693536490202	0.0001554862828925252	0.00017323093197774142	0.0004105110710952431	0.0010895142331719398	0.0002028872986556962	0.00023780045739840716	0.0004400481120683253	0.0002348593552596867	0.00016954897728282958	0.0002192752726841718	0.00027165605570189655	0.0010128021240234375	0.00028543564258143306	0.00033331511076539755
CPB1	2.9024560532775467e-08	2.5553212879003695e-08	1.1606592806856497e-06	3.6441405448783826e-09	9.528750410936482e-08	2.827868911481346e-06	2.5507538339297753e-06	3.928247593876222e-08	1.93053324437642e-06	8.89687399308059e-08	1.4551108051819028e-07	5.458755580889374e-08	1.491862100522212e-08	1.0960535590243126e-08	5.4163020735131795e-08	1.661848259004728e-08	1.8784547251016193e-08	4.301592326783066e-08	1.3613142755275476e-06	1.877048383391866e-08	3.564223405305711e-08	4.419481225426125e-09	4.6841968526223354e-08	4.8080245562687196e-08	1.0269414651986608e-08	2.488447989890119e-06	5.03509045302053e-06	1.7586206695341389e-06	4.019471816718578e-06	2.8871619761616785e-08	1.1543354361265301e-07	9.259648692250266e-08
GCSH	4.3473715777508914e-05	4.5663593482458964e-05	2.2270347471931018e-05	9.785680049390066e-06	5.0298716814722866e-05	0.000260161206824705	2.6294314011465758e-05	0.00031590356957167387	8.860177331371233e-05	0.00017139043484348804	4.5517914259107783e-05	9.818791295401752e-05	8.574350067647174e-05	1.8290747902938165e-05	0.0006916042766533792	0.00020952509657945484	7.019782060524449e-05	0.00013039867917541414	0.00015047928900457919	8.666023495607078e-05	6.43258827039972e-05	0.0009107883088290691	8.288310345960781e-05	5.788465932710096e-05	6.507959915325046e-05	0.00013484882947523147	5.609991785604507e-05	2.0217425117152743e-05	0.00010168887820327654	0.00026642539887689054	5.795911783934571e-05	0.0002450740721542388
JMJD1C	0.0006215636967681348	0.0002978920529130846	0.00029439033824019134	9.776476508704945e-05	0.001020027557387948	0.0002805147087201476	0.00023560629051644355	0.00022889520914759487	0.0002496624074410647	0.00020431714074220508	0.0006403998122550547	0.00039543394814245403	0.00031598107307218015	0.0005347784026525915	0.00028483569622039795	0.00040421486482955515	0.000296987738693133	9.132059494731948e-05	0.00016532486188225448	0.0004750913067255169	0.0006183407385833561	9.085952478926629e-05	0.001123525551520288	0.000402673555072397	0.0003958724264521152	0.0003105077485088259	0.0002668325323611498	0.00024158928135875612	0.000287653791019693	6.24276144662872e-05	0.00039025620208121836	0.00017309020040556788
