Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
P4HA2	0.00040319000254385173	1.122689923249709e-06	0.0002098992554238066	8.206634083762765e-05	1.44485211421852e-05	1.750222327245865e-05	6.316677172435448e-05	1.7370848581776954e-06	0.00014541801647283137	0.0002666593936737627	1.6921192582231015e-05	5.712605707230978e-05	8.109842747217044e-05	6.055626363377087e-05	0.00010486882092664018	2.9270337108755484e-05	3.423575981287286e-05	0.0008310509729199111
FCMR	2.673025483090896e-05	0.0012857569381594658	4.387483386381064e-06	3.5852638120559277e-06	1.6235513612627983e-05	0.0004904945380985737	6.814429070800543e-06	0.0010960596846416593	0.00013104254321660846	0.0003369926998857409	0.0003782324492931366	1.976238672796171e-05	5.354505992727354e-05	7.79682959546335e-05	4.8067511670524254e-05	0.0003936289285775274	7.721047040831763e-06	8.705981713319488e-07
RNF130	0.00025526084937155247	6.34805255685933e-05	0.0004098894423805177	0.00016438157763332129	0.0012481205631047487	2.836902604030911e-05	0.0016870268154889345	7.820485188858584e-05	8.66730697453022e-05	0.0001848334213718772	0.00017488304001744837	0.00010933510202448815	0.00023420983052346855	0.00024040979042183608	1.8147340597352013e-05	9.719540685182437e-06	4.446963794180192e-05	0.0002602088206913322
TULP4	0.0001278729469049722	0.00012538384180516005	0.0001008616600302048	0.0001733964600134641	4.154195630690083e-05	0.0011610822984948754	7.683558214921504e-05	0.00020564263104461133	0.0017057906370609999	0.00018236090545542538	8.945168519858271e-05	0.0001226431631948799	0.00010047871910501271	0.00028530225972644985	0.00015300755330827087	0.0002054373180726543	0.00020793123985640705	0.00015170793631114066
ARHGAP17	0.0006882505840621889	0.0007898086914792657	0.00011379185889381915	0.0003093700506724417	0.00011418397480156273	0.00016694836085662246	0.0002203273179475218	0.00022133676975499839	0.00017918169032782316	0.00035221618600189686	0.00027945885085500777	8.14076338429004e-05	0.00030565704219043255	7.902094512246549e-05	2.216575012425892e-05	0.00030051349312998354	4.0151458961190656e-05	0.00025143055245280266
CKS2	1.4958244719309732e-05	0.0002492911589797586	1.8503247702028602e-05	3.759248647838831e-05	0.00012376766244415194	1.3545512956625316e-05	0.0001008639665087685	9.981029143091291e-05	0.00035806422238238156	3.725527130882256e-05	0.00022716722742188722	0.0027734958566725254	0.00028735047089867294	0.00029476062627509236	2.506712917238474e-05	0.00034520705230534077	0.00018056209955830127	1.04633572846069e-05
XCL2	1.0839007558161029e-07	3.153164243485662e-06	3.4061906717397505e-07	6.138487407270077e-08	2.7630938348011114e-05	2.2768988401367096e-06	5.50628165285616e-08	1.434184014215134e-05	1.0143280881891314e-08	5.317570685292594e-05	0.0008114909869618714	4.997341420676094e-07	6.87156841649994e-07	2.3617005240339495e-08	6.901579126861179e-06	3.684653347590938e-05	9.112664542954008e-07	5.397590285838305e-08
CHCHD10	0.0007267603068612516	0.0010875132866203785	0.00047370101674459875	3.953570922021754e-05	0.0005049320752732456	0.00011718219320755452	0.0005778327467851341	0.0005112741491757333	4.290647484594956e-05	0.00027108186623081565	0.0004991678288206458	0.00041843694634735584	0.0011415540939196944	0.00021888270566705614	0.0008632834651507437	0.0003842349397018552	0.0011622885940596461	0.0005502898711711168
AP1S2	8.389824506593868e-05	0.00043784009176306427	0.00010899071639869362	0.00038266548654064536	0.0005850286106579006	9.444259922020137e-05	0.0009324704296886921	0.0003075287095271051	2.3908025468699634e-05	0.00016028404934331775	0.0003122499620076269	0.00017751535051502287	0.0002399259974481538	3.940233000321314e-05	0.00010047149407910183	0.00022175439517013729	0.0001267025072593242	0.00011007749708369374
IL21R	1.8199081068814849e-06	0.00019673231872729957	1.2437568557288614e-06	1.2283932164791622e-06	9.215254976879805e-06	9.785192378330976e-05	9.886151383398101e-05	0.0002699623291846365	2.3544296823274635e-07	0.00010468567779753357	0.0003747234877664596	1.7487896911916323e-05	0.00016709101328160614	2.428214713745547e-07	0.0003718146763276309	0.0007988199940882623	0.000267928495304659	5.211742973187938e-05
DST	0.000695044407621026	7.2320690378546715e-06	0.00032748031662777066	0.0002927296154666692	6.6445252741687e-05	0.0005514530930668116	0.00016336418048013002	6.590613793377997e-06	0.00011727993842214346	0.0001510803122073412	8.3280356193427e-06	9.027033229358494e-06	7.217941310955212e-05	2.5721921701915562e-05	3.689365621539764e-05	2.5472907054790994e-06	4.3444542825454846e-05	0.0008367010741494596
RP11-834C11.4	0.0007099946960806847	1.8896567780757323e-05	0.0012294200714677572	1.3489370758179575e-06	1.1221978866160498e-06	2.9904476832598448e-05	0.0001833488349802792	2.2876476180044847e-07	0.00034326582681387663	0.00038500019581988454	3.2298503356287256e-06	2.1794307031086646e-05	8.830337901599705e-05	0.00013690473861061037	2.0566363673424348e-05	6.38571145827882e-06	1.5217745385598391e-05	0.0005261491169221699
CLIC4	0.0005778985796496272	0.0001683581795077771	0.00018753352924250066	0.0008644532063044608	7.078879571054131e-05	4.549388540908694e-05	0.00020297960145398974	2.781743887680932e-06	4.5840755774406716e-05	8.999717101687565e-05	6.822694103902904e-06	0.00032180678681470454	0.0005563340382650495	0.00022046743833925575	0.0002413432957837358	1.0325565199309494e-05	0.0006018250132910907	0.0010314385872334242
LINGO1	0.00111349334474653	1.6819925008348946e-07	3.190491270288476e-06	2.593261569927563e-06	2.936066607617249e-07	1.2701569858108996e-06	1.1896431715285871e-06	9.86437456163003e-08	1.4719102182425559e-05	8.151606380124576e-06	1.715721396067238e-07	2.988450205521076e-06	7.336717681027949e-05	8.039455678954255e-06	3.5019966162508354e-06	6.894537563084668e-08	9.95328832686937e-07	1.2156519915151875e-05
RPS6	0.0006070614908821881	0.002131035551428795	0.001444437075406313	0.00067868921905756	0.0006205022218637168	0.0006412611692212522	0.0004592912446241826	0.0024421324487775564	0.00023090792819857597	0.0018016038229689002	0.0011252756230533123	0.0007847375236451626	0.001497340388596058	0.002674492308869958	0.0009211903088726103	0.0005515418015420437	0.0007055206224322319	0.0005039580864831805
SLC43A3	0.0005044693825766444	2.0184512322884984e-05	0.0002897874510381371	0.00026126374723389745	0.0006146168452687562	0.0003766096197068691	0.0007154475315473974	9.5988973043859e-05	2.4010976630961522e-05	8.364713721675798e-05	0.00013465651136357337	0.0002445689751766622	0.0003102183109149337	2.175442932639271e-05	3.807017128565349e-05	0.00016419954772572964	1.352963772660587e-05	0.0001474436285207048
CXCR4	8.178346320164565e-07	0.0007863994687795639	3.878082679875661e-06	3.914122498827055e-05	1.5912639355519786e-05	0.00013072261936031282	0.00010246655438095331	0.000899546081200242	2.1868145267944783e-06	0.00036753591848537326	0.0003393466176930815	1.201245959236985e-05	2.532614416850265e-05	1.4886852568452014e-06	0.00012967387738171965	0.00019059986516367644	9.536264406051487e-05	4.941016413795296e-07
HCFC1R1	0.00091755879111588	0.00015935239207465202	0.0008407932473346591	0.0001826365914894268	0.0003390976053196937	0.00017974052752833813	0.00029677190468646586	0.00019441974291112274	0.00044261958100833	0.000475161214126274	0.00026080821407958865	0.0003460171283222735	0.0006537102162837982	0.0006549143581651151	0.00024251823197118938	0.00029214489040896297	0.00011820367217296734	0.0015583004569634795
MCTP1	4.0686853708393755e-07	6.014156497258227e-06	8.945123113335285e-07	0.00083378073759377	0.0002769182901829481	2.6841820726986043e-05	0.00028656641370616853	3.6358517263579415e-06	2.4357797201446374e-07	8.655403689772356e-06	3.4794154544215417e-06	7.049456598906545e-06	1.6456234561701422e-06	3.4147017231589416e-06	5.17368016517139e-06	4.381416147225536e-06	2.8163551633042516e-06	6.502490350612788e-07
PTK7	0.00013718646368943155	1.3071941793896258e-05	0.00015466162585653365	0.00012455008982215077	4.785599685419584e-06	8.346918184543028e-05	1.7765473785402719e-06	1.5668270862079225e-05	0.00013159745140001178	0.00012368195166345686	2.142581797670573e-05	3.809814006672241e-05	6.906489579705521e-05	6.676762859569862e-05	7.488391020160634e-06	5.708473054255592e-06	1.2234991118020844e-05	0.0014825374819338322
LINC00926	3.627186970334151e-06	0.0021086561027914286	1.4189909961714875e-05	1.252895344805438e-05	2.7511939038049604e-07	1.8297463611816056e-05	4.357670150056947e-06	9.38399935535017e-08	1.571441680425778e-05	1.593661363585852e-05	7.913428703432146e-07	6.6602856350073125e-06	0.00011706736404448748	6.392587692971574e-06	3.7492893625312718e-06	2.879146165923885e-07	5.159652118891245e-06	6.38127894490026e-05
PDGFA	0.001823911676183343	7.612166427861666e-06	8.158598939189687e-05	9.246270201401785e-05	6.304522230493603e-06	0.00016881591000128537	4.501849616644904e-05	4.547335265669972e-06	6.727607251377776e-05	0.0010284448508173227	2.5382520107086748e-05	1.4657779502158519e-05	0.0010283987503498793	7.173555786721408e-05	1.1441199603723362e-05	0.0001334075932390988	1.2186145795567427e-05	0.00016568564751651138
LY86	4.744289014979586e-07	0.0018073782557621598	1.437969331163913e-06	1.2886330296169035e-06	2.4960183964140015e-07	1.7289028164668707e-06	0.0010913143632933497	8.390356498466645e-08	4.5003769599816223e-08	2.3688731744186953e-05	1.0464387742104009e-05	1.422096374881221e-06	2.3668874291615793e-06	2.1812024897371884e-07	5.895517006138107e-06	5.349691036826698e-07	1.0030627890955657e-05	4.6910622586437967e-07
MIR4435-2HG	0.0008182493038475513	3.160828782711178e-05	3.5350825783098117e-05	0.00036349872243590653	0.00015165739750955254	4.3070263927802444e-05	0.000155797868501395	8.284440264105797e-05	8.071477350313216e-05	8.081125997705385e-05	0.0002737826434895396	0.0002177901624236256	0.00512609863653779	8.415281627094373e-05	0.0001596142683411017	0.0010778598953038454	0.00018181638733949512	0.0006963628111407161
DDX11	5.7821023801807314e-05	0.00019818118016701192	5.40346372872591e-05	0.00023252496612258255	4.677243123296648e-05	0.002350600203499198	5.0651120545808226e-05	0.00021513218234758824	0.0002453007909934968	0.00033961539156734943	0.00012757026706822217	0.00041837114258669317	0.00011858050856972113	2.8991069484618492e-05	4.5448476157616824e-05	0.000191455619642511	0.00017065290012396872	0.0001321494346484542
CFP	4.804451236850582e-07	8.22895708552096e-06	1.6026765479182359e-06	2.4799694074317813e-05	7.935829557936813e-07	0.00017606817709747702	0.0008518814574927092	0.00012404675362631679	6.5884582909347955e-06	0.0001565371931064874	1.9929735572077334e-05	9.598581982572796e-07	7.320203167182626e-06	3.3826629532995867e-06	3.779515463975258e-05	6.333175861072959e-06	9.839519634624594e-07	1.2605911479113274e-06
RPL6	0.0008982892031781375	0.0020685906056314707	0.0019420412136241794	0.000687408959493041	0.0016507507534697652	0.0005087285535410047	0.0006264705443754792	0.0028847979847341776	0.0003530315589159727	0.001651956350542605	0.0015276530757546425	0.0006690470036119223	0.001504192827269435	0.002620899584144354	0.0013883066130802035	0.0010530605213716626	0.001232119626365602	0.0005447682342492044
SPI1	1.12782936412259e-06	0.0005727512179873884	2.1726991690229625e-06	3.8091168335085968e-06	0.000439465104136616	1.7487116565462202e-05	0.0023473594337701797	2.076865968092534e-07	1.489171881985385e-05	1.35435548145324e-05	1.977594365598634e-05	1.5345563951996155e-05	5.163954483577982e-06	6.003203907312127e-06	0.00010220557305729017	4.1738680920389015e-06	0.00012809752661269158	2.5924416604539147e-06
KCTD3	0.00020230261725373566	1.1662685210467316e-05	0.00018616506713442504	0.00021386545267887414	4.373936462798156e-06	8.205581980291754e-05	4.6247751015471295e-05	2.934464191639563e-06	0.0016372388927266002	0.0009758280357345939	2.173048869735794e-06	8.909685129765421e-05	0.00013491294521372765	0.00037222777609713376	9.306788342655636e-06	1.2666017710216693e-06	6.310398021014407e-05	0.0002998976269736886
GLG1	0.0003888984792865813	0.0002265750663354993	0.0004588723531924188	0.0004729226347990334	2.5106572138611227e-05	0.0018934239633381367	0.00024331030726898462	0.00046583113726228476	0.0001874164881883189	0.0005065693985670805	0.00027940532891079783	5.831375892739743e-05	0.00024283320817630738	7.296940020751208e-05	0.0003279629163444042	0.00041290398803539574	0.0004132400790695101	0.000925684638787061
PLEKHB2	0.00017605128232389688	0.0002302473585586995	9.585548104951158e-05	0.00024372288316953927	0.00024239993945229799	0.00033342221286147833	0.000696335977409035	0.0002904442953877151	0.0005705119692720473	0.00020466881687752903	0.00034458920708857477	0.00020716522703878582	0.00023980942205525935	0.0003310547908768058	5.1514707593014464e-05	0.00033991539385169744	0.00010794112313305959	0.00012428768968675286
PSMA7	0.0004762444004882127	0.0005311668501235545	0.0004471251741051674	0.0004772235406562686	0.0005651888786815107	0.0002023874840233475	0.0006885488401167095	0.0008189784712158144	0.00016333165694959462	0.00030554368277080357	0.0012562342453747988	0.0013910834677517414	0.000720353564247489	0.000949440582189709	0.0005146413459442556	0.0011113164946436882	0.0004754839465022087	0.00030536175472661853
OGN	1.3787762327410746e-05	9.014105444293818e-07	0.0010623905109241605	1.8784882627187471e-07	8.899721706256969e-07	3.9326929254457355e-05	1.09252152924455e-06	2.9469044875440886e-06	1.4866170204186346e-05	5.155149847269058e-05	2.9317279768292792e-06	1.7131802678704844e-06	1.2893876373709645e-05	2.1073189770959289e-07	9.320762728748377e-06	1.138686275226064e-05	2.006019258260494e-06	0.0009244273533113301
MPZL1	0.00024606517399661243	0.00013492208381649107	0.0004578899242915213	0.0004843279893975705	7.47929880162701e-06	0.00021108570217620581	0.0001928970596054569	3.195032331859693e-05	0.0004538828507065773	0.00040833093225955963	5.918437091168016e-05	0.00014422896492760628	0.00014832238957751542	0.00034313221112824976	0.00013528589624911547	3.5744473279919475e-05	0.00026593642542138696	0.0008916783262975514
PTPRCAP	2.619282497562381e-07	0.0006060078740119934	6.546209760927013e-07	1.6682264458722784e-07	4.501645435084356e-06	1.6160680388566107e-05	5.285788802211755e-07	0.0005940094124525785	4.71070968899312e-08	4.725632970803417e-05	0.0005036378279328346	1.3645869330503047e-05	3.239072611904703e-06	1.2755445766288176e-07	0.00011868635920109227	0.0007800578605383635	9.745146962814033e-05	1.3199678505770862e-07
TRBC1	1.063889953911712e-06	7.384055788861588e-05	4.1337311813549604e-06	9.912255336530507e-07	1.2350086763035506e-05	0.0006481531308963895	6.755673211955582e-07	0.0008729785331524909	1.697576124115585e-07	0.0004043341614305973	0.0012779305689036846	2.2259393517742865e-05	1.3318848687049467e-05	2.730745620738162e-07	4.0438841097056866e-05	0.0012981878826394677	7.557177468697773e-06	5.506073534888856e-07
C1QC	1.5140386722123367e-07	1.8310679479327518e-06	2.3332265755016124e-06	4.469762643566355e-06	1.3738365396420704e-06	7.785568413964938e-06	0.0019781405571848154	1.1921642908419017e-06	1.0210737855231855e-06	1.1826424270111602e-05	7.735729013802484e-06	6.625872629228979e-06	2.118419979524333e-05	3.9770026205587783e-07	6.603401743632276e-06	3.0328283173730597e-06	5.585248345596483e-06	8.296572673316405e-07
HMGN1	0.00018564877973403782	0.0009349819156341255	0.0004542719398159534	0.00028645750717259943	0.0008010500459931791	0.0004406866792123765	0.0003905949415639043	0.0007890542037785053	0.001371618709526956	0.00044148138840682805	0.0008112129871733487	0.0015112097607925534	0.001048964448273182	0.0018293033353984356	0.00044187362072989345	0.0011677851434797049	0.0004254560626577586	0.00032788547105155885
TCF7L2	0.0003616100875660777	1.4398333405551966e-06	0.0018887462792918086	0.00032986642327159643	2.9325894956855336e-06	1.754690492816735e-05	9.558436431689188e-05	1.2093184523109812e-05	3.2787407690193504e-05	0.0002640162711031735	3.2661875593476e-05	3.023310455319006e-05	7.732634549029171e-05	4.975496995029971e-05	3.6076500691706315e-05	6.249640136957169e-06	3.883048520947341e-06	0.0006184933590702713
SEL1L	0.00024455657694488764	0.00017271311662625521	0.00015183699724730104	0.00024815788492560387	0.00030804917332716286	0.0004905097302980721	0.00024304515682160854	0.00022167921997606754	0.0008294607978314161	0.00027448462788015604	0.00021198501053731889	4.9695958296069875e-05	0.00016643125854898244	0.00013698915427085012	0.0014660238521173596	0.0002799773355945945	0.002453069668263197	0.00043251257739029825
COL18A1	0.002299371175467968	4.210211500321748e-06	0.00011536492820596322	0.0003517060831654817	0.00011328644177410752	8.883643749868497e-05	3.2429895782115636e-06	2.1533593098865822e-05	2.241704351035878e-05	0.00011128799815196544	2.067652349069249e-05	3.2948646548902616e-06	0.001412509591318667	2.374061978116515e-06	2.511674574634526e-05	9.879804565571249e-06	6.5619628912827466e-06	0.0004885954549536109
