Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
CDCA5	0.0003254891780670732	1.4701909094583243e-06	2.1679767314708442e-07	4.332123353378847e-07	2.2777458070777357e-06	2.283471189912234e-07	9.607380206944072e-07	2.3527817916146887e-07	6.5891276790353e-06	3.9341466617770493e-07	3.6935111893399153e-06	1.712381418883524e-07	0.002543376525864005	1.6877544339877204e-06	7.679569534957409e-06	1.7315459217570606e-06	8.373976743314415e-05	1.148290994024137e-05	3.017651124537224e-07	5.8806026572710834e-06
IRF8	2.7837950256071053e-06	1.1180733849869284e-07	2.37738095165696e-06	3.6191893286741106e-06	0.0016475172014907002	1.8559769159764983e-05	8.943109605752397e-06	5.098829092275992e-07	8.204773621400818e-06	0.00016581747331656516	8.834148502501193e-06	1.621384058125841e-06	1.1769346883738763e-06	2.351955572521547e-06	1.0676124475139659e-05	0.00038067498826421797	0.00019511498976498842	1.3551411029766314e-05	1.2348399650363717e-05	9.147195783043571e-07
PLAUR	3.073429979849607e-05	5.378802597988397e-05	6.322874105535448e-05	2.2266975065576844e-05	3.962041319027776e-06	1.142003748100251e-05	3.6621193430619314e-05	4.001851993962191e-05	7.058649498503655e-05	1.9330467694089748e-05	8.84087203303352e-05	0.0004161957767792046	2.1968124201521277e-05	5.33867796548293e-06	7.447379903169349e-05	0.0015933332033455372	6.0017242503818125e-05	5.9255821724946145e-06	2.297548417118378e-05	4.107781205675565e-05
DEXI	0.0006177955656312406	0.00015076683484949172	0.00022399844601750374	0.00020148335897829384	6.894764374010265e-05	0.00031148234847933054	9.79797841864638e-05	0.0001274876995012164	0.00038920185761526227	0.0005421563400886953	0.0005007899599149823	0.00028126389952376485	0.00017809275595936924	0.00016191018221434206	0.00010710913920775056	6.505290366476402e-05	5.424816481536254e-05	0.00013929612759966403	0.0003785488661378622	0.00032693587127141654
ADAMTS12	3.4924585179396672e-06	3.1974780085874954e-06	1.391450609844469e-06	2.1695328200621589e-07	3.976756488555111e-07	0.0002983380982186645	0.0010864214273169637	2.6261650418746285e-06	8.343019544554409e-06	9.134200809057802e-07	1.8664262825041078e-05	0.0012437766417860985	8.366778843083011e-07	4.0689732827559055e-07	1.2550090104923584e-06	1.3871506610030337e-07	5.7253282648161985e-06	6.725938419549493e-07	8.079764484136831e-06	6.757998676221177e-07
TLR4	6.081193646423344e-07	1.3235468543371098e-07	9.470582540416217e-07	1.8375347110577422e-07	1.2592617167683784e-05	8.959135448094457e-05	1.7473668776801787e-05	7.292893542398815e-07	9.901367775455583e-06	1.9358942608960206e-06	8.552493090974167e-05	0.00014449717127718031	4.900390990769665e-07	1.7108014560562879e-07	3.569380714907311e-05	0.0009714146144688129	1.9084154700976796e-06	1.486321252741618e-06	1.5205531553874607e-06	0.000345339736668393
PDE3A	0.0005209935479797423	1.0628559010683603e-07	3.3962387533392757e-06	9.481315998982609e-08	4.6985471158222936e-07	0.00019667598826345056	0.0015125003410503268	2.3030885643038346e-07	1.0609690434648655e-05	2.1950015707261628e-06	8.886057912604883e-05	0.0001669648481765762	2.4834517375893483e-07	1.6061426322266925e-07	7.72013208916178e-06	1.1096825858203374e-07	3.927143552573398e-07	1.0951127649150294e-07	0.0017829323187470436	3.5032192613471125e-07
MCCC2	0.00014408283459488302	0.0011493377387523651	0.0005594183458015323	0.00023899454390630126	0.0001852528512245044	0.0001375143910991028	8.947882452048361e-05	0.00018391371122561395	9.620487981010228e-05	0.00021025822206865996	0.00013468749239109457	0.00010236118396278471	0.00019029837858397514	0.00017621496226638556	0.00026195906684733927	8.08549884823151e-05	0.00019987975247204304	0.00033745565451681614	3.453630051808432e-05	0.0001274476235266775
REM1	3.5801706417259993e-06	4.45335643917133e-07	7.838125952730479e-07	8.960210351460773e-08	5.019393256588955e-07	0.0002026255679083988	0.0016281645512208343	2.214662373489773e-07	7.624664249306079e-06	2.002431301662e-06	8.012799298739992e-06	2.066950582957361e-05	1.1226177321077557e-06	1.3006847154883872e-07	4.531846968802711e-07	1.7456954992667306e-06	2.9933109999547014e-06	2.160479510848745e-07	0.0013125459663569927	9.889899956760928e-07
SFRP1	4.286039620637894e-05	8.575674291932955e-05	2.2054455257602967e-06	3.5188206766179064e-06	5.297114967106609e-06	0.00042195955757051706	7.093739441188518e-06	6.638587819907116e-06	0.0009172442369163036	1.1609799912548624e-05	2.9504271878977306e-05	0.00012362757115624845	9.105855497182347e-06	4.2274796214769594e-06	3.7472680560313165e-05	2.329541075596353e-06	1.3704217963095289e-05	6.108113211666932e-06	1.0743628081399947e-05	1.0345830560254399e-05
SELM	0.0003060871677007526	0.0004748469218611717	0.0001362037583021447	0.00029205103055574	0.00013826847134623677	0.0014915099600329995	0.00047967027057893574	0.000481641007354483	0.00143202836625278	8.378019992960617e-05	0.0005093275103718042	0.001583563513122499	0.000527147320099175	0.00016579771181568503	0.00014782337530050427	4.516746776062064e-05	0.00027931013028137386	8.622209134045988e-05	0.0017270685639232397	0.00035903387470170856
CMIP	5.4008538427297026e-05	0.0002923406718764454	0.0005196239217184484	0.00013615083298645914	0.00012847405741922557	1.4214456314221025e-05	9.227485861629248e-05	0.00011013283801730722	0.00020169747585896403	0.00024506248882971704	0.00020865327678620815	0.0002955481468234211	9.26038992474787e-05	0.0003593865258153528	0.000365137035259977	0.0003771436167880893	5.600029544439167e-05	0.00027612867415882647	7.974458276294172e-05	0.0007173504563979805
RPS2	0.001307884929701686	0.000492922670673579	0.0004547512507997453	0.0018115733982995152	0.0018310451414436102	0.0009997696615755558	0.0002390034351265058	0.003925143741071224	0.0017567495815455914	0.0007507515256293118	0.0008042745757848024	0.00034972376306541264	0.0003428221680223942	0.0008940924308262765	0.00013519889034796506	0.0003999859909527004	0.001712731784209609	0.0004213637439534068	0.0004969132132828236	0.00047848137910477817
LTBP2	7.225942226796178e-07	1.0670003121049376e-06	3.727805960807018e-06	1.2830779496653122e-06	2.3744187274132855e-06	8.868215081747621e-05	0.0001337480643996969	2.8317990654613823e-06	0.0005531764472834766	4.750843345391331e-06	3.955980355385691e-05	0.0015641615027561784	3.23852987094142e-06	8.510558586749539e-07	7.87893350207014e-06	8.393848838750273e-05	8.650176255287079e-07	4.076307220657327e-07	5.463733759825118e-05	6.63282407913357e-05
MARCO	2.221118484158069e-05	2.1343726075429004e-06	1.3812004340252315e-07	4.488362037591287e-07	5.369845013092345e-08	3.08888871813906e-07	8.07086024678938e-08	3.7745557790458406e-08	9.512204997008666e-06	1.3626866746108135e-07	2.6416419132146984e-06	3.8041090277829426e-08	5.049928475386878e-08	3.7949482134536083e-07	1.0088837854027588e-07	0.0007808137452229857	2.801625441861688e-06	3.6459915975228796e-08	1.256147896810944e-07	3.492756306400224e-08
INPP4B	1.8768357676890446e-06	0.0002968501939903945	0.0019290242344141006	0.0007529160939157009	3.5210025544074597e-06	2.91566666419385e-05	0.0009007991175167263	0.00030157272703945637	4.296998213249026e-06	0.00011739167530322447	0.0005550162168219686	4.5776097977068275e-05	1.8304501281818375e-05	0.000613475451245904	4.842721318709664e-05	1.556467736918421e-06	7.874725270085037e-06	0.0003115388681180775	0.0004681938444264233	1.4901707800163422e-05
NGLY1	6.127436790848151e-05	0.00022267135500442237	0.000723420933354646	0.00042588813812471926	0.0006546354852616787	9.38344091991894e-05	0.00016527394473087043	0.00013760125148110092	0.00010608866432448849	0.0004549710138235241	0.0003717974468600005	9.023033635457978e-05	0.00046166771790012717	0.0004073270538356155	0.00011517010716488585	0.00015121807518880814	0.00021204978111200035	0.0002496123197488487	5.001530371373519e-05	0.00010794278932735324
ESCO2	4.143880869378336e-05	1.2791699255387812e-08	5.767997208749875e-07	1.1666771797536057e-06	1.0602679623161748e-07	1.1670841786326491e-06	2.0905924884573324e-06	8.211670632363166e-08	2.535215799071011e-06	1.6539352998279355e-07	2.7251885512669105e-06	9.554912594467169e-08	0.0022033508867025375	4.9814566409622785e-06	1.2226164471940137e-06	1.4820564047113294e-06	6.2932545006333385e-06	1.8294631445314735e-05	4.485540898713225e-07	5.224310370977037e-07
ITGB2-AS1	1.7775022342902957e-06	4.6561433464376023e-07	0.0017631310038268566	0.0006811158382333815	0.0002496501838322729	2.944315610875492e-06	1.0737774118751986e-06	0.00022787162743043154	2.34920753428014e-06	0.00018892777734436095	0.0003729121817741543	2.469230275892187e-05	9.205150490743108e-06	0.00044157818774692714	1.9960652934969403e-05	0.0001203165520564653	1.8879485651268624e-05	0.00038484559627249837	3.204194854333764e-06	3.5902718309444026e-07
CD84	1.3807469258608762e-05	6.196282953396803e-08	0.0010048334952443838	0.00039515423122793436	9.020014113048092e-05	2.2883116344019072e-06	5.836563559569186e-06	7.407289376715198e-05	9.471900739299599e-07	0.00018938096764031798	0.00030897450051270425	1.0874019835682702e-06	9.28290501178708e-06	0.0007142382091842592	8.428021828876808e-06	0.0006615470629185438	3.016515847775736e-06	0.0005572216468863189	1.8368226619713823e-06	8.656221552882926e-07
S100A1	0.0019200401147827506	5.734543447033502e-05	1.3038663837505737e-07	8.832366233946232e-07	4.674696896245223e-08	1.392807433830967e-07	8.268026618907243e-08	5.087556473881705e-07	0.0002745073288679123	1.4251368440909573e-07	2.3383217921946198e-06	1.799197235641259e-07	7.434220350432952e-08	3.0442602110269945e-06	1.0122479920937622e-07	1.9175795387127437e-06	4.274117964087054e-05	5.18553497386165e-06	1.1641937192052865e-07	1.149821969192999e-06
TNFAIP8	5.62693749088794e-05	7.076897418301087e-06	0.0005974392988719046	0.0009790705516934395	0.000858674175105989	1.8487571651348844e-05	1.8520717276260257e-05	0.0003651487932074815	3.857261981465854e-05	0.00025447658845223486	0.0003673867031466216	8.424568477494176e-06	9.163910726783797e-05	0.0005711500416509807	1.8647657270776108e-05	0.00021567693329416215	6.098099038354121e-05	0.0005325962556526065	6.150967965368181e-05	1.356425946141826e-05
FRY	1.0108915375894867e-05	2.8663142074947245e-05	0.0006705860723741353	2.0276436771382578e-05	1.6442541891592555e-05	1.230687485076487e-05	0.00072930270107463	2.372406561335083e-05	2.8776164981536567e-05	0.00011181949230376631	1.9299859559396282e-05	0.0003206389374099672	1.3205832374296733e-06	2.12268901123025e-06	0.00028840062441304326	3.313833803986199e-05	1.7853591316452366e-06	3.7756974506919505e-06	0.0006634111632592976	0.0007964737014845014
RBBP8	0.0003150958218611777	0.0003766156733036041	1.7825403119786642e-05	2.8165757612441666e-05	0.00016183502157218754	1.8670392819331028e-05	0.0001584349520271644	4.58216636616271e-05	0.0006389383343048394	0.00012834554945584387	1.566463106428273e-05	0.00016153250180650502	0.0004606951551977545	8.407761924900115e-05	0.00022656469081994146	0.00017879986262414604	0.0003197335172444582	0.00023662201419938356	9.4538030680269e-05	0.00015761153190396726
FBXO32	0.0001572305482113734	0.00030778447398915887	0.00010722164734033868	0.0001346163044217974	1.3719247363042086e-05	1.1896796422661282e-05	9.320338722318411e-05	9.885500912787393e-05	0.001760863116942346	7.571320020360872e-05	4.1776882426347584e-05	0.00037966849049553275	3.6904857552144676e-05	0.00013383058831095695	3.6747020203620195e-05	9.841412065725308e-06	9.15939817787148e-05	0.00010843294876394793	0.0005573817761614919	1.1981456736975815e-05
CDCA7	0.0004965664120391011	4.2021138142445125e-06	6.545686483150348e-05	4.8239711759379134e-05	1.067146695277188e-05	2.5093662770814262e-05	0.00046395871322602034	2.5246446966775693e-05	2.7246715035289526e-05	2.3395044991048053e-05	5.879391756025143e-05	4.111625742098113e-07	0.0003716711944434792	0.00017276895232498646	2.4303644750034437e-05	2.878094846892054e-06	0.00010981928062392399	0.0007858866592869163	0.00019783330208156258	3.6311251960796653e-07
RPLP1	0.0015200817724689841	0.0018141854088753462	0.0005146029870957136	0.0023049553856253624	0.002064281841740012	0.0009534251876175404	0.00020933011546730995	0.00544225238263607	0.0035465024411678314	0.0011071283370256424	0.0011529817711561918	0.0007858197204768658	0.0009957351721823215	0.0013197576627135277	0.0002271111443405971	0.0005525114829652011	0.0037931448314338923	0.0009922870667651296	0.001199637190438807	0.0005083854775875807
DPYSL3	2.808289173117373e-05	6.6953962232219055e-06	5.291593424772145e-06	1.047100568030146e-06	1.501712745266559e-06	2.2385418560588732e-05	1.219754085468594e-05	8.291600352094974e-06	0.00017274724086746573	2.4398013920290396e-06	6.968685920583084e-05	0.001746275695040822	3.469931016297778e-06	5.801587121823104e-07	0.00014173658564686775	2.457072014294681e-06	1.949102988874074e-05	6.265556180551357e-07	6.520041642943397e-05	0.00028780079446733
GAPDH	0.0020078893285244703	0.000331802322762087	3.3554046240169555e-05	0.0002554209786467254	0.0001277729170396924	7.308533531613648e-05	0.00011850465671159327	0.00030399387469515204	0.0031224475242197514	0.0001030446364893578	0.00011625491606537253	0.00014800234930589795	0.0002937137323897332	0.00035045461845584214	7.010297122178599e-05	0.0005697867018170655	0.001873581437394023	0.0011356540489941835	0.00035453346208669245	0.00019316564430482686
KIF23	0.00033941282890737057	2.75041452368896e-06	2.1128377625245776e-07	2.9370951892815356e-07	7.715611616276874e-08	6.283345896918036e-07	2.685844947336591e-06	5.8216134135591346e-08	5.1549945055739954e-05	1.923691428373786e-07	3.4246181712660473e-06	4.2617484723450616e-05	0.002466867445036769	1.1640400998658151e-06	3.893140274158213e-06	4.961824515703483e-07	1.7130891137639992e-05	3.6598387396225007e-06	9.01028688531369e-05	1.8934960621663777e-07
SRGAP3	4.806447759619914e-05	0.00017454834596719593	0.00048702466301620007	2.2083750081947073e-05	1.2281902854738291e-05	6.333320925477892e-05	2.7945658075623214e-05	3.29314534610603e-05	7.870261470088735e-05	0.00030358004732988775	0.00019846948271151632	3.763879431062378e-05	8.050646283663809e-05	0.00019107565458398312	4.373876072349958e-05	9.390430204803124e-05	1.04194969026139e-05	0.0007504864479415119	4.5638498704647645e-06	4.798548616236076e-07
FAM83D	0.0006130806286819279	2.6771085686050355e-06	1.2516710739873815e-05	1.5245233953464776e-05	3.3119167710538022e-06	4.4139608235127525e-07	5.99877580498287e-07	1.8085875126416795e-06	0.00010984073742292821	4.221549170324579e-05	4.717398951470386e-06	2.7663452328852145e-06	0.0010338079882785678	4.752905806526542e-05	1.8828287693395396e-06	2.878618090562668e-07	7.000696314207744e-06	1.9362050807103515e-05	5.249716537036875e-07	4.0285195268552343e-07
SGOL1	0.0002255657163914293	1.6627785726086586e-06	6.870658921798167e-07	6.9666925810452085e-06	0.00028574082534760237	3.819655489678553e-07	7.254639058373868e-07	8.986903594632167e-07	8.169577085936908e-06	6.347005410134443e-07	3.314841706014704e-06	4.098296528809442e-07	0.002677313983440399	2.6410136797494488e-06	5.16189129484701e-06	4.11910059483489e-06	5.073901775176637e-05	5.4122698202263564e-05	5.409384016274998e-07	1.6507796090081683e-06
CD38	1.5964996009643073e-06	1.4294982975116e-07	1.0021546586358454e-05	2.81560278381221e-05	0.00021754550107289106	4.361277660791529e-06	1.3242749901110074e-06	7.706507858529221e-06	6.950606348254951e-07	0.0006378534017130733	2.1577916413662024e-05	8.291227118206734e-07	0.0009927756618708372	0.00031679801759310067	1.9174794942955486e-06	0.00015939325385261327	1.4554017070622649e-05	0.0004479787312448025	2.856821083696559e-06	1.371934104099637e-07
CDC40	7.160205859690905e-05	0.00022301165154203773	0.0005360200302675366	0.00043956804438494146	0.000642430386506021	0.00032357661984860897	0.0002067859168164432	0.00025801980518735945	0.0001268821652047336	0.0004213525098748505	0.00016531875007785857	0.00015074285329319537	9.708173456601799e-05	0.0004206688317935914	0.00015615670417901129	0.0002091322239721194	0.0001575919595779851	0.0003452475357335061	0.00021169254614505917	0.00012517336290329695
CRNDE	0.0006811650237068534	0.0004495617758948356	1.1577717486943584e-05	4.3443906179163605e-06	1.3629246495838743e-06	0.00012106780923204497	0.00010695999662857503	3.0617193260695785e-05	0.0009149485849775374	4.285163413442206e-06	1.6634345229249448e-05	0.00035096300416626036	9.058625437319279e-05	1.0292870683770161e-05	3.477872087387368e-05	4.793801963387523e-06	6.689497240586206e-05	8.610965096522705e-07	0.00016906358359847218	6.478677823906764e-05
IGFBP6	1.2413948979883571e-06	1.7142174328910187e-06	2.2684682335238904e-05	3.6853541587333893e-06	1.199526082018565e-06	0.001178884762339294	0.00010682844003895298	3.725615897565149e-05	5.7717621530173346e-05	3.0616269214078784e-05	8.036088547669351e-05	0.0005428268341347575	7.050245130812982e-06	1.4487649423244875e-05	3.9232934796018526e-05	1.071188080459251e-06	7.260520760610234e-06	3.364246367709711e-06	0.00013120700896251947	2.8244206987437792e-05
