Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
IGKV1D-12	0.006365378387272358	3.6685847248918435e-08	3.120744906937034e-08	1.669836358075827e-08	2.7188501917407848e-05	1.974661245185416e-06	9.425341573887636e-08	2.4126268272084417e-07	1.0883517376214513e-07	0.0002610950614325702	1.3663705544786353e-07	8.744795998438804e-09	4.598257774546255e-08	5.8335409391929716e-08	3.2382843073719414e-07	6.7342521106183995e-06	4.377055873305835e-08	2.0955949864287504e-08	1.3369663598439274e-08	5.710004913339617e-08	8.657739414275056e-08	1.8593362938190694e-07	6.093808480045482e-08	4.769770711732235e-08	1.826389883774482e-08	2.892368684115354e-06	3.7201175473455805e-07	5.014077331111366e-08
TJP1	1.392336253047688e-05	9.30444548430387e-06	0.0013832513941451907	0.0006459330907091498	1.8869874338633963e-06	0.00027030761702917516	1.3433773347060196e-05	3.2348202694265638e-06	9.444177521800157e-06	5.467343362397514e-05	0.001478728954680264	0.00016822683392092586	3.893270331900567e-05	6.579615273949457e-06	4.025980160804465e-06	6.82354366290383e-05	0.0005078831454738975	5.176156719244318e-06	1.653914864618855e-06	2.3145773866417585e-06	5.826670417263813e-07	0.00020750972907990217	0.0003192468429915607	3.7553897982434137e-06	8.641163003630936e-05	6.289983866736293e-05	0.0007135774940252304	6.2073859226075e-06
RAP1B	0.00028710789047181606	0.0008974714437499642	0.00022496834571938962	0.00022841150348540395	0.0003402724687475711	0.00046106765512377024	0.0006937855505384505	0.00045191560639068484	0.0009822151623666286	0.0004933965392410755	0.0003819245321210474	0.00017801884678192437	0.0004053958982694894	0.0003840484714601189	0.002856170991435647	0.0006195026799105108	0.0005549893830902874	0.0003714688355103135	0.0007807544898241758	0.0011587197659537196	0.0004504283133428544	0.0003494344709906727	0.0002897048252634704	0.0005773829179815948	0.00040228330180980265	0.0005322284414432943	0.00043315437505953014	0.00031675444915890694
TUBG1	0.00028839652077294886	0.00012282631359994411	0.00020465371198952198	0.0001418471074430272	0.0003290932800155133	0.0001031343563226983	0.0002010608441196382	0.0002505126758478582	0.00017116240633185953	0.00014664263289887458	0.0003144177026115358	0.00040263624396175146	7.664253644179553e-05	0.0009958214359357953	0.00015615264419466257	3.209165879525244e-05	0.0002306774549651891	0.0001532626774860546	0.00010638798266882077	9.096553549170494e-05	9.622859943192452e-05	0.0002818232460413128	0.00012129073729738593	0.000209284684387967	0.00014280078175943345	0.00025473133428022265	0.00018157516024075449	0.00011028163862647489
STAT6	4.886584429186769e-05	0.0003853539819829166	0.0002000222884817049	0.0002803283277899027	2.3996373784029856e-05	0.00020990426128264517	0.00032660883152857423	0.0005855829804204404	0.0005341501673683524	0.00032012572046369314	0.00045090477215126157	0.000317120342515409	0.0006431397050619125	7.299230492208153e-05	0.0003934347187168896	0.0003816772368736565	0.00033364101545885205	0.000399695971282199	0.00035670673241838813	0.00018917358829639852	0.0006517610745504498	0.000337984471116215	0.0004947520792484283	0.0003098725574091077	0.00015427092148456722	8.311974670505151e-05	0.0003905619669239968	0.00028303047292865813
POLQ	1.7693966583465226e-05	1.8391770595371781e-07	6.001108090458729e-07	3.295331225672271e-07	6.448184990404116e-07	2.9322159207367804e-06	1.3491693096057134e-07	3.6602489217330003e-07	1.4954416371892876e-07	2.1250223653623834e-05	6.968499519643956e-07	6.23284890366449e-08	1.7319975142982003e-07	0.0021144228521734476	3.824001453267556e-07	7.02143461239757e-06	5.6562463157661114e-08	4.027182512800209e-06	2.0950210455339402e-07	9.07922128590144e-08	6.803787044873388e-08	2.3043389774102252e-07	2.200974904553732e-07	8.60418865045176e-08	2.3047977748547055e-08	3.247544100304367e-06	7.017454208835261e-07	7.600426954468276e-08
SERPING1	1.3791938727081288e-05	3.897416263498599e-06	8.808484562905505e-05	0.0009203419322147965	9.597390999260824e-06	0.0001305314217461273	2.7240077542955987e-05	8.609448559582233e-05	5.0914222811115906e-06	0.00010078764898935333	0.00021199410548433661	6.3349134507006966e-06	1.0207150808128063e-05	2.7959715680481168e-06	6.230949111341033e-06	0.00015817119856365025	0.001004306017421186	0.00025906399241648614	1.9442807115410687e-06	3.6460944556893082e-06	5.0525468395790085e-06	0.0005248998058959842	0.0019195020431652665	3.879799805872608e-06	1.640288064663764e-05	5.963930379948579e-05	0.0004125075356569141	2.3050701202009805e-05
ST3GAL6	0.0003038273425772786	1.792576114212352e-07	0.0006165981758385897	4.258422995917499e-05	8.85703630046919e-05	6.992484031798085e-06	0.0007800612365826964	8.623366738902405e-05	1.1176350653840927e-06	2.407933061476797e-05	0.00022778713901061565	1.7124732039519586e-05	6.517122983495938e-07	8.942447493609507e-06	2.3382103790936526e-06	2.0327399397501722e-05	6.011752248014091e-06	0.0008295186562463641	1.8357707176619442e-07	1.1528427990015189e-07	9.580601727066096e-06	1.0349722288083285e-05	2.573871597633115e-06	1.6739294323997456e-06	3.056347122765146e-05	5.843043254571967e-05	4.169658859609626e-05	0.0004392284608911723
NCAPH2	0.00023912005417514592	0.0002124625607393682	4.8353867896366864e-05	0.00017520945402793586	0.00020429682626854628	0.00011582413571886718	4.390891990624368e-05	6.277847569435835e-05	0.0002712963323574513	0.0001009449697448872	4.621913467417471e-05	8.692719711689278e-05	0.00048467557644471526	0.0006068295915611088	0.0002290988777531311	0.00027082033921033144	0.00020146027964074165	9.878347191261128e-05	0.00023813651932869107	0.0002485789591446519	0.00017109741747844964	0.00025254645152017474	0.00014549362822435796	0.00019715988310053945	9.461768786422908e-05	7.01424214639701e-05	4.072558294865303e-05	3.2089064916362986e-05
CCDC88C	0.0008262222399935126	0.000905739376321435	0.00016654774663038552	2.3363734271697467e-06	0.00031869453960098326	1.8627562894835137e-05	1.7580809071660042e-05	0.0001097813801607117	0.0005706858355551958	0.0002776608744170517	7.479701889678836e-05	0.0002053211210295558	0.0007439322653226554	0.0001639661204535514	0.0005067037418484688	0.0001489174464950338	1.4722771766173537e-06	1.1266803994658403e-05	0.0004727898631244898	0.00032976610236801207	0.00028152443701401353	5.007937488699099e-06	1.1824425882878131e-06	0.0005717515014111996	1.5887984773144126e-05	0.00030765720293857157	8.349608833668754e-05	1.0605245734041091e-05
HERPUD1	0.003574380185455084	0.0003778461832553148	0.00018524733604863286	0.0003221303049940616	0.006736365146934986	9.733850311022252e-05	0.0006958423764444888	0.0023336915764957666	0.00042037677485495806	0.0004908469272777438	0.0001899878989206627	0.0001814368151826784	0.0002608182840049267	8.774581510806456e-05	0.00017874497279990464	0.00022437558800447732	0.0001489241694798693	0.0003702011308632791	0.00024485919857397676	0.00025889521930366755	0.0007603989797644317	0.0001148190422100015	0.00021366980217862874	0.000461691728560254	0.00016483319632243365	0.0014702249318361282	0.000492734310682863	0.0001402761845383793
IGKV3-15	0.0055474452674388885	1.1595419664445217e-06	5.584742268638365e-08	1.2078842814844393e-07	7.4645195127232e-06	2.0380280147946905e-06	1.7384675743414846e-07	2.7663517698783835e-07	1.2436976248864084e-07	2.5166489649564028e-05	5.379686740525358e-07	6.557432818965481e-09	1.9095701020432898e-07	5.042392103860038e-07	3.939258874652296e-07	5.71176042285515e-06	1.646169494051719e-07	6.165955568349091e-08	5.879545028619759e-07	7.24252174677531e-07	2.226529613835737e-05	1.0868964182009222e-06	7.600527140994018e-08	9.549569313094253e-08	4.058800584516575e-08	3.4878241876867833e-06	4.1163622199746897e-07	5.611186111309507e-07
BNC2	3.2005118555389345e-06	9.808899221752654e-07	2.7491301807458512e-05	0.0011789159616455436	1.3137245105099282e-06	5.912266715313308e-05	2.6421912480145693e-05	1.9515264284564182e-05	2.3806674107618164e-06	3.8785387005191296e-05	0.00014984107110649347	3.356486288907945e-08	5.527599000743066e-07	2.545311019730434e-07	0.00040349559276364744	5.814050018670969e-05	6.747155794073478e-07	8.709530084161088e-05	1.4768448863833328e-07	6.828493610555597e-07	3.115421236543625e-07	4.5355404836300295e-06	0.0005241554463282228	1.7361736581733567e-07	7.137325042094744e-07	1.4296829249360599e-05	1.0697092875489034e-05	0.00033254962181672454
MET	2.3552727725473233e-05	2.8865204626526975e-07	0.0005837794742546976	3.133553036605008e-06	3.759232185984729e-06	1.3448228855850175e-05	3.491884399409173e-07	5.182054110264289e-07	7.438032412210305e-07	8.321675704792142e-05	0.0016611991450190544	9.762241461430676e-06	1.981887180591002e-06	8.879617325874278e-07	9.522688060314977e-07	1.815063842514064e-05	6.011579216647078e-07	1.0007086075347615e-06	2.078498368973669e-07	1.3791409969599044e-07	1.077073008559637e-07	0.0007328162319026887	4.295382495911326e-06	1.5684685195083148e-07	2.6804511890077265e-06	1.8231565263704397e-05	7.540242950199172e-05	1.6856516822372214e-06
LILRB3	6.072245355426276e-07	2.5186814127664547e-06	5.282255983729556e-07	2.6303686340156673e-08	8.237959150392271e-07	5.354224867915036e-06	0.0007067581755109131	2.313559343747329e-05	2.8459105578804156e-06	9.494023288425524e-06	4.576770038511313e-07	3.6744169928937254e-09	1.8124545022146776e-05	8.916678098103148e-07	2.04467096409644e-06	1.1434181942604482e-05	8.13470322214016e-08	0.0014162217266857624	1.9162276657880284e-05	2.1255746105453e-06	8.24008736799442e-08	3.83161818717781e-07	7.538194779499463e-08	1.7756464387730375e-07	2.9638316689784006e-08	4.602362423611339e-06	8.87670069005253e-07	2.6439525413479714e-07
ADGRL4	6.514534561574692e-06	3.207876488886541e-07	0.002603515051305294	3.1822944492887473e-06	3.875465608871309e-06	8.48186118673766e-06	1.597800860508869e-06	6.302579436123779e-07	1.6658315189488349e-06	3.2545256544835865e-05	0.0020591351203620434	2.3184260555808578e-07	2.1277483028825372e-06	2.775320524506242e-07	1.1932828556382447e-06	2.7201458578929305e-05	6.164365231597912e-07	1.5292732769012218e-06	7.432703910126293e-07	5.793661443931342e-07	1.908019612528733e-06	1.689503733359743e-05	1.098995653592283e-06	4.0080763596961333e-07	2.301754420841462e-06	2.2115869796834886e-05	0.0015615354059264064	3.0205919756554067e-06
C10orf11	3.27048405779351e-06	5.335823516361415e-07	0.00029062488465569913	9.43074919632636e-05	1.576690806359693e-06	4.4815133151132613e-05	0.0005948343314230442	1.9207080185879022e-05	9.642939403420314e-05	1.372940096189268e-05	0.000542084570042789	0.00017093033238779753	3.105034522832284e-07	1.0517294867895544e-05	1.403108581143897e-05	2.1001033019274473e-05	9.385490557178855e-05	0.00047297621495090425	1.8780971799969848e-07	3.1838314384913247e-07	2.500376012903871e-06	0.00010775962437037379	0.00017913260671775788	1.1585546388914736e-07	7.252275827340782e-05	1.5248321687977295e-05	0.0003485374618321657	0.0007317418931052089
FBLN2	3.794165877479827e-06	1.4964123238314642e-06	0.00011466816795291379	0.001808428904041648	2.492938619980123e-06	6.901012238813564e-05	5.012178917240817e-06	3.151848886773223e-06	2.420272494418896e-06	7.82359202275984e-05	0.000497759145218879	5.8301557146478444e-06	2.154254843844683e-06	3.2268540053337347e-06	3.0996482109912904e-06	7.947223639348522e-05	1.5881229046499357e-05	3.2901135682550375e-07	1.759918859534082e-06	5.714794042432914e-07	1.5980194802978076e-05	0.00017193878011312336	0.0006877557607367635	1.2292474593778024e-06	1.1864886801049579e-05	1.8429807823849842e-05	5.078711546957493e-05	5.324992162059061e-05
SHCBP1	5.588523345068097e-05	1.7418413733594207e-07	1.1506972441566177e-06	2.3113259885576554e-05	3.1882718758424744e-05	1.1296780030534137e-05	0.00010093232413055375	0.00012060645531164482	4.2694151147770754e-07	3.0289669666672125e-05	3.506144366838271e-06	7.384443847513467e-07	4.79148582144262e-07	0.0016845506615936756	1.416175678059517e-06	9.5832710940158e-06	2.7568063387661823e-07	6.0112484788987786e-05	1.7759536774519802e-07	5.730681209570321e-07	6.885397851874586e-07	1.9498081655910937e-06	3.584274566037493e-07	1.5399989194975205e-07	1.613737481420685e-07	6.849620604043594e-06	3.5907403344026534e-06	7.98113859445948e-08
CDKN1B	0.0002972638758365065	0.0004980989615432918	9.379909170093015e-05	6.66616324451752e-05	0.00044095455086790025	0.00016028483514674008	0.00024034989473875612	0.00021950942755211145	0.0005468390882015228	0.0002527305914554745	9.659202623879537e-05	2.340106038900558e-05	0.0008617774001322687	0.00015761423856019974	0.00030945264734327793	0.00045558196143247187	0.0002511782222427428	7.691227074246854e-05	0.0010363716864958405	0.0005520464037545025	0.0004328784707468003	0.0003046613128390163	0.00020159622363280505	0.0007494176970794797	7.587338768644258e-05	0.00044839628390036523	0.0005869992892257869	5.1806517149088904e-05
JUNB	0.0005124639719724655	0.0006497526192106307	9.720584785100073e-05	4.2850853787967935e-05	0.000584095367230475	0.00014480523532256484	0.0005471707554534078	0.0006592227728106081	0.0018013794906437397	0.0007129578152671456	0.0003133617574349046	0.00047638441901654005	0.0013585607521235943	7.982617535162717e-05	0.00037280484684742987	0.0005958577385172248	0.00031062043854035437	0.00024037588445935398	0.002180785173550248	0.000813727208878845	0.0010216516675427556	0.0003564299549907446	0.0006465220358222723	0.0007124148542061448	0.0007236063829623163	0.0010321454610675573	0.0003235342737752944	0.00027483238955028355
ETS1	9.343919373350218e-06	0.000793712679296732	0.0009368010214529932	0.00011153612285852432	1.5072315363795497e-05	0.00014360509521793574	6.937962098163553e-06	0.00010688860493246466	0.0004145755374338478	0.00012427492765709758	0.00024132973339874297	8.307231382786995e-07	0.0008658895385451615	0.00012103478366043419	0.00041009410051628947	0.0005356252077035606	0.0002833947364706546	7.912275577837136e-06	0.000719982897862792	0.0004927247646264732	0.00027130224043503404	6.800040137022734e-05	5.664679702022113e-05	0.0008483495912514627	1.8472705050953664e-05	4.7580946556990966e-05	0.000372131762560457	1.1587299013626762e-05
ZG16B	4.3287658968438336e-07	4.5908606693956244e-07	3.2349302614420594e-07	1.8320997696719132e-06	1.843221753006219e-07	2.234212615803699e-06	1.2700088518613484e-06	5.428248641692335e-06	2.1053578166174702e-05	7.916334652691148e-06	1.3340657289973024e-07	0.0019327534828335047	7.591841495013796e-06	1.2261271876923274e-05	3.5779194718088547e-07	5.684509687853279e-06	6.569163133463007e-07	9.885561667033471e-06	2.396031732132542e-06	1.2917982985527487e-06	2.03259764930408e-06	5.300653356243856e-07	1.56925864303048e-07	0.00011179298599017784	4.3978041503578424e-05	3.029515482921852e-06	5.363479544939764e-07	6.442843414333765e-08
ITM2A	4.383212944958359e-05	0.0006757537485100329	0.00065224728314206	8.70552503329236e-06	6.939220475032926e-05	2.001518805627711e-05	2.544121343817096e-06	1.5113108020159416e-05	0.0002736473106779158	0.00018403404101263732	0.0014909472083672881	1.898818169365768e-07	0.0005732041317969561	0.00010096670303028077	3.0607225198764354e-05	8.191731467377394e-05	9.712558721730602e-07	5.761262968917436e-07	0.0004551878373604268	0.0008352588047273457	2.426624996587634e-05	9.389519254909828e-05	0.0007082890369929373	0.0008555069798603654	1.0008949175244197e-05	0.0001646447490202263	0.0007880311459302902	0.00014166209439281374
LEF1	1.0257707799610216e-05	4.0860795706976205e-05	0.00020318398310337216	0.00019843455811496824	2.0979283362976275e-05	0.0005203652544878423	1.6712938304408453e-06	1.140164658863796e-05	0.00013006231165491045	9.063626202987507e-05	0.00016095781757030636	6.328645395115018e-05	0.0005622623139061034	9.495802805759013e-05	2.364087413297966e-05	0.0001370377722196281	0.00013347616186365485	3.51500830220175e-07	0.0015448258491232991	0.00014887246652506292	1.1909644399565877e-06	5.6946857512230054e-05	2.4157981897587888e-05	0.00037764920853078365	0.0001696492690825835	7.512286538258195e-05	2.16944554267684e-05	1.928201072587399e-06
DPYSL2	7.107548299245536e-06	5.1222421461716294e-05	0.0009692555759102106	0.0004952902090735734	1.5421923308167607e-05	0.000393102178350091	0.000641528342384845	0.0005712782149203122	7.406788790831342e-05	0.00010313047096133232	0.0008624249021522701	2.5186698621837422e-05	0.00012984532804694027	0.00012228767445776612	0.00015886577602941543	0.00016085068637039512	0.0005301824421621859	0.00044318605796433985	4.0913746488513425e-05	3.436825136304833e-05	4.59012808278203e-05	0.0005295907030813396	0.0007631857297383249	0.0002408595464657992	0.0002056347584584728	2.9691374948015437e-05	0.0005436865030787885	6.376759120030329e-05
AKAP5	1.1701547464326723e-06	0.0001967169955605641	3.2489479053765535e-06	2.224831041530706e-05	4.4601761146623176e-06	1.895595050882548e-05	2.666017167030077e-07	4.504419848672114e-06	2.4182438210118562e-05	2.4358210794162005e-05	2.006834802159574e-05	0.00015593341959174722	3.3776129839679925e-06	0.00015052128583192825	5.368586062104441e-05	1.5430754501721822e-05	3.7156956977923983e-07	6.216823749127798e-07	2.5000663299579173e-06	0.0010405309731140733	2.447987935738638e-05	1.954016806848813e-05	4.1545067119841406e-07	0.0005313229630701244	3.970086254412308e-06	1.0351331184210721e-05	6.6276024881517515e-06	0.0006767291924916208
