Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
CD82	0.001533056958578527	8.09110642876476e-05	9.082553151529282e-05	0.00034268651506863534	0.0007499268976971507	5.057099406258203e-05	2.4790804673102684e-05	0.00025127679691649973	2.1744572222814895e-05	7.86669843364507e-05	0.000422807177528739	0.000338821264449507
CASC5	0.00010716850374592468	1.813805170058913e-06	6.864194347144803e-06	0.0018928173230960965	2.4801840481813997e-05	2.6180099666817114e-05	8.708695531822741e-06	6.302276233327575e-06	6.664742500106513e-07	3.597792783693876e-07	9.426859719496861e-07	4.804158493243449e-07
FCGR2B	1.6465093722217716e-05	1.166083734460699e-06	1.6268710112399276e-07	2.2594051642954582e-06	0.0005030679749324918	7.321326847886667e-06	0.0005244893836788833	0.0011445480631664395	2.687552296265494e-06	1.5793739294167608e-06	2.7220473839406623e-06	6.872339781693881e-06
ALOX5	2.520334419386927e-05	1.7998350188008772e-07	3.0138706279103644e-05	2.1799964997626375e-06	0.0013110332656651735	5.711022367904661e-06	6.534728890983388e-05	0.0016641071997582912	1.281450931855943e-05	7.858328672227799e-07	1.0473910379005247e-06	4.2101975850528106e-05
SPOCK1	2.8346249791866285e-07	0.001261686673387885	5.787826921732631e-06	8.585315640630142e-07	9.889538432616973e-07	1.4130575436865911e-05	6.794949058530619e-06	9.627385225030594e-06	1.1364329111529514e-05	8.540470844309311e-06	2.886909840071894e-07	7.191246709226107e-07
MPC2	0.0005368033889681101	0.00020018454233650118	0.001049922313541174	0.0006202636286616325	0.0002056040830211714	0.00013818925071973354	0.00043214793549850583	0.0002566590846981853	0.0002917592937592417	0.00023452762980014086	0.00040177686605602503	0.0003808702458627522
NCF4	0.0013298734556883574	5.692851914318453e-07	1.1747154076147126e-06	0.00020960393885616213	0.0009401007555425167	1.8521182028052863e-06	0.0009303797851316631	0.0007885466911830008	2.3060135845298646e-06	4.018831134544598e-07	0.00013489837874658406	0.00018053280655294657
GOLGA8B	0.0005726959207095206	0.00012172442075097933	0.00010192640911554918	9.985463111661375e-05	0.00018304429249837995	0.00015022991283331066	0.0002174790424760431	1.2179962141090073e-05	5.485001020133495e-05	8.480148972012103e-05	0.0005011298344470561	0.0003407983167562634
MMP28	3.2848618047864875e-07	0.0001781016035238281	7.879399959165312e-07	4.1571232145543036e-07	1.2072928257111926e-05	0.0004056051548104733	4.931767762172967e-06	6.987275469327869e-07	0.0016705644084140658	0.00012208674161229283	1.8609284779813606e-07	3.0431006962317042e-05
SAC3D1	6.062063403078355e-05	0.00015264084504451603	0.00018006462778430432	0.0009020879515446723	5.907324521103874e-05	6.960656173760071e-05	0.0002248225500807166	0.00012611455167643726	6.596527236979455e-05	0.00014170099166221917	7.843765342840925e-05	0.00010267064499203116
CBLB	0.0007414767751470208	0.0001774952543200925	4.267901022103615e-05	0.0001864631922217086	9.243099339073524e-05	0.00026441997033543885	2.8494430807768367e-05	5.006277569918893e-05	4.785793134942651e-05	0.00014730960538145155	0.0008169040665961802	0.00014532801287714392
GJA4	4.869814347330248e-07	2.368192184576401e-07	9.150716095973621e-08	6.489941597465076e-07	1.6476097925988142e-06	0.0010969990398734808	1.7215204479725799e-06	1.3085748378216522e-06	0.0004244247393216938	0.0008227725047618151	2.3036243135265977e-07	7.969570106070023e-07
IRF5	0.0007286719046533108	5.191325271880487e-07	2.60515880654566e-05	0.00016639457317069173	0.0005993597442284226	2.985062337756972e-06	0.0002497582172509283	0.0005689336103387177	2.5504066343273735e-06	7.104313795025519e-07	6.379754631780088e-05	7.925357931526378e-05
ADAMTS9	1.9025316078113974e-07	2.138315176125616e-05	1.2010718819510657e-07	4.6350965021701995e-07	4.4886823502565676e-07	0.0011165550677105784	9.650433412389248e-07	1.2821075756619393e-07	0.0002400951343588531	0.0002569987846072763	6.55973977359281e-08	1.5643298922896065e-07
HSPA12B	6.491070507763652e-07	0.000286394584691152	4.5383814722299576e-05	5.379894446377875e-06	3.135328597636544e-06	0.0014083653222769499	5.839571258547949e-06	1.5240995026033488e-06	0.000962823280133307	7.020392331469338e-06	2.715561606692063e-07	1.4080603705224348e-06
MEOX2	2.869884383471799e-07	7.76332599343732e-05	4.331511505029084e-08	2.551716420384764e-07	1.3222463621787028e-06	7.676194218220189e-05	2.558649157435866e-06	3.4373113066976657e-07	0.0011479738168418407	0.0004654137883335352	7.73951498445058e-08	3.6529314684230485e-07
ADAM33	2.2927171983155858e-07	0.0006316950893960893	4.668698139198568e-08	5.478385673995945e-07	4.814962721866323e-06	4.2886204028036445e-06	5.689719728252385e-06	2.7923333618673496e-06	9.235212019120809e-06	0.00012137174780946225	1.8162981518798915e-07	8.512041063113429e-07
TOMM20	0.0003812687355093658	0.0003011019143741578	0.0012114872224628925	0.0003138375177513808	0.0006139069446362555	0.00019310973584651947	0.0004422739439178258	0.000277621962595731	0.00047790605458430946	0.00038164257421158254	0.0005703573697246611	0.0009099824819713831
RHBDD1	0.0002651505928952247	9.251671144738793e-05	0.00014821020886301994	9.216331818606704e-05	0.0002527654287405312	0.00011524973524501547	0.0007237854297272861	9.83450809144415e-05	6.534084241138771e-05	4.476508911466226e-05	0.0001323117030551657	9.971405233955011e-05
SH3BGRL3	0.0016821486642584205	0.0002456298389006406	0.0002428925654385239	0.0009537638397887349	0.000631115457508713	0.00022054470900911838	0.00016758576384745538	0.0012279597576707602	0.00040712577174417675	0.00010657707753125578	0.0017578914994373918	0.0008988332701846957
GPAA1	0.00035440849023871124	0.00034529733238741755	0.0007348938379436731	0.00031791350920684636	0.0002197904686909169	0.00018829721375368536	0.000620703271124512	0.00021748241852037609	0.00018839187396224588	0.00027644523652270436	0.00034812375088222325	0.00025718368124216795
CD68	7.638786883035209e-06	5.508317190106027e-05	1.4304597243608441e-05	1.0740968718891963e-05	5.867569416295737e-05	8.828368663671426e-06	5.8130470279138535e-05	0.0021248385310173035	1.0096950063598342e-05	2.040301842498593e-05	6.532839961437276e-06	8.198180694307666e-06
FANCD2	0.0001648725155973807	1.88908106792951e-05	6.43766179564409e-05	0.0005882754339836538	0.0002768563281279057	6.803955329814926e-05	1.1280289982096292e-05	3.3014333894243464e-05	9.86988379736431e-06	4.854437065660022e-06	0.00013009236135985702	0.00015183146751951426
LRRFIP1	0.0009810050250962377	0.00018445512978360057	0.0005322782672010362	0.0005661583272740245	0.0005697976448573172	0.00046357567771337926	0.00013387885701376945	0.000653187686111778	0.0006895250407978892	0.0002583174791652709	0.0008248059893958271	0.0006668437272310257
FNDC3B	0.00023114269424695522	0.0008124797604978085	7.599192758789286e-05	7.966714474605396e-05	4.0621198422741145e-06	0.0006683568353764713	0.0011769587872549891	0.0004259837733116001	0.000155533678480424	0.000309087336063385	7.240896229632199e-05	3.331358311697841e-05
POU2F2	0.0007320007425732911	1.4456245480687357e-05	1.8060302409139695e-06	0.00010144112457055598	0.001905590994283557	1.3725201824854594e-05	0.0005747709074057639	0.00030229685944505036	6.806550118199084e-06	2.6211644581053406e-05	0.00010674741497496143	0.0003578187897801399
ADGRA2	5.186695943848463e-07	0.0007493012817576528	1.488685228423492e-07	5.076494744571391e-07	3.2102136628964217e-06	0.00024261944054160267	8.22441688796971e-06	2.363528210480581e-06	0.0002843011752702296	0.0010107778944075108	3.005395967647928e-07	1.362771627100301e-06
SAMD9	0.0006873655365779996	0.00010756694246083498	3.300873140688054e-05	0.00024198867322411388	0.00017556942475493997	0.00015034382522571832	6.609701085835695e-05	0.00021001695131417364	8.33439698908478e-05	5.4571482905885205e-05	0.0004497239424381405	0.00010785729682538658
ADH1B	4.3152459738848847e-07	0.00021988217486068606	2.55347192279487e-08	4.892324341199128e-07	1.0513957022340037e-05	4.527706209955795e-07	3.162231223541312e-06	6.795373792556347e-07	6.313402263913304e-05	0.0001837630697991699	2.945500625628483e-07	2.899100081776851e-06
RNF13	0.0002464599965605885	0.00019155853078700602	0.0002961185819003731	0.00014233864203561097	0.0002888752496801317	0.0002502055431250483	0.00027940067229792476	0.0007589365122839808	0.00047575353528372943	0.0002748343104030937	0.00031517460593022406	0.0003005637845490128
BID	0.0002269697142764926	8.359505591215566e-05	0.00014499921235255897	0.00027255082386545837	0.0002139430434908718	0.0002786066906992346	0.00043214933248236775	0.0006966382497921586	0.00038371069240383804	3.969072349718772e-05	0.00029172212816774845	0.0002775255707092583
ACP5	0.0008236573194153607	6.283018592512235e-05	0.00015872364747337997	0.00014329756959341466	0.00047529919538646936	5.083323230792303e-06	8.198147406801581e-05	0.0007985943811945617	6.269622190302471e-06	7.534940959885716e-05	0.00015909699141047895	6.262821261771023e-05
MGAT4A	6.114698771853e-05	8.461442121188156e-06	8.682144107297063e-05	0.00016051254351623356	0.0001341886818408966	0.00028175825718790293	4.2803319956874475e-05	0.0004942502127960324	0.00015578995225951076	1.0302213922841474e-05	0.0005831630551256239	0.0006427595508284867
EFEMP2	1.0737703632912599e-05	0.001573488232679665	3.988352546002716e-05	5.237431196292164e-06	6.813201252953149e-06	0.00023995069204829633	2.7382979169487953e-05	1.4284505596151575e-05	6.832935468992218e-05	0.0007136848871596158	7.631766493432224e-06	1.4839212781225797e-05
IGLV3-19	2.0128977666900028e-06	1.3131882781181048e-07	9.253316335389172e-09	6.098766789364163e-07	8.194776768277734e-08	7.170493745434214e-07	0.0024210403207689524	1.0583352150206338e-06	9.600117323316226e-08	8.051008393294978e-08	1.6071957134045078e-06	3.36080070439948e-08
NCKAP1L	0.0006109310779720545	1.31599279029615e-06	5.609273330264841e-07	0.00016944897652138025	0.0004708809428848326	2.6209438601654256e-06	0.00013530267460737377	0.0007152433972805738	1.6569412082390045e-06	9.198235488838691e-07	0.0005105591844767332	0.00029843184165656567
SEPN1	6.184664380270988e-05	0.0005414288025349379	0.00048769827117212117	9.921620949171484e-05	3.503075276967138e-05	0.0015858078841120005	2.108098669850733e-05	0.00020098628010600805	0.0004840014735236764	0.0002819546789396554	4.265928146196529e-05	0.00012446337495930493
ARHGEF6	0.0009240629151463509	3.571666820789687e-05	3.0265506211435422e-05	0.00020251222304068506	0.00022604092373512685	0.0001386890362482518	5.501949999597855e-05	0.0002892680058721453	5.395976404543035e-05	0.00010826582001755014	0.00040655184420756996	0.0003067361831199378
RACGAP1	0.00010285702592227608	2.1649726477335207e-05	5.813448296976276e-05	0.0020250275265425444	4.438084579305723e-05	4.047581023769453e-05	8.013874321477488e-05	9.083275654120371e-05	8.353134035132825e-05	2.6286998036084697e-05	4.4186377635924146e-05	3.239989746361971e-05
NR4A2	0.00038046581903472543	5.4680667744833045e-06	0.0001231052738148719	0.00017523339192848653	0.0005619136500172317	1.5014049495221116e-05	0.00013744024909101427	0.00032196298707276583	3.306111102574505e-05	3.0494227758026682e-05	0.0005618318100459874	0.0007143048569560051
SLC16A3	0.0003085284843109548	0.00027781332028098404	2.313232653250452e-05	0.00012016070104436949	7.49424725654535e-05	0.00020351224520709366	0.00016970500291790813	0.0010263746371492743	6.803125143051147e-05	1.7582411601324566e-05	0.00017757268506102264	8.832213643472642e-05
RAC3	6.658942766080145e-06	0.0002596451959107071	0.0007115271291695535	7.943015225464478e-05	7.805635505064856e-06	1.7738355381879956e-05	3.0459612389677204e-05	5.721016805182444e-06	3.1282586405723123e-06	4.300248747313162e-06	1.3107228369335644e-05	1.995192542381119e-05
MORF4L2	0.0001806474319892004	0.0005761730717495084	0.0006594904116354883	0.000262116314843297	0.0001523579121567309	0.0002386165433563292	0.00039536732947453856	0.00017968025349546224	0.0002522047143429518	0.0003460799634922296	0.00017205362382810563	0.00020606411271728575
PTTG1IP	0.000193382817087695	0.0011555865639820695	0.00043250041198916733	0.00015713593165855855	0.00010453336290083826	0.0006724006962031126	0.00016503664664924145	0.0006233866442926228	0.0005489471950568259	0.0002044969005510211	0.0001850264670792967	0.00019843278278131038
CYC1	0.00034537023748271167	0.00017920245591085404	0.0005905089201405644	0.00045095430687069893	0.00026354717556387186	0.00022240706312004477	0.0004092195304110646	0.00030222663190215826	0.00022285219165496528	0.0003420080756768584	0.00032608836772851646	0.0002788200799841434
CD28	0.0007518811034969985	2.343104910096372e-07	1.7822627285113413e-07	0.00016755277465563267	2.553483227529796e-06	3.6383670476425323e-07	1.3655999282491393e-05	3.068298610742204e-05	6.153713343337586e-07	6.821104534537881e-07	0.000390545028494671	0.0005941318231634796
SH3KBP1	0.000844403519295156	0.0001659737463342026	9.769131793291308e-06	0.0003439884749241173	0.000342691462719813	9.738700464367867e-05	0.00010089990973938257	0.0003632125735748559	0.00011696238652803004	0.00022718652326148003	0.0007145846029743552	0.0004960012156516314
C5orf56	0.0005122068687342107	0.00016779506404418498	6.041930100764148e-05	0.00022898113820701838	0.0003436398401390761	8.993194933282211e-05	0.0004037586913909763	8.351907308679074e-05	0.00013740513531956822	0.00014792305591981858	0.0009101281757466495	0.00020860062795691192
SCN4B	1.4712207985212444e-07	1.4580075912817847e-05	1.9131190853727276e-08	2.2699546775584167e-07	3.513344495331694e-07	4.759187959280098e-07	8.495383667650458e-07	5.972867711534491e-06	3.722867347732972e-07	0.001080723712220788	6.07207795155773e-08	1.9696160791227157e-07
ZNF593	0.0003123720525763929	0.00022749141498934478	0.0006913621909916401	0.00024519837461411953	0.00025496483431197703	0.00016210348985623568	0.0008114820229820907	0.0002439130621496588	0.0002255212311865762	0.00020440561638679355	0.00024780986132100224	0.00023654711549170315
PCDH7	4.746556214740849e-07	0.0010844614589586854	3.7726665595982922e-06	9.70379574027902e-07	1.4536400385622983e-06	9.887285159493331e-06	5.623364359053085e-06	1.3829668432663311e-06	3.983854639955098e-06	6.129891517048236e-06	3.0539413842234353e-07	6.055428798390494e-07
ZBTB48	0.0002513824147172272	0.00012430477363523096	0.00020050931198056787	0.0001392839476466179	0.0002201212482759729	0.00022233952768146992	0.00014289676619227976	0.0001802578626666218	7.099660433596e-05	0.0001085314288502559	0.0002861234825104475	0.00030142153264023364
NEIL3	1.4388883755600546e-06	9.807953205154263e-08	8.144879757310264e-07	0.0012411953648552299	1.2639755198051716e-07	5.756392965849955e-06	3.811523356489488e-06	1.2600233958437457e-06	2.9763509701297153e-07	1.5230892813633545e-07	2.8962676879018545e-07	3.42946464115812e-07
AR	5.62616435217933e-07	0.0001943554962053895	0.0017291682306677103	1.5121454453037586e-06	5.3620037760993e-06	3.28830792568624e-05	7.4430972745176405e-06	2.77942922366492e-06	6.104101885284763e-06	0.00018875768000725657	1.0331464181945194e-06	1.5779389286763035e-05
NDUFB7	0.000595548190176487	0.0004908117698505521	0.0010857016313821077	0.0006334171630442142	0.00037499197060242295	0.0003530895337462425	0.0009931821841746569	0.00048595687258057296	0.000470806349767372	0.0007384191849268973	0.0006034702528268099	0.00041011552093550563
RPL38	0.000481360184494406	0.0005614563124254346	0.000989178428426385	0.0007752593955956399	0.001350231352262199	0.00025150430155918	0.0003800950653385371	0.00047566398279741406	0.0008606535848230124	0.0004880008054897189	0.001100093824788928	0.0018694548634812236
PDIA4	0.00027490739012137055	0.0004860606568399817	0.00029642475419677794	0.0002971336361952126	0.00011544729204615578	0.0004992841859348118	0.0019823266193270683	0.0003704079135786742	0.00023809101548977196	0.0002652921830303967	0.0002880129322875291	0.0002578278072178364
KCNJ3	4.69381546963632e-08	2.952426925162399e-08	0.000486484874272719	7.133287738270155e-08	7.810370306060577e-08	6.485443293513526e-08	2.0714523429887777e-07	3.364070977340816e-08	9.477147244751905e-08	7.213949970719113e-08	2.1330707866695775e-08	2.9244432653285912e-08
PLVAP	1.444220060875523e-06	4.7606869202354574e-07	6.393706257767917e-07	7.890250799391652e-07	9.427488294022623e-06	0.0023813818115741014	1.3060191122349352e-05	7.0190299084060825e-06	0.0019109167624264956	4.112864644412184e-06	5.376297167458688e-07	3.9964238567336e-06
ANKH	0.00022803855245001614	0.0008096956880763173	1.595877438376192e-05	0.00010941054642898962	0.00012023896124446765	0.00029427389381453395	0.00010433481656946242	0.0003255166229791939	9.386378224007785e-05	1.9994553440483287e-05	0.00024717216729186475	0.0003240305813960731
SAMD9L	0.0007992034079506993	0.00017266884970013052	9.222067092196085e-06	0.0002278584724990651	0.00015512146637775004	0.00020467395370360464	0.00021453587396536022	0.00028650512103922665	8.639319275971502e-05	4.951602386427112e-05	0.0003853687667287886	1.884809353214223e-05
PLN	4.127918487029092e-07	4.212058047414757e-05	3.616108656956385e-08	3.524877172367269e-07	4.266713062861527e-07	7.151417662498716e-07	1.3118483366270084e-06	1.7560820708695246e-07	4.992064646103245e-07	0.0010088479612022638	2.027130960868817e-07	1.5384028984044562e-07
