Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
TGM2	1.879397859738674e-05	1.595026333234273e-06	1.0527217000344535e-06	0.00013956493057776242	0.0008942888816818595	7.303395932467538e-07	3.7985995732015e-05	1.5085797713254578e-06	1.1201982488273643e-06	1.2431297363946214e-05	0.000952604750636965	6.485804988187738e-06	0.00028090557316318154	1.924503521877341e-05	0.00040882296161726117	1.6358017091988586e-06	6.170712731545791e-05	5.024729489377933e-06	3.6077494769415352e-06	2.660519203345757e-05	5.092442279419629e-06	1.4363945410877932e-05	5.39800021215342e-06	2.113482423737878e-06
DUSP14	2.9811253625666723e-05	0.0001209885158459656	0.00013119910727255046	0.00015057741256896406	0.00011154263484058902	0.00011099947732873261	5.651110768667422e-05	0.0001486149849370122	3.3567332138773054e-05	0.0003770024050027132	0.00021722138626500964	0.0006335275247693062	0.00035109499003738165	9.760077955434099e-05	3.898913928424008e-05	0.00016623262490611523	0.0003429554926697165	5.182275708648376e-05	6.006189141771756e-05	0.00026032276218757033	0.0002464251301717013	1.880413037724793e-05	0.00010860913607757539	0.0002761383366305381
IFNAR2	0.00022311911743599921	0.0004840262408833951	0.00015565652574878186	0.0001223882136400789	0.00020987573952879757	0.00036537222331389785	0.0005838377401232719	0.0009763785055838525	0.0015149987302720547	5.3730163926957175e-05	0.00027340531232766807	0.00018394787912257016	9.088245133170858e-05	4.249496851116419e-05	0.0002851294993888587	0.00040535186417400837	0.00010921646025963128	0.001269629574380815	0.0009878580458462238	9.247074194718152e-05	0.0003429919306654483	0.0001909755083033815	0.00043397003901191056	0.0004718652635347098
HOPX	0.0002041264233412221	0.0002191620587836951	4.9644284445093945e-05	0.00037069086101837456	5.649322338285856e-05	0.000548081414308399	0.00021620049665216357	2.2792642994318157e-05	1.0352613571740221e-05	2.866543218260631e-05	2.9623470254591666e-05	2.154496542061679e-06	9.800246334634721e-05	0.00020423144451342523	5.883592280042649e-07	7.27559017832391e-05	0.00015379309479612857	2.4035574824665673e-05	2.7014248189516366e-05	0.0005321382195688784	0.00026045445702038705	1.8480026483302936e-05	0.001170179108157754	0.005117816850543022
SLBP	0.0003138541942462325	0.00034927279921248555	0.0010203177807852626	0.00015225264360196888	0.00013393488188739866	0.00039208747330121696	0.0006804820150136948	0.00026636035181581974	0.00017879880033433437	0.0003208774724043906	0.00010549234139034525	0.0002750190906226635	0.00010804643534356728	8.619191794423386e-05	0.00019672086637001485	0.00041082114330492914	0.00023849919671192765	0.00024205684894695878	0.0006040949956513941	0.00015283154789358377	0.00031073010177351534	4.050838469993323e-05	0.0005623699398711324	0.00043773624929599464
RPSA	0.002157106762751937	0.0011763497022911906	0.0009159001638181508	0.0007412548875436187	0.00045935530215501785	0.000877119367942214	0.0007869838154874742	0.0007541726226918399	0.0005348265403881669	0.0013375754933804274	0.00010790182568598539	0.000630678259767592	0.00024936802219599485	0.00026189052732661366	0.0003237055498175323	0.0029942605178803205	0.0006891662487760186	0.0003513677802402526	0.001063068863004446	0.0003590015403460711	0.0028690833132714033	0.0001258316624443978	0.0008086328161880374	0.0013622299302369356
OPTN	8.184479520423338e-05	0.0006695150514133275	0.00020172061340417713	0.0005609670770354569	0.00033811191678978503	0.0010143861873075366	0.0010371351381763816	0.0005489123868755996	0.00024103536270558834	0.00016733045049477369	0.00021766549616586417	0.00018497118435334414	0.0004303765017539263	4.817748776986264e-05	9.330159082310274e-05	0.0004869585973210633	0.00034695249632932246	0.00070999376475811	0.0012840843992307782	0.000439512194134295	0.0006618603365495801	0.00020148209296166897	0.0006549498066306114	0.0004962816601619124
MYLK	4.878193522017682e-06	3.6651420032285387e-06	1.9276247257948853e-05	5.453960329759866e-05	0.00016911434067878872	2.8367778668325627e-06	3.242921593482606e-05	3.2511419703951105e-05	6.6020561462210026e-06	0.0002084575971821323	0.0001147925213444978	1.2222715668031015e-05	0.0006221292424015701	1.1786514875211651e-07	5.8903515309793875e-06	3.543288585206028e-06	0.00019606408022809774	3.435887947489391e-06	1.4515570683215628e-06	0.0019497325411066413	9.893566129903775e-06	9.574228170095012e-05	5.358183898351854e-06	9.270795089832973e-06
AC006129.2	0.0005971792852506042	0.00048228816012851894	2.4408067474723794e-05	6.020349019308924e-07	1.4931928490113933e-05	0.0003493361873552203	0.0002846078423317522	0.0002821687958203256	0.00041013286681845784	5.552826110033493e-08	2.2259111574385315e-05	6.245032864171662e-07	3.0168027365107264e-07	4.2061481053679017e-07	6.685941116302274e-06	0.0007392340339720249	1.518092517471814e-06	0.0005982415750622749	0.0009522333275526762	2.332517851755256e-06	0.00018157812883146107	1.6267242699541384e-06	0.0007246106979437172	0.0008834069594740868
SH2B3	0.0001835706934798509	0.00032388383988291025	3.5076431231573224e-05	3.43819847330451e-05	0.0002904532593674958	0.00012196609895909205	0.00014139317499939352	0.00021540529269259423	1.628649806661997e-05	4.868044470640598e-06	0.0009792771888896823	0.00034410247462801635	9.300327656092122e-05	6.907203351147473e-05	0.0007990979356691241	0.00015134166460484266	3.827787077170797e-05	7.63891584938392e-05	5.294886068440974e-05	0.0004251368227414787	8.67580747581087e-05	0.00048037461237981915	3.856383773381822e-05	0.00038701368612237275
TBX21	6.109879905125126e-05	0.00026191756478510797	1.822014201025013e-05	2.5895022304212034e-07	3.8365956811503565e-07	0.0005263498751446605	0.0002477604430168867	0.0005112504004500806	5.104552474222146e-05	6.204714964042068e-08	1.0379191053289105e-06	3.0903194669917866e-07	1.6384345258302346e-07	1.2017243022910407e-07	3.450879262345552e-07	0.00011457748041721061	1.2495773944465327e-06	0.00036164899938739836	0.00034590152790769935	2.5573294237801747e-07	8.483696728944778e-05	1.1497033938212553e-06	0.0008706125081516802	0.0023390150163322687
DYSF	5.158650537850917e-07	8.865075074027118e-07	2.208379373769276e-05	1.3791654964734334e-06	0.0004446515522431582	9.415693966730032e-07	7.650809493497945e-06	6.363493980643398e-07	4.828709165849432e-07	5.26175517734373e-06	0.0026092585176229477	6.433368753278046e-07	3.983381611760706e-05	3.021781225243103e-08	0.00017389470303896815	5.304602268552117e-07	2.0998627405788284e-06	1.4953646996218595e-06	6.183792606861971e-07	5.2620802307501435e-05	7.96006315795239e-06	2.627208687044913e-06	2.0814327399421018e-06	4.632825948647223e-06
AQP3	7.019647910055937e-06	0.0003981739573646337	5.8728990552481264e-05	4.817024546355242e-06	1.297436665481655e-05	6.984244100749493e-05	0.0003267507127020508	0.00010002660565078259	0.0004491654981393367	0.00022643734700977802	1.0394096534582786e-05	0.0001252553629456088	1.6215573850786313e-05	0.0006608873372897506	3.224859710826422e-06	0.0012457341654226184	8.731339767109603e-05	0.00034916415461339056	0.0008387904963456094	1.554070877318736e-05	0.00032358913449570537	7.615529739268823e-06	7.112487219274044e-05	9.166025120066479e-05
MX1	0.00029591747443191707	7.907846884336323e-05	0.0004404335340950638	7.569145964225754e-05	0.0001745295012369752	0.0004100962250959128	0.00018436273967381567	0.00017930670583155006	0.0003387850010767579	2.1569092496065423e-05	0.00018492373055778444	1.0826250218087807e-05	0.00026885286206379533	1.3856542864232324e-05	0.0004934785538353026	4.500173599808477e-05	4.569401789922267e-05	0.0009012084337882698	0.0008017393411137164	0.00012864604650530964	3.091857070103288e-05	0.00033966993214562535	0.0018479661084711552	4.2666382796596736e-05
MBOAT7	6.471594679169357e-05	0.00016656905063427985	0.00011408848513383418	5.75210724491626e-05	0.0001383594935759902	8.843296382110566e-05	0.00031621550442650914	0.0007325398037210107	0.00010664443107089028	0.00018328739679418504	0.00023661687737330794	0.001046157325617969	0.0001674714294495061	0.0005503022111952305	0.00034757665707729757	0.00014767673565074801	0.00017158431001007557	0.0004070080758538097	0.0002762118529062718	0.00024399851099587977	0.0002774609311018139	0.0001676518440945074	0.00016244829748757184	0.0001778474252205342
VMO1	1.0158316143815682e-07	7.173364480195232e-08	1.6155247521965066e-06	1.7300790204899386e-05	2.3185606551123783e-05	6.799593421646932e-08	3.854031092487276e-06	1.8403979140657611e-07	9.950913408829365e-07	1.146219830161499e-08	4.960381829732796e-06	6.122938316366344e-07	3.4432787288096733e-06	6.229071914276574e-06	0.0010457101743668318	3.225919442684244e-08	5.823468018206768e-05	9.265722269446997e-07	6.525328188899948e-08	5.223554353506188e-07	3.426036343512351e-08	1.9566114133340307e-06	7.21659674240982e-08	1.0622992618891658e-07
HIST1H3G	2.7808014237962198e-06	1.0451752814333304e-06	0.0016163827385753393	6.748367553655044e-08	1.4862960142636439e-06	1.3296740917212446e-06	2.013207813433837e-05	6.847051281511085e-06	2.288847645104397e-05	1.5015015719654912e-07	1.5551194110230426e-07	5.02442674132908e-07	1.4470090263785096e-06	3.0505998438457027e-06	5.850176876265323e-08	3.8660905943288526e-07	1.7527048612464569e-07	3.2773557904874906e-05	2.868239050712873e-07	6.257087079575285e-07	5.0505693849345334e-08	2.718652183375525e-07	5.542300982597226e-07	4.291330242267577e-07
EMCN	2.0525717445707414e-06	4.773811497216229e-07	1.6265128977011045e-07	8.238963005169353e-07	0.0026921587996184826	3.257355558616837e-07	1.4267023288994096e-05	7.091140901138715e-07	9.68136305345979e-07	1.226493111516902e-07	0.0020370669662952423	1.0229996405541897e-06	6.257577069845865e-07	9.565754055529396e-08	7.27829814195502e-08	3.0281279350674595e-07	2.9380251362454146e-05	1.3889193724025972e-06	2.853415708159446e-07	8.891242032404989e-06	2.7453659185994184e-06	4.059701041114749e-06	2.4486456595695927e-07	5.581248956332274e-07
SCARF2	4.0907980292104185e-07	1.1948871360800695e-05	1.5519336784564075e-06	0.0007693792576901615	3.632199877756648e-05	8.985943168227095e-06	7.632110282429494e-06	7.864001418056432e-06	6.673772077192552e-06	1.2720845461444696e-06	5.06732685607858e-05	3.721935399880749e-07	0.0017688123043626547	3.019358473466127e-06	2.5456408820900833e-06	1.2001976756437216e-05	8.08466793387197e-05	3.456335616647266e-05	2.3133939066610765e-06	7.377766451099887e-05	1.638033427298069e-05	0.0009396111126989126	9.92484046946629e-07	3.0494254588120384e-06
ST5	7.337446277233539e-07	7.066293505886279e-07	9.918857358570676e-06	0.0005004677805118263	9.056344424607232e-06	3.652223199424043e-07	1.181371681013843e-05	9.646814760344569e-06	3.6481403640209464e-06	0.00012170489208074287	0.00029524785350076854	8.941698069975246e-06	0.0012576336739584804	1.9522745787980966e-05	4.955091935698874e-05	5.101369424664881e-07	0.0003902427852153778	2.3508057438448304e-06	4.0370019860347384e-07	0.0006722767720930278	3.268187811045209e-06	0.0025193607434630394	1.5519785847573075e-06	1.7923254063134664e-06
C1orf162	0.0005898192757740617	0.00016356150445062667	8.079831786744762e-06	3.2444529551867163e-06	2.560607754276134e-06	6.382779974956065e-05	0.000119616677693557	2.6803389118867926e-05	1.0139047844859306e-05	8.731480249934975e-08	2.779494025162421e-06	0.0008337435428984463	1.8885323243011953e-06	2.4088956251944182e-06	0.0013604615814983845	0.000660511024761945	2.6042109766422072e-06	2.227301592938602e-05	6.47480774205178e-05	1.8354352505411953e-05	0.00010740179277490824	0.00011964487202931195	5.4311421990860254e-05	0.0009665036923252046
RPL34	0.002209804253652692	0.0014745098305866122	0.0002544510643929243	0.001627600402571261	0.0011795847676694393	0.0011022866237908602	0.00093179038958624	0.0005200987216085196	0.000668874301481992	0.0014425353147089481	0.00022984817042015493	0.001572832465171814	0.00046142213977873325	0.0009172778809443116	0.0004545148985926062	0.003921119961887598	0.0012295156484469771	0.00038288591895252466	0.0012967399088665843	0.0006816484383307397	0.0039064460434019566	0.00019314138626214117	0.0007339707808569074	0.0014916617656126618
CDK16	0.00017789167759474367	0.00019775403779931366	0.0006588364485651255	0.00024227952235378325	0.00018977129366248846	0.00018482031009625643	0.0002334683813387528	0.00027486952603794634	0.0002876218350138515	0.0008542297873646021	0.0002190085215261206	0.00014758386532776058	0.00032104612910188735	0.00021986984938848764	0.0001518692879471928	0.00020903878612443805	0.0001923929521581158	0.0002941531129181385	0.00023674000112805516	0.0002450828324072063	0.00020834087627008557	0.00021188872051425278	0.00018473694217391312	0.0001592876942595467
BLOC1S1	0.00023800691997166723	0.00021146553626749665	0.0006430184002965689	0.000271580065600574	0.00014248453953769058	0.00035360734909772873	0.0005421368987299502	0.0005817750352434814	0.00016149654402397573	0.00022135660401545465	0.00017193927487824112	0.00016670821059960872	0.0002731996064539999	0.0002540599962230772	0.0005197129212319851	0.00012897435226477683	0.00019834513659588993	0.0003447898488957435	0.0004013251746073365	0.0003246007254347205	0.0008781295036897063	6.703423423459753e-05	0.0008384333923459053	0.0004109684959985316
TEAD1	3.4438508009770885e-06	1.3320088783075335e-06	3.375113465153845e-06	0.000796387845184654	0.00011415146582294255	3.433704875988042e-07	1.0396338439022657e-05	5.968261575617362e-06	5.293272806738969e-06	4.5050401240587234e-05	0.00018495127733331174	1.5512322306676651e-06	0.0011234645498916507	7.617909432156011e-05	4.095918029634049e-06	3.2271265126837534e-07	0.00035973210469819605	2.9037332751613576e-06	6.562958105860162e-07	0.0003929679514840245	1.2226231547174393e-06	0.0014141969149932265	5.842605332873063e-07	2.5062643089768244e-06
RAB30	0.0006505644996650517	0.0002505895681679249	1.9089256966253743e-05	0.0002901752886828035	0.0001030897255986929	7.978809298947453e-05	6.256008055061102e-05	0.00031264929566532373	0.0011984985321760178	3.4464839700376615e-05	0.00018143461784347892	9.667389349488076e-06	7.81941635068506e-05	0.0003620715579017997	5.267771030048607e-06	4.9515678256284446e-05	0.000337314500939101	0.000254171434789896	0.0001091822050511837	0.00016408719238825142	5.190804222365841e-05	0.00038227514596655965	7.940531213534996e-05	4.797472138307057e-05
ABCC3	1.685836679143904e-07	3.0874559797666734e-07	4.165193331573391e-06	1.0705520253395662e-05	0.00010842763731488958	2.0358734786896093e-07	0.0001523926912341267	6.230472422430466e-07	1.795418211258948e-05	2.3840208086767234e-05	1.5889188944129273e-05	7.543303581769578e-06	6.028119969414547e-05	6.75487463013269e-05	0.000737012189347297	1.1386681819658406e-07	8.619956497568637e-05	2.10804842026846e-06	4.432887408256647e-07	3.057535650441423e-05	2.7152501047567057e-07	0.00013639332610182464	8.094758072729746e-07	2.59651358192059e-07
NCAPG2	3.5701130400411785e-05	5.0159731472376734e-05	0.0013670740881934762	8.31621146062389e-05	3.505476706777699e-05	5.677972876583226e-05	0.00010082824155688286	8.49928183015436e-05	7.324851321754977e-05	8.081729174591601e-05	5.786542169516906e-05	6.353222124744207e-05	3.40482329193037e-05	0.00014642864698544145	2.4542814571759664e-05	0.0001819685858208686	6.966972432564944e-05	0.00016557089111302048	7.649011968169361e-05	3.051836756640114e-05	8.52908196975477e-05	0.00037626217817887664	8.712674753041938e-05	4.2117164412047714e-05
DEPDC1B	4.462076958589023e-06	5.719656428482267e-07	0.0018930562073364854	7.398951140658028e-08	2.069128186121816e-06	5.654641881847056e-06	5.500745373865357e-06	1.4576079365724581e-06	1.6965725080808625e-05	3.615824084590713e-08	6.875271765238722e-07	4.146312448938261e-07	1.6194749719034007e-07	4.138178155699279e-08	1.6683175090292934e-06	4.374515469862672e-07	3.400473076453636e-07	3.978246240876615e-06	5.475363877849304e-07	8.271730393971666e-07	1.5848372925120202e-07	2.2218891615466418e-07	1.3812675661029061e-06	4.4308487190392043e-07
IL2RA	3.797737372224219e-05	1.1719725989678409e-05	2.8292219212744385e-05	1.5058508040510787e-07	1.5339442427375616e-07	1.220747208208195e-06	6.831383507233113e-05	0.0012861770810559392	5.423123070613656e-07	2.002001942003062e-08	1.4408163906409754e-07	1.3696295297904726e-07	1.03267659312678e-07	1.9997111522229716e-08	9.596919699106365e-05	2.908794704126194e-05	4.422480799348705e-07	0.004580088425427675	0.0009468634962104261	1.6116401013732684e-07	3.496070712571964e-05	3.305944744624867e-07	6.148617103463039e-05	5.061473984824261e-06
FOSB	0.00043137487955391407	0.0006077965372242033	1.5812158380867913e-05	6.275843770708889e-05	0.0002071322815027088	0.00020019561634398997	0.00019110440916847438	6.976381700951606e-05	0.0005205299239605665	7.839454337954521e-05	5.712696656701155e-05	0.0005267527303658426	3.864786776830442e-06	0.001128888106904924	0.0004747765779029578	0.0005672251572832465	0.00042645770008675754	0.00016612627950962633	0.00010661382839316502	0.00013499851047527045	0.00012257076741661876	0.0005261452170088887	4.198594979243353e-05	0.0005109970807097852
