Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26
TNXB	4.354995780886384e-06	1.2473109563870821e-05	3.36167568093515e-06	1.2627840078494046e-05	5.589112788584316e-06	8.14927898318274e-06	1.4586542818051385e-07	2.7051746087636275e-07	8.144547223309928e-07	2.548652844325261e-07	2.986700337714865e-06	0.00015394759248010814	6.803210453654174e-06	1.6170135495485738e-05	0.0020978080574423075	9.60148781814496e-07	0.0007188456947915256	5.3938238124828786e-06	4.334032200858928e-05	1.407744457537774e-05	0.00024189405667129904	7.925817044451833e-06	2.823429440468317e-06	8.019915185286663e-06	3.1398308237839956e-06	5.546817192225717e-06
TOB1	0.0005498577957041562	0.00014935428043827415	3.989847027696669e-05	0.0003380933776497841	0.00011815382458735257	8.049704047152773e-05	0.00010980371735058725	0.00020464476256165653	0.00010456033487571403	8.977705147117376e-05	7.084510434651747e-05	5.5311702453764156e-05	0.000580901512876153	8.552950748708099e-05	0.00019753813103307039	0.0010436763986945152	6.491415842901915e-05	9.899080032482743e-05	0.00013726294855587184	3.626692705438472e-05	0.00017272970580961555	9.590064291842282e-05	0.0003068237565457821	0.0004481227952055633	6.798913818784058e-05	0.0002147028862964362
TOMM20	0.0009752617916092277	0.0003235126205254346	0.0005156538682058454	0.0005274183349683881	0.00020640595175791532	0.0003898729628417641	0.0002881651744246483	0.0006192917935550213	0.0005978450644761324	0.000280896871117875	0.0006842164439149201	0.0008311074925586581	0.00041316106216982007	0.000497430213727057	0.00034822270390577614	0.0013473734725266695	0.000242129186517559	0.0015351311303675175	0.000333140924340114	0.0003098055603913963	0.0001759515143930912	0.0005592813831754029	0.0004227520839776844	0.001241761608980596	0.0004832438426092267	0.0005783764063380659
TOMM7	0.002756020985543728	0.0014638943830505013	0.0008611844386905432	0.000934500596486032	0.00034017497091554105	0.0006292295875027776	0.00042474103975109756	0.0013672023778781295	0.0010713465744629502	0.0004339886945672333	0.001567163853906095	0.0012463085586205125	0.0003499478625599295	0.0013297874247655272	0.0010073932353407145	0.00111859361641109	0.0003019568102899939	0.0021167092490941286	0.0005425564595498145	0.0009925534250214696	0.00019209897436667234	0.0012420800048857927	0.0007967390702106059	0.002892804564908147	0.0005506468587554991	0.0006202138029038906
TOP2A	1.3242668501334265e-05	1.372277552036394e-06	2.30877367357607e-06	4.021855147584574e-06	4.005682512797648e-06	1.8202073988504708e-05	5.749958745582262e-06	1.822762214942486e-06	6.80407140407624e-07	0.00554236862808466	4.056731484070042e-07	1.4229897260520374e-06	2.332406074856408e-05	1.4819363968854304e-05	2.1641216108037042e-07	1.6580635247009923e-06	3.372597916495579e-07	2.925531362052425e-06	3.4255165246577235e-06	4.318685569160152e-06	5.503125066752546e-07	3.010007503689849e-06	1.9593759134295397e-05	1.5667933439544868e-06	4.105298557988135e-06	0.0005347346304915845
TOPBP1	0.00021460436983034015	0.0003644921525847167	0.00011626758350757882	0.00015956141578499228	0.00015839259140193462	7.0004585722927e-05	0.00013789816875942051	0.0002632617542985827	0.00019400636665523052	0.0005440257373265922	0.000293366436380893	0.00014700031897518784	0.0006308254087343812	0.0002164106845157221	0.0001260462449863553	0.00022106626420281827	0.00015500393055845052	2.5599809305276722e-05	0.00019774441898334771	0.0002444569254294038	0.000282951194094494	6.812319770688191e-05	0.0004219473630655557	0.0003696165222208947	0.0001002470962703228	0.00020527411834336817
TOR3A	0.0006672784802503884	0.000219994893996045	7.89075274951756e-05	0.0002720020420383662	9.98540926957503e-05	0.001386865507811308	0.0002913212520070374	0.00045301479985937476	0.0005657506990246475	0.0004208427853882313	0.0005599306314252317	0.00021629237744491547	0.00032222329173237085	0.00013906758977100253	0.00016715617675799876	0.00034782980219461024	0.00011130891653010622	0.00019589120347518474	9.525103814667091e-05	0.0008773693698458374	0.00013636398944072425	0.00012561721086967736	0.0006176992901600897	0.0002931959752459079	0.001919341622851789	0.0004298919520806521
TOX	0.0006021839217282832	0.00012384711590129882	9.17090947041288e-05	2.1206111341598444e-05	4.839883786189603e-06	1.2217346920806449e-05	8.947937999437272e-07	0.0007213001954369247	1.306367903453065e-05	7.267646287800744e-05	0.00012491185043472797	6.442272933782078e-06	0.0004191723419353366	0.00010106939589604735	4.289296612114413e-06	4.0964843606161594e-07	3.511441377668234e-07	0.00017320374900009483	3.717799472724437e-07	6.768954335711896e-05	1.9795747903117444e-06	5.676676664734259e-06	0.0013242432614788413	0.00011456832726253197	2.4950099032139406e-05	0.00014996400568634272
TOX2	0.00030475971288979053	0.00011426164564909413	9.973754231396015e-07	1.093379182748322e-06	3.6628236443903006e-07	7.323411864490481e-06	3.764450013932219e-07	8.7342421466019e-05	3.821756138222554e-07	0.00010831810504896566	1.5508372598560527e-05	6.690679583698511e-06	0.0002160201984224841	7.449995609931648e-05	3.8563049997719645e-07	2.1687155538074876e-07	7.61419432819821e-05	4.153852569288574e-05	6.531089184136363e-06	1.8659240595297888e-05	3.6246208765078336e-05	1.272823169529147e-06	0.0031901311594992876	4.895152960671112e-05	2.711268280108925e-05	2.496817432984244e-05
TP53INP1	0.000201629547518678	3.042007483600173e-05	0.00011997239926131442	5.872710607945919e-05	0.00019993033492937684	0.0008229996892623603	0.00014668700168840587	0.00013065332313999534	2.616900746943429e-05	2.4040162315941416e-05	0.0003725714632309973	3.532830669428222e-05	0.0015284980181604624	0.00010423162893857807	0.00014591596846003085	0.0005417806096374989	0.0002126035833498463	2.108900844177697e-05	0.0001247583277290687	0.0002391497982898727	0.00024106413184199482	7.564688712591305e-05	0.000568895076867193	0.00016982627857942134	0.001387387397699058	0.0003570649423636496
TP53TG1	0.0006417154218070209	0.00026952833286486566	0.0007221720879897475	0.0001535542105557397	0.00021281705994624645	0.00039910332998260856	0.00014180142898112535	0.00043070752872154117	0.0003189639828633517	0.00012718970538116992	0.00033520071883685887	0.0005832334863953292	0.00010977796773659065	0.000272147823125124	0.00024124658375512809	0.0006661709630861878	0.00018701277440413833	0.0001897586917039007	0.0001265944738406688	0.0002221516624558717	0.0001440001797163859	0.0003872095257975161	0.00036476776585914195	0.0005635033594444394	0.00015045175678096712	0.00019456594600342214
TPBG	1.1210080629098229e-05	1.4386244401976e-05	9.56194617174333e-06	0.0002092366194119677	0.0006596864550374448	1.33732428366784e-05	3.6200735848979093e-06	1.3607045730168466e-06	3.0781975510763004e-05	3.3139724564534845e-06	1.60993101872009e-06	0.0001795427524484694	0.00011846837878692895	3.45049484167248e-05	0.000846045499201864	0.0015981650212779641	8.047284791246057e-05	8.65160473040305e-06	0.0001732849341351539	1.2221853467053734e-05	0.0010781439486891031	0.0003897596034221351	2.087905158987269e-06	3.856630064547062e-05	1.0004665682572522e-06	1.7036041754181497e-05
TPD52	0.0001904444652609527	5.739633343182504e-05	3.639340320660267e-06	6.074562043067999e-05	2.803413735819049e-06	0.0006316185463219881	5.3471652790904045e-05	0.0002669720270205289	3.9112248487072065e-05	0.00021539379667956382	0.0007228104514069855	8.198973955586553e-05	0.0003757854865398258	8.569112105760723e-05	4.317018920119153e-06	0.0011760800844058394	5.110904749017209e-05	9.26142674870789e-05	3.1930205750541063e-06	0.00019613088807091117	4.74825719720684e-05	1.7108260408349452e-06	6.069143637432717e-05	0.00024212403513956815	0.0010683608707040548	0.00011553986405488104
TPD52L1	6.972553364903433e-06	3.087972800130956e-05	9.588339935362455e-07	0.0005023263511247933	1.1533843462530058e-05	1.5514142432948574e-05	3.2736938919697423e-06	9.335765753348824e-06	2.463002601871267e-06	1.4249067135096993e-05	1.325750986325147e-06	0.0007422395283356309	3.6032779462402686e-06	1.4778941476834007e-05	4.094888481631642e-06	0.0003360023838467896	0.0002841953537426889	6.630486313952133e-05	3.1776940886629745e-05	1.1602808626776095e-05	4.985250052413903e-05	4.3942968659393955e-06	8.50877222546842e-06	1.8877881302614696e-06	2.065379931082134e-06	5.2832030632998794e-05
TPI1	0.0007786179194226861	0.00028352244407869875	0.0006042501772753894	0.0002376632473897189	0.00015138793969526887	0.00030720437644049525	0.0010332281235605478	0.0009531088871881366	0.000846432289108634	0.0015496705891564488	0.0002835495979525149	0.0006259770598262548	9.818663238547742e-05	0.00021817545348312706	0.00021900095453020185	0.0006315362406894565	0.00022181702661328018	0.001403635716997087	0.00040673260809853673	0.0004070948052685708	0.00017590279458090663	0.0008444095146842301	0.0018301144009456038	0.00039678445318713784	0.0002938619873020798	0.0007519611390307546
TPM1	4.8375568439951167e-05	0.00022251805057749152	0.00013166408461984247	0.002769120968878269	0.0015400885604321957	0.00011634029215201735	3.926402496290393e-05	4.018928302684799e-05	6.540761387441307e-05	5.443383633974008e-05	2.2558637283509597e-05	9.793912613531575e-05	8.767277176957577e-05	0.0003291983448434621	0.00010585574636934325	0.0007147014839574695	0.00011679416638799012	0.0017305250512436032	0.0016226216685026884	6.937952275620773e-05	0.00033873869688250124	0.00118247140198946	3.8507601857418194e-05	3.813302464550361e-05	2.353734635107685e-05	0.00014502440171781927
TPM2	1.0945935173367616e-05	0.00011116424866486341	5.733284524467308e-06	0.004540923982858658	0.0009827276226133108	5.937671448918991e-05	1.2873165360360872e-05	5.59946693101665e-06	2.5305267627118155e-05	4.217806053929962e-05	4.05983992095571e-05	1.4282191841630265e-05	5.9145918385183904e-06	0.00017667445354163647	0.00019227838492952287	6.677198143734131e-06	1.0340445442125201e-05	0.005801068618893623	0.0017851184820756316	7.322907913476229e-05	0.00016229547327384353	0.000900369428563863	6.343085715343477e-06	9.861040780378971e-06	8.123068255372345e-06	3.106864824076183e-05
TPM3	0.0017042317194864154	0.0008762296056374907	0.0005720438784919679	0.0001254953385796398	0.00020591536303982139	0.00023964665888343006	0.001048408099450171	0.0016259716358035803	0.001057188375853002	0.0010752422967925668	0.0009534666314721107	0.0013974530156701803	0.0006140694604255259	0.0005175062688067555	0.00015577189333271235	0.0006487979553639889	0.0005469695315696299	0.00041583727579563856	7.064652891131118e-05	0.0005277317832224071	0.0002912893833126873	0.00026396624161861837	0.001787062268704176	0.0011748179094865918	0.00021182415366638452	0.0007270877249538898
TPM4	0.0005360022187232971	0.0003647837438620627	0.00019716915267053992	0.0017652766546234488	0.0014268233207985759	0.0003479411534499377	0.0005257613956928253	0.0004949551075696945	0.0003108109813183546	0.0006730677559971809	0.0002322647487744689	0.0010202456032857299	0.00030055668321438134	0.0006671117735095322	0.00024099243455566466	0.00039571081288158894	0.0005045723519288003	0.0014647534117102623	0.0010282027069479227	0.0003601342614274472	0.00120441650506109	0.0021989501547068357	0.0008669915841892362	0.00021739686781074852	0.00027872814098373055	0.0005145672475919127
TPO	6.326384749399949e-08	1.3705587207368808e-06	1.3368593272389262e-06	3.977010862854513e-07	5.0639211934822015e-08	3.586588945836411e-06	4.5997072817272056e-08	1.1288062751191319e-07	2.758231687494117e-07	1.1838614000225789e-07	1.5818882559415215e-07	0.00032375645241700113	1.0664965088835743e-07	3.367677663845825e-06	3.783709701110638e-07	4.988444324283137e-09	0.0006412022048607469	3.219917061869637e-07	6.391884710410523e-08	4.783132226293674e-06	1.5385936421807855e-05	6.105377536869128e-08	7.881788377517296e-08	4.6827132393900683e-08	1.7698731369364396e-07	3.4680979297263548e-06
TPP1	0.0004292811790946871	0.0004384172207210213	0.00043966228258796036	0.00018648183322511613	0.0004685447202064097	0.0001337605935987085	0.0011349485721439123	0.00030066206818446517	0.0004937564372085035	5.65082227694802e-05	0.00044480818905867636	0.0003843277518171817	0.0013114050962030888	0.0002548161428421736	0.0003802129649557173	9.39683013712056e-05	0.0002610747469589114	4.013360376120545e-05	0.00015275698387995362	0.000154050430865027	0.0004522954113781452	0.0002638939185999334	0.00043876428389921784	0.00037307728780433536	0.00010208433377556503	0.00023677927674725652
TPPP3	5.235326625552261e-07	9.659138413553592e-06	6.70291910864762e-07	5.099305781186558e-05	8.68273764353944e-06	1.6250187400146388e-05	3.732055120053701e-05	2.1852895315532805e-07	0.00011747955431928858	1.0851803153855144e-06	9.994513447963982e-07	1.8623630921865697e-06	5.369932409848843e-07	1.6509333363501355e-05	0.00030573204276151955	8.881869689503219e-06	2.7198232146474766e-06	0.0004203206626698375	0.0022354349493980408	3.892363019986078e-05	0.00015177206660155207	2.1050100258435123e-05	5.417357442638604e-07	1.6353408227587352e-07	7.389377060462721e-06	3.6852710763923824e-05
TPRG1	0.0003313656779937446	0.0001786883221939206	3.670981243431015e-07	3.82656289730221e-05	1.3662919627677184e-05	1.0640852451615501e-05	3.621154246502556e-05	9.65793733485043e-05	3.9042913613229757e-07	0.00011363538214936852	4.646407205655123e-07	2.204147904194542e-06	0.005112474784255028	8.742703357711434e-06	0.00014350851415656507	0.0015017340192571282	7.338044127891408e-08	1.3802207831759006e-05	2.8102002033847384e-05	8.415529737249017e-05	0.00010683752043405548	8.087804417300504e-06	1.542406425869558e-05	0.00043361421558074653	9.818037142395042e-06	0.0002575654361862689
TPSAB1	5.59567865821009e-07	9.522472623757494e-07	0.006837459746748209	1.241745735569566e-06	8.436506959696999e-08	5.461714863486122e-06	1.3016028788115364e-07	7.89371128462335e-08	1.5838026001802064e-07	7.00361653116488e-08	1.3919003549744957e-06	3.5793738106804085e-07	7.106663701961224e-08	1.1797519618994556e-06	4.5576601337415923e-07	1.6191346929872452e-08	1.116730103944974e-07	2.171218369539929e-07	8.083095792699169e-08	3.532348955559428e-06	2.009441573136428e-07	1.0066651867646215e-07	5.643549982892182e-08	1.7744190472512855e-06	3.1498320822720416e-06	2.2720448669133475e-06
TPSB2	1.9999015421490185e-07	1.212081315316027e-06	0.005040496122092009	1.4118797935225302e-06	2.3997563403099775e-07	1.3447424862533808e-05	2.955567310891638e-07	1.1833754598455926e-07	1.8420624314785528e-07	1.3312804014731228e-07	1.514196981133864e-07	3.598697446705046e-07	1.0216134427309953e-07	1.6795082729004207e-06	4.987210218132532e-07	5.499947608456068e-09	1.313638051669841e-07	3.6077909726373036e-07	1.197389849494357e-07	5.029749900131719e-06	2.2249894016113103e-07	1.3945613375199173e-07	9.002985024153531e-08	8.301933007714979e-07	1.7519780612929026e-06	3.1043775834405096e-06
TPSD1	3.9860069023234246e-08	1.0416187024020473e-06	0.00611690292134881	8.943962370722147e-07	6.905985827643235e-08	4.155633178015705e-06	5.29931440951259e-08	5.8935089697342846e-08	1.9758006430947717e-07	6.323817558495648e-08	1.52425911892351e-07	2.477505063325225e-07	7.418073266762804e-08	1.2279551810934208e-06	2.411926232070982e-07	3.6647405110556974e-09	4.882874193867792e-08	2.3329141640715534e-07	7.722281480937454e-08	4.46366584583302e-06	1.641056002199548e-07	1.3244233798559435e-07	4.6080327109621066e-08	3.496290901239263e-08	9.518408887743135e-07	2.301472250110237e-06
TPST1	2.325821469639777e-06	0.0004802735347766429	2.106156898662448e-05	0.00013977171329315752	0.0006478800787590444	2.3219639842864126e-05	6.7439119447954e-05	3.2739685593696777e-06	2.770343780866824e-05	1.8611577615956776e-05	7.212415948743e-05	0.00019912816060241312	1.1129110134788789e-05	2.6397607143735513e-05	0.0013269697083160281	3.178445331286639e-05	0.00018865933816414326	0.00025539452326484025	7.929381536087021e-05	0.00013966287951916456	0.00010097572521772236	0.001080891932360828	2.5298152195318835e-06	2.148775593013852e-06	1.6117066479637288e-05	1.9381135643925518e-05
TPST2	0.0006603610818274319	0.0024122269824147224	0.0004627068410627544	0.00014186232874635607	0.00028481450863182545	0.0013668397441506386	0.0003054274129681289	0.002185522112995386	0.00014708486560266465	0.00010256635141558945	0.00011041470861528069	0.0008045039721764624	0.00035400796332396567	0.00015237121260724962	2.6158561013289727e-05	4.7214321966748685e-05	0.0002517372777219862	0.00011569036723813042	6.49728171993047e-05	0.0012562714982777834	0.00012626303941942751	0.00027942610904574394	0.0007309380453079939	0.00044877949403598905	0.0020685025956481695	0.0004525947442743927
TPT1	0.0027206712402403355	0.001407171948812902	0.0009319502278231084	0.001014977809973061	0.0004083988314960152	0.0016790544614195824	0.0009770261822268367	0.001571884611621499	0.0029078808147460222	0.0005178911960683763	0.0018273935420438647	0.002818067092448473	0.00075341115007177	0.0016212230548262596	0.001376593834720552	0.0014407029375433922	0.0005943411379121244	0.00216462928801775	0.0008164664031937718	0.00172428076621145	0.0003204290405847132	0.0019731028005480766	0.0011301598278805614	0.004452426917850971	0.001555274473503232	0.0010928655974566936
TPX2	1.8767344727166346e-06	1.1820392273875768e-06	5.852423896612891e-07	1.0237434935334022e-06	1.1046397503378103e-06	0.00010706301691243425	6.727117579430342e-06	3.338753685966367e-06	2.7732889975595754e-06	0.004104853607714176	3.8044245229684748e-06	2.6252089924128086e-07	6.47072170067986e-07	1.0868236586247804e-06	1.2121007841869869e-07	9.253697498934343e-06	1.099745716715006e-07	8.616728337074164e-06	6.730516179231927e-05	8.844027433951851e-06	1.127024916058872e-06	6.894435045978753e-06	9.432015212951228e-05	3.5007803944608895e-07	3.4083595892298035e-06	9.439622954232618e-05
TRAF4	0.00015318120131269097	3.945722710341215e-05	0.00024817316443659365	0.00014114366786088794	0.00017116811068262905	0.00013896869495511055	2.212233084719628e-05	7.843972707632929e-05	3.309866224299185e-05	0.00013255688827484846	0.001029373612254858	0.0002108770131599158	0.00014590339560527354	7.85889060352929e-05	7.101559458533302e-05	0.0003152539720758796	3.7761365092592314e-05	0.0001552266621729359	6.984912761254236e-05	0.00016549768042750657	0.00041475624311715364	8.122735016513616e-05	0.0002698102907743305	0.00011474797793198377	0.00015996865113265812	4.3833875679410994e-05
TRAF5	0.00035754486452788115	0.00019447850354481488	0.00018898729467764497	0.00010633479541866109	0.0003173965378664434	1.900072311400436e-05	2.3161932404036634e-05	0.0010198871605098248	1.886753125290852e-05	9.764793503563851e-05	0.0008094363147392869	5.09004203195218e-05	0.001877696136943996	0.0008116691024042666	6.135474541224539e-05	6.527772347908467e-05	5.148122363607399e-05	5.1427781727397814e-05	0.00018023070879280567	0.00012684581452049315	0.00019926473032683134	3.557150193955749e-05	0.0006396604003384709	0.0004909896524623036	1.0378859769843984e-05	0.00041882682126015425
TRAM1	0.0007712224032729864	0.0006604132358916104	0.00024753439356572926	0.00021656778699252754	0.00033438249374739826	0.0010835740249603987	0.00035827752435579896	0.0007586026913486421	0.0004112217284273356	0.00026735756546258926	0.0003505282511468977	0.0005373290623538196	0.0005198961589485407	0.00037596275797113776	0.0005124769522808492	0.0004669342306442559	0.0004223291762173176	0.0008582053706049919	0.00029772325069643557	0.0007245284505188465	0.0002312630385858938	0.0007500381907448173	0.0006689029978588223	0.0007443850045092404	0.002059421269223094	0.0006321494001895189
TRAM2	1.7823649614001624e-05	0.0006793895154260099	2.4111350285238586e-05	4.373288174974732e-05	0.001289486768655479	0.000381678604753688	3.704049231600948e-05	3.387385731912218e-05	3.764627399505116e-05	3.371726779732853e-05	7.366059435298666e-05	0.00013670235057361424	0.00020856698392890394	0.0003972454578615725	0.0004202207492198795	6.201263022376224e-05	0.000271214812528342	7.688596815569326e-05	0.0004697410622611642	0.00014973575889598578	0.001038827234879136	0.0004332959942985326	4.45784826297313e-06	8.004233677638695e-05	0.0012022759765386581	8.183472527889535e-05
TRAPPC1	0.0017013616161420941	0.000492180057335645	0.0005037789233028889	0.0007639646646566689	0.00025905651273205876	0.0003877944254782051	0.0005038116360083222	0.0015172939747571945	0.0007298634736798704	0.0007707221084274352	0.0008535705856047571	0.0007645223522558808	0.00038637896068394184	0.000515865976922214	0.00024213382857851684	0.0006516215507872403	0.00028309260960668325	0.0004599485546350479	0.00035250396467745304	0.0006941113388165832	0.00016475508164148778	0.0006445644539780915	0.00178417784627527	0.0010023907525464892	0.000462423253338784	0.0007845445652492344
TRDC	4.4061489461455494e-05	0.0004983359249308705	3.073630068683997e-06	2.427939307381166e-06	6.713086690979253e-07	9.135686923400499e-06	2.0934641042913427e-07	0.0027173804119229317	1.4776481975786737e-06	9.22994422580814e-06	3.5105844631289074e-07	1.5386262930405792e-06	1.0047731848317198e-05	2.119692726409994e-05	5.951805519543996e-07	1.3242511158750858e-06	1.3413992405730824e-07	8.783864586803247e-07	2.546189534768928e-07	0.00017962828860618174	4.226354235470353e-07	9.222175663126109e-07	7.70910264691338e-06	2.4416080123046413e-05	4.452272605703911e-06	3.1726489396533e-05
TREM1	9.797745548212333e-08	9.210027656081365e-07	9.104667952897216e-08	8.143242666847073e-07	2.2113192699180217e-06	4.199893737677485e-06	0.0010555547196418047	1.0163393682205424e-07	1.1423582009228994e-06	1.4312009000150283e-07	1.068298843165394e-06	8.056309184212296e-07	6.871782431971951e-08	1.0437908031235565e-06	1.4444674434344051e-07	1.0867762512134505e-07	8.042488275350479e-08	2.014757910728804e-06	2.599180959350633e-07	5.417169177235337e-06	7.248585802699381e-07	5.8030575019074604e-05	5.9462092139028755e-08	3.354573507863279e-08	6.506439603981562e-06	1.877248450909974e-06
TREM2	2.2276239519669616e-07	2.3319335014093667e-06	2.8857792244707525e-07	5.154297014087206e-06	1.0093275477629504e-06	6.015332019160269e-06	0.0022750329226255417	1.9128583517158404e-06	3.9336911868304014e-05	9.565967502567219e-07	2.0955054935711814e-07	9.44708290262497e-07	1.537660381245587e-07	2.615356152091408e-06	1.1058553894827128e-07	4.325431390839185e-08	8.700369846792455e-08	1.4446081877395045e-06	3.695143277582247e-06	5.161962690181099e-05	5.344930968931294e-07	3.2114024861584767e-07	2.704476003145828e-07	1.3111967689383164e-07	6.245405756999389e-07	2.936875716841314e-06
TRG-AS1	0.0002708107640501112	0.0002330271090613678	1.3440997463476378e-05	2.577007080617477e-06	2.530040887904761e-07	3.0981194868218154e-05	3.2620286219753325e-05	0.002554742619395256	3.119710527244024e-05	2.734152803895995e-05	1.1597025149967521e-05	2.383208084211219e-05	9.127283556153998e-05	0.00013227378076408058	5.488869305736443e-07	6.949311881498943e-08	1.0351163837185595e-05	2.7876344574906398e-06	2.56724689506882e-07	0.0001271521468879655	4.030566742585506e-06	3.245074253754865e-07	0.0004251343780197203	0.0002396411437075585	1.8188549802289344e-05	0.0001185739238280803
TRGC2	9.302562102675438e-05	2.736696114880033e-05	5.950896593276411e-07	1.2657432080231956e-06	1.1714970327147967e-07	2.2555204850505106e-05	6.826741696386307e-07	0.0017978569958359003	1.1340966921125073e-06	1.4052498954697512e-05	3.4193752185274207e-07	2.088918336085044e-06	9.390101695316844e-06	8.663647349749226e-06	3.1962662205842207e-07	8.697009690195046e-08	1.7818756248288992e-07	5.885015070816735e-07	1.7229029936061124e-07	5.048555976827629e-05	2.4841259005370375e-07	2.430642496165092e-07	0.00014086726878304034	4.180007454124279e-05	5.878785486856941e-06	1.6932033759076148e-05
TRGV10	0.00013051670975983143	1.841647463152185e-05	6.274275392570416e-07	2.1258517790556652e-06	9.293822955669384e-08	1.4341292626340874e-05	2.0272769063467422e-07	0.0015172786079347134	1.3451782479023677e-06	1.4086999726714566e-05	2.3326101938891952e-07	1.4297231700766133e-06	1.598922972334549e-05	2.3990114641492255e-05	2.843577817657206e-07	2.969768608807044e-08	2.0747630458117783e-07	5.971008931737742e-07	2.1586842535725737e-07	3.830139394267462e-05	3.1503756758866075e-07	1.5674774545004766e-07	0.0001594527275301516	0.00013921046047471464	5.838913693878567e-06	2.2094232917879708e-05
TRGV9	2.420452619844582e-05	2.7139210942550562e-05	2.272592070085011e-07	6.518595228044433e-07	3.088404412210366e-07	1.038070968206739e-05	2.3309084440370498e-07	0.0017042005201801658	7.919583140392206e-07	3.258291690144688e-05	2.3064002618866652e-07	1.1861510529342922e-06	1.920695694934693e-06	4.6242180360422935e-06	3.214566106635175e-07	2.3718829567087596e-08	1.1174554970239114e-07	4.879857442574576e-07	1.3867501991171594e-07	2.9247546990518458e-05	1.964786093822113e-07	3.2029967655944347e-07	6.053198012523353e-05	2.785266588034574e-05	3.3819467262219405e-06	2.184154436690733e-05
TRH	2.441858271140518e-08	7.36894833153201e-07	5.705953398660313e-08	2.0241743925453193e-07	2.678262767119577e-08	2.0648644749599043e-06	2.1667053928808855e-08	3.8298502147426916e-08	1.3504107698736334e-07	4.0607105233902985e-08	4.3798955573493004e-08	1.1922554676857544e-07	4.40805827395252e-08	8.357820888704737e-07	6.172480482291576e-08	2.447591906928892e-09	2.9102443122042132e-08	1.5575243139664963e-07	4.7908017108966305e-08	2.686861307665822e-06	7.87598750662255e-08	3.9640806193119715e-08	3.909378065714009e-08	1.565265428382645e-08	1.1943811273340543e-07	1.4334445950225927e-06
TRIB1	6.300639506662264e-05	3.712337729666615e-06	1.5946068742778152e-05	0.0002726079255808145	1.0691116585803684e-05	0.0003836743126157671	0.0004519621143117547	3.40651095029898e-05	0.00023339329345617443	3.20082763209939e-05	1.6112777302623726e-05	0.00022483052453026175	0.0004413696296978742	1.9958581106038764e-05	3.093940540566109e-05	0.0006920681335031986	0.00012621893256437033	0.0005463297129608691	2.0798182958969846e-05	6.236918125068769e-05	0.00023393004084937274	2.96307207463542e-05	0.0006819318514317274	9.34792660700623e-06	0.0019860032480210066	0.00011199484288226813
TRIM38	0.0002960815036203712	0.00015238713240250945	0.00015350700414273888	0.00021833345817867666	0.00029416364850476384	0.00011237805301789194	0.0003727479779627174	0.0005052562337368727	0.00020061800023540854	0.00014011685561854392	0.0007895743474364281	8.383734530070797e-05	0.0013440768234431744	0.0005315489834174514	0.0001439410261809826	6.307699368335307e-05	0.00016686436720192432	4.2140942241530865e-05	0.0001861526834545657	0.00021385791478678584	0.0002596922277007252	5.953074651188217e-05	0.0005724018556065857	0.0004870471602771431	0.00010420377657283098	0.0003162803186569363
TRIM47	0.00015417422400787473	0.00010344862675992772	0.0001819566241465509	0.0003153426223434508	0.0001011174899758771	0.00014251167885959148	0.0001522085367469117	0.00011123737203888595	2.2370793885784224e-05	0.00012313475599512458	4.319858635426499e-05	0.000652866845484823	3.4956694435095415e-05	6.079980812501162e-05	0.0005574535462073982	0.00013594169286079705	0.0008247686782851815	0.00035926979035139084	0.0003029921790584922	0.00011089343024650589	0.00024847162421792746	0.00013253801444079727	7.361250754911453e-05	0.00015373234055005014	0.00012062461610184982	0.0001351404789602384
TRIO	6.793917691538809e-06	0.00040784894372336566	0.00033653213176876307	0.0001668112090555951	0.0012394131626933813	0.00018422822176944464	0.00024182126799132675	3.282213947386481e-05	8.980726852314547e-05	2.8931472115800716e-05	0.0002031843177974224	9.824662265600637e-05	0.0002540694840718061	7.916531467344612e-05	0.0005679296446032822	0.00022295201779343188	0.00029071667813695967	0.00014286141959019005	9.448017226532102e-05	0.0002106289757648483	0.0028095929883420467	0.00021272186131682247	5.313047950039618e-06	7.272861694218591e-06	8.367313421331346e-05	5.9952482843073085e-05
TRIOBP	0.00010079134517582133	0.0003683948307298124	8.669855742482468e-05	0.0004888320108875632	0.0003292591718491167	0.0001991499011637643	0.00030130660161376	0.00018319192167837173	0.00022516361786983907	0.0003802091523539275	6.0571303038159385e-05	0.00032269617076963186	0.0002586172195151448	0.0001019448391161859	0.0004356755525805056	0.00015026859182398766	0.0010224266443401575	9.001466241898015e-05	0.0002332403528271243	0.00024474450037814677	0.001467256573960185	0.0002633370168041438	0.00034583144588395953	0.00010376454156357795	4.723605889012106e-05	8.739138138480484e-05
TRIP13	4.789180820807815e-07	2.421270437480416e-06	1.7518816264328052e-07	5.175399564905092e-06	2.36278119700728e-05	6.9694760895799845e-06	5.547113687498495e-06	6.695620982100081e-07	3.381931890089618e-07	0.0019270587945356965	2.398239666945301e-05	3.111518162768334e-05	1.4123587561698514e-06	1.1249099998167367e-06	6.721446425217437e-06	3.0190502002369612e-05	2.7901012344955234e-06	1.9351164155523293e-05	1.248140415555099e-05	4.135021754336776e-06	9.67863070400199e-06	7.239400929393014e-06	3.1375950584333623e-06	3.8584641970373923e-07	1.1465485840744805e-06	1.0434516298118979e-05
