Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18
FCER2	2.7223865828318594e-08	4.214707132632611e-06	1.293432490001578e-07	7.878505670078084e-08	3.2702239138870937e-08	3.64205163805309e-08	6.701812083065306e-08	2.741765854352707e-07	4.0469700479661697e-07	3.0028667197257164e-07	0.0016970763681456447	3.395303949105255e-08	6.532000718095787e-09	2.6352898885306786e-07	6.278546749172165e-08	9.355966312796227e-08	1.392581054915354e-07	1.0704005717343534e-06
FCGR1A	2.2771180852032558e-07	0.0016103724483400583	1.3939140330876398e-07	3.39636727630932e-07	4.26773780759504e-08	6.136718297966581e-07	1.7576793709395133e-07	1.521579747532087e-06	1.2449967243810534e-06	3.3505577334835834e-07	3.594292934394616e-07	6.230483506897144e-08	1.3893323114189116e-07	3.305877385173517e-07	2.2661626530862122e-07	6.64855224385974e-06	2.1159223706490593e-07	2.478795977367554e-07
FCGR1B	3.894884414989974e-08	0.0011161880102008581	1.4357117095187277e-07	2.4022037337090296e-07	3.641626733497105e-08	8.378280824672402e-08	5.597189201012043e-08	9.326848271484778e-08	3.9570298326907505e-07	3.4679501936807355e-07	2.3580878405482508e-07	3.7558436360995984e-08	8.342369461900034e-09	3.5684962540472043e-07	1.2010744399049145e-07	1.0513785753119009e-07	1.414501298313553e-07	5.356093311092991e-07
FCGR2A	1.0556051165622193e-05	0.0021634402219206095	3.450528674875386e-05	7.792191354383249e-07	1.878148759715259e-05	3.022736336788512e-06	1.2941932254761923e-06	5.432830221252516e-06	6.51020900477306e-06	6.469734671554761e-06	1.7483707779319957e-05	3.022381065420632e-07	1.5380536524389754e-06	1.3456066199069028e-06	8.986924626697146e-07	5.466473157866858e-05	2.5760818971320987e-06	7.458719483111054e-05
FCGR2B	2.959825451398501e-07	0.001377482432872057	2.7787057206296595e-06	1.913767664518673e-05	9.734050081533496e-07	1.348464365946711e-06	3.30255801372914e-07	0.00016583008982706815	8.887004696589429e-06	5.461245746118948e-05	0.0006713150069117546	1.3154892712918809e-06	9.542763734771142e-08	7.3088226599793416e-06	3.292201881777146e-06	8.616160585006583e-07	8.179094379556773e-07	1.0629308235365897e-05
FCGR3A	5.669359381954564e-08	0.0016022954368963838	5.376660396905208e-07	3.892939639627002e-05	1.3630493356231455e-07	1.2279157317607314e-06	1.2150134409694147e-07	1.0770629614853533e-06	4.997805831408186e-07	0.0015753066400066018	4.93584877858666e-07	2.395033561697346e-06	2.480835448182006e-08	4.189839273749385e-06	4.966476581103052e-07	2.8094422077629133e-07	5.520662966773671e-07	1.1353230320310104e-06
FCGR3B	2.7952861358926384e-08	0.0007829302921891212	1.8012471514339268e-07	5.960228918411303e-06	2.94766149266934e-08	1.4807568504693336e-07	6.284945186507684e-08	1.1726461934813415e-07	3.7952167986077257e-07	0.00016736294492147863	1.7611196767575166e-07	9.515016472505522e-07	5.662396773686851e-09	2.4754106675572984e-07	1.5404856412715162e-07	7.139456670302025e-08	1.2415009109645325e-07	1.7931110107838322e-07
FCGRT	0.0002746625104919076	0.0021502177696675062	9.302093531005085e-05	6.0654150729533285e-05	9.483764733886346e-05	0.0003637439804151654	0.000830953533295542	0.00019694431102834642	0.0017836829647421837	7.769126386847347e-05	0.000118140087579377	0.00011843271204270422	0.00038752832915633917	9.455797408008948e-05	4.027042814414017e-05	0.0003112200938630849	0.00012678375060204417	0.0013841676991432905
FCHSD2	2.3061324100126512e-05	0.00020719105668831617	4.575286220642738e-05	0.00022225217253435403	2.5531833671266213e-05	8.448993321508169e-05	0.0003030746302101761	0.00029059540247544646	0.000218380824662745	0.0002158740971935913	0.0013293278170749545	0.00017570360796526074	7.407426892314106e-05	0.0006549726822413504	0.0001391843834426254	0.00010545911209192127	0.00014001791714690626	6.626776303164661e-05
FCN1	4.9861288431429784e-08	0.0012532718246802688	1.2699152307504846e-07	4.6331297198776156e-07	4.305611511767893e-08	7.882002961423495e-08	8.897570324961634e-08	1.1708274172406163e-07	8.186456739167625e-07	1.1988419146291562e-06	2.6658858587325085e-07	2.5270413317457496e-08	8.799071693488258e-09	2.280448114788669e-07	1.241585465550088e-07	1.236075775068457e-07	1.3416067190519243e-07	6.728476478201628e-07
FCN3	8.742962620544859e-08	2.009698789606773e-07	1.2413036643010855e-07	1.0924538429435415e-07	1.729066667621737e-07	6.58781189599722e-08	0.0008142616134136915	8.965444209252382e-08	0.0013054569717496634	3.152717624743673e-07	1.6090126564449747e-07	5.226856814033454e-08	1.0509338288500203e-08	3.329535331886291e-07	1.0334017730428968e-07	1.8048606875709083e-07	1.566700120747555e-07	1.8747896035620215e-07
FCRL1	3.717308061368385e-08	2.5890210508805467e-07	1.708250607634909e-07	3.6871722386422334e-07	5.739613939681476e-08	5.1311491944261434e-08	1.0770105518531636e-07	1.1720474049070617e-06	5.755230745307927e-07	7.487479365408944e-07	0.0021189614199101925	2.1639921499172488e-07	8.471038981383572e-09	5.709346737603482e-07	1.7810825170272437e-07	1.2045749997469102e-07	1.7600999058231537e-07	8.933500907915004e-07
FCRL2	6.230074234281346e-08	1.1796064569580267e-07	1.363369506179879e-06	2.3399152837555448e-07	8.138029272686254e-08	8.846232191217496e-08	2.3945477778397617e-07	0.0001690555363893509	5.738035611102532e-07	6.807102295169898e-07	0.0013343286700546741	4.6481368087825103e-08	7.45288453174453e-09	4.280225880393118e-07	1.0763598368157545e-07	1.431599798706884e-07	3.8334650298565975e-07	2.0552624846459366e-06
FCRL5	1.2872126831098285e-07	4.83991584587784e-07	1.122920252782933e-06	5.408670062934107e-07	4.3380147474181285e-08	2.474830580467824e-07	1.8177104266214883e-07	0.0008855915511958301	4.951010055265215e-07	7.979081715348002e-07	0.0011564935557544231	9.852226412476739e-08	2.8414441999302653e-07	1.1613830110945855e-06	4.372116677586746e-07	3.458196715655504e-07	3.061641109525226e-07	4.204028982712771e-07
FCRLA	5.157780336162432e-08	3.470133606242598e-06	4.809903657587711e-07	1.874266644108502e-07	9.48127052424752e-08	8.232171921918052e-08	1.256692740980725e-07	3.3990261727012694e-05	4.890744094154797e-07	9.747521971803508e-07	0.0021291777957230806	1.253055472716369e-07	1.1284698508973179e-08	1.1611176660153433e-06	9.985122062516893e-08	1.315664803769323e-07	1.3819150126437307e-06	4.313319834636786e-07
FEN1	0.0001630882325116545	5.812673771288246e-05	1.941226946655661e-05	0.0001408325624652207	0.0002675457508303225	4.2234260035911575e-05	4.2071329517057166e-05	0.001405546790920198	8.258311572717503e-05	0.00041529739974066615	0.00015421038551721722	0.00011302329949103296	6.363782449625432e-05	0.00015639830962754786	0.0003035613044630736	3.448111965553835e-05	5.189060902921483e-05	4.422994243213907e-05
FER	5.264293577056378e-05	0.00010910147102549672	0.0008459466625936329	8.263431664090604e-05	3.9569968066643924e-05	0.0003905432531610131	0.00023535557556897402	4.9150305130751804e-05	0.00013316968397703022	0.00021279329666867852	0.00013618470984511077	6.10458810115233e-05	0.00014948130410630256	0.0009641263750381768	2.5841643946478143e-05	0.0003500473394524306	0.0001761543535394594	0.00013460638001561165
FERMT2	7.588985317852348e-05	8.080232873908244e-06	0.0005698782042600214	6.987657798163127e-06	3.312292028567754e-05	0.0009837128454819322	0.0005489276954904199	1.2446655091480352e-05	0.0005869760061614215	9.398740075994283e-06	1.755621838128718e-06	2.900049594245502e-06	1.333457839791663e-05	2.650980241014622e-05	3.9793821997591294e-06	0.0010172053007408977	0.0007245875312946737	0.00039454331272281706
FEZ1	1.0292633305652998e-06	1.1883964816661319e-06	2.3530367343482794e-06	6.415497864509234e-06	3.6789977457374334e-05	0.0003636624023783952	2.3855948256823467e-06	4.535902917268686e-06	0.00011446825374150649	0.0009469455108046532	3.412471301089681e-07	3.041945319637307e-06	1.4015436988756846e-07	5.2628683988587e-06	1.990832060982939e-06	0.0008334851590916514	0.0007387128425762057	0.0003134682774543762
FGD2	5.05808543493913e-07	0.0005945872399024665	1.1331919722579187e-06	8.478728705085814e-05	1.644241933718149e-07	3.598545958993782e-07	5.877449211766361e-07	3.7888119550189e-05	2.8708634545182576e-06	5.486936515808338e-06	0.0016481791390106082	2.7552596293389797e-06	1.1184897630300839e-07	7.038976946205366e-06	3.986751380580245e-06	3.062778830553725e-07	5.162509637557378e-07	8.670020292811387e-07
FGD5	1.0920490240096115e-05	0.00012037260603392497	4.853507675761648e-07	7.135004693736846e-07	3.1864590255281655e-06	0.00014065000868868083	0.0016266010934486985	1.056817609423888e-06	0.0005361470393836498	1.2047456721120398e-06	5.069417738923221e-07	2.713593971748196e-07	1.3420243476502947e-06	1.8081586858897936e-06	6.279332183112274e-07	7.40568975743372e-06	0.00011572774383239448	5.216664067120291e-05
FGF7	2.4596647563157603e-06	8.142505407704448e-07	1.5343962331826333e-06	2.032086285908008e-06	1.2083935871487483e-05	0.0006136093288660049	6.863531325507211e-07	2.103514589180122e-06	4.268511474947445e-05	6.735716397088254e-06	3.5718721846933477e-06	2.3592383513459936e-06	3.77954461328045e-06	6.731387202307815e-06	3.836632004095009e-06	0.0001781972823664546	0.00021902234584558755	0.0026830467395484447
FGFR1	5.797880658064969e-05	1.1115695087937638e-05	7.472247034456814e-06	1.3329855391930323e-05	2.6924028134089895e-05	0.0014337358297780156	0.0003563883947208524	1.6043461073422804e-05	0.00040352490032091737	5.7513439969625324e-05	1.8326477402297314e-06	5.4611675295745954e-05	9.53122889768565e-06	0.0001674069499131292	0.00011581160651985556	7.247298344736919e-05	0.0003124919021502137	0.0008662086329422891
FGL2	3.2297711527462525e-07	0.0013966208789497614	7.105669646989554e-05	6.651421426795423e-05	2.921429427260591e-07	3.532828122843057e-05	1.737024649628438e-05	2.6848680136026815e-05	0.0002654874406289309	2.7899695851374418e-05	6.19205748080276e-05	1.7980695702135563e-05	3.8138239233376225e-07	6.844309973530471e-05	0.00014387020200956613	1.8745247416518396e-06	2.9171858386689564e-06	0.00045890541514381766
FGR	3.108343662461266e-07	0.001235222676768899	1.8047585399472155e-05	0.00014961881970521063	2.956539333354158e-07	2.8860080192316673e-07	0.00012498084106482565	5.512942607310833e-06	5.505137232830748e-05	0.0034364054445177317	0.000309027818730101	7.64200922276359e-06	6.257091911265888e-08	3.101867332588881e-05	2.9778591397189302e-06	5.539836251955421e-07	6.557944516316638e-07	2.372969674979686e-06
FHL1	3.5744421893468825e-06	7.41537996873376e-06	0.00019279470143374056	9.224223504133988e-06	7.233702490339056e-05	0.00034126773243770003	5.081719791633077e-05	2.1669584384653717e-05	0.0015889860223978758	8.1169098848477e-05	6.165498052723706e-05	0.00021453613589983433	3.201382696715882e-07	0.00014026236021891236	6.538713932968676e-05	0.0007260282873176038	0.0005400287336669862	0.0012536507565528154
FHL2	0.00173327443189919	3.401416051929118e-06	5.700877068193222e-07	1.6255142327281646e-05	0.000972504261881113	0.0004380682366900146	1.2707429050351493e-05	6.112845585448667e-05	6.094826676417142e-05	7.887208994361572e-06	5.695012532669352e-06	6.898695119161857e-06	0.0003216479381080717	1.718685234664008e-05	1.5336227079387754e-05	0.0006517527508549392	0.0006039481377229095	0.0005823437822982669
FHL3	4.727643681690097e-05	0.00039956573164090514	0.0015203788643702865	0.00021264032693579793	0.00010104160173796117	0.00041281446465291083	0.00034708320163190365	3.560893310350366e-05	9.36822107178159e-05	0.0005468705203384161	6.357296570058679e-06	4.41892261733301e-05	6.409060461010085e-06	3.2226012990577146e-05	0.0005680896574631333	0.0005753495497629046	0.0011389380088075995	0.0003268457658123225
FHL5	6.5181602337816e-08	1.1368053520754984e-07	3.296671877706103e-07	1.2682410499564867e-07	1.203201662747233e-07	1.4022444361216913e-07	6.122627382865176e-08	2.0793879684788408e-07	3.2885875498323003e-06	5.855733320458967e-07	4.3509430724952836e-07	6.575142208475881e-08	9.733106764997501e-09	4.623870779596473e-07	2.3854144615143014e-07	0.0012167936656624079	2.515222377041937e-07	5.768535515926487e-07
FIBIN	1.859078292909544e-05	2.9723369721068593e-07	7.575481504318304e-06	3.661956498035579e-07	2.2455918951891363e-05	0.0015691741136834025	1.1042613579093086e-07	3.8111738831503317e-07	7.96309996076161e-06	9.891297167996527e-07	1.2826047850467148e-06	4.942851887790312e-07	5.355742018764431e-07	1.772862106008688e-06	2.7034613481191627e-07	1.134295052906964e-05	0.0002229561796411872	0.0002740147174336016
FILIP1	2.3634556782781146e-06	1.859350930999426e-07	9.44127077673329e-06	3.797329952703876e-07	8.200910997402389e-06	7.484715024475008e-05	0.0009903653990477324	7.593089321744628e-07	0.00046354971709661186	1.3589187801699154e-06	2.372913883164074e-07	1.2517317600213573e-06	1.2519531082944013e-06	1.0534772627579514e-06	4.479404083213012e-07	0.0009944408666342497	4.359348531579599e-05	0.00011216491839149967
FILIP1L	1.0237627066089772e-06	0.00010737720731412992	4.679951416619588e-06	6.365201443259139e-06	1.3174998230169876e-06	0.0010906577808782458	0.0001342229952570051	2.4199948711611796e-06	0.0003206917899660766	3.2678094612492714e-06	2.3501654141000472e-05	2.993419457197888e-06	3.7309175695554586e-06	4.4130276364739984e-05	4.457208342500962e-05	0.001803069026209414	0.0006631783326156437	0.00020423484966158867
FKBP10	0.0001450405252398923	1.8633052150107687e-06	1.1005921805917751e-05	1.4553730807165266e-06	0.0004980770754627883	0.0016285359160974622	0.00022174346668180078	1.2841782336181495e-05	0.00021116384596098214	1.4883253243169747e-05	1.2341661204118282e-06	3.073232164751971e-06	3.0416571462410502e-05	2.6645822799764574e-05	1.090005071091582e-06	0.0006511172978207469	0.0006407505134120584	0.0004025730595458299
FKBP11	9.04980770428665e-05	2.023973866016604e-05	7.689489575568587e-05	0.0006745940772816539	0.00019701343262568116	0.00029807683313265443	0.00010581912647467107	0.0027068075723946095	0.00012969819363206625	0.0005720100598409772	9.832518844632432e-05	0.0005989423952996731	4.754024121211842e-05	0.0007020660559646785	0.0001221347483806312	5.876607247046195e-05	0.0003696504281833768	0.0001997174258576706
FKBP15	7.689247286180034e-05	0.0005884536658413708	0.00010057153849629685	0.00028940485208295286	2.0258907170500606e-05	0.0001988845906453207	0.00021608112729154527	6.869889330118895e-05	9.752502955961972e-05	0.00014935001672711223	0.00014958390966057777	0.0002122963051078841	0.00021289019787218422	0.0011734975269064307	0.0002915234072133899	0.00014693188131786883	0.00011606350017245859	9.356439113616943e-05
FKBP1A	0.0009991662809625268	0.0005563407321460545	0.0003433625097386539	0.0007598284864798188	0.0015693962341174483	0.0002047402085736394	0.0018434538505971432	0.0003148170653730631	0.0014194612158462405	0.00042451891931705177	0.00034217850770801306	0.0004352884425316006	0.0002824469702318311	8.093258657027036e-05	0.0013541346415877342	0.000280327774817124	0.0009971677791327238	0.00046752236085012555
FKBP1C	0.0002588622737675905	0.00014049839228391647	0.00010869844845728949	0.00029577489476650953	0.0005414809565991163	3.7178768252488226e-05	0.0005613582907244563	8.940706175053492e-05	0.0005035913200117648	0.0001570326421642676	0.00011388256825739518	0.00014058375381864607	7.04018457327038e-05	1.3512793884729035e-05	0.0005726448143832386	8.863476250553504e-05	0.00033803563565015793	0.00012218006304465234
FKBP2	0.0008763761725276709	0.0006358047248795629	0.00047439688933081925	0.0006287015858106315	0.0004027860995847732	0.0005180335720069706	0.00043044835911132395	0.0021732724271714687	0.0006282831891439855	0.0009962287731468678	0.00029661698499694467	0.0005601755692623556	0.0010621625697240233	0.0005791999283246696	0.00029295647982507944	0.00050526880659163	0.0009110856335610151	0.000645841530058533
FKBP4	0.0014556199312210083	0.00020498743106145412	9.899905853671953e-05	0.00017531696357764304	0.0021792170591652393	7.679143891436979e-05	9.687780402600765e-05	0.0003203841915819794	0.0001784561900421977	0.000217744818655774	0.00011744598305085674	0.00016752757073845714	0.0010351344244554639	0.0002100318524753675	0.00016216236690524966	0.0003125434450339526	0.00013127420970704406	0.0001429914409527555
FKBP5	5.271022018860094e-05	0.00015873518714215606	8.073347271420062e-05	0.00041805984801612794	1.929955033119768e-05	3.256375566706993e-05	3.897438364219852e-05	8.43462476041168e-05	0.00010116051998920739	5.393621904659085e-05	6.530845712404698e-05	0.0006620138301514089	9.143011266132817e-05	0.00023091072216629982	0.0011572696967050433	9.375391528010368e-05	9.442812370252796e-06	6.69664514134638e-05
FKBP9	0.0002401716774329543	4.152337714913301e-05	3.0137882276903838e-05	2.0918109839840326e-06	7.844176434446126e-05	0.0017012421740218997	0.0008072731434367597	2.30197147175204e-05	0.0006598056643269956	1.6044492440414615e-05	1.5394009551528143e-06	5.398901066655526e-06	0.00012787811283487827	3.163818473694846e-05	4.4686835281027015e-06	0.000282317865639925	0.0004888925468549132	0.0004411507397890091
FLI1	1.206644128615153e-06	0.0002401912643108517	0.0006024828762747347	0.0006883731693960726	3.2658213058311958e-06	2.5200490199495107e-05	0.0004999476950615644	9.803946159081534e-05	0.0003482922329567373	0.0008621273445896804	0.0007037410978227854	0.0008129208581522107	1.5954738330492546e-07	0.000607513589784503	0.0005711656995117664	3.616193134803325e-05	8.209841325879097e-05	1.7802436559577473e-05
