Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
MMP23B	4.780880772159435e-06	3.175290112267248e-05	2.2158894807944307e-06	3.843410922854673e-06	5.686692020390183e-05	1.8260777778777992e-06	3.336733061587438e-05	0.0026580982375890017	0.0015853941440582275	0.00047555495984852314	0.00029243691824376583	0.000154187495354563	2.196663263021037e-05	4.41613701696042e-05	2.7875710657099262e-05	0.00015089941734913737	6.879765237499669e-07	6.366305751726031e-05	3.406445466680452e-05	4.2976244003511965e-06	0.0006907053175382316	3.992799690877291e-07	8.415272532147355e-07	3.4405460610287264e-05
MMP28	6.347527801153774e-07	6.633687917201314e-06	7.018771157163428e-06	2.639404215187824e-07	2.979425346438802e-07	9.239182077180885e-07	5.0425071094650775e-05	3.702203230204759e-06	3.957253647968173e-05	0.00019753025844693184	0.000295325240585953	3.93114096368663e-05	3.684040166263003e-07	1.206558408739511e-06	3.3338406524308084e-07	3.471656236797571e-05	1.236959815287264e-05	1.5656793266316527e-06	0.00045306613901630044	2.1632508833135944e-06	0.00020025837875436991	6.44485055545374e-07	0.0011162710143253207	1.3508155461749993e-05
MMP9	5.2817995310761034e-08	9.532146236779226e-07	1.9923918443964794e-06	3.4871670777647523e-06	1.9614708435256034e-06	3.902870844285644e-07	8.155084287864156e-07	9.517174248685478e-07	1.7622309655962454e-07	1.3636465155286714e-05	3.696322164614685e-05	7.956847184686922e-06	4.7075761244741443e-07	5.490812782227295e-07	1.019551973513444e-06	2.9461882149917074e-05	3.5408405096859497e-07	8.018848802748835e-07	0.0009155604639090598	1.3367526889851433e-06	1.2855892919105827e-06	0.00019600795349106193	6.897871429600855e-08	9.057427087100223e-05
MMRN1	8.148417407483066e-08	1.0717947134253336e-06	1.889731890969415e-07	1.4550330433849012e-06	4.776696187036578e-06	4.923469631989974e-08	3.464331166469492e-05	1.1491785016914946e-06	2.73842601927754e-07	8.546240337636846e-08	5.609636559711362e-07	1.4013714462635107e-05	3.0944775630814547e-07	1.263029389519943e-06	8.535475899407174e-06	1.7294207282247953e-05	4.944266038364731e-05	8.07010928838281e-06	2.5000649657158647e-06	1.290936353370853e-07	3.8346726682902954e-07	7.378517921097227e-07	0.0007068435079418123	8.512088243151084e-06
MMRN2	1.443442442905507e-06	2.2394062852981733e-06	4.726329643744975e-05	4.455546900317131e-07	6.372491725414875e-07	5.347608293959638e-07	5.371981842472451e-06	5.004169906897005e-06	1.1531314157764427e-05	1.2710305554719525e-06	3.6933072351530427e-06	2.260006840515416e-05	3.6294670735514956e-07	6.348486749629956e-07	1.4212371013400116e-07	3.4692104236455634e-05	4.83394558159489e-07	5.39511063379905e-07	9.901009616442025e-05	1.3444714568322524e-06	3.166798933307291e-06	6.0804995882790536e-06	0.002026175381615758	1.8182456187787466e-05
MND1	1.9006547802291607e-07	7.61530884574313e-07	1.4405616639123764e-05	0.00012391401105560362	3.996563009422971e-07	2.328173877685913e-06	4.880957860109447e-08	1.486104451942083e-06	4.754635028803023e-06	4.7895286115817726e-05	4.7327841457445174e-05	1.0543570169829763e-05	1.2234292512403044e-07	1.8708915376919322e-06	3.742692200603415e-08	8.60664567881031e-06	3.4291110750928055e-07	1.0922117326117586e-06	4.953869847668102e-06	0.0027354417834430933	1.5288929716916755e-05	3.5546307231015817e-07	6.232016858120915e-08	7.136604835977778e-06
MNDA	6.221613091383915e-08	1.6889249536689022e-06	3.0035616873647086e-05	1.0523559467401356e-05	1.3176056654629065e-06	6.581601610378129e-07	1.0441158337926026e-06	2.175178678953671e-06	1.2906699566883617e-06	4.446147613634821e-06	7.899584488768596e-07	8.155401701515075e-06	3.1667227062825987e-07	2.861516350094462e-06	1.017162503558211e-05	9.275762749894056e-06	0.00020584957383107394	0.00010217084491159767	5.315878865985724e-07	1.9164879176969407e-06	1.365452249046939e-06	0.0015053602401167154	5.122490733810992e-07	1.4848368664388545e-05
MOB1A	0.0003053162363357842	8.149645873345435e-05	0.00021983677288517356	0.0010734940879046917	0.0004732785455416888	0.000294075405690819	0.0003586478123907	0.0007875834708102047	0.0002216577995568514	0.00026213694945909083	0.0002523465664125979	0.0007270436035469174	0.0005001802346669137	0.0009095502318814397	0.0008595329127274454	0.00026416132459416986	0.0009773301426321268	0.0006313173798844218	0.00012824627629015595	0.0002642046310938895	0.000519929570145905	0.0008176219998858869	0.0002468775201123208	0.00014207644562702626
MOCS1	7.962094969116151e-05	6.334281351882964e-05	0.0016960669308900833	1.2010119689875864e-06	1.0381353604316246e-05	1.1992523241133313e-06	1.5631914720870554e-05	8.626788257970475e-06	0.00019272371719125658	4.752149834530428e-05	0.00010199157986789942	2.362513441767078e-05	2.0320208932389505e-05	1.2589803191076498e-06	2.6154536953981733e-06	6.996942101977766e-05	3.955962256441126e-06	8.679966413183138e-06	0.0004950241418555379	4.861899469688069e-06	7.184597052400932e-05	5.180877906241221e-06	8.68446659296751e-05	1.6252821296802722e-05
MORF4L2	0.0006844372255727649	0.000524501723702997	0.00033021674607880414	0.0002020126994466409	0.00035878215567208827	0.0009226995171047747	0.0002471136685926467	0.00028771438519470394	0.00046890060184523463	0.0005845354171469808	0.0010725401807576418	0.00034955298178829253	0.00013481269706971943	0.0005016935174353421	0.0002485061122570187	0.0003633718879427761	0.00015372999769169837	0.0003618086047936231	0.00032038360950537026	0.0007186019793152809	0.0007782091270200908	0.00019162184617016464	0.00023392426373902708	0.0002971671929117292
MPC2	0.000887825561221689	0.000625019078142941	0.00026951165637001395	0.000963756931014359	0.0002418970689177513	0.002339880680665374	0.0005412689642980695	0.0002622695465106517	0.0002097126271110028	0.00018632685532793403	0.0006656680488958955	0.00021806472796015441	0.00030131053063087165	0.0004803893680218607	0.0006349163595587015	0.00032902872771956027	0.0002368480054428801	0.0003855304967146367	6.320794636849314e-05	0.0005686290096491575	0.0003218771598767489	0.0002881139807868749	0.00020176541875116527	0.00036328169517219067
MPEG1	1.3778516994022993e-08	1.2787734249286586e-06	2.9355891228988185e-07	5.77304717808147e-07	2.3478497723772307e-07	4.888280713544191e-08	7.676506470488675e-07	1.4335869309434202e-06	8.577680432608759e-07	3.540806119417539e-07	2.588987797480513e-07	1.0193475645792205e-05	2.1036615294178773e-07	6.292023499554489e-06	3.4796181580531993e-07	1.440133110008901e-05	0.00037304559373296797	0.0017659309087321162	2.0465283512294263e-07	2.401916106009594e-07	1.5529700476690778e-06	0.001335094915702939	9.595645877880088e-08	2.5304861992481165e-05
MPG	0.0006371512426994741	0.0013034933945164084	0.0006445510662160814	0.0010782944737002254	0.0005213815020397305	0.0006988492095842957	0.0005073054926469922	0.0006382144056260586	0.0003768485621549189	0.00036303041270002723	0.0009455250692553818	0.0002852575562428683	0.0010546696139499545	0.001201121136546135	0.0007976862834766507	0.0005294862785376608	0.0005783626693300903	0.000643500650767237	0.00030876649543643	0.00018620483751874417	0.0005549481720663607	0.00029156930395402014	0.0003175645542796701	0.0006653782329522073
MPHOSPH8	0.00032075573108159006	0.0007165988208726048	0.0003548516833689064	0.0005687585799023509	0.0029757791198790073	6.278360524447635e-05	0.000891302595846355	0.0005351054132916033	0.0005195477860979736	0.00038244941970333457	0.0001898045593407005	0.0004234620719216764	0.00045130023499950767	0.0004615332290995866	0.0010682971915230155	0.00044720544246956706	0.0006043844623491168	0.00039126703632064164	0.0005432705511339009	5.248338493402116e-05	0.0005298765609040856	0.00020225014304742217	0.0003000478318426758	0.00031454465351998806
MPHOSPH9	0.00017263690824620426	0.00011530035408213735	1.5479321518796496e-05	0.00045676392619498074	0.0013726046308875084	5.2774612413486466e-05	0.00011635886767180637	7.39168535801582e-05	3.728435331140645e-05	0.00011338489275658503	3.225403270334937e-05	0.0001772758987499401	0.00014510360779240727	0.00015745281416457146	0.000361795217031613	4.285002432879992e-05	8.426553540630266e-05	0.0001923575036926195	0.00025959633057937026	0.0004802521434612572	0.00024530923110432923	6.71747766318731e-05	9.060987940756604e-05	0.0004006398085039109
MPP1	2.118609336321242e-05	6.103738269302994e-05	8.745293598622084e-05	0.00012268534919712692	0.00016714220691937953	3.973475395468995e-05	9.782496636034921e-05	7.576511416118592e-05	0.0001410274999216199	7.039829506538808e-05	0.00016856334696058184	2.408208092674613e-05	0.000996336922980845	0.0001303026219829917	0.0001229957997566089	0.00016350569785572588	4.194242865196429e-05	0.00011389860446797684	1.7576172467670403e-05	4.5716453314526007e-05	4.817454828298651e-05	0.0013866826193407178	0.00022806358174420893	8.505221921950579e-05
MPRIP	0.00021602360357064754	7.152778562158346e-05	0.0008605560287833214	0.0005743980291299522	0.0010564557742327452	4.1721679735928774e-05	0.0003693810140248388	0.00015417316171806306	0.00018093104881700128	0.00043826838373206556	0.00020802603103220463	0.0002920152619481087	5.83243636356201e-05	0.0003401552967261523	0.0003941661270800978	0.00014405018009711057	0.00019471949781291187	9.017265256261453e-05	0.0018951272359117866	0.00016375596169382334	0.0008950704359449446	8.52350058266893e-05	0.0005051815533079207	0.0001568642328493297
MPZL1	0.0004562296671792865	0.0001702939043752849	0.0001697801344562322	4.540298687061295e-05	9.649434650782496e-05	0.00040124962106347084	7.087992707965896e-05	0.00023574181250296533	0.0007321681478060782	0.0009354908252134919	0.0006100746686570346	0.00022185627312865108	8.028883712540846e-06	0.0001466950634494424	4.5150460209697485e-05	0.00022252617054618895	0.00015656225150451064	0.00032674361136741936	0.0007902023498900235	0.00021117462893016636	0.0006234892061911523	0.00020837804186157882	0.0004730266809929162	0.00012523662007879466
MPZL2	6.374858639901504e-05	2.2392364371626172e-06	5.218976184551138e-07	7.3456958489259705e-06	8.882913789420854e-06	0.00013649181346409023	1.3821673746861052e-05	3.7169979805184994e-06	5.471932240652677e-07	7.783199293953658e-07	1.6421168993474566e-06	4.3658135837176815e-05	1.277558794754441e-06	1.0099787687067874e-05	1.3646721527038608e-05	2.4652677893755026e-05	4.885122507403139e-06	4.463262939680135e-06	3.151327109662816e-05	3.589851985452697e-05	7.34003492652846e-07	3.691269375849515e-05	0.0007747391937300563	9.773986676009372e-06
MRC1	3.59550824668986e-08	1.0807738135554246e-06	3.440216858052736e-07	8.800373507256154e-06	4.73506843263749e-05	2.2121479048564652e-07	8.210176929424051e-06	1.21392190521874e-06	1.1385694733689888e-06	4.315390071951697e-07	1.6411922842962667e-06	1.4487442967947572e-05	3.864414850340836e-07	0.0002826745039783418	4.90620686832699e-06	1.1577902114368044e-05	2.7793325330094376e-07	4.986912699678214e-06	1.0293521199855604e-06	7.715884180470312e-07	5.0158223530161195e-06	0.001080994145013392	1.479945240134839e-05	1.2378042811178602e-05
MRC2	2.9450395686581032e-06	5.160256932867924e-06	9.135599611909129e-06	5.1657072617672384e-05	3.326045771245845e-05	1.1997692126897164e-05	4.529931629804196e-06	3.934406049665995e-05	0.0011878502555191517	0.0020129606127738953	0.00014342555368784815	0.0004721725999843329	1.896395815492724e-06	0.00014361059584189206	2.4058315375441452e-06	0.00013569755537901074	1.6322187548212241e-06	2.2972967599343974e-06	0.000761199276894331	7.415997242787853e-05	0.0005109498742967844	0.00011315480514895171	4.1276148294855375e-06	3.3952444937312976e-05
MRGPRF	8.326773581757152e-08	3.1075633160071447e-06	0.0021058041602373123	3.883593251430284e-07	5.988396765133075e-07	1.7005322661134414e-07	9.965561957869795e-07	8.868631994118914e-06	0.0006537580629810691	0.00023091833281796426	0.00013218667299952358	3.31707124132663e-05	3.1843882197790663e-07	2.2234576135815587e-06	5.834692018424903e-08	2.494883847248275e-05	1.0986357210640563e-06	3.655009948033694e-07	8.628948125988245e-05	1.0817765314641292e-06	0.00011103556607849896	1.4984897234171513e-07	1.0928870608495345e-07	2.8072689019609243e-05
MRPL13	0.00028893756098113954	0.00011212701065232977	0.0002663948107510805	0.00041214650264009833	0.00014733278658241034	0.0020451408345252275	0.0002370751608395949	0.00012207598774693906	0.00014102239219937474	0.0001452482829336077	0.0006432640948332846	8.539928967365995e-05	0.00016326627519447356	0.00029871886363253	0.0003785003791563213	0.0001640388072701171	0.00014653337711934	0.0001270010689040646	0.00017710431711748242	0.0007802463369444013	0.00012050326040480286	0.0001629245380172506	0.00017219864821527153	0.000283673289231956
MRPL14	0.0007732557132840157	0.0002797697961796075	0.0002852807519957423	0.0007347636856138706	0.0001806786603992805	0.002657362027093768	0.0005607484490610659	0.00034135006717406213	0.0002074897929560393	0.00039525251486338675	0.0007131643360480666	0.00010215633665211499	0.0001899513736134395	0.0006959689781069756	0.00045842453255318105	0.00046457891585305333	0.00025082597858272493	0.0005277729942463338	9.903291356749833e-05	0.0007250200142152607	0.0005696237785741687	0.0004676370008382946	0.00021132000256329775	0.00021499131980817765
MRPL15	0.0001026632307912223	0.00023636399419046938	0.00016867661906871945	0.00019630826136562973	8.742787031223997e-05	0.0019160450901836157	0.0001691340294200927	7.980292866704985e-05	0.00011623239697655663	0.00011797185288742185	0.0007994756451807916	5.1369806897128e-05	0.00010722503066062927	0.00012775040522683412	0.00019158655777573586	0.0001356806023977697	0.000184312229976058	0.00016034820873755962	5.460618922370486e-05	0.0006148871616460383	5.4019936214899644e-05	0.0001793398114386946	0.00012504019832704216	0.0001978588115889579
MRPL24	0.0008516323869116604	0.00042599247535690665	0.00040757603710517287	0.0002888789458665997	0.00013915964518673718	0.0016383548500016332	0.0005667151999659836	0.000817662279587239	0.00025543576339259744	0.000133660199935548	0.0006426360341720283	0.00011895580246346071	0.00020898885850328952	0.00020375504391267896	0.00036088842898607254	0.0002567428455222398	0.00021907416521571577	0.00020583273726515472	0.00012864796735811979	0.0005678327870555222	0.0002484748256392777	0.000239482062170282	0.00019164466357324272	0.0001462262443965301
MRPL51	0.0006693464238196611	0.0009112261468544602	0.0004756481503136456	0.001098794280551374	0.00015942622849252075	0.00219622440636158	0.0004161657707300037	0.0004518774803727865	0.0003632896696217358	0.0004684936429839581	0.000865774869453162	0.00041714246617630124	0.0003343434655107558	0.0008031287579797208	0.000675039947964251	0.0004399862082209438	0.0003610038256738335	0.0006518119480460882	0.00016439367027487606	0.0012738540535792708	0.0006986886146478355	0.00036688457475975156	0.00030177761800587177	0.0005072660860605538
MRPL55	0.0008698359597474337	0.0006070664967410266	0.0002647947985678911	0.0005542334984056652	0.0002895632933359593	0.0014475357020273805	0.0005295645678415895	0.0005268886452540755	0.0002854318299796432	0.00038072021561674774	0.00045444705756381154	0.00022068257385399193	0.00021170666150283068	0.0005006028222851455	0.0005040105897933245	0.00029919613734818995	0.00030694686574861407	0.0005767734255641699	0.00030644412618130445	0.000775871507357806	0.00040372897638008	0.0002642821636982262	0.00022642765543423593	0.0005529603804461658
MRPS26	0.0008053038618527353	0.00033670206903479993	0.0004603802226483822	0.0005198047147132456	0.00043419800931587815	0.0014163507148623466	0.0005964113515801728	0.00037168784183450043	0.0003511830873321742	0.00013641355326399207	0.00041338667506352067	0.00022017033188603818	0.00020631737424992025	0.00042848355951718986	0.0005492017953656614	0.00024660228518769145	0.00035322277108207345	0.00023493969638366252	0.0002478192327544093	0.00044514783076010644	0.00030129318474791944	0.00018442237342242151	0.00023723607591819018	0.00045241706538945436
MRPS30	0.0023140141274780035	4.9337137170368806e-05	6.71927846269682e-05	0.0001724477333482355	0.0003647555713541806	0.00047685590106993914	0.00037004458135925233	0.00015860420535318553	9.261238301405683e-05	5.319910997059196e-05	0.0001371206744806841	9.673772729001939e-05	9.03389518498443e-05	0.00016556463378947228	0.000303208566037938	4.017742321593687e-05	0.0002242896443931386	5.1963066653115675e-05	5.5892222007969394e-05	7.592159818159416e-05	6.0206315538380295e-05	5.2174633310642093e-05	7.026342791505158e-05	5.112323196954094e-05
MRVI1	1.6284408275168971e-06	3.629165121310507e-06	0.00168273551389575	9.802100748856901e-07	8.814129159873119e-07	6.696949412798858e-07	3.9824258237786125e-06	5.062408308731392e-05	0.00013106068945489824	0.0006433892995119095	2.4576127543696202e-05	0.00014207634376361966	7.97534994489979e-07	1.6377337033190997e-06	1.282229646903943e-07	4.4318698201095685e-05	2.769710135908099e-06	7.41596124953503e-07	0.0009823691798374057	3.791736389757716e-06	0.0011196021223440766	5.678548404830508e-05	1.3202337356688076e-07	3.012229899468366e-05
MS4A1	2.7207841313270364e-08	1.5971628499755752e-06	2.2712050906648074e-07	1.8378129880147753e-06	4.488903869059868e-05	8.57148449995293e-08	3.197992327841348e-06	3.22232190228533e-05	2.3900130941001407e-07	8.872876833265764e-08	4.167772829077876e-07	1.970374069060199e-05	4.347663207227015e-07	9.828564543568064e-06	5.660208626068197e-05	8.680984137754422e-06	0.0035089917946606874	8.977485413197428e-05	2.3388459169382259e-07	2.388138113929017e-07	7.160077188927971e-07	5.200100758884219e-07	1.4523358515816653e-07	6.913208198966458e-05
