Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21
ADAM15	3.100851972703822e-05	5.686348958988674e-05	0.00011002636165358126	2.084262087009847e-05	9.502509783487767e-05	0.000159588671522215	0.00012037721899105236	7.296072726603597e-05	8.649200026411563e-05	0.0016091471770778298	7.510284922318533e-05	6.77961579640396e-05	0.00015459493442904204	7.077350892359391e-05	0.0017802901566028595	0.0003182551299687475	0.0005436755018308759	0.00018166826339438558	6.739204400219023e-05	0.000645147985778749	0.0002842284447979182
ADAM19	0.0008586389012634754	0.00021782591647934169	3.922509858966805e-05	1.2111732985431445e-06	0.00018912272935267538	1.2699842045549303e-05	0.0009107260848395526	0.0001260802091564983	0.00033162249019369483	0.0001267929037567228	9.256458724848926e-05	0.00032514435588382185	6.474599649664015e-05	0.00023066798166837543	2.6237657948513515e-06	3.4874651078098395e-07	4.499861461226828e-06	1.7552842109580524e-05	0.0003677130152937025	9.464484946875018e-07	2.3572441932628863e-05
ADAM28	0.002190281869843602	4.650394657801371e-06	1.4878235106152715e-06	2.2166666894918308e-05	1.164403215625498e-06	1.2115139043089584e-06	2.2789008653489873e-05	4.43576340103391e-07	0.0003200360806658864	1.518323301752389e-06	0.0003328541060909629	0.00023260329908225685	0.00039117876440286636	1.082832682186563e-06	1.508738591837755e-06	2.055121512967162e-06	1.6137679494931945e-06	0.00039296390605159104	7.771295349812135e-05	1.3649367247126065e-05	1.2315780395510956e-06
ADAM33	2.252755621157121e-06	1.3674907961558347e-07	0.0017274102428928018	1.508439595454547e-06	4.793504899680556e-07	2.8814985853387043e-05	1.55204332941139e-07	0.0001066628101398237	1.6323709132848307e-05	2.0552192836476024e-07	0.00013897696044296026	1.6582271200604737e-06	4.4704293600261735e-07	0.0003646232362370938	1.055819097928179e-06	1.332630574779614e-07	2.5427445393688686e-07	5.496346147992881e-06	7.275232201209292e-05	2.8404917884472525e-07	8.85093686520122e-06
ADAM8	0.0003658419882413	0.0008782431250438094	3.2294954053213587e-06	6.670179573120549e-06	0.00035107319126836956	2.758426944637904e-06	0.0005174425314180553	2.2690007881465135e-06	0.0002132677036570385	2.01836473934236e-06	0.0002636182471178472	5.043039709562436e-05	0.0005887216539122164	6.303409008978633e-06	4.457398972590454e-06	4.45598107035039e-06	6.811728326283628e-06	0.0029555587098002434	3.3416708902223036e-05	0.00014518550597131252	1.52537104440853e-05
ADAMDEC1	1.6196967408177443e-05	1.7200787283400132e-07	5.804194188385736e-06	2.1719945664244733e-07	6.569833033154282e-08	8.510508450854104e-06	6.421805096579192e-07	3.860791366605554e-06	1.046413217409281e-05	1.4511896040403371e-07	1.717173472570721e-05	2.2579633878194727e-06	0.0005689987447112799	4.790094862983096e-06	6.571495987373055e-07	6.996536683345767e-08	6.091363502491731e-07	4.6998155767141725e-07	4.1193496144842356e-05	1.3247547059336284e-08	1.8938841321869404e-06
ADAMTS1	4.897427174910263e-07	1.6357232652808307e-06	0.0003765588626265526	6.115146220508905e-07	3.3986136713792803e-06	0.00016491167480126023	2.6224606131108885e-07	0.0005473798955790699	7.824565727787558e-06	0.001021748292259872	1.1975143024756107e-05	5.072894282420748e-07	2.3309604557653074e-07	8.489465471939184e-06	0.0003419587155804038	1.9758228972932557e-06	9.103894740292162e-07	0.0001277286937693134	1.7087415471905842e-05	1.3842784028383903e-05	2.734661757131107e-05
ADAMTS10	7.032094799797051e-06	1.995472666749265e-05	0.00021222014038357884	9.262475214200094e-05	8.815762703306973e-05	0.0001531773741589859	3.807634857366793e-05	0.00046419541467912495	6.572271377081051e-05	0.000421688862843439	8.537671237718314e-05	8.726683518034406e-06	2.000124004553072e-05	0.000367061875294894	9.607337415218353e-05	1.6191044778679498e-05	1.4375210412254091e-05	0.0011072761844843626	4.479253402678296e-05	3.0050498025957495e-05	7.889913104008883e-05
ADAMTS12	5.088329544378212e-07	3.22704835298282e-07	0.000717606395483017	2.538649141570204e-06	8.391676828978234e-07	1.606194200576283e-05	8.66876519012294e-07	0.0005547408945858479	4.034466473967768e-05	6.369990046550811e-07	0.0001627561287023127	7.982442866705242e-07	1.3186622993544006e-07	0.0013842112384736538	8.893513268048991e-07	4.313208137318725e-07	1.5711312926214305e-06	2.148645307897823e-06	0.00010324444156140089	5.736493676522514e-06	3.9431877667084336e-05
ADAMTS2	1.0228023938907427e-06	5.828854341416445e-07	0.00029310843092389405	2.3839634195610415e-06	9.422876132703095e-07	8.328839612659067e-05	6.596936145797372e-06	0.00029837156762368977	2.9083357730996795e-05	3.086235551563732e-07	0.00020985520677641034	1.0711634104154655e-06	2.8463553007895825e-06	0.0017265807837247849	2.757867036962125e-07	1.1613029755608295e-06	2.8977769943594467e-06	2.878587110899389e-06	0.00013620448589790612	1.0533670291579256e-07	0.0004133990441914648
ADAMTS4	1.447735667170491e-05	5.017432613385608e-06	5.3340194426709786e-05	2.301405629623332e-06	7.455341801687609e-06	2.941358798125293e-05	3.2742777875682805e-06	0.0009037196286953986	2.1565236238529906e-05	0.0008892790647223592	3.6587469367077574e-05	7.428364824590972e-06	2.1227231172815664e-06	0.00039163368637673557	8.507175516569987e-05	7.988493280208786e-07	0.00011750333214877173	6.3155598581943195e-06	4.727049599750899e-05	1.5941708625177853e-05	2.764045166259166e-05
ADAMTS9	1.742919408798116e-07	6.23660270093751e-08	5.501866326085292e-05	8.75413718404161e-07	1.8490455033770559e-07	2.9011313017690554e-05	1.3539165877318737e-07	0.00036831642501056194	6.937979833310237e-06	0.0012817232636734843	1.2679454812314361e-05	6.471245797001757e-07	9.150960522674723e-08	2.3434224203811027e-05	0.00027797403163276613	4.099310615401919e-07	8.66455479808792e-07	5.885200380362221e-07	1.6310086721205153e-05	1.8373689272266347e-06	1.984094524232205e-05
ADAMTS9-AS2	1.2269318006019603e-07	9.68937072798326e-08	0.0010779767762869596	1.1768828471758752e-06	7.440832661131935e-08	0.00047335491399280727	1.0242341375032993e-07	0.0008686799556016922	9.926493476086762e-06	0.00016291618521790951	3.900641240761615e-05	9.1513658162512e-07	6.554932241442657e-08	4.421567791723646e-05	0.00022013153648003936	4.490414795554898e-08	1.5030910560653865e-07	1.6728864693504875e-06	3.234412724850699e-05	5.864953891432378e-07	1.2963302651769482e-05
ADAMTSL1	2.130958307589026e-07	1.0742439116029345e-07	0.0002488837926648557	1.0864540627153474e-06	9.827855507182903e-08	1.8621402659846353e-06	1.4934708758573834e-07	1.7501185993751278e-06	1.1345739949319977e-05	0.0009922616882249713	3.224357351427898e-05	7.271323738677893e-07	7.34079037556512e-08	0.00034025852801278234	0.0007009869441390038	1.2426121998032613e-07	1.2670096793954144e-07	9.413070074515417e-07	2.155818947358057e-05	2.5379897579114186e-06	5.661569957737811e-05
ADAP2	5.881131437490694e-05	1.1319700661260867e-06	1.941269147209823e-06	4.3409508521108364e-07	1.025300571200205e-05	7.713845661783125e-06	5.544078703678679e-06	0.0007928407867439091	1.1950902262469754e-05	2.9136178909539012e-06	2.789036079775542e-05	4.1476589103695005e-05	0.001957370201125741	3.3648946100584e-06	3.2500329325557686e-06	4.2214714994770475e-06	1.6540074057047605e-06	1.4814595488132909e-06	5.142415102454834e-05	1.9872426491929218e-05	1.082054222933948e-05
ADCY3	0.00016236888768617064	0.00014623555762227625	0.0007751633529551327	0.00023884193797130138	2.1388788809417747e-05	0.00013889872934669256	0.0004434811125975102	0.0010571969905868173	8.113877265714109e-05	3.169606134179048e-05	0.00015009984781499952	1.579456693434622e-05	0.00013604627747554332	0.0001154075434897095	2.2323341909213923e-05	4.835605068365112e-06	6.526618381030858e-05	0.0002032205811701715	0.00016137513739522547	9.136247172136791e-06	0.0002800624642986804
ADCY4	7.434163762809476e-06	8.841735507303383e-06	4.131657624384388e-05	4.799713224201696e-06	8.898098712961655e-06	3.2431828458356904e-06	1.0284868039889261e-05	0.0002581905573606491	1.530413283035159e-05	0.0020575805101543665	1.9882767446688376e-05	5.8404771152709145e-06	1.612939558981452e-05	1.6168049796760897e-06	0.0013978044735267758	2.4624405341455713e-06	2.910172156589397e-07	1.9759387214435264e-05	5.462140325107612e-05	0.0002317384205525741	8.879595043254085e-06
ADCY7	0.0003091100952588022	0.0006204648525454104	1.0092253432958387e-05	0.00037834193790331483	0.00037071516271680593	4.068465386808384e-06	0.0005147054907865822	1.4845446685285424e-06	0.00023741353652440012	1.2839797818742227e-05	0.0001334850094281137	0.00010600803943816572	0.0005118270055390894	0.0002487952297087759	1.8525153109294479e-06	5.505232252289716e-07	1.7511965779704042e-05	0.0014937656233087182	0.00021849662880413234	7.069195817166474e-06	4.5577144192066044e-05
ADCYAP1	4.3484764233880924e-08	1.8465600604145038e-08	7.5878439531607e-08	7.178269356700184e-08	2.1046055564966082e-08	1.3359907313770236e-07	3.756075628302824e-08	5.827681093251158e-08	2.757721631496679e-06	4.137604037168785e-08	5.240306109044468e-06	1.5712080880803114e-07	2.400676812897018e-08	2.2168483937434758e-08	6.884675229912318e-08	5.386232793114232e-09	2.662647879958513e-08	2.3841379004352348e-07	2.370094989601057e-06	6.259269547115309e-09	2.4813073196128244e-07
ADGRA2	1.4896326092639356e-06	2.8442312327570107e-07	0.0018130084499716759	5.444378075480927e-06	1.0362059583712835e-06	2.9623372029163875e-05	4.606048094046855e-07	0.0013625826686620712	3.5282126191304997e-05	0.00028879314777441323	0.0001327021891484037	5.369817245082231e-06	9.063994639291195e-07	0.0005306904786266387	0.0002893577911891043	1.0752145271908375e-06	4.0544455259805545e-07	7.531881692557363e-06	8.088813774520531e-05	7.846283551771194e-07	3.233308962080628e-05
ADGRE2	2.1442876459332183e-05	2.6718334993347526e-05	6.52611697660177e-06	0.0015231659635901451	3.092712722718716e-05	2.1820073925482575e-06	2.866762224584818e-05	0.00016183368279598653	1.4066841686144471e-05	3.4299233675483265e-07	1.2977272490388714e-05	1.5835566955502145e-05	0.0011787620605900884	1.383027574775042e-05	6.416034921130631e-07	4.766417532664491e-06	2.436371687508654e-06	0.0009888639906421304	3.417341213207692e-05	3.45757666764257e-06	2.859879941752297e-06
ADGRF5	6.241604069145978e-07	5.686167128260422e-07	6.37230186839588e-06	4.816248292627279e-06	2.4739571813370276e-07	9.10980725166155e-06	9.391470143782499e-07	0.0010958312777802348	9.36493779590819e-06	0.0020544424187391996	2.575994403741788e-05	9.995824257202912e-07	1.1910278630011817e-07	2.264903287141351e-06	0.0006975758587941527	3.491986433346028e-08	4.573992953282868e-07	1.8335612139708246e-06	1.9702067220350727e-05	2.9668992738152156e-06	2.867614284696174e-06
ADGRG1	8.62499564391328e-06	0.00011488179006846622	1.2686273294093553e-06	1.2504963251558365e-06	1.6699391380825546e-06	0.00021877620019949973	0.0007863542414270341	1.2061764209647663e-06	4.161167817073874e-05	0.0007810269016772509	2.529616904212162e-05	4.473914941627299e-06	1.8478027641322115e-06	5.579954631684814e-07	0.00034835890983231366	0.00013110972940921783	0.0001859464100562036	0.003699591150507331	1.026412246574182e-05	9.082126780413091e-05	0.00018025035387836397
ADGRL2	1.1745113397410023e-06	5.231142381489917e-07	0.0005163452005945146	4.644153523258865e-05	3.858664854305971e-07	0.000278414721833542	6.643283541052369e-07	0.0006590347620658576	1.7503371054772288e-05	0.0013818586012348533	7.712258229730651e-05	2.4164742171706166e-06	3.2680344475011225e-07	0.00019805069314315915	0.0004002558416686952	4.752367203764152e-06	2.0825582396355458e-05	5.438161679194309e-06	3.387124525033869e-05	1.655324194871355e-05	1.148550018115202e-05
ADGRL4	1.4506211982734385e-06	2.3299801910070528e-07	6.4855494201765396e-06	5.16364821123716e-07	1.5334487670770613e-06	1.4122435914032394e-06	6.119330464571249e-07	9.604523256712127e-07	9.51093443291029e-06	0.0024497772101312876	2.455898720654659e-05	3.2313841984432656e-06	2.8124270556872943e-07	2.150587079086108e-06	0.0026369206607341766	1.2577120855894464e-07	1.3801307829908183e-07	1.1200961580470903e-06	1.5365369108621962e-05	1.8330539433009108e-06	5.346892521629343e-06
ADH1B	2.1584573914879e-06	5.027310976402077e-07	0.0013680887641385198	6.737219564456609e-07	3.245150537622976e-06	7.745988114038482e-05	2.175136160076363e-07	3.355871740495786e-05	9.56897474679863e-06	1.300843592844103e-07	3.9261158235603943e-05	4.5024788164482743e-07	2.080756758005009e-07	9.206348750012694e-07	6.388503948073776e-07	1.8817351588040765e-07	8.520839145376158e-08	6.2639833231514785e-06	4.52309031970799e-05	1.9417658592146836e-08	7.271673894138075e-06
ADI1	0.0002933299692813307	0.0002669406239874661	0.000495716230943799	0.00036461043055169284	0.0005546736647374928	0.0008303439244627953	0.00042506528552621603	0.00036200115573592484	0.0004361603350844234	0.00011942927085328847	0.0005129317287355661	0.0007290932117030025	0.00030861920095048845	0.00017622036102693528	0.00019380445883143693	0.001212312956340611	0.000897068006452173	0.0001110988378059119	0.00022595741029363126	0.00026065492420457304	0.0003016678092535585
ADIPOR1	0.0004102464590687305	0.0006932488759048283	0.0001921238290378824	0.00047429531696252525	0.0005484689027070999	0.0004214753571432084	0.0005400676745921373	0.00016959499043878168	0.0007295301766134799	0.0002269756223540753	0.00029229879146441817	0.001046378631144762	0.0005153523525223136	0.0002098503173328936	0.0002139490534318611	0.0018762688850983977	0.0007712878868915141	0.00033930744393728673	0.000501951901242137	0.00041847655666060746	0.0010514565510675311
ADIRF	2.9954908313811757e-06	2.076460532407509e-06	0.00046251629828475416	8.109498594421893e-06	9.798567589314189e-06	0.0012956787832081318	2.611625632198411e-06	0.0018359610112383962	2.5178713258355856e-05	3.8490452425321564e-05	6.499503797385842e-05	8.051607437664643e-06	2.111674120897078e-06	4.497282861848362e-05	0.0015089893713593483	0.0002587029302958399	1.2532580512925051e-05	1.9240003894083202e-05	2.89251547656022e-05	0.0010246004676446319	1.229323424922768e-05
ADK	0.0008633308461867273	0.000314499280648306	0.00010531637963140383	0.0001315716654062271	0.00075072783511132	0.0003200615174137056	0.00043834373354911804	0.00015728312428109348	0.00017288821982219815	3.409904093132354e-05	0.00014658535656053573	9.022625454235822e-05	9.720365051180124e-05	0.00014397451013792306	5.784542372566648e-05	0.0001588308805366978	0.0002337570331292227	0.00020351132843643427	0.00017959084652829915	0.000689707463607192	7.423845818266273e-05
ADM5	1.072173017746536e-05	5.603067734227807e-07	3.987229320046026e-06	1.2207975714773056e-06	4.2595697777869646e-06	3.935007498512277e-06	9.27294081520813e-07	6.641147933805769e-07	1.1332656868034974e-05	9.83078934950754e-05	2.0390427380334586e-05	4.045143214170821e-06	1.549484409224533e-06	7.200908385129878e-07	0.001433181343600154	1.9654660263768164e-06	6.172594567033229e-06	9.441232577955816e-07	2.94441470032325e-05	8.168677595676854e-05	1.9047223759116605e-05
ADORA3	4.307211725063098e-07	5.6089955791094326e-08	2.0813547507714247e-07	2.871767537726555e-05	1.0152096763249574e-07	2.9917632105025405e-07	6.557515348504239e-07	9.00404444337255e-08	6.620000931434333e-06	2.5959841423173202e-06	7.90686044638278e-06	7.308982503673178e-07	0.0010513266315683722	1.5903520989013487e-07	1.480708533563302e-06	2.0753692098196552e-08	6.429160492871233e-08	3.339300462812389e-07	8.40306074678665e-06	1.1594647908452771e-08	3.872051479447691e-07
ADRA2A	2.1994141263803613e-07	1.1719775017127176e-07	0.00010014160216087475	0.00010105887486133724	2.2572311308977078e-07	8.142529986798763e-05	1.5243706741330243e-07	0.0006200638599693775	2.7373054763302207e-05	5.132582145961351e-07	0.00014955723599996418	1.1382902584955445e-06	7.869622322687064e-07	0.0007158913649618626	5.011173698221683e-07	5.966178832750302e-06	9.83127165454789e-07	1.7840861801232677e-06	6.807581667089835e-05	0.0002443621342536062	4.148469815845601e-05
ADRB2	0.0001536047930130735	0.0003955377032980323	7.929810976747831e-07	0.0026455814950168133	6.772227789042518e-05	1.016174428514205e-05	9.884936844173353e-06	2.182167690989445e-06	0.00013661719276569784	3.5179968108423054e-05	5.7894627389032394e-05	0.00011045075370930135	9.006160689750686e-05	1.6656733237141452e-07	0.00026877925847657025	6.970022354835237e-07	2.9879329304094426e-06	0.0031641835812479258	6.095990465837531e-05	2.3362747015198693e-05	2.1413688955362886e-06
AEBP1	9.145795957010705e-06	1.2566905525090988e-06	0.00031497437157668173	1.1114672815892845e-05	3.547967480699299e-06	5.0129234296036884e-05	3.2549148727412103e-06	0.00019406511273700744	3.4813852835213766e-05	1.3044071238255128e-05	0.00021974252013023943	5.577816864388296e-06	1.52904533479159e-06	0.002383454702794552	6.554684205184458e-06	5.741113113799656e-07	1.220076228491962e-06	1.3163560652174056e-05	0.00022410819656215608	5.579483968176646e-07	3.4992182918358594e-05
AES	0.0004904152010567486	0.0011836054036393762	0.00039365788688883185	0.00012163990322733298	0.001916097360663116	0.0003229574649594724	0.0005930676707066596	0.0002752278815023601	0.00023442157544195652	0.0005025236750952899	0.00017334513540845364	0.00011249590170336887	0.00020042655523866415	0.0004232338396832347	0.0003108193923253566	0.00023576266539748758	0.00040779978735372424	0.001647088211029768	0.0001744785695336759	0.0004419258330017328	0.00012516981223598123
AFAP1L1	2.3733545617687923e-07	1.0438429143277972e-07	9.924328878696542e-06	6.144785515971307e-07	6.062025477149291e-07	2.3335944206337444e-05	6.949351245566504e-07	3.6846391594735906e-05	8.492976121488027e-06	0.0022437027655541897	1.5169604012044147e-05	1.0153868288398371e-06	3.1116660466068424e-06	6.868665423098719e-06	0.0006124486681073904	6.072477276575228e-07	9.916522003550199e-07	1.0058968200610252e-06	1.0517902410356328e-05	2.5531430765113328e-06	9.385465091327205e-05
AFAP1L2	6.1409329646267e-05	0.0002326159446965903	0.00011509591422509402	4.666561380872736e-06	2.1458876290125772e-05	0.0002033155906246975	0.0006174566806294024	0.0008903622510842979	2.618153484945651e-05	0.00010279813432134688	2.3701280952082016e-05	1.3167873476049863e-06	1.0981848390656523e-06	0.0001867509272415191	0.0007145131821744144	1.7557759974806686e-06	1.1497359992063139e-05	0.0002106988977175206	2.5958084734156728e-05	8.34831444080919e-05	7.203215318440925e-06
AFF3	0.0008430154994130135	3.0036533189559123e-06	1.4021999049873557e-05	6.835759904788574e-07	6.086273424443789e-05	3.2297142752213404e-05	5.162131060387765e-07	2.90224170385045e-06	6.146590749267489e-06	1.2145635992055759e-05	1.1700483810272999e-05	1.4826567849013372e-06	7.902706784079783e-06	1.073156363418093e-05	1.7595451936358586e-05	5.436168794403784e-05	1.9892877389793284e-05	4.347080903244205e-06	1.569387677591294e-05	0.003650920232757926	1.2538123428385006e-06
AGR2	8.607242307334673e-06	5.914752364333253e-06	5.685704991265084e-07	9.450964739698975e-07	9.58253258431796e-06	1.915107532113325e-05	1.491993316449225e-06	5.222361323831137e-06	6.898577794345329e-06	5.541510859075061e-07	2.5032699340954423e-05	1.4043564533494646e-06	2.0431152734090574e-06	7.94864604358736e-07	3.273230504419189e-07	7.11920001776889e-05	0.00011187479685759172	9.475294291405589e-07	6.8052700044063386e-06	0.0010025936644524336	5.181336746318266e-07
AGTRAP	0.00015423826698679477	0.0007015789160504937	0.0002636524150148034	0.0011684540659189224	0.00025137883494608104	0.0003567436069715768	0.000749490107409656	7.759797881590202e-05	0.0002657627046573907	0.00011789419659180567	0.0001656295353313908	5.147865886101499e-05	0.0005871587782166898	0.0001877592148957774	0.00033313114545308053	0.000343991065165028	0.0002601037558633834	0.002118786098435521	0.00019904167857021093	0.0002480433031450957	0.0010067940456792712
AHCY	0.0003141548077110201	0.00015682136290706694	0.00021693628514185548	0.00010569980076979846	0.00027480695280246437	0.0001934770989464596	0.00011228259972995147	0.00019503157818689942	0.00022688577882945538	6.47823981125839e-05	0.00014281852054409683	0.0002842549583874643	0.00028725346783176064	0.00014970147458370775	0.0001847126113716513	0.001046917517669499	0.0009311360772699118	3.71413589164149e-05	0.00011593150702537969	3.746230504475534e-05	0.0006599998450838029
AHNAK	0.0002747607068158686	0.0010341478046029806	0.0012486749328672886	0.001013071509078145	0.001010614330880344	0.0008103193249553442	0.000451204483397305	0.000453332148026675	0.00047317647840827703	0.0004538075299933553	0.00042919276165775955	8.968901965999976e-05	0.0003408166521694511	0.001083987532183528	0.001204568543471396	0.00017030129674822092	7.634283974766731e-05	0.0016273988876491785	0.00030143308686092496	0.001612871652469039	9.162732749246061e-05
AHNAK2	1.2674632898779237e-06	1.2231436130605289e-06	0.0006693910690955818	0.00024041715369094163	1.164816467280616e-06	8.223655459005386e-05	3.7191884416643006e-07	8.438378245045897e-06	3.3817410439951345e-05	5.036751463194378e-05	9.873583621811122e-05	2.808509634633083e-06	1.3014063370064832e-05	0.0010121141094714403	0.00035122083500027657	4.9028902139980346e-05	2.5659195671323687e-05	1.9759961560339434e-06	6.05897766945418e-05	3.87712825613562e-05	0.0008071920601651073
