Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31
AC245100.1	0.0001266540784854442	0.00011100761912530288	0.00022378549329005182	3.3123114917543717e-06	3.9512349758297205e-05	1.9219332898501307e-05	0.0004833045823033899	0.00023536485969088972	8.26748728286475e-05	1.548149884911254e-05	1.1690871559721927e-07	1.9189295926480554e-05	0.00020420440705493093	3.175725578330457e-05	0.0007605830323882401	2.668648630788084e-05	3.829017441603355e-05	0.00026839744532480836	0.0005004315171390772	0.0005870190216228366	3.432793891988695e-05	0.0004955667536705732	0.00025252337218262255	8.83259272086434e-05	0.0001353920524707064	9.075583511730656e-05	2.8212714823894203e-05	2.505801967345178e-05	8.575533684052061e-06	0.0006781117408536375	0.0002505802840460092
ACACB	4.176434231339954e-05	9.840056009124964e-06	9.121098992181942e-05	4.358083242550492e-05	2.5839501176960766e-05	2.7228384169575293e-06	0.0008566654287278652	0.0017303056083619595	1.4593395462725312e-05	3.513858973747119e-05	0.0005533741204999387	0.00024517206475138664	1.8417660612612963e-05	3.4549251722637564e-05	5.390734804677777e-05	0.00011118700058432296	0.00020821060752496123	2.0081643015146255e-05	2.8373624445521273e-05	5.065940786153078e-05	1.3242554814496543e-05	3.3683838410070166e-05	1.3485670024238061e-05	7.260511483764276e-05	3.0037190299481153e-05	1.2911218618683051e-05	6.063712135073729e-06	3.567884414223954e-05	8.558182162232697e-05	8.123710722429678e-05	2.622465035528876e-05
ACAT2	0.00010317035048501566	0.00022458085732068866	0.00018577593436930329	0.00030697189504280686	0.00010878190369112417	0.00047923624515533447	0.0003272955946158618	0.00017758233298081905	8.515972149325535e-05	6.428620690712705e-05	4.467132384888828e-05	0.0001477114565204829	0.0005478147650137544	0.00010234772344119847	0.0002227103104814887	0.0001864400546764955	6.308717274805531e-05	0.00011511486809467897	0.0004318257560953498	0.0005170617369003594	0.00012720507220365107	0.00024540777667425573	0.00019876108854077756	5.838199649588205e-05	8.71047523105517e-05	0.00017499543901067227	0.0006435475079342723	0.00014145602472126484	0.00013137135829310864	0.00045665394281968474	0.00027656639576889575
ACE	2.5990868380176835e-05	3.7055820030218456e-06	6.11035866313614e-05	5.790782779513393e-06	2.7703988507710164e-06	1.4637014828622341e-05	0.00018350014579482377	2.8168573408038355e-05	1.197270739794476e-05	1.2067540410498623e-05	0.0013859085738658905	7.552576335001504e-06	2.500913069525268e-05	6.334439240163192e-05	8.800921023066621e-06	4.37845801570802e-06	0.0001384620409226045	7.6865417213412e-06	2.623068439788767e-06	5.441834673547419e-06	0.00015302951214835048	4.151487758008443e-07	6.757717983418843e-06	8.457167496089824e-06	9.534941455058288e-06	8.037614315981045e-05	5.098748715681722e-06	3.960256799473427e-05	2.2595473637920804e-05	4.7796904254937544e-05	8.599727721048112e-07
ACER3	7.83838186180219e-05	3.149624171783216e-05	0.00011592360533541068	0.00010434796422487125	0.00018225818348582834	8.891386823961511e-05	0.000805911491625011	0.00022672303020954132	0.0002310687123099342	6.677184137515724e-05	0.0002443934208713472	0.0001768653601175174	8.105073357000947e-05	8.609343785792589e-05	0.00036597822327166796	0.000247354299062863	0.00013858241436537355	2.1342644686228596e-05	0.0001751520758261904	0.00024966144701465964	0.0005023384583182633	0.00015684720710851252	0.0002629841910675168	5.68246869079303e-05	4.171919863438234e-05	0.0010321884183213115	0.00012501065793912858	8.179020369425416e-05	9.688996215118095e-05	0.00010827189544215798	8.737867028685287e-05
ACKR1	2.4827248125802726e-05	5.451351512419933e-07	6.0561767895706e-05	0.0049642035737633705	1.2841959460274666e-06	8.129537576451185e-08	4.88214755023364e-06	8.004863775568083e-05	3.2776563330116915e-07	4.818616048396507e-07	0.00047245880705304444	1.3899510804549209e-06	6.7149021560908295e-06	1.3286975445225835e-05	4.97685846312379e-07	2.2043049341391452e-07	9.579215998201107e-08	4.475129571801517e-06	1.7315772993242717e-07	6.669838512607384e-07	1.2193963527806773e-07	2.893898454203736e-06	4.438099495018832e-06	1.0289266356267035e-05	1.0619210115692113e-05	1.0805086958498578e-06	4.867648044637463e-07	6.878608928673202e-06	7.113592204177621e-08	1.170421114693454e-06	3.3453136438765796e-07
ACOT7	5.8919438743032515e-05	8.413206523982808e-05	0.00011197650746908039	3.1418872822541744e-05	0.0004278439737390727	0.0001006567690637894	9.386045712744817e-05	4.876349703408778e-05	5.266792140901089e-05	1.9580225853133015e-05	0.00019392570538911968	2.8886837753816508e-05	0.00027089822106063366	2.366008993703872e-05	0.00030156507273204625	4.904321031062864e-05	8.328550757141784e-05	0.00010539768845774233	0.00083238969091326	0.00014236685819923878	0.00012132657138863578	1.9132212401018478e-05	0.00011642360914265737	3.2016127079259604e-05	0.00018206822278443724	0.001397621352225542	0.0008109025075100362	0.00010920332715613768	1.8724582332652062e-05	7.727416232228279e-05	0.00011718775931512937
ACP5	6.958784069865942e-05	4.7292214730987325e-06	0.0002029098104685545	1.0212868801318109e-05	0.0001229356275871396	2.072033385047689e-05	6.829836638644338e-05	0.0001004218720481731	3.072775507462211e-05	7.93153012637049e-05	1.2568490319608827e-06	0.0003177443577442318	3.480262603261508e-05	0.00012155493459431455	0.0003734373312909156	5.547432374441996e-05	1.5194182196864858e-05	0.00017365648818667978	0.000973274523857981	0.00014794970047660172	0.0009464185568504035	0.0006310069002211094	5.708789103664458e-05	2.765163480944466e-05	0.00013464181392919272	0.00022084375086706132	1.891346983029507e-05	3.983249553130008e-05	0.0002565679606050253	0.00013861818297300488	0.0011216466082260013
ACSL1	8.892652112990618e-05	2.6087258447660133e-05	0.0001715354883344844	2.6934251309285173e-06	1.3891224625695031e-05	0.00013517329352907836	0.0003543984785210341	7.959763752296567e-05	8.602534944657236e-05	4.036440805066377e-05	5.735115337301977e-05	0.00010210186883341521	7.40791074349545e-05	3.4921780752483755e-05	0.0001738373248372227	0.00010634272621246055	0.00022079651535023004	9.395590313943103e-05	0.00019216937653254718	6.714463233947754e-05	0.0005696355947293341	0.00013767760538030416	0.00013117320486344397	6.785646110074595e-05	8.258786692749709e-05	3.3339415494992863e-06	0.00015220593195408583	0.00023477485228795558	0.00038100837264209986	7.040895434329286e-05	0.00039195618592202663
ACSL3	0.00012338775559328496	2.0702906113001518e-05	0.00015587557572871447	3.543057027854957e-05	0.00020784010121133178	0.0003088794182986021	0.0007746345363557339	0.00014091763296164572	5.796230470878072e-05	0.0001165429493994452	0.00023694812261965126	0.00029647740302607417	0.00020849662541877478	5.0568200094858184e-05	0.00016651414625812322	0.00015511778474319726	0.0002484673459548503	8.364199311472476e-05	0.00016897929890546948	0.0002820433001033962	0.0002411353780189529	0.0002031289041042328	0.00019883991626556963	4.727586929220706e-05	8.153090311679989e-05	0.00020714740094263107	0.00012627840624190867	0.0002703508362174034	0.0018960093148052692	0.00024529427173547447	0.00012981660256627947
ACSL4	0.00017188502533826977	0.00017706886865198612	0.0004638562095351517	0.0001258590054931119	0.00020280908211134374	1.5415353118442e-05	0.00027412190684117377	4.0255148633150384e-05	1.7319776816293597e-05	0.0001440047926735133	0.0002294799342053011	0.0001920979266287759	0.0002905403671320528	0.00011625525075942278	0.00021364226995501667	0.0001506390981376171	0.0002332288131583482	6.437575939344242e-05	0.0005807445850223303	0.00020262158068362623	0.00041034031892195344	0.00014291134721133858	0.00010104744433192536	0.00038556751678697765	2.430146560072899e-05	0.002139104763045907	9.703270916361362e-05	0.0001543061516713351	1.2281288945814595e-06	0.00011904304847121239	0.0006134004215709865
ACTA2	9.136080916505307e-05	0.001870875246822834	0.00017088897584471852	3.20454932989378e-06	3.537277734722011e-06	5.3595158533426e-07	1.8027611076831818e-05	0.00011494138016132638	4.248245386406779e-05	5.571000656345859e-06	7.430439836753067e-07	7.271282083820552e-05	0.0020093382336199284	6.780839612474665e-05	2.1931722585577518e-05	0.0021868753246963024	0.0004764600016642362	3.785143417189829e-05	4.226071177981794e-05	2.1297613784554414e-05	4.097451892448589e-06	3.0026781132619362e-06	0.00013674740330316126	2.6115616492461413e-05	3.1432944524567574e-05	3.621380528784357e-06	6.167304945847718e-06	9.525542736810166e-06	1.3384951671469025e-06	1.1161356269440148e-05	5.62332097615581e-05
ACTB	0.0005775292520411313	0.0014533139765262604	0.0008402998792007565	0.0007271284703165293	0.0005204607732594013	0.00043130863923579454	0.0002611282980069518	0.000771844875998795	0.0008629708318039775	0.00014328882389236242	0.0003144467482343316	0.00029595199157483876	0.0012226582039147615	0.0007202452979981899	0.0011711936676874757	0.00067033467348665	0.0006033606478013098	0.0008336579776369035	0.0028019677847623825	0.0026582423597574234	0.0015354098286479712	0.0013962305383756757	0.000691475288476795	0.0009306562133133411	0.0008224138291552663	0.0005034398636780679	0.0010537540074437857	0.0002984346356242895	0.00011517852544784546	0.0015744207194074988	0.002477753208950162
ACTG2	0.00019716675160452724	0.0017312607960775495	3.041256422875449e-05	2.6459164814696123e-07	3.689039544951811e-07	3.848659162031254e-06	2.005717533393181e-06	5.121537924424047e-06	4.563127276924206e-06	6.1899213505967055e-06	2.926324782492884e-08	3.8141804452607175e-06	0.010980116203427315	4.0625964174978435e-06	1.992427542063524e-06	0.00022515379532705992	6.870796823932324e-06	2.086417680402519e-06	1.2159874131612014e-05	1.4143716953185503e-06	1.1752234740924905e-06	2.6656971385818906e-06	8.604443792137317e-06	3.924335032934323e-06	4.356191311671864e-06	8.323452505010209e-08	4.355079909146298e-06	5.888005603083002e-07	2.3587175235206814e-07	2.8414444841473596e-06	0.00010314975952496752
ACTN1	0.00010676048987079412	0.0007600568933412433	0.00019453992717899382	0.00133907375857234	4.854981398239033e-06	0.0002180454903282225	0.0001278495619772002	0.00021780148381367326	0.0002675199939403683	8.69261293701129e-06	0.000390899513149634	0.00025802015443332493	0.003147985553368926	0.00011929746688110754	1.4040128007763997e-05	0.0008793490706011653	0.0014891799073666334	0.0003480608866084367	1.6429363313363865e-05	7.208751867437968e-06	0.0003432770899962634	6.5815611378639005e-06	0.0006292082834988832	0.00010565677075646818	9.756354847922921e-05	5.6692178986850195e-06	9.839845006354153e-05	0.0002228267112514004	0.00036689432454295456	0.0001695932587608695	3.974733408540487e-05
ACTR3	0.0003346735320519656	0.0006322984118014574	0.0006210806895978749	0.0003473303222563118	0.00035120922257192433	0.0003854211827274412	0.0005524260923266411	0.000466138735646382	0.0003291787870693952	0.00020759656035806984	0.00028585331165231764	0.00012879482528660446	0.0004996160860173404	0.00047257388359867036	0.0010386442299932241	0.00030192109989002347	0.0003073490224778652	0.00039112326339818537	0.001556547125801444	0.0012922268360853195	0.0007237329264171422	0.001076317043043673	0.00036913520307280123	0.00045365330879576504	0.000701121985912323	0.0008404948166571558	0.0005071897758170962	0.00025584138347767293	0.00018397290841676295	0.0011489840690046549	0.001208313973620534
ACVRL1	3.777692108997144e-05	2.3877793864812702e-05	8.165193867171183e-05	0.00027700760983861983	2.0627105641324306e-06	2.7746750674850773e-07	5.5294804042205215e-06	1.8583619748824276e-05	5.060121475253254e-05	1.445047359993623e-06	0.0017235156847164035	0.0009050366934388876	5.014846919948468e-06	1.80596125574084e-05	1.8129250065612723e-06	0.00021974096307531	0.0002288409013999626	1.9870260075549595e-05	5.16474244705023e-07	5.429012048807635e-07	0.00011193724640179425	6.15686417404504e-07	0.00028847315115854144	1.504098872828763e-05	4.319693107390776e-05	1.2225766113260761e-05	1.026624318001268e-06	0.0003400007262825966	1.3380717689415178e-07	1.905582536210204e-07	9.949681043508463e-07
ACYP1	9.884373139357194e-05	0.00016623258125036955	0.0002029741881415248	0.00022688510944135487	9.639371273806319e-05	0.00024240331549663097	0.0005658328300341964	0.0001122582470998168	6.598900654353201e-05	4.991268360754475e-05	7.580743113067001e-05	0.00025504111545160413	0.0003508914669509977	4.574973354465328e-05	0.0002053444623015821	0.0002844796981662512	6.683226820314303e-05	0.0005832953029312193	0.0004416478332132101	0.0005243851337581873	4.7051340516190976e-05	0.0001877418690128252	0.00016300032439175993	1.5734965927549638e-05	0.0004411452973727137	0.00010507850674912333	0.0006880928413011134	5.6855966249713674e-05	0.00021185295190662146	0.00030819009407423437	0.00022394144616555423
ADAM12	9.795949881663546e-05	4.2043324356200173e-05	0.00022129771241452545	2.2284616534307133e-06	2.917839765359531e-06	3.2609364097879734e-07	0.000308757065795362	0.00016018694441299886	0.00016144731489475816	1.8230075511382893e-06	2.643289178649866e-07	0.000619472295511514	3.447904191489215e-06	8.223483746405691e-05	2.7443127237347653e-06	3.6036195524502546e-05	0.0017765996744856238	4.7961322707124054e-05	7.656951311219018e-06	3.708275926328497e-06	7.393845407932531e-06	4.289088337827707e-06	0.00013631233014166355	0.00017105792358051986	5.74619225517381e-05	0.00035614753141999245	5.370033704821253e-06	0.0001121802197303623	9.162272363028023e-07	1.0993155228788964e-05	4.9062040488934144e-05
ADAM15	6.69651199132204e-05	0.00011393280874472111	0.0002646289358381182	0.0004017159517388791	5.4964690207270905e-05	0.0004321332380641252	0.00041674572275951505	0.00023769534891471267	5.07196928083431e-05	6.1387887399178e-05	0.0018450829666107893	9.194818994728848e-05	0.00029432825976982713	8.136512769851834e-05	6.771348853362724e-05	5.5494183470727876e-05	8.159175195032731e-05	0.00023348077957052737	8.168840577127412e-05	8.294689905596897e-05	0.00016585050616413355	2.636782119225245e-05	9.70857945503667e-05	0.00015390213229693472	8.062011329457164e-05	2.422305624349974e-05	0.00034615444019436836	0.00029566092416644096	0.0005559461424127221	6.880053842905909e-05	0.00012710169539786875
ADAM19	7.423586066579446e-05	2.6264875486958772e-05	0.00018894838285632432	1.5395651189464843e-06	0.0010326846968382597	2.5496319722151384e-07	0.0016498866025358438	5.2030103688593954e-05	1.7446351193939336e-05	0.00031681047403253615	6.342577398754656e-05	4.141213867114857e-05	2.741059688560199e-06	1.7613174350117333e-05	0.00014163686137180775	8.940265252022073e-05	0.00023290340323001146	2.434005909890402e-05	0.000851040764246136	7.708611519774422e-05	4.488607737584971e-05	0.0008666597423143685	2.0081628463231027e-05	0.00016176507051568478	0.00014463246043305844	1.0573708095762413e-06	1.9881023035850376e-05	2.243406379420776e-05	1.486224903146649e-07	0.00018837841344065964	0.0002915279765147716
ADAM28	0.0001945315598277375	1.1276791838099598e-06	0.00023979012621566653	2.843839865818154e-06	9.453389066038653e-05	1.4170093436405296e-06	6.92879348207498e-06	5.098633209854597e-06	1.4681378956993285e-07	0.00027738173957914114	5.533888156605826e-07	6.29757607839565e-07	2.460388486724696e-06	1.413697737007169e-05	0.00035535107599571347	8.699819318280788e-07	1.2281211638764944e-06	6.4352470872108825e-06	6.3223251345334575e-06	1.921600596688222e-05	0.0003701471723616123	0.0025101960636675358	6.969397509237751e-05	4.782110408996232e-05	1.3833310731570236e-05	3.8910406146897e-05	3.7357333440013463e-06	1.7106111727116513e-06	1.029662507789908e-05	1.0144266298084403e-06	5.0291837396798655e-05
ADAM33	4.727187842945568e-05	5.031647015130147e-05	0.00010938823106698692	5.378630703489762e-06	6.352963100653142e-05	6.407529440366488e-08	2.390649933659006e-05	2.8319402190390974e-05	2.524115188862197e-06	4.46645714191618e-07	1.1616502604283596e-07	0.0017159143462777138	7.698679837631062e-06	5.2641691581811756e-05	7.619222515131696e-07	5.8007608458865434e-05	0.00044875082676298916	9.322553523816168e-05	2.088208077566378e-07	5.662776629833388e-07	2.948932831259299e-07	3.9231949244822317e-07	4.710875145974569e-05	2.7803487682831474e-05	1.4893748812028207e-05	4.84565362057765e-07	1.280572377027056e-07	3.2675427064532414e-05	1.2109993008380115e-07	1.8093598441737413e-07	3.506317796109215e-07
ADAM8	0.00014575279783457518	4.6790751184744295e-06	0.00030071110813878477	8.39655058371136e-06	2.65957678493578e-05	3.468215027169208e-06	0.0007366783102042973	7.15012356522493e-05	3.640329305198975e-05	6.074139309930615e-05	2.014422079810174e-06	3.0155570129863918e-06	2.461766371197882e-06	6.302659312495962e-05	0.0017390623688697815	1.7984772284762585e-06	4.834289484278997e-06	0.0001780102466000244	0.0006415446987375617	0.00126363686285913	0.0005971028585918248	0.00037857770803384483	3.6527988413581625e-05	0.00025217546499334276	0.0001280918368138373	1.0564824151515495e-05	1.114669612434227e-05	5.738228082918795e-06	7.185645517893136e-05	0.00048652119585312903	0.0003207834670320153
ADAMDEC1	1.777514989953488e-05	5.328708425622608e-07	7.827689842088148e-05	9.379332936987339e-07	1.5600838878526702e-06	2.034377644122287e-08	2.577544933046738e-07	2.220880560344085e-06	8.190423983478468e-08	4.6001790110494767e-07	2.451876639497641e-07	1.175596389657585e-05	4.847186687584326e-07	6.290691544563742e-06	2.507315741695493e-07	2.931798235294991e-07	5.964407591818599e-06	4.610126779880375e-06	2.4850945123944257e-07	8.591570122007397e-08	0.0005727448733523488	1.9783210518653505e-05	0.000276898528682068	5.357623194868211e-06	5.70278825762216e-06	1.8169579618643183e-07	1.5673847428843146e-06	1.910226046675234e-06	2.114131270047892e-08	4.1669515837838844e-08	5.932412250331254e-07
ADAMTS1	1.8820637706085108e-05	4.5791482989443466e-05	4.687446926254779e-05	4.498036651057191e-05	5.471679287438747e-07	2.916742118941329e-07	8.038330997806042e-05	3.800997365033254e-05	6.4202149587799795e-06	6.206876150827156e-07	0.0008579293498769403	0.0004299674474168569	0.00010073604062199593	7.446099971275544e-06	6.9948582677170634e-06	0.0006063296459615231	1.249750675924588e-05	4.062602783960756e-06	1.543408529869339e-07	2.4919008865254e-05	3.2527262305848126e-07	2.2500672969272273e-07	4.126724525121972e-05	8.730790796107613e-06	8.260058166342787e-06	4.1109572634923097e-07	7.184407877502963e-07	0.00015160036855377257	1.1545867891982198e-05	4.931828812004824e-07	1.601811163709499e-07
ADAMTS10	5.8759560488397256e-05	8.87527858139947e-05	0.00014065904542803764	5.014140697312541e-05	3.970496891270159e-06	1.7319045582553372e-05	0.0009066705824807286	0.0004661046259570867	0.00014217704301699996	1.2019690075248946e-05	0.00030738720670342445	0.0001947810233104974	0.00011795866157626733	3.270326851634309e-05	0.0003861687146127224	0.0004715750983450562	0.00037387083284556866	0.00021159538300707936	2.0612500520655885e-05	6.107841909397393e-05	2.2436348444898613e-05	3.81620566258789e-06	0.0001637589157326147	6.241082155611366e-05	5.737007813877426e-05	5.857802534592338e-05	1.3257104910735507e-05	0.00011060763063142076	1.2525491001724731e-05	5.353525921236724e-05	1.6587440768489614e-05
ADAMTS12	4.8907015298027545e-05	4.7276189434342086e-05	0.00010304639727110043	2.2358924525178736e-06	1.3507863059203373e-06	9.192135053126549e-08	4.299981355870841e-06	9.818421676754951e-05	0.00016052223509177566	6.765550892851024e-07	4.372093371785013e-07	0.0007256421376951039	8.240015176852467e-07	1.929136305989232e-05	6.707920761073183e-07	0.00042656040750443935	0.0014757208991795778	5.850330489920452e-05	1.1407021247578086e-06	4.054629130223475e-07	1.040134804952686e-07	4.1589768784433545e-07	3.636053952504881e-05	2.2360816728905775e-05	2.1260688299662434e-05	3.2547742989663675e-07	7.444775178555574e-07	7.813874981366098e-05	3.0112153126538033e-06	2.442147035708331e-07	9.59782028076006e-07
ADAMTS2	7.107487908797339e-05	0.0002249784447485581	0.00011361928045516834	7.108829436219821e-07	1.5464040643564658e-06	2.639739477672265e-06	1.9311387404741254e-06	7.086367986630648e-05	5.567872722167522e-05	1.0199241842201445e-06	7.717135019902344e-08	0.000249387783696875	2.498429785191547e-05	1.6019223039620556e-05	1.5499740584346e-06	0.00019164379045832902	0.0018630578415468335	2.445242898829747e-05	2.2528374756802805e-06	8.475564641230449e-07	3.031251480933861e-06	9.698316034700838e-07	0.00016411951219197363	2.180983756261412e-05	3.179413397447206e-05	4.0241351939585e-07	3.181666443197173e-06	0.0004244656884111464	1.5724027946362185e-07	5.004895342608506e-07	8.104198968794663e-06
ADAMTS4	3.878947245539166e-05	2.8419430236681364e-05	6.555464642588049e-05	6.876223778817803e-06	6.893352838233113e-05	1.95000893654651e-06	1.734353759275109e-06	0.00957029964774847	3.931315950467251e-05	9.026283578350558e-07	0.000609510694630444	5.525234155356884e-05	3.914125500159571e-06	1.71196606970625e-05	8.638230042379291e-07	0.0009179848129861057	0.00043300652760080993	1.2187109859951306e-05	3.817948254436487e-06	2.7832584237330593e-06	1.3849737570126308e-06	4.368605914351065e-06	9.224650420947e-05	1.3125682926329318e-05	3.1600327929481864e-05	4.4391816800271044e-07	6.6511427576188e-05	5.167312701814808e-05	1.1007309694832657e-05	3.2915131669142283e-06	2.7795676942332648e-06
ADAMTS9	2.0067500372533686e-05	1.3869517715647817e-05	5.6118533393600956e-05	9.253189091396052e-06	6.694583021271683e-07	6.550779119152139e-08	7.59428530727746e-07	2.8369619030854665e-05	5.353840151656186e-06	4.008922189768782e-07	0.0010136491619050503	5.382756353355944e-05	3.683503746287897e-05	9.142348972090986e-06	1.827853566283011e-07	0.00041224356391467154	3.25461478496436e-05	7.457297670043772e-06	1.609206350394743e-07	1.262783939637302e-07	7.312224425959357e-08	1.2592330733696144e-07	3.5433431548881344e-06	6.097377081459854e-06	6.930387826287188e-06	9.8848965990328e-07	7.566000931547023e-06	4.939211794408038e-05	1.6632058077448164e-06	6.877534275417929e-08	1.66494857012367e-07
ADAMTS9-AS2	2.480864350218326e-05	1.3910923371440731e-05	6.88810323481448e-05	0.00010295248648617417	5.997208063490689e-07	3.12867065588307e-08	1.112081349674554e-06	2.8125585231464356e-05	2.781093371595489e-06	3.2617367651255336e-07	0.00020202304585836828	0.0011782371439039707	0.00027985850465483963	1.1231145435885992e-05	4.0041652482614154e-07	0.0009867637418210506	7.537021883763373e-05	3.087865479756147e-05	7.92950416439453e-08	1.0276875173076405e-07	7.029130699720554e-08	9.603748907238696e-08	0.00011049452587030828	1.4147386536933482e-05	1.1653043657133821e-05	2.707784005906433e-07	1.476776958497794e-07	0.00019342945597600192	1.2893030998384347e-06	8.345873681037119e-08	1.155488931203763e-07
ADAMTSL1	3.8478279748233035e-05	2.187696736655198e-05	6.577531166840345e-05	0.0001603003911441192	8.744520982872928e-07	1.530329853949297e-07	1.2536335816548672e-05	2.759809467534069e-05	3.722294059116393e-05	3.53765699401265e-07	0.000977052841335535	0.00023126305313780904	2.046982444880996e-06	1.389993940392742e-05	4.1401594330636726e-07	2.2231010632367543e-07	0.00036091971560381353	5.910880190640455e-06	1.0024537999697714e-07	2.830874166193098e-07	5.749043552327748e-08	1.0450074228174344e-07	7.932958396850154e-06	1.6352840248146094e-05	1.1874359188368544e-05	6.359771305142203e-07	2.9258262657094747e-07	7.194024510681629e-05	1.9092998115866067e-07	8.951934660217375e-08	3.874063168041175e-07
