Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30
EMP1	2.2183005057740957e-05	5.802271516586188e-06	9.889571629173588e-06	0.0002705845981836319	1.7529064280097373e-05	0.0009147297823801637	2.319528448424535e-06	8.575159881729633e-06	2.352778437852976e-06	0.0001304885372519493	0.0008067901944741607	3.3210788387805223e-05	5.0356498832115903e-05	9.437569133297075e-06	9.229946590494365e-05	0.0002610815572552383	6.474491965491325e-05	0.00018086849013343453	0.0015738032525405288	4.90657621412538e-05	1.1380806427041534e-05	5.139308086654637e-06	1.614737084310036e-05	4.428604006534442e-05	0.0007625224534422159	3.63765393558424e-05	2.4266528271255083e-05	0.0005298206815496087	0.0008511257474310696	1.1639436706900597e-05
EMP2	0.0007580008241347969	2.5677165922388667e-06	8.192097084247507e-06	0.00013959655188955367	0.00015403194993268698	0.0004861635679844767	4.407717824506108e-06	1.2986756701138802e-05	5.113374754728284e-06	7.45803044992499e-05	0.0005318225012160838	0.00013216875959187746	0.0006380485137924552	4.958920271747047e-06	0.00010665742593118921	9.036961273523048e-05	6.558059976669028e-05	0.0004755808040499687	0.0008090536575764418	0.00015471626829821616	3.0341911951836664e-06	4.663945219363086e-06	3.489550181257073e-06	0.00010523349192226306	0.000721791060641408	0.0007089816499501467	0.0005295408191159368	0.0008176981355063617	0.0009352724300697446	4.3481133616296574e-05
ENAH	0.0009588608518242836	1.4306388038676232e-05	6.698055130982539e-06	0.0002755062887445092	0.0005264743231236935	0.00046383144217543304	6.2824478845868725e-06	5.901776603423059e-06	1.3328543900570367e-05	6.653198397543747e-06	0.001257134135812521	1.087100463337265e-05	0.000539295026101172	4.908276423520874e-06	6.314968777587637e-05	0.0004916338948532939	7.650419865967706e-05	3.4523120120866224e-05	0.00023644221073482186	0.00021218424080871046	1.0044016562460456e-05	2.7100475108454702e-06	1.5431898646056652e-05	0.00013979116920381784	0.0009103016345761716	0.00033285521203652024	5.33959646418225e-05	0.00019612973846960813	0.00011757493484765291	6.709853914799169e-05
ENG	7.103388634277508e-05	4.3235704652033746e-05	5.415979103418067e-05	6.843736628070474e-05	5.627458085655235e-05	0.00029870966682210565	4.3513595301192254e-05	0.00015148099919315428	3.6643627936427947e-06	0.0004295256803743541	9.631997818360105e-05	2.2782498490414582e-05	3.193971133441664e-05	2.0205903638270684e-05	5.1092491048621014e-05	7.55464134272188e-05	0.00046946786460466683	0.00041026368853636086	0.0028281391132622957	0.00031071476405486465	6.091689283493906e-05	5.385157055570744e-05	1.7923710402101278e-05	0.0003821468271780759	8.240094757638872e-06	0.0001568181614857167	4.759296280099079e-05	0.00012218976917210966	0.00031763073639012873	2.0851175577263348e-05
ENPEP	9.739223116866924e-08	3.238779413550219e-07	6.291567444804969e-08	3.261629171902314e-05	8.057384548010305e-06	0.00244167004711926	2.481037881807424e-07	6.403828365364461e-07	4.0548408719587314e-07	2.005091204182463e-07	9.04690932657104e-06	9.78003640739189e-07	4.325677238625758e-08	1.2228038315242884e-07	3.2385829399572685e-05	1.3691015738004353e-05	8.630545949017687e-07	6.94768687026226e-06	1.1972792890446726e-07	2.557945299486164e-05	3.767697478451737e-07	3.8551942793674243e-07	2.767151954685687e-06	5.30401521245949e-05	2.588103370726458e-06	0.002130034612491727	3.741932687262306e-06	2.99631901725661e-05	0.0001868699910119176	1.7591025880392408e-06
ENPP2	9.794724746825523e-07	2.5689303129183827e-07	4.807749064639211e-06	1.5964804333634675e-05	2.0274831058486598e-06	8.375741890631616e-05	4.777562025992665e-07	1.6971099512375076e-06	1.91666708815319e-06	6.378506805049255e-05	1.9839788365061395e-05	4.947975685354322e-05	2.768507840755774e-07	3.868727617373224e-06	6.0497437516460195e-05	2.6238252758048475e-05	8.426754902757239e-06	1.2939229236508254e-05	0.0005501701962202787	7.65707591199316e-06	4.559107651402883e-07	2.9880780516577943e-07	0.001018963404931128	3.83903352485504e-06	3.5747341371461516e-06	1.342402356385719e-06	1.8264314348925836e-05	0.00026992641505785286	0.0005507336463779211	6.260571808525128e-06
ENPP3	3.2416579642813304e-08	4.721427515619325e-08	6.261493723513922e-08	1.0712957191572059e-05	3.5932910691371944e-07	1.4520375657411932e-07	0.0027988122310489416	1.4924485469691717e-07	1.5950948295540002e-07	5.202021569061799e-08	3.158964645422202e-08	9.03667626062088e-07	5.167885319679044e-06	9.727646244073185e-08	9.151717677013949e-06	5.7208503676520195e-06	1.359493779773402e-07	1.9468952814349905e-06	2.647829830948467e-07	7.81783091952093e-06	9.399731482062634e-08	1.0097956959498333e-07	6.935967462595727e-07	2.0220468286424875e-06	3.84336317438283e-07	6.56837713108871e-08	3.6348393450680305e-07	1.6154245940924739e-07	1.533651214913334e-07	9.060539696292835e-08
ENSA	0.0004359807353466749	0.0008088091854006052	0.0005784034146927297	0.00020723945635836571	0.0004208302707411349	0.00015542992332484573	0.00048438733210787177	0.0005749398842453957	0.00023857003543525934	0.0002504368021618575	0.00014674653357360512	0.0009193351143039763	0.002149416832253337	0.0004295700346119702	0.00023909920128062367	0.00015995852299965918	0.0002985194732900709	0.00014223228208720684	0.0002188795042457059	0.0003947297518607229	0.000887068163137883	0.0005188548238947988	0.00039201631443575025	0.00045005331048741937	0.0003825694147963077	0.00025264115538448095	0.0002656248107086867	0.0005031028995290399	0.00022859398450236768	0.0007943582604639232
ENTPD1	6.99056272424059e-06	0.0010409964015707374	8.969394002633635e-06	0.00011503510177135468	0.00014522513083647937	0.0005038839299231768	1.91989897757594e-06	2.174165501855896e-06	0.00018744518456514925	0.00038146841689012945	0.00028132196166552603	0.00039274131995625794	1.6637589794754604e-07	0.00022455761791206896	0.00011543018626980484	0.0003786961315199733	7.207805174402893e-05	0.0001269913191208616	0.0009174677543342113	9.376309026265517e-05	0.0012874419335275888	0.00021299743093550205	9.086923455470242e-06	0.000186785458936356	2.5428694243601058e-06	0.00021991008543409407	9.939061783370562e-06	3.1295807275455445e-05	0.0004462607903406024	7.753665704512969e-05
ENY2	4.716094190371223e-05	0.0005288391839712858	0.00040601094951853156	0.000167303325724788	0.0005794026073999703	0.00016568410501349717	0.00029813239234499633	0.0004741425800602883	0.0003739747917279601	0.000487773708300665	0.0003164048830512911	0.0004841524350922555	0.000885877525433898	0.00031923281494528055	0.0002004403795581311	0.00030868969042785466	8.337863982887939e-05	0.0002661502221599221	0.00032673703390173614	0.0009574572322890162	0.00044564245035871863	0.0003673225874081254	0.0004667252069339156	0.00018536869902163744	0.0009033457026816905	0.0002290136180818081	0.00042707836837507784	0.0021482915617525578	0.00017286441288888454	0.00108423235360533
EPAS1	2.803611096169334e-05	4.748658830067143e-05	8.902536137611605e-06	0.00010479995398782194	0.0005955429514870048	0.00045801146188750863	3.4082666388712823e-05	2.4381100956816226e-05	1.1210007869522087e-05	6.166583625599742e-05	0.00022632413310930133	1.4761939382879063e-05	1.4325138181447983e-05	1.8486757653590757e-06	7.844240462873131e-05	0.00048430892638862133	0.00010221998672932386	0.00023650616640225053	0.0017906778957694769	0.0001719149440759793	1.898922710097395e-05	9.37502773012966e-06	5.423145466920687e-06	3.8715825212420896e-05	6.151394336484373e-05	0.0019228748278692365	0.00010935361933661625	0.00016194061026908457	6.440684956032783e-05	1.424254060111707e-05
EPB41	0.001008721417747438	0.00034288043389096856	0.0010583873372524977	0.00014973152428865433	5.07791482959874e-05	1.3409868188318796e-05	5.809172580484301e-05	0.000628732843324542	0.0001358142908429727	6.25307802692987e-05	1.003863235382596e-05	8.848355355439708e-05	0.00026972609339281917	0.00043421913869678974	0.0001302804594160989	0.0002674233401194215	0.0008670506067574024	6.33160670986399e-05	3.69032277376391e-05	0.00016034272266551852	0.00019328074995428324	0.0016941492212936282	0.00010998125799233094	0.0001227427856065333	0.00011851290037157014	7.884983460826334e-06	3.2681506127119064e-05	3.120365590802976e-06	1.7939195458893664e-05	6.741899414919317e-05
EPB41L1	3.821227073785849e-05	8.728068792152044e-07	3.5488133676153666e-07	8.728191460249946e-05	9.074727859115228e-05	0.0009842985309660435	0.0010679757688194513	3.33587991008244e-07	5.0966948037967086e-05	4.394724601297639e-05	0.0002048833848675713	1.6948409893302596e-06	0.000941753969527781	6.096962579249521e-07	8.297316526295617e-05	1.4091902812651824e-05	0.00011237239959882572	0.00035155797377228737	4.862131754634902e-05	0.00024112581741064787	1.5687498944316758e-06	1.5924289300528471e-06	0.00013660520198754966	4.008824544143863e-05	0.0007194491336122155	0.0010726246982812881	8.674315904499963e-05	0.0002504877629689872	0.0003144974180031568	9.735084313433617e-05
EPB41L2	1.0783862308016978e-05	8.347664333996363e-06	2.7845630029332824e-05	0.00014869755250401795	8.56822298374027e-05	0.001299900352023542	0.00012858722766395658	4.2859886889345944e-05	2.252359627163969e-05	0.0004591928154695779	0.0007694911910220981	0.00010387294605607167	6.567188847839134e-06	0.00010555344488238916	8.376986806979403e-05	0.00034118560142815113	0.00012602088099811226	0.00022279260156210512	0.0002565201430115849	0.0001334821863565594	2.885050344048068e-05	2.7776952265412547e-05	9.187777322949842e-06	2.4305516490130685e-05	0.00026495158090256155	0.0006789983017370105	0.0001453101576771587	0.0003060400777030736	0.0010215135989710689	0.00013079879863653332
EPB41L3	1.5991361578926444e-05	9.29249836190138e-07	4.16686049220516e-07	3.297697548987344e-05	2.308716830157209e-06	0.00014037471555639058	3.7222358173494285e-07	1.1130989605590003e-06	6.728991479576507e-07	0.0010375947458669543	0.000143322569783777	2.2583973986911587e-05	7.203112181741744e-05	1.4723302683705697e-06	2.4444680093438365e-05	1.8068556528305635e-05	4.091062510269694e-05	0.00015976197028066963	0.0003741219697985798	5.137546395417303e-05	2.623186901473673e-06	1.0326946267014137e-06	2.431150096526835e-05	5.4978274420136586e-05	1.5414598237839527e-05	3.720837753462547e-07	5.715696715924423e-06	5.5870092182885855e-05	0.000350695860106498	2.8617118005058728e-05
EPB41L4A	0.0005393335595726967	9.188619515043683e-06	8.501429874741007e-06	6.351519550662488e-05	1.1523217835929245e-05	0.00016067262913566083	0.00016442091146018356	0.00014399246720131487	0.00011652766988845542	4.3673676941580197e-07	6.191022112034261e-05	0.00012645154492929578	0.00018793735944200307	7.597747753607109e-05	0.0007865755469538271	4.933201489620842e-05	0.00046211102744564414	5.847572901984677e-05	0.000882711261510849	3.331924381200224e-05	3.977056621806696e-06	4.389488367451122e-06	2.770698301901575e-06	9.232518095814157e-06	4.472177170100622e-05	9.076244896277785e-05	1.547423380543478e-05	4.651255039789248e-06	0.00010203522106166929	2.891594704124145e-06
EPC1	0.0016445810906589031	0.0007424214854836464	0.0010142034152522683	0.00048192081158049405	0.00021033582743257284	0.0006587303359992802	0.00026377756148576736	0.0011057148221880198	0.0003259064396843314	0.00017435813788324594	0.00026709141093306243	0.0002870735770557076	0.00024386271252296865	0.0007467701216228306	0.0006349309114739299	0.00019578862702473998	0.0017093567876145244	0.00021960592130199075	0.0003380615380592644	0.00031631815363653004	0.0008603419992141426	0.0017284965142607689	0.00039966340409591794	0.0003965853829868138	0.0003217809717170894	0.0002757035836111754	0.00022294170048553497	0.00011993177758995444	0.0004632231139112264	7.11146421963349e-05
EPCAM	9.534690616419539e-05	6.134709565230878e-06	1.0995091543009039e-05	1.7379355995217338e-05	9.952561413228977e-06	2.5580666260793805e-05	9.52038760715368e-07	1.8270799046149477e-05	5.059588602307485e-06	5.965219429526769e-07	5.724121820094297e-06	1.3049694871369866e-06	0.0014156895922496915	5.609528670902364e-06	7.462941994162975e-06	9.096369467442855e-06	1.550266262029254e-07	2.559719632699853e-06	9.796043741516769e-06	0.00034850279917009175	1.0339876098441891e-05	9.502754437562544e-06	9.147391892838641e-07	7.75271200836869e-06	0.000880434294231236	2.5973297397285933e-06	0.00011093116336269304	9.32935108721722e-06	1.5786878293511108e-06	7.539633224951103e-05
EPHA2	7.375986024271697e-05	1.8361077991357888e-07	1.1468948457604711e-07	2.5579620341886766e-05	8.021450412343256e-06	0.0003546216757968068	2.731868278260663e-07	6.685826861030364e-07	6.620593353545701e-07	2.0586923710652627e-05	0.00020050925377290696	1.5742018149467185e-05	8.226545105571859e-06	1.913130518005346e-06	1.283564415643923e-05	1.7047270375769585e-05	2.5208508304785937e-05	0.0006838855915702879	0.0006551746046170592	1.2015828360745218e-05	1.0829097618625383e-07	1.1465991747172666e-06	0.001372038503177464	8.986155080492608e-06	0.000275354745099321	0.0006536460132338107	6.938827027624939e-06	4.2087518522748724e-05	4.6735127398278564e-05	5.089048954687314e-06
EPHA4	0.00012429691560100764	9.369265171699226e-06	0.0002844040864147246	7.713415834587067e-05	5.520025661098771e-05	0.00010885856318054721	3.406561290830723e-06	0.0010421988554298878	3.1052286431076936e-06	1.765148169852182e-07	0.00011621425073826686	3.4545964808785357e-06	6.398634923243662e-06	0.00012127587251598015	7.08989828126505e-05	5.337480251910165e-05	9.19800004339777e-05	1.2480808436521329e-05	0.0004983083927072585	2.1319676307030022e-05	1.135584170697257e-05	0.0006015562103129923	6.53627921565203e-06	7.628928869962692e-05	0.0001314286928391084	5.165074981050566e-05	0.00013890954141970724	2.4486565962433815e-05	4.362308754934929e-05	1.132207671616925e-06
EPHB4	0.0005322817014530301	2.9378938961599488e-06	2.6634274945536163e-06	3.5372268030187115e-05	2.4922592274378985e-05	0.00022634994820691645	7.724250963292434e-07	9.782132792679477e-07	1.769010282259842e-06	4.5434148887579795e-06	0.00021223085059318691	1.4012657629791647e-06	0.000475973793072626	3.4679542295634747e-06	3.3662887290120125e-05	3.475984703982249e-05	5.161386798135936e-05	0.00011694784188875929	0.001297278911806643	3.539102544891648e-05	2.8436447792046238e-06	6.229099085430789e-07	2.6027778403658886e-06	9.692511230241507e-05	0.0007104500546120107	3.705345079652034e-05	0.00017812909209169447	6.000154098728672e-05	3.126899173366837e-05	6.036580089130439e-05
EPHX1	0.00016828688967507333	7.12213432052522e-06	5.90434729019762e-06	0.00032578708487562835	3.084487252635881e-05	0.0002699539763852954	1.610264189366717e-05	1.3806205060973298e-05	0.00010329161887057126	0.00015526832430623472	0.0002348359557799995	1.2634923223231453e-05	0.0005180609878152609	1.0561054295976646e-05	8.080455882009119e-05	0.0001022655560518615	5.4668515076627955e-05	0.00045515206875279546	0.00033825813443399966	0.0003632264561019838	9.82211440714309e-06	8.916416845750064e-06	2.229439269285649e-05	7.476970495190471e-05	5.281001722323708e-05	0.001227559638209641	4.8264690121868625e-05	0.00045365121331997216	0.0011342898942530155	9.523018525214866e-05
EPS8	0.00018281309166923165	8.868307304510381e-06	7.227361948025646e-06	8.230219827964902e-05	0.00012099045125069097	0.0009777246741577983	1.4659350426882156e-06	2.0901787138427608e-05	7.921338692540303e-06	0.00013882489292882383	0.0001610760809853673	6.558063614647835e-05	0.0001272411027457565	9.78365551418392e-06	8.505173173034564e-05	4.528090721578337e-05	9.215692261932418e-05	5.15432475367561e-05	0.0002220376773038879	0.0002275261067552492	3.2481723337696167e-06	2.6115894797840156e-06	6.629955350945238e-06	0.00018200199701823294	0.0011401342926546931	0.002833655569702387	0.0003790397895500064	0.0002701702178455889	0.0003229582216590643	0.00010746968473540619
EPS8L2	0.0010657579405233264	0.00035265067708678544	0.00028977025067433715	0.0001599685347173363	5.223215703153983e-05	0.00011779116903198883	1.3875478543923236e-05	0.0003316656220704317	0.00013030966510996222	1.4285869838204235e-06	0.00018218433251604438	1.6841991964611225e-05	0.0007008509710431099	7.601371180498973e-05	0.00026941378018818796	5.016939758206718e-05	0.0001258807460544631	2.1839719920535572e-05	6.154939910629764e-06	3.002967787324451e-05	0.0006170154665596783	0.00031152836163528264	0.00036506386823020875	5.855439303559251e-05	0.0013860735343769193	4.231316779623739e-06	0.0006155137671157718	5.8193454606225714e-05	6.119157478678972e-05	8.93640608410351e-05
EPSTI1	1.6945865581874386e-06	0.000716023554559797	9.982057963497937e-05	6.242949893930927e-05	1.347878514934564e-05	0.00029761766199953854	7.967835699673742e-05	1.850475382525474e-05	0.00021858532272744924	0.0005773448501713574	0.0002696133160497993	0.0011414941400289536	1.885207581153736e-07	0.0003845223691314459	0.00017612050578463823	6.864625174785033e-05	2.884678906411864e-06	3.103843118879013e-05	7.306279439944774e-05	0.0001002489443635568	0.0015955381095409393	0.0010049197589978576	0.00022111789439804852	7.417173037538305e-05	4.701286343333777e-06	7.257288234541193e-05	4.012568751932122e-06	3.5509678127709776e-05	0.0001219951082020998	9.006571053760126e-05
