Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
RPS13	0.0016592990141361952	0.00034361102734692395	0.000340739032253623	0.0009714243933558464	0.001158609869889915	0.0017913755727931857	0.0005444991984404624	0.0009643639787100255	0.0020984108559787273	0.002741041826084256	0.0008584309834986925	0.000616564298979938	0.0008619395666755736	0.0009517456055618823	0.0026861338410526514	0.0015889931237325072	0.0006948686204850674	0.003133961232379079	0.0010608601151034236	0.00526289502158761
RPS14	0.0013415144057944417	0.00031203843536786735	0.00026521674590185285	0.001020345138385892	0.0009422581060789526	0.002313483040779829	0.000521337438840419	0.0009070938685908914	0.0018007359467446804	0.0020547860767692327	0.0006584868533536792	0.00047614629147574306	0.0008722773054614663	0.0009278965299017727	0.0022947879042476416	0.0012636283645406365	0.00040996045572683215	0.003143694018945098	0.0012578410096466541	0.004874726757407188
RPS16	0.0016090631252154708	0.0003693759208545089	0.00033608372905291617	0.0011474181665107608	0.0005866980063728988	0.0019388574874028563	0.0008967316243797541	0.0009560144389979541	0.0016737962141633034	0.0016832404071465135	0.000799643574282527	0.000561220629606396	0.0009445947944186628	0.0007487545954063535	0.0023493324406445026	0.0011265903012827039	0.00016579817747697234	0.002281034830957651	0.0009397657704539597	0.00404423289000988
RPS18	0.001204490545205772	0.0004255467501934618	0.00026295692077837884	0.0008724462240934372	0.001060094335116446	0.001678168075159192	0.0007538818172179163	0.000761322327889502	0.0025191358290612698	0.0014577071415260434	0.0007161360699683428	0.000386706116842106	0.0008234144770540297	0.0012703468091785908	0.0023505259305238724	0.0013451122213155031	0.00031073740683496	0.0026097148656845093	0.0007603755220770836	0.004414127673953772
RPS19	0.0017725463258102536	0.0003666482225526124	0.0002820717345457524	0.0016526061808690429	0.0008161670411936939	0.0021768033038824797	0.0009107160149142146	0.0009021438891068101	0.001806180109269917	0.001746917492710054	0.0006401356658898294	0.0006287386058829725	0.001018606941215694	0.0011464019771665335	0.0023480099625885487	0.0009801420383155346	0.0002108577755279839	0.002302047098055482	0.0011606801999732852	0.004264255985617638
RPS2	0.001033951062709093	0.00022920427727513015	0.00016152051102835685	0.0008141372818499804	0.0007906236569397151	0.0013822567416355014	0.0007018931210041046	0.0007116326014511287	0.0010819862363860011	0.0018612213898450136	0.00041992287151515484	0.00039564157486893237	0.000618969090282917	0.0011900645913556218	0.0021891507785767317	0.0007951613515615463	0.0001655970700085163	0.002006746828556061	0.0006751707987859845	0.003483374137431383
RPS20	0.00019042716303374618	9.838764526648447e-05	8.919348329072818e-05	0.00020957476226612926	0.00019473924476187676	0.0003646588884294033	0.00038679776480421424	0.0002970412897411734	0.0004593097255565226	0.00027306159608997405	0.00012493928079493344	0.00015200373309198767	0.00010550041042733938	0.0003835330135188997	0.0004700652789324522	0.00025097664911299944	1.8262046069139615e-05	0.0004316032282076776	0.00012881989823654294	0.0006411157664842904
RPS21	0.001324814511463046	0.00030334858456626534	0.0002663834020495415	0.0011890678433701396	0.0008132062503136694	0.002234560437500477	0.000846182054374367	0.001023805933073163	0.0017880332889035344	0.001672412850894034	0.0005058147944509983	0.0004790120874531567	0.0005975813255645335	0.0007619683747179806	0.002479598391801119	0.0009509155061095953	0.0003278265066910535	0.0023775510489940643	0.0007564002880826592	0.004576393868774176
RPS23	0.001530394540168345	0.0005439964588731527	0.00038878293707966805	0.0010115703335031867	0.001218406017869711	0.0020133231300860643	0.0006636587204411626	0.0008889411692507565	0.0015316627686843276	0.0023938072845339775	0.0008443558472208679	0.0004969897563569248	0.0006478321738541126	0.001353060477413237	0.0033730058930814266	0.0018384687136858702	0.0004570104938466102	0.0035110474564135075	0.000991187640465796	0.00483551062643528
RPS27A	0.0012513669207692146	0.00020646193297579885	0.0002462834236212075	0.0011664105113595724	0.0008617530111223459	0.0021698828786611557	0.0006190231069922447	0.001089693047106266	0.0016466191736981273	0.001992835896089673	0.0006961897015571594	0.00037555917515419424	0.0007154077175073326	0.0018695369362831116	0.0024931086227297783	0.0012399916304275393	0.0004593736957758665	0.003264916129410267	0.0011792549630627036	0.005190555937588215
RPS27L	0.001600220799446106	0.0006846939795650542	0.000383788748877123	0.000817126885522157	0.0005116279353387654	0.0007056761533021927	0.0005139309214428067	0.00033610244281589985	0.0009344301070086658	0.0005232286057434976	0.0006770334439352155	0.0006774155772291124	0.0011606191983446479	0.00044155228533782065	0.0003647004486992955	0.0010288991034030914	0.0006872530211694539	0.0007682820432819426	0.000852500437758863	0.0006968222442083061
RPS28	0.0016501714708283544	0.0004326971829868853	0.0004289495409466326	0.0014266762882471085	0.0012862459989264607	0.0022811172530055046	0.0008424041443504393	0.0010021707275882363	0.0025119376368820667	0.0020280058961361647	0.0007026548846624792	0.0006276901112869382	0.0010249065235257149	0.0013744517927989364	0.0025551412254571915	0.0012653926387429237	0.0004574093618430197	0.0031386264599859715	0.0012304190313443542	0.005116699729114771
RPS3	0.0014666245551779866	0.0001903562806546688	0.00026258925208821893	0.00112676783464849	0.0008496239897795022	0.0021914930548518896	0.0006290021701715887	0.0009340295800939202	0.002251189202070236	0.0015865478198975325	0.0005719755426980555	0.0003522649931255728	0.000604754954110831	0.001477532321587205	0.0019632133189588785	0.0011113880900666118	0.0004962043021805584	0.003009569365531206	0.0009796522790566087	0.005276346113532782
RPS3A	0.0009322214755229652	0.00028573721647262573	0.00024944121832959354	0.0007902272045612335	0.0009251972078345716	0.0013531087897717953	0.0005333162262104452	0.0010311503428965807	0.001973113976418972	0.001995148602873087	0.0007337997085414827	0.0003828975313808769	0.0006101179169490933	0.0015579942846670747	0.0023639779537916183	0.0013012383133172989	0.0006709439330734313	0.004599063657224178	0.0010709541384130716	0.005160012748092413
RPS4X	0.0019284106092527509	0.00033842603443190455	0.00029479761724360287	0.001223853905685246	0.0010789268417283893	0.0016704894369468093	0.0005658040754497051	0.000945342006161809	0.0025756105314940214	0.0021041634026914835	0.0008682502084411681	0.00038809358375146985	0.0012464076280593872	0.0012842094292864203	0.0020751089323312044	0.0016587505815550685	0.0011198099236935377	0.0036216152366250753	0.0013486777897924185	0.004857904277741909
RPS5	0.0011765406234189868	0.00024838876561261714	0.00023163581499829888	0.0009324114653281868	0.00090074073523283	0.001454021199606359	0.0007161849644035101	0.0006043368484824896	0.0025876641739159822	0.0017121306154876947	0.000850645184982568	0.0003750551550183445	0.001281111384741962	0.0009524853667244315	0.002840193221345544	0.0013326223706826568	0.0003761118568945676	0.0028106828685849905	0.0011045605642721057	0.0041766781359910965
RPS6	0.0012285811826586723	0.00034024586784653366	0.0003472501994110644	0.0009550325921736658	0.0011590846115723252	0.001325440825894475	0.0006815902306698263	0.0009063936304301023	0.002255216473713517	0.00166141742374748	0.000635061995126307	0.0003844347083941102	0.0007145785493776202	0.0012395592639222741	0.002286447212100029	0.0011494850041344762	0.0003741862892638892	0.0031279425602406263	0.0007913632434792817	0.004338403698056936
RPS6KA1	0.0007429594988934696	1.9175292891304707e-06	1.0793082765303552e-05	0.0010094979079440236	7.043089681246784e-06	0.0008790356223471463	0.00015086642815731466	0.0005778907216154039	3.3304881071671844e-05	0.0005841586389578879	1.9193437310605077e-06	0.0003634989552665502	7.55085566197522e-05	0.00037293252535164356	0.000500633439514786	3.818150617007632e-06	0.00010046659008366987	3.2830699637997895e-05	7.208313036244363e-05	0.0005286788218654692
RPS6KA2	2.4488326744176447e-05	0.0005061028641648591	0.0009654872701503336	3.3410680771339685e-05	0.0009055122500285506	1.659814915910829e-05	9.719243280414958e-06	3.973428101744503e-05	5.6767414207570255e-05	2.016988401010167e-05	6.333031342364848e-05	0.00016768043860793114	6.018064232193865e-05	3.4059808967867866e-05	6.33269373793155e-05	0.00015251644072122872	0.00018730181909631938	0.00034114409936591983	9.360121475765482e-05	6.534830026794225e-05
RPS6KA5	0.0004257224500179291	1.786602115316782e-05	3.867099803755991e-05	0.0003254558250773698	7.637020462425426e-05	0.0002703779609873891	9.544008207740262e-05	0.0015001153806224465	4.394677671371028e-05	0.00015572912525385618	0.00010986164852511138	4.823989002034068e-05	8.731397974770516e-05	0.0001573282206663862	0.0002451713371556252	2.5328707124572247e-05	0.0006788864266127348	0.00021832560014445335	6.98584335623309e-05	0.0003494260599836707
RPS7	0.0017821395304054022	0.00022978507331572473	0.0003635780594777316	0.0014294821303337812	0.0011525534791871905	0.0025455413851886988	0.0008977497345767915	0.0011470187455415726	0.0018929290818050504	0.002489532809704542	0.0008461067918688059	0.0004746359772980213	0.0009715196792967618	0.001013859175145626	0.002507093595340848	0.0009116833680309355	0.00034129153937101364	0.002570773707702756	0.001216348959133029	0.004463831428438425
RPS8	0.00145914766471833	0.00034785084426403046	0.00033241239725612104	0.0007788825896568596	0.0011379715288057923	0.0012808613246306777	0.0007401944021694362	0.0008845913107506931	0.0029746945947408676	0.002243758412078023	0.0009696242050267756	0.0004429512482602149	0.0011552195064723492	0.001115633873268962	0.0029963445849716663	0.001788474153727293	0.0007369113736785948	0.004097819793969393	0.0011411987943574786	0.004505913704633713
RPS9	0.0016268682666122913	0.00037875393172726035	0.00033416497171856463	0.0012692039599642158	0.001170685631223023	0.001801636884920299	0.0008098218240775168	0.0007387215155176818	0.0026783710345625877	0.0020927339792251587	0.0009540814789943397	0.0006855325773358345	0.0009128648671321571	0.0009221255895681679	0.00248270807787776	0.0017508112359791994	0.0005288381362333894	0.0039633517153561115	0.0010939401108771563	0.0041327206417918205
RRAD	1.5717749590749008e-07	5.41434928891249e-06	8.297378144561662e-07	4.049817107443232e-06	1.69317587506157e-07	4.2131020450142387e-07	2.8740379320879583e-07	4.805673938790278e-07	1.9036986032006098e-07	7.489364179491531e-06	0.0009130823309533298	9.217439583153464e-06	5.1810482545988634e-05	9.818390935834032e-06	1.3331762716006779e-07	4.297673513065092e-06	4.266683006903804e-08	9.608505706637516e-07	5.990180397930089e-06	3.3652725051069865e-07
RRBP1	0.00011778831685660407	0.001457745092920959	0.0003226148837711662	9.90804546745494e-05	0.0003301083925180137	0.000107084539195057	0.00014384595851879567	0.0003238192293792963	0.00024420052068307996	0.0002469010651111603	0.00025164728867821395	0.00030217814492061734	0.0015854134690016508	0.0007704740855842829	5.349005004973151e-05	0.0005638626171275973	0.00028633157489821315	0.00011474932398414239	0.0004866223898716271	6.542458868352696e-05
RRM1	0.0002802158996928483	7.310814544325694e-05	0.00015564142086077482	0.0003102809132542461	0.0001278228301089257	0.00018959050066769123	0.0014689447125419974	0.000591310381423682	0.0004406774532981217	0.0001484634994994849	9.558738383930176e-05	0.00013775414845440537	4.359012746135704e-05	0.00029212451772764325	0.00014219348668120801	0.00010501756332814693	0.0001854997972259298	0.00015522232570219785	5.880773824173957e-05	0.0003823099541477859
RRM2	1.0431524515297497e-06	8.83187283307052e-07	8.164670362020843e-07	1.5660652934457175e-06	2.8028949827785254e-07	3.0286714718386065e-06	0.0025941035710275173	4.645249589430023e-07	2.2838451059215004e-06	2.2951544451643713e-06	4.0779701748761e-07	6.987159576965496e-05	1.2420492566889152e-05	4.403237653605174e-06	1.009509446703305e-06	1.7229739057711413e-07	6.924614126546658e-08	5.413465373749204e-07	4.545874617178924e-06	2.32763213148246e-07
RSRP1	0.0005957119865342975	0.0003652381128631532	0.00040021809400059283	0.0009986816439777613	0.00043334602378308773	0.0011283888015896082	0.00016329971549566835	0.0036758349742740393	0.00011595960677368566	0.0004995507770217955	0.00028780678985640407	0.00024198918254114687	0.0002847244613803923	0.0006677269702777267	0.0008973564254119992	0.0002618397120386362	0.0010229606414213777	0.0010696902172639966	0.000335254444507882	0.0009906007908284664
RSU1	0.0004693574155680835	0.0003613633452914655	0.0007190253818407655	0.00046863252646289766	0.0004753737594000995	0.0005735523882322013	0.0003645214019343257	0.0006580482004210353	0.00022232739138416946	0.0004028036491945386	0.0008244720520451665	0.0003780146944336593	0.00021149245731066912	0.0004152941983193159	0.00023092438641469926	0.00032952887704595923	6.424008461181074e-05	0.00033503820304758847	0.00030371343018487096	0.0003917538560926914
RUNDC3B	8.289988500109757e-07	9.33494811761193e-06	0.00045232303091324866	4.959611942467745e-06	0.0018645933596417308	1.511724440206308e-05	1.5134734212551848e-06	0.00015491151134483516	8.787108640717634e-07	7.5867396844842006e-06	2.1951609596726485e-07	5.901175086364674e-07	7.260117627083673e-07	1.9795763364527375e-05	1.960582380888809e-07	2.1171433672861895e-07	3.077646761084907e-05	7.826329965610057e-05	8.751270797802135e-06	9.930747182806954e-06
RUNX1	0.00030976804555393755	0.0011973634827882051	5.400562713475665e-06	0.00039399031084030867	5.1866691137547605e-06	0.0002496961096767336	0.00012304158008191735	0.0012572472915053368	0.00016861384210642427	0.00021757074864581227	0.00025996353360824287	0.0003640553914010525	0.00020172270887997001	0.0002692253910936415	0.0001737482671160251	0.00023522565606981516	0.0007637311355210841	0.0002292189165018499	0.00013648008462041616	0.00022353968233801425
RUNX1T1	1.5725528328403016e-06	0.0006009471835568547	0.00021134456619620323	1.0413335758130415e-06	0.00023009307915344834	2.8801757707697107e-06	6.948067152734438e-07	9.412603503733408e-06	9.94982585211801e-08	1.2110666602893616e-06	0.000388325221138075	7.331997267101542e-07	2.3101144961401587e-06	1.12623392851674e-05	4.1716731402630103e-07	0.00121418503113091	5.672602583217667e-07	0.0005813621683046222	1.2982945008843672e-05	1.0979790658893762e-06
RUNX2	7.301644654944539e-05	0.0011447368888184428	1.1257085361648933e-06	0.0007337153074331582	1.104168177334941e-06	0.000260957662248984	5.8012872614199296e-05	0.0006547544035129249	1.0193848538619932e-06	0.00015115621499717236	1.1516088306962047e-05	3.2095944334287196e-05	7.580635428894311e-05	0.00018885033205151558	0.00013889702677261084	0.00021259122877381742	1.7309348550043069e-06	4.359314334578812e-05	6.822769501013681e-05	0.00018833359354175627
S100A1	2.919218559327419e-06	2.6594062063622914e-08	5.2624377531174105e-06	1.2133858945162501e-05	1.4009517599333776e-06	3.542039394233143e-06	4.955747954227263e-07	1.0946167776637594e-06	0.0003179200575686991	1.6897864441034471e-07	5.6787147428849494e-08	2.8360448141029337e-06	7.98590235717711e-07	1.0325379662390333e-06	6.056509960217227e-08	5.43107262274134e-07	9.352297070108762e-08	3.951199971652386e-07	2.379973693678039e-06	1.2845889614254702e-06
S100A10	0.0005790460854768753	0.0004517848719842732	0.0004350282542873174	0.00029739804449491203	0.001066934084519744	0.0007491039577871561	0.0003142660134471953	0.00041647159378044307	0.0002622636966407299	0.0011634626425802708	5.000229793949984e-05	0.0013685481389984488	4.484333112486638e-05	0.0005339729250408709	9.55605210037902e-05	0.0009788668248802423	1.4792946785746608e-05	0.00021623526117764413	0.00013392763503361493	0.0006923476466909051
S100A11	0.0006459193537011743	0.0005996907711960375	0.0003475928388070315	0.0008160475408658385	0.0003162451321259141	0.000536135514266789	0.00037719670217484236	0.00021584125352092087	0.0008870058227330446	0.000680199358612299	0.00042271215352229774	0.0020356031600385904	0.00013371434761211276	0.0002148207713617012	8.840607188176364e-05	0.0007226986344903708	0.00017120374832302332	0.00020805414533242583	0.0002582724846433848	0.0005145744071342051
S100A13	2.5834115149336867e-05	0.0004382461484055966	0.00030923864687792957	1.4842154996586032e-05	0.0008288845419883728	1.6115485777845606e-05	0.0001286492042709142	4.105650441488251e-05	0.0013944925740361214	1.796518699848093e-05	0.00016738988051656634	6.450460205087438e-05	3.9576094422955066e-05	0.00013927975669503212	1.2810552107112017e-05	0.001905773184262216	8.781058568274602e-05	0.00016838154988363385	0.00011678351438604295	7.859292963985354e-06
S100A14	8.146029358613305e-06	8.481875397592376e-07	1.404281533723406e-06	7.935348548926413e-06	3.117133644536807e-07	5.323937330103945e-06	1.0559069778537378e-05	9.251255050912732e-07	0.001025702804327011	1.2032279528284562e-06	8.813335483637275e-08	4.260785317455884e-06	9.823911568673793e-06	1.2725814713121508e-06	3.981999270763481e-06	8.087982337201538e-07	9.529854287393391e-05	1.0754142749647144e-06	7.765609552734531e-06	2.457150003465358e-06
S100A16	1.9922168576158583e-05	0.0007261039572767913	0.0008341945940628648	1.4620943147747312e-05	0.0010225045261904597	5.859632437932305e-06	0.00010911104618571699	3.3575175621081144e-05	0.0013395785354077816	3.960407411796041e-06	6.447288797062356e-06	8.616100785729941e-06	1.656049607845489e-05	4.071970033692196e-05	6.850715635664528e-06	0.000562409870326519	0.00014373908925335854	0.00015285606787074357	6.542519258800894e-05	5.56813347429852e-06
S100A6	0.0005807116394862533	0.0008811894222162664	0.0002321085921721533	0.0005256874719634652	0.0006100359023548663	0.0007148623117245734	0.0001975597842829302	0.00025508858379907906	0.0006724176928400993	0.0013171889586374164	0.0005329737323336303	0.0008542735013179481	0.00011489535972941667	0.0005430036690086126	0.00010733590897871181	0.0018340927781537175	0.00018077563436236233	0.00022863794583827257	0.00028269822360016406	0.0004508236306719482
S100A8	3.2132916203408968e-06	4.0707476500756457e-07	1.4168491588861798e-06	2.735420366661856e-06	5.3782974873684e-07	3.6708970583276823e-06	1.1038757293135859e-05	1.5853381682973122e-06	4.3437627027742565e-05	0.0008446957217529416	2.0362428188036574e-07	0.0007799454615451396	1.7605204902793048e-06	1.5134103250602493e-06	2.365030240980559e-06	7.783887667756062e-07	1.1433436384322704e-06	6.051351988389797e-07	3.812529939750675e-06	2.644834466991597e-06
S100A9	1.575668989062251e-06	5.088630246063985e-07	2.449536623316817e-06	2.695657485674019e-06	8.764339440858748e-07	2.437694320178707e-06	2.5475575966993347e-05	6.3230536397895776e-06	5.478291859617457e-05	0.0006099962047301233	8.652760357108491e-07	0.0008087174501270056	4.175622962065972e-06	1.48731612625852e-06	1.638488697608409e-06	7.06540674855205e-07	8.860640150487598e-07	1.2562394431370194e-06	5.922097898292122e-06	3.476343408692628e-06
S100P	1.2107755537726916e-05	1.1500429764055298e-06	2.2083685280449572e-07	6.385514552675886e-06	3.6277262438488833e-07	3.9399978959409054e-06	3.476956771919504e-05	4.566123607219197e-05	0.0016508353874087334	5.59981572223478e-06	1.0629829603203689e-06	2.8286765427765204e-06	4.4163066377223e-06	1.0992946045007557e-05	3.452093721989513e-07	3.3110268304881174e-07	4.6927452785894275e-05	1.2276442248548847e-05	4.135513790970435e-06	4.2826604840229265e-06
S1PR1	1.198607060359791e-05	3.632771040429361e-06	0.0007777362479828298	1.7083906641346402e-05	0.0010892815189436078	0.00024035028764046729	2.2563908714801073e-06	0.0010115167824551463	5.722409568420517e-08	2.5761855795281008e-05	2.027840309892781e-06	1.7734462744556367e-05	4.242839168000501e-06	0.0006872725207358599	0.0003517080913297832	1.320478713751072e-05	9.547837862555753e-07	6.069039227440953e-05	7.406078657368198e-05	0.0009961331961676478
S1PR3	2.006345596328174e-07	0.00019564662943594158	1.6752823057686328e-06	2.6891379434346163e-07	3.476023380244442e-07	9.905148772304528e-07	6.395556283678161e-06	2.2172555418364936e-06	0.00011515107325976714	2.5622242901590653e-05	0.0010952265001833439	2.556064646341838e-05	3.732256118382793e-06	4.543652721622493e-06	1.6580371209329314e-07	8.502944547217339e-05	0.0005302105564624071	2.261341023768182e-06	4.9123968892672565e-06	2.0670493086072383e-06
S1PR4	0.00047349106171168387	2.6765340521706094e-07	2.979951932502445e-05	0.0003749469469767064	2.5528470359859057e-05	0.0007909579435363412	1.9011056792805903e-05	0.0011646738275885582	4.5950276472694895e-08	0.00016835345013532788	4.0964209802041296e-07	4.5345212129177526e-05	8.155764226103202e-05	0.00031913554994389415	0.0003619073540903628	7.507366603931587e-07	2.9680538204956974e-07	1.8745620764093474e-05	5.417577631305903e-05	0.0006836964748799801
SAC3D1	0.00011750405974453315	0.00015071217785589397	6.639218190684915e-05	0.0001504945248598233	6.315696373349056e-05	0.00012945190246682614	0.0011861289385706186	0.00023053075710777193	0.0003201845975127071	0.00013717841648031026	0.00014795397873967886	0.00016660586697980762	0.0002557681582402438	3.4418004361214116e-05	5.434570994111709e-05	0.0001327696954831481	2.949319787148852e-05	5.998890264891088e-05	0.0001418246392859146	0.00013525848044082522
SAE1	0.0005085708689875901	9.575903095537797e-05	0.0001979641237994656	0.0004058178164996207	0.0002998807467520237	0.00038276315899565816	0.0012132166884839535	0.00028478936292231083	0.00044205639278516173	0.00017043417028617114	0.0002409170992905274	0.00018793097115121782	7.86457458161749e-05	0.00023059143859427422	0.0001901781215565279	0.0001151868564193137	0.0001146709910244681	0.00045890448382124305	6.334156205412e-05	0.0003572441346477717
SAMD9	0.0002837635111063719	9.317406511399895e-05	0.00013987882994115353	0.0015640815254300833	9.41128091653809e-05	0.0005541776190511882	5.66728922422044e-05	0.0006238376954570413	9.500816304353066e-06	0.00013016260345466435	4.3580279452726245e-05	0.00024381726689171046	6.526849756482989e-05	9.533497359370813e-05	0.00027924845926463604	8.41422806843184e-05	5.911751213716343e-05	0.00012256602349225432	8.600480941822752e-05	0.00028837306308560073
SAMD9L	0.0002599924337118864	0.00022146811534184963	0.00015723022806923836	0.0017006691778078675	0.00014465315325651318	0.0006621211068704724	6.990851397858933e-05	0.00022913831344339997	3.995351562480209e-06	0.0002038286766037345	3.800424747169018e-05	0.00032746701617725194	0.00022748498304281384	2.091238638968207e-05	0.00032045177067629993	6.654796015936881e-05	2.3176482500275597e-05	3.8712387322448194e-05	0.0001572971377754584	0.00011012534378096461
SAMHD1	0.0007098442874848843	0.00012824012083001435	0.00019501142378430814	0.0005078485701233149	0.0002175753761548549	0.0005467248265631497	9.602266072761267e-05	0.0008674482232891023	9.826427231018897e-06	0.001695869374088943	0.0002146760089090094	0.0012255316833034158	9.148706158157438e-05	0.00023538715322501957	8.217106369556859e-05	0.0003162426583003253	1.679704655543901e-05	0.00020459163351915777	0.00016908407269511372	0.0005081178387627006
SAMSN1	0.0007374661508947611	2.480487353295757e-07	3.3840873925328196e-07	0.0014147961046546698	1.0590841839075438e-06	0.0005082539864815772	2.6965586584992707e-05	0.000516582396812737	6.405817032373307e-08	0.0010388632072135806	1.8074570107273757e-05	0.00027146947104483843	8.521919517079368e-05	2.654625495779328e-05	0.00026256073033437133	6.280670277192257e-07	5.759578925790265e-05	6.010297965985956e-06	0.0005873551708646119	0.00031752543873153627
SASH1	5.212441919866251e-06	0.0003825778840109706	0.0007982116076163948	2.135645672751707e-06	0.0013955043395981193	3.234050041101e-07	1.7924768371813116e-06	4.7791723773116246e-05	7.042870856821537e-05	1.8314357248527813e-06	0.0005218877922743559	0.00029446123517118394	5.041143140260829e-06	1.3077935363980941e-05	1.5331575013988186e-06	0.0005001425161026418	0.0004755787958856672	0.00032670461223460734	1.4723500498803332e-05	5.618452973976673e-07
SAT1	0.0007718066917732358	0.00019708358740899712	0.0007870396948419511	0.000455820671049878	0.00018880513380281627	0.00022941737552173436	9.604566730558872e-05	0.00041894346941262484	0.0002843292604666203	0.00028559003840200603	4.203039861749858e-05	0.002015115227550268	0.0004513031162787229	0.00016133044846355915	0.000360381614882499	0.0001754571421770379	0.0002927335153799504	0.00015611313574481755	0.0003868202038574964	0.00019548331329133362
SBSPON	3.2168296115742123e-07	1.3894329640606884e-05	2.0567167666740716e-06	7.161534654187562e-07	3.666505961064104e-07	4.5186203578850836e-07	4.914871851724456e-07	3.152802491968032e-06	6.762285920558497e-05	4.075322124208469e-07	0.0003873203822877258	6.327197183964017e-07	1.078614559446578e-06	4.943834210280329e-05	3.863307256324333e-07	9.068098006537184e-05	2.7862854039995e-05	2.013968014580314e-06	4.2704523366410285e-06	1.4880255321259028e-06
SCARB1	1.3390701951720985e-06	9.187042451230809e-05	0.0004687998443841934	2.0089370082132518e-05	0.0012285650009289384	1.5348903616541065e-05	0.000204973723157309	2.0231687813065946e-05	0.00042410794412717223	4.089640424354002e-05	3.7117861211299896e-05	0.0002739800256676972	7.620410178788006e-05	0.00012537061411421746	6.804123404435813e-05	4.6398919948842376e-05	2.0382789443829097e-05	9.972226689569652e-05	4.270546924090013e-05	8.561307367926929e-06
SCARB2	0.00011639926378848031	0.0009917764691635966	0.0004442001227289438	0.0001605841825949028	0.0004437411262188107	0.0001379660825477913	7.499101047869772e-05	0.00026453196187503636	0.00028493322315625846	2.0674116967711598e-05	0.00047226494643837214	0.0007753195823170245	0.0004883903893642128	0.00037701617111451924	0.0001187319794553332	0.0005776692996732891	0.0006846454343758523	0.0001744317851262167	0.00033864969736896455	0.00010515243047848344
SCARF1	4.483524207898881e-06	3.0246217647800222e-05	0.001610530773177743	6.04054093855666e-07	0.0012248489074409008	4.615535260654724e-07	1.1878282748511992e-06	2.993998805322917e-06	4.925882990391983e-07	0.0002484816068317741	3.4036656870739534e-05	0.00020965510339010507	2.5515906600048766e-05	1.5369201719295233e-05	1.3462557035381906e-05	2.3589557258674176e-06	3.349003964103758e-05	0.00035125509020872414	4.45278019469697e-05	2.194316948589403e-06
SCARF2	1.1643755897239316e-05	0.0019040803890675306	5.426343341241591e-05	1.5956107972669997e-06	3.349928738316521e-05	1.166056335932808e-05	1.1446539247117471e-05	5.3484051022678614e-05	1.074915417120792e-06	1.7108656038544723e-06	6.84917249600403e-05	2.5200038180628326e-06	7.854186151234899e-06	1.8215881937067024e-05	2.3611712549609365e-06	0.00017123659199569374	3.6566207199939527e-06	2.7945601686951704e-05	7.855336662032641e-06	1.7127973478636704e-05
SCCPDH	0.00017711029795464128	0.00020157043763902038	0.00017410707368981093	0.0004576643987093121	0.0002235654683317989	0.00023096243967302144	0.0003706043353304267	8.265706128440797e-05	0.0008662061300128698	6.561695045093074e-05	0.0002682035556063056	0.0003470407391432673	8.023239206522703e-05	0.0003445341426413506	5.478210005094297e-05	0.0002312209689989686	0.0009500220767222345	0.00011792115401476622	4.363039261079393e-05	0.00010613462654873729
SCD	3.1971707358025014e-05	9.103375487029552e-05	4.242540308041498e-05	2.8157763154013082e-05	1.19281494335155e-05	3.6681460187537596e-05	0.000193162850337103	2.3317030354519375e-05	0.0005448555457405746	4.916344096272951e-06	2.4296748506458243e-06	0.00032457549241371453	2.2701808120473288e-05	6.315101927611977e-06	8.02031900093425e-06	1.1106466445198748e-05	0.00014034294872544706	6.620506610488519e-06	1.1789788914029486e-05	7.479150553990621e-06
SCIMP	1.0431797363708029e-06	1.2450198028091108e-07	5.472413704410428e-07	1.198933091473009e-06	7.741041940789728e-07	1.4609586287406273e-06	5.180112907510193e-07	3.778706627599604e-07	3.140142368351917e-08	0.0005488308379426599	1.6988235529424855e-06	0.000565885566174984	4.35936954090721e-07	7.060672032821458e-06	0.001657196437008679	1.9112867732928862e-07	4.3058552279262585e-08	1.8145808553526876e-06	6.803975338698365e-06	2.0607176054454612e-07
SCIN	3.3407557111786446e-06	1.0069989002658986e-05	0.0003729641903191805	5.621003538180958e-07	5.00277747050859e-06	2.1394487248471705e-07	8.855760825099424e-06	2.9850048122170847e-07	2.859281948985881e-07	4.414534032548545e-06	0.0004929857677780092	0.00011091772466897964	2.0874786059721373e-05	9.96948620013427e-06	6.960699465707876e-06	4.3846137032232946e-07	0.0002497544337529689	1.0239928087685257e-06	4.2849816964007914e-05	3.2400961913481297e-07
SCLT1	0.0002985026512760669	0.0001169768875115551	8.977136894827709e-05	0.0006744519341737032	8.399395301239565e-05	0.0003271290916018188	0.0004108596476726234	0.0003295721544418484	3.109798490186222e-05	0.0002909322502091527	0.00023071272880770266	0.00017277973529417068	0.00016111315926536918	0.0006899021682329476	0.00029686850029975176	7.632563938386738e-05	0.00013072550063952804	0.0001323506876360625	8.03619550424628e-05	0.00018644388183020055
