Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
ACTA2	0.002355956006795168	2.5179358999594115e-05	9.627961844671518e-05	9.078927178052254e-06	3.0461767892120406e-05	5.392884759203298e-06	0.00020043349650222808	6.662083364972204e-07	4.284609076421475e-06	0.00018283652025274932	2.879184421544778e-06	5.588347994489595e-05	6.0218411817913875e-05	6.090649549150839e-07	3.072066647291649e-06	3.203190499334596e-05	0.0006494114641100168	3.174583980580792e-05	7.46463229006622e-06	9.383565338794142e-05	1.6526082617929205e-06	7.455395916622365e-06	1.616158442629967e-05	3.4948901884490624e-05	2.557736479502637e-05	0.00027483596932142973	1.619778595340904e-05	0.0014112524222582579
ACTB	0.0007042090292088687	0.001700079534202814	0.0007205847068689764	0.0010726586915552616	0.0005272831185720861	0.0012648734264075756	0.0008050278411246836	0.0003052889078389853	0.00014521338744089007	0.00018959236331284046	0.0002529649354983121	0.0002984345192089677	0.00034769094781950116	7.820348400855437e-05	0.00043651912710629404	0.0026894372422248125	0.0008507529855705798	0.002395797520875931	0.004113894887268543	0.0006458180141635239	0.0012130099348723888	0.0007491844589821994	0.000935033371206373	0.0003529477398842573	0.0014700267929583788	0.0007056274334900081	0.0017316926969215274	0.0006232899031601846
ACTG2	0.0005839613731950521	8.38672713143751e-05	8.771996363066137e-06	9.003820196085144e-07	1.568381594552193e-05	1.4338124856294598e-06	0.0012753555784001946	5.3847230674364255e-08	2.850148121069651e-06	1.0983966376443277e-06	4.056984107592143e-05	2.242616938019637e-05	4.2340398067608476e-06	3.415439948639687e-07	1.0015767060167491e-07	1.888697261165362e-05	1.5586365407216363e-05	1.1968279068241827e-05	5.8536584219837096e-06	4.017976607428864e-06	2.474604627877852e-07	5.345126737665851e-06	2.6787833121488802e-05	2.394626244495157e-05	0.00010743099846877158	1.5932315363897942e-05	5.7189558901882265e-06	0.009121805429458618
ACTN1	0.0009444390889257193	3.853941598208621e-05	0.00018134563288185745	0.00023870181757956743	0.0005960668786428869	0.00034347022301517427	0.0005191825330257416	0.0004832980048377067	4.65323091702885e-06	0.0011623642640188336	0.00024028689949773252	8.481128315906972e-05	0.00019763938325922936	0.00038084384868852794	3.7522020193136996e-06	9.599088662071154e-05	0.001468934933654964	1.0256983841827605e-05	0.0003349243488628417	0.0006827234756201506	1.0618313353916164e-05	0.0002830442681442946	0.00011121235729660839	0.00015597925812471658	9.623379446566105e-05	0.00019588707073125988	6.441777804866433e-05	0.002245916286483407
ACTR3	0.0003071920946240425	0.0010618004016578197	0.00046535537694580853	0.0008342083310708404	0.000476659246487543	0.000665831845253706	0.000398415548261255	0.0002478263631928712	0.00021926549379713833	0.0001731798838591203	0.00023224324104376137	0.00020105332077946514	0.00013588249566964805	0.00014871825987938792	0.0008383999229408801	0.0014647135976701975	0.0003630661522038281	0.0014120711712166667	0.0012206494575366378	0.000501492468174547	0.0010271297069266438	0.000504137366078794	0.0004365500935819	0.0006131979753263295	0.0007790252566337585	0.0005290145636536181	0.0012458926066756248	0.0003880546137224883
ACVRL1	0.00024714713799767196	4.3419802864264057e-07	2.9960303436382674e-05	7.664226586712175e-07	0.001082594390027225	0.00011752723366953433	2.6206176698906347e-05	0.0016503349179401994	1.7613268710192642e-06	0.0004014949081465602	7.099639560692594e-07	9.177038009511307e-06	0.0008087571477517486	3.6118404977969476e-07	8.775034075370058e-06	5.423724473985203e-07	0.00016254889487754554	4.291917150567315e-07	4.767754580825567e-05	0.00018478400306776166	3.3300448194495402e-06	3.965243649872718e-06	8.714002319720748e-07	1.7317612446277053e-06	1.4374595593835693e-06	6.850685167592019e-05	3.29186036651663e-07	6.067545200494351e-06
ACYP1	0.00026657621492631733	0.00022464676294475794	0.0010026296367868781	0.00028227129951119423	5.181392771191895e-05	5.048586172051728e-05	2.8235819627298042e-05	9.026684710988775e-05	4.3228912545600906e-05	0.00013929110718891025	0.00019917404279112816	4.416445517563261e-05	0.0002340975624974817	0.0002309911942575127	0.0001022432916215621	0.000507394433952868	3.696403291542083e-05	0.0003627354162745178	4.3567670218180865e-05	8.363711094716564e-05	0.00015314332267735153	0.00016165361739695072	0.0005775241297669709	0.0005296634626574814	0.0009603039361536503	1.951347258000169e-05	0.0003334756474941969	0.00021220809139776975
ADAM12	7.448854012181982e-05	1.0008559911511838e-05	8.210151281673461e-05	1.4599624591937754e-05	0.0001475868048146367	8.336163773492444e-06	0.00016019627219066024	2.5196175101882545e-07	1.0861836017284077e-06	0.002050114795565605	7.988075481080159e-07	5.539173071156256e-05	0.0003874806279782206	1.1850941064039944e-06	0.0003732384357135743	4.491214713198133e-05	0.0014422526583075523	7.422138878609985e-06	4.0951661503640935e-05	0.0006390431663021445	3.0096666705503594e-06	9.121003131440375e-06	8.051494660321623e-06	0.0001399880275130272	7.703542905801442e-06	0.00013714008673559874	8.743528269405942e-06	1.5426307072630152e-05
ADAM15	0.0001034162996802479	0.00015810478362254798	7.861571793910116e-05	7.939932402223349e-05	0.0005225390777923167	0.0001551190798636526	0.0004432823625393212	0.0018776828655973077	5.70288066228386e-05	0.00012152833369327709	0.0004360460734460503	3.569643013179302e-05	8.952907955972478e-05	0.0006047851638868451	1.4658336112916004e-05	0.0001117574647651054	6.173409201437607e-05	7.777044083923101e-05	0.00032571243355050683	0.00010285113239660859	2.0365660020615906e-05	9.195846359943971e-05	0.00022139624343253672	0.0001856666203821078	0.0003499976301100105	0.00032016733894124627	6.26525143161416e-05	0.00046744386781938374
ADAM19	8.617748972028494e-05	9.189811862597708e-06	0.00012434615928214043	1.97942881641211e-05	0.0007044585654512048	1.2776296898664441e-05	1.8948949218611233e-05	1.7660302546573803e-05	0.00037739583058282733	0.0003277003124821931	5.552572019951185e-07	0.00021600970649160445	1.7972191926673986e-05	7.713578753509864e-08	8.314743809023639e-07	0.0002792305313050747	0.00013930127897765487	0.0005174036487005651	0.00035770985414274037	0.0001574164052726701	0.001034859917126596	7.492216809623642e-06	1.869240077212453e-05	0.0008929946343414485	0.00014070415636524558	0.00010077189654111862	0.00033202432678081095	4.944285137753468e-06
ADAM28	1.5265713670942205e-07	2.0395773390191607e-06	0.00022739090491086245	6.416259111574618e-06	1.2368226407488692e-06	0.00033946012263186276	1.2214331945870072e-05	8.876199899532367e-07	0.00028608652064576745	1.6839615000208141e-06	1.8122881328963558e-06	0.0001862240314949304	1.2573337926369277e-06	9.657659575168509e-06	5.144936221768148e-05	1.0926842151093297e-05	8.692182973391027e-07	7.546375127276406e-05	0.0004068821726832539	3.0677576432935894e-05	0.002862407825887203	2.371054733885103e-06	4.925783741782652e-06	4.617848026100546e-05	1.2259088180144317e-05	1.5106075807125308e-05	3.4119116207875777e-06	2.09072732104687e-06
ADAM33	8.696148870512843e-05	2.0488505469984375e-07	3.474235563771799e-05	9.188847798213828e-07	1.7586244211997837e-05	2.0614552909137274e-07	3.9736398321110755e-05	1.590819920238573e-07	8.001863989193225e-07	0.0014764406951144338	1.956357920107621e-07	1.0044307600765023e-05	0.0010118273785337806	4.810386045051018e-08	5.569862082666077e-07	3.7448879197654605e-07	4.490823994274251e-05	1.946493171089969e-07	5.9921247157035396e-05	1.593336673977319e-05	1.730302585656318e-07	4.331162131165911e-07	7.529164918196329e-07	3.0475268886220874e-06	6.946870598767418e-07	1.2542980584839825e-05	1.536101308374782e-07	3.299295030956273e-06
ADAM8	1.115512986871181e-06	0.0002681979676708579	0.0005462906556203961	0.000692289846483618	1.033446824294515e-05	0.0006080494495108724	7.754016405669972e-05	2.5036938495759387e-06	5.8237947087036446e-05	1.3995068002259359e-05	1.7906731955008581e-06	7.215034565888345e-05	3.498603973639547e-06	3.6721885408042e-05	1.295083075092407e-05	0.0003323661512695253	2.5927492970367894e-06	0.001051821280270815	0.0004379663150757551	0.00011716211156453937	0.0003856428083963692	7.62342824600637e-05	2.147917984984815e-05	0.001222921651788056	5.852807953488082e-05	4.195481233182363e-05	0.0006587512907572091	2.1772243599116337e-06
ADAMDEC1	7.050363137750537e-07	6.65021886447903e-08	1.289365354750771e-05	1.54096397864123e-07	5.242192401055945e-06	0.0006411119247786701	7.66200537327677e-06	8.654458838464052e-08	5.841694132868724e-07	5.921678166487254e-06	4.071798187510467e-08	3.1153533655015053e-06	8.07754804554861e-06	7.077064712035508e-09	2.3113680924780056e-07	6.128165637164784e-07	2.2577846721105743e-06	2.21862393345873e-07	1.870528990366438e-06	2.451651198498439e-05	3.057620779145509e-05	9.120508082105516e-08	1.119000557991967e-06	2.6688266530072724e-07	2.453404022162431e-06	4.28355997428298e-06	1.771717990095567e-07	3.1036961445352063e-06
ADAMTS1	0.0006012857193127275	2.2346836203723797e-07	1.706247348920442e-05	4.186822025076253e-06	0.0005516522796824574	4.21035309727813e-07	7.4642930485424586e-06	0.0008013244951143861	3.936518169211922e-07	5.918142414884642e-05	2.7339572739037976e-07	4.328696377342567e-06	0.00039147771894931793	9.783401765162125e-06	3.346083303767955e-07	3.5547313359529653e-07	3.964200914197136e-06	1.331807766291604e-06	9.053200074049528e-07	9.40030349738663e-06	3.285223044713348e-07	2.443127868900774e-06	2.7292270488032955e-07	0.00014617636043112725	6.155981395750132e-07	1.9465731384116225e-05	3.647843698217912e-07	5.578346463153139e-05
ADAMTS10	0.0004378822341095656	2.807028249662835e-05	0.00018985732458531857	0.0003702254907693714	0.001395933679305017	1.4988312614150345e-05	8.914568752516061e-05	0.00013606711581815034	3.4472211609681835e-06	0.0007743459427729249	2.0611314539564773e-05	2.5618248400860466e-05	0.00010562700481386855	1.9033854187000543e-05	7.198465027613565e-05	3.140984699712135e-05	0.00014242631732486188	5.020484240958467e-05	0.00011071185144828632	7.449756958521903e-05	1.2547691312647657e-06	1.6192992916330695e-05	1.2353318197710905e-05	0.0005052982014603913	2.344194581382908e-05	0.00013712896907236427	1.4556496353179682e-05	8.588969649281353e-05
ADAMTS12	0.0003878193092532456	2.3336575395660475e-05	2.855260026990436e-05	7.298302193703421e-07	8.511289343005046e-05	1.3215355920692673e-07	2.639423473738134e-05	2.914158301337011e-07	5.153930260348716e-07	0.0022565682884305716	1.1803539337051916e-06	1.3168380974093452e-05	0.00034695398062467575	3.0566859550162917e-06	5.72720637137536e-07	8.651496727907215e-07	0.00094599713338539	3.830228934020852e-07	2.306976057298016e-06	0.0007975326152518392	1.530226967361159e-07	4.210894530842779e-06	1.6338924524461618e-06	3.984668637713185e-06	1.9452584183454746e-06	2.4429991754004732e-05	4.6454800894935033e-07	5.692401373380562e-06
ADAMTS2	0.0002305681846337393	2.896435717048007e-06	4.585906572174281e-05	1.1540521427377826e-06	5.2601539209717885e-05	3.068913656534278e-06	2.2348202037392184e-05	1.293530544899113e-07	8.450003861071309e-07	0.0018686337862163782	5.274484465189744e-06	1.3936615687271114e-05	0.00010744876635726541	6.349448256059986e-08	5.919015961808327e-07	1.4340961342895753e-06	0.0016104262322187424	1.5209595858323155e-06	1.4546357306244317e-05	0.00029170449124649167	9.187674550048541e-07	3.5648761809170537e-07	4.601633918355219e-06	1.5705086298112292e-06	6.3163329286908265e-06	2.617822065076325e-05	1.1855998991450178e-06	0.00010674305667635053
ADAMTS4	0.000850474345497787	1.3367412066145334e-05	3.46522283507511e-05	1.3051640053163283e-05	0.0033440229017287493	3.233465122320922e-06	0.0010655950754880905	0.00025390571681782603	2.2199244540388463e-06	0.00036167583311907947	3.5891357583750505e-06	2.0507419321802445e-05	1.5689858628320508e-05	7.126222499209689e-06	2.681140642835089e-07	2.9293714760569856e-06	0.00034349458292126656	4.132070898776874e-06	3.045133553314372e-06	0.00038397967000491917	5.0996977734030224e-06	1.6711385342205176e-06	0.00011660858581308275	4.272916339687072e-05	3.3701571737765335e-06	5.553232767852023e-05	3.5346608910913346e-06	9.21312312129885e-06
ADAMTS9	0.0004075437318533659	7.528034018378094e-08	1.626130506338086e-05	3.958129752845707e-07	0.00035449888673610985	9.743154549823885e-08	2.833960206771735e-05	0.0009881934383884072	2.497120874522807e-07	5.9460217016749084e-05	3.1897803864922025e-07	5.501433406607248e-06	2.9189957786002196e-05	1.3242051863926463e-06	5.287935209707939e-07	1.3084417105346802e-07	1.833226087910589e-05	8.171764420694672e-08	4.184646797966707e-07	1.1441021342761815e-05	4.0323104144590616e-07	8.424210591329029e-07	1.631771624488465e-06	5.919476961935288e-07	2.018538225456723e-06	2.4607548766653053e-05	8.309709897957873e-08	2.075914562738035e-05
ADAMTS9-AS2	0.0009290474699810147	6.50663878332125e-08	1.690436874923762e-05	5.363921786738501e-07	2.6492738470551558e-05	1.0110810677588233e-07	9.317028343502898e-06	0.0002090557391056791	2.452337639624602e-07	0.00033677922328934073	1.3727235170790664e-07	1.8826407540473156e-05	0.0010179621167480946	3.503172081309458e-07	2.1611333522741916e-07	1.360955934615049e-07	6.271487109188456e-06	7.077538555222418e-08	7.272645916600595e-07	1.284833524550777e-05	2.3544816940557212e-07	2.097779770338093e-06	2.1468395061674528e-07	1.1886775155289797e-06	2.6832196908799233e-07	1.2459007848519832e-05	8.370845705485408e-08	0.00017707317601889372
ADAMTSL1	9.160247827821877e-06	1.4007132165261282e-07	2.130474240402691e-05	2.37347293818857e-07	0.0003308556042611599	6.816846820356659e-08	1.0239738912787288e-05	0.000988056999631226	3.6350317600408744e-07	0.0006830702186562121	1.4612878374009597e-07	7.116337201296119e-06	0.00014044086856301874	2.0063153272076306e-07	3.036264217826101e-07	3.0998140232441074e-07	0.0001587204315001145	1.091109069761842e-07	6.965294119254395e-07	1.1500133041408844e-05	1.7379990424615244e-07	3.4389881875540596e-06	3.209563885775424e-07	7.632871756868553e-07	6.145113502498134e-07	1.3153792679077014e-05	1.0263741501148615e-07	2.4300218228745507e-06
ADAP2	0.0008049614261835814	2.404780752840452e-05	2.2383292161975987e-05	6.916462552908342e-06	9.979529522752273e-07	0.002209313213825226	2.2583171812584624e-05	2.1014775484218262e-06	2.256666630273685e-05	5.310167125571752e-06	1.107650859921705e-06	0.0001139434680226259	1.1246740996284643e-06	3.3020162391039776e-06	1.0120545539393788e-06	1.6806481653475203e-05	2.6269410682289163e-06	2.928774165411596e-06	5.948740727035329e-05	0.00028328635380603373	0.00010096262121805921	2.889076858991757e-05	5.067015536042163e-06	1.2214849220981705e-06	7.459215794369811e-06	4.0887938666855916e-05	1.999674623220926e-06	5.865970820195798e-07
ADCY3	0.0010190601460635662	3.225381806259975e-05	5.413546386989765e-05	3.518371158861555e-05	0.00027547916397452354	0.00013675836089532822	0.0004884537192992866	1.234347655554302e-05	1.3043275430391077e-05	0.0003746321308426559	2.728026629483793e-05	7.365149213001132e-05	0.0006587303359992802	3.700157321873121e-06	0.0002496500383131206	4.577350409817882e-05	7.033516158116981e-05	0.0003770424809772521	0.00013171214959584177	6.318837404251099e-05	0.00016766130283940583	2.169013168895617e-05	6.548460078192875e-05	0.0003183554217685014	0.00024953135289251804	6.126626976765692e-05	3.7340359995141625e-05	8.932098717195913e-05
ADCY4	0.00028616207418963313	1.1042424148399732e-06	3.155223748763092e-05	6.252959428820759e-05	0.0008164298487827182	1.4885251403029542e-05	2.1244919480523095e-05	0.002007401082664728	4.227144017932005e-06	7.130482572392793e-06	5.534955107577844e-07	2.1950972950435244e-05	3.793583164224401e-05	0.00014233584806788713	4.978914603270823e-06	4.6990694499982055e-06	1.2378437759252847e-06	5.9469707593962085e-06	1.685959068709053e-05	0.00011214905680390075	8.948492904892191e-06	4.325607369537465e-05	3.826827423836221e-07	2.8872179882455384e-06	1.3554586985264905e-05	0.00012774580682162195	3.5093628412141697e-06	1.5603542351527722e-06
ADCY7	9.853374649537727e-07	3.311033651698381e-05	0.0002094690134981647	0.00023748874082230031	0.00012763519771397114	0.00048390013398602605	0.00044223651639185846	3.36940388478979e-07	0.00011587568587856367	0.00014384316455107182	8.971720717454446e-07	6.447794294217601e-05	5.437347226688871e-06	7.187690584942175e-07	0.0004160110838711262	0.00025226303841918707	0.0002615789999254048	0.0006973149720579386	0.00039946832112036645	3.690181620186195e-05	0.00033661958877928555	1.1587522749323398e-05	4.1553495975676924e-05	0.0025622996035963297	0.00011248069495195523	0.00016210335888899863	0.0005261226324364543	4.53067241323879e-06
ADCYAP1	4.477485404663639e-08	1.8478706564906133e-08	5.759479336120421e-06	5.192180907442889e-08	1.2578423991271848e-07	2.033167056936236e-08	2.6153645649173995e-06	2.2929423693085482e-08	1.096691306656794e-07	4.1515676230119425e-08	1.638866642394987e-08	1.463783974031685e-06	6.592298262830809e-08	3.1550746459885204e-09	5.518488777056518e-08	3.881023147300766e-08	2.4594971392843945e-08	1.8852242433808897e-08	1.5029087307993905e-07	2.732945176830981e-06	4.2917950082710377e-08	1.2954057382330575e-08	5.587267182249889e-08	1.2410866645495844e-07	8.042517407602645e-08	2.3787945337971905e-06	1.9391737993146307e-08	1.0041324571830046e-07
ADGRA2	0.001174134318716824	3.400872969905322e-07	9.733039769344032e-05	2.0029885945405113e-06	0.0003784031141549349	7.441578304678842e-07	2.3957836674526334e-05	0.00028025521896779537	2.4591345209046267e-06	0.0015835848171263933	1.6745274251661613e-06	2.1410405679489486e-05	0.0014040233800187707	2.0304294423567626e-07	2.3098377823771443e-06	3.98460997530492e-07	0.00022376413107849658	3.7690844578719407e-07	4.029102456115652e-06	0.00015717586211394519	3.820743756932643e-07	7.970973456394859e-06	7.311685976674198e-07	4.474004526855424e-06	8.566590850023204e-07	0.00010297955304849893	2.0214652352024132e-07	5.509584752871888e-06
