Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29
NDUFB7	0.0005183551693335176	0.0014322029892355204	0.0003379904665052891	0.0006619101040996611	0.00040537002496421337	6.437378760892898e-05	0.000654107891023159	0.000892521464265883	0.0007382450276054442	0.0011542715365067124	0.00038917327765375376	0.00030226592207327485	0.0003639794886112213	0.001690256642177701	0.0024724160321056843	0.0005433317855931818	0.001043204334564507	0.0006040916196070611	0.0006272091995924711	0.0006411286885850132	0.0005322537617757916	0.0004625211877282709	0.0004434350994415581	0.0010518926428630948	0.0010635126382112503	0.0003717071085702628	0.0007776571437716484	0.0010728695197030902	0.00034198316279798746
NDUFB9	0.0002724661026149988	0.001200490747578442	0.00020890068844892085	0.0005470226751640439	0.0001515007606940344	4.4404809159459546e-05	0.00036704199737869203	0.000592088676057756	0.0005231471732258797	0.0009176880121231079	0.000417203176766634	0.00030093040550127625	0.0002082524006254971	0.0024998802691698074	0.0027343370020389557	0.0005764613160863519	0.001235427800565958	0.00034893842530436814	0.000724253011867404	0.0004353019467089325	0.0003499730082694441	0.00037355118547566235	0.000716524722520262	0.0006824341253377497	0.00040015552076511085	0.000371736561646685	0.0007698212284594774	0.0014633956598117948	0.00032526327413506806
NDUFC1	0.0002601159503683448	0.0015193622093647718	0.00030919001437723637	0.0006778814131394029	0.0004224073200020939	6.115715950727463e-05	0.0003361102135386318	0.0010139918886125088	0.0016738692065700889	0.0009201850625686347	0.00032838928746059537	0.0002652133989613503	0.00021867283794563264	0.000726000580471009	0.0010419678874313831	0.0008354690507985651	0.0007335407426580787	0.0005754358717240393	0.0004722205048892647	0.0005244136555120349	0.00041353394044563174	0.0005229001981206238	0.000505391857586801	0.00044273529783822596	0.0006988935638219118	0.00037344955489970744	0.0007848508539609611	0.001777755911462009	0.00046594522427767515
NDUFS8	0.0006393432850018144	0.0011230524396523833	0.00018583204655442387	0.0003418479464016855	0.0002298648323630914	9.174052684102207e-05	0.00028481523622758687	0.0006464745965786278	0.0006612242432311177	0.0005666365614160895	0.00019777094712480903	0.00038075007614679635	0.0006230666185729206	0.0018150978721678257	0.0028263290878385305	0.000629811838734895	0.001291716587729752	0.00034248383599333465	0.0004468412371352315	0.0005691351252608001	0.00035475639742799103	0.00025175671908073127	0.00036091331276111305	0.0007099518552422523	0.0007660012925043702	0.00035993545316159725	0.0006058232393115759	0.0009376000962220132	0.00033507394255138934
NDUFV2	0.0003282977268099785	0.0013771663652732968	0.00016332234372384846	0.0003999428590759635	0.0001796298020053655	0.0001882741489680484	0.00041921043884940445	0.0015186858363449574	0.0008427071152254939	0.0005819190992042422	0.0005146496696397662	0.0005734502919949591	0.000633656105492264	0.0005008899024687707	0.0014750816626474261	0.0013675690861418843	0.0008746790699660778	0.00035234217648394406	0.000761059985961765	0.000575148151256144	0.0004857434250880033	0.0003247805288992822	0.0007737689884379506	0.000653983443044126	0.0011424639960750937	0.00028926797676831484	0.0008123174775391817	0.00127367302775383	0.0003976848383899778
NDUFV3	0.00019120029173791409	0.00045391713501885533	0.00016095944738481194	0.00027168303495272994	0.0002243209455627948	0.0002517392858862877	0.00025532455765642226	0.000384595594368875	0.0002661999315023422	0.00035169345210306346	0.0001984600821742788	0.00034707397571764886	0.0001676605606917292	0.0007183587295003235	0.0007801871979609132	0.0004389471432659775	0.0004456392489373684	0.0002963318256661296	0.0004644129949156195	0.00043491137330420315	0.0004527241981122643	0.00021329482842702419	0.000300765095744282	0.0002628063375595957	0.0006335400394164026	0.00015103034093044698	0.0003146824601572007	0.0012106971116736531	0.00019238804816268384
NEAT1	6.455838592955843e-05	2.0399082131916657e-05	0.00039292118162848055	0.00016211367619689554	0.0005678340676240623	0.003984353039413691	0.00016297868569381535	0.00020133300859015435	3.771963019971736e-05	3.61466190952342e-05	8.831410377752036e-05	0.0002931395429186523	0.00011553687363630161	0.0007920757052488625	2.5254537831642665e-05	0.0003347302845213562	2.8230177122168243e-05	0.0001343634503427893	0.00029319609166122973	0.0001513235765742138	0.0005434705526567996	0.00018280681979376823	0.00018179600010626018	0.00017206223856192082	0.00023043360852170736	0.0008336181635968387	0.00011956634989473969	0.00031236099312081933	0.00039044098230078816
NEDD4L	5.213826170802349e-06	1.922910269058775e-05	0.00021331734023988247	4.784370503330138e-06	6.707957072649151e-05	1.6440044419141486e-05	7.481437478418229e-07	4.384359044706798e-07	1.1910040029761149e-06	1.1730076948879287e-05	7.076109613990411e-05	1.0441751783218933e-06	1.145539317803923e-05	6.243610550882295e-05	1.8966602510772645e-06	2.4013152142288163e-05	4.6341530833160505e-05	1.0563730938883964e-05	1.37726055982057e-05	5.820090791530674e-06	0.00013684877194464207	2.2758547856938094e-05	3.920259769074619e-05	4.80718426842941e-06	8.544985757907853e-05	2.766957550193183e-05	3.8745388337702025e-06	0.001615712302736938	1.0523179298616014e-05
NEGR1	0.00016417035658378154	2.7720102480088826e-06	2.0656339927427325e-07	0.0005804839893244207	0.0008786050602793694	0.0005136816180311143	4.1702609451022e-05	1.1530499932632665e-06	4.550459925667383e-05	3.739988460438326e-05	8.541149327356834e-06	5.540398706216365e-05	8.828801946947351e-05	2.5105191525653936e-05	4.112434180569835e-05	2.457565869917744e-06	3.6177877973386785e-06	0.0015876032412052155	3.0589858397434e-06	1.4373035810422152e-05	1.5804455415491248e-06	3.5055469993494626e-07	4.6726532332286297e-07	1.1980872614003601e-06	2.4387541998294182e-05	1.140231915996992e-06	1.7567519989825087e-06	3.92738074879162e-05	7.240579407152836e-07
NEIL3	5.324370249581989e-06	5.7441795320301026e-08	8.879430879460415e-08	3.0313202614706825e-07	5.783816448001744e-08	1.250848384870551e-07	5.4418688222312994e-08	8.410987106799439e-07	4.5963986394781386e-07	1.766509143408257e-07	1.8617970454215538e-07	7.735051781310176e-07	2.0589996552189405e-07	2.1101330105466332e-07	2.2916781006188103e-07	9.675453839008696e-06	0.00120308727491647	1.4082819177474448e-07	3.8574819427594775e-07	2.078534407701227e-06	3.2871361099751084e-07	1.1357403195688676e-07	1.301804530839945e-07	7.815216918061196e-07	5.305285412759986e-06	2.1320811356417835e-06	7.248539191095915e-07	5.0416510966044825e-09	8.196301592988675e-08
NEK2	4.496107521845261e-06	1.9025931408123142e-07	3.469877896122853e-08	2.6870085889640904e-07	4.1361865044109436e-08	1.0968408759026715e-07	5.468779207262742e-08	3.115149240784376e-07	3.402228401228058e-07	3.743657259747124e-07	5.886780840569372e-08	7.187052233348368e-07	1.6122636736781715e-07	1.872932671176386e-07	1.7884450187466427e-07	2.7849915795741254e-07	0.002628092421218753	9.814807100383405e-08	1.6474723452120088e-07	1.7988194258578005e-06	3.382845363830711e-07	5.525228630176571e-08	7.657938994043434e-08	1.683325052681539e-07	1.7217722358964238e-07	1.9077461388405936e-07	4.4314245428722643e-07	7.801332024826024e-09	6.77226239531592e-08
NEK6	9.28416193346493e-05	0.00012632783909793943	7.631202606717125e-05	0.00019819135195575655	0.00040895913843996823	1.8347878722124733e-05	4.224952863296494e-05	5.190296360524371e-05	0.00019630185852292925	8.954355143941939e-05	0.0007141859969124198	5.6785265769576654e-05	0.000666142615955323	0.0005111235659569502	0.00012755744683090597	2.791570295812562e-05	0.00014470161113422364	0.0004303999594412744	5.698763197869994e-05	0.00013467587996274233	0.0007841456681489944	7.106178236426786e-05	3.664703399408609e-05	0.00011783807713072747	0.0001597900700289756	4.900178828393109e-05	0.00013751978985965252	9.537649020785466e-05	0.0005618776194751263
NES	2.9626748073496856e-05	2.0060085716977483e-06	0.002045366680249572	0.000685743463691324	8.148286724463105e-05	2.6444591640029103e-05	0.0009986074874177575	4.4845933189208154e-07	0.0006611979333683848	0.0009545718785375357	2.5712333240335283e-07	1.0068363735626917e-05	8.138148587022442e-06	0.0006194692105054855	0.00032860293867997825	1.8564946913102176e-06	5.6390217650914565e-05	0.00020062540716025978	1.084014570551517e-06	5.3555126214632764e-05	5.230660008237464e-06	0.0003587187093216926	1.7736996369421831e-06	1.9306364720250713e-06	2.2616470232605934e-05	1.979304670385318e-06	3.8420137116190745e-07	7.879797522036824e-06	3.5941584428655915e-06
NET1	0.00013268330076243728	2.205199962190818e-05	4.980905578122474e-05	4.9177509936271235e-05	0.00032139784889295697	1.8058948626276106e-05	0.0007447625393979251	1.2201990102767013e-05	0.0002773147134575993	0.002396132331341505	4.0581042412668467e-05	1.9950241039623506e-05	0.0006856858381070197	0.00031024444615468383	0.0002476419322192669	1.8220795027446002e-05	0.00021612750424537808	0.00019516408792696893	9.729587873152923e-06	0.00019677846285048872	1.1475447536213323e-05	0.0005030866013839841	4.260893911123276e-05	1.1028979315597098e-05	0.0001473413285566494	4.744847956317244e-06	5.0769954214047175e-06	0.00011312475544400513	2.5951456336770207e-05
NEURL1B	4.04173661081586e-05	5.081058134237537e-07	0.0003156308666802943	0.00014203025784809142	2.036188743659295e-05	3.939405723940581e-05	0.0025299519766122103	5.194316941015131e-07	1.221054026245838e-05	0.00012986460933461785	3.575992195692379e-07	0.00025881838519126177	1.125736889662221e-05	1.50132718772511e-05	7.143466064007953e-06	2.387237145740073e-06	0.0008529962506145239	1.206641081807902e-05	2.2868814539833693e-06	1.0499049494683277e-05	2.875297468563076e-06	0.0008166094776242971	3.495619580462517e-07	5.1092922603857e-07	1.3949000958746183e-06	2.3594520826009102e-06	9.180979532175115e-07	2.9727565561188385e-05	4.688449735112954e-07
NEXN	0.0001229193585459143	3.983220722147962e-06	2.2317502157420677e-07	1.899632661661599e-05	0.0010246591409668326	1.0288518751622178e-05	0.00043355225352570415	2.508944453438744e-05	6.285106337600155e-06	0.0013563547981902957	0.00010429873509565368	5.111233349452959e-06	5.6262929319927935e-06	1.5990781321306713e-05	3.295230726507725e-06	1.0916287465079222e-05	4.236862878315151e-06	0.0003663165553007275	1.0749268767540343e-05	4.172165063209832e-05	0.00011070354958064854	2.0236052478139754e-06	9.155240149993915e-06	1.00817442216794e-05	6.2691542552784085e-06	0.0001950650621438399	5.889887688681483e-05	6.6395905378158204e-06	9.718655746837612e-06
NFAM1	5.701551344827749e-06	3.161890660408062e-08	3.829725159221198e-08	6.621779903071001e-05	2.4846033852554683e-07	1.6776640165971912e-07	4.1188934119418263e-05	4.9358312992353603e-08	5.139689847055706e-07	6.876474344608141e-06	4.4893542394675023e-07	1.5278200180546264e-06	2.5800145522225648e-05	3.93923073715996e-06	6.529091365337081e-07	7.651659217344786e-08	7.789836331539846e-07	1.4299947906692978e-05	1.2153638806466915e-07	3.309157364128623e-06	0.0012098447186872363	8.737870871300402e-08	1.1184425829924294e-07	1.2777509539318999e-07	2.9372793619586446e-07	2.949024633380759e-07	2.3899906409496907e-07	5.646926926061724e-09	6.831358234649088e-08
NFASC	3.0201354093151167e-05	1.466317343101764e-07	1.5396386743304902e-06	6.6116572270402685e-06	7.767980605422053e-06	1.588765371707268e-05	0.001512819668278098	1.7570852151038707e-07	1.3169171779736644e-06	0.0007051844149827957	3.1690610740042757e-06	5.06820924783824e-06	7.488189908144705e-07	0.0015634167939424515	3.864909740514122e-05	1.2541795513243414e-07	1.1723216630343813e-05	2.11485053114302e-06	3.324895203604683e-07	3.488714582999819e-06	4.124673864680517e-07	1.4780939636693802e-06	1.4906973433426174e-07	5.916376153436431e-07	2.207401166742784e-06	1.1128929600090487e-06	1.9946256202274526e-07	0.0001488838897785172	3.416942035983084e-07
NFATC3	0.00019408216758165509	0.00021846457093488425	0.00014880264643579721	0.00031354345264844596	0.00011998184345429763	0.0005649835802614689	9.165878145722672e-05	0.0007622240227647126	0.0001320507435593754	6.566011143149808e-05	0.0004124099505133927	5.503857755684294e-05	0.00011776544852182269	6.091849718359299e-05	4.7537603677483276e-05	0.0006560066249221563	9.84472717391327e-05	0.00013210986799094826	0.0007887507672421634	4.949138383381069e-05	0.00010696165554691106	0.000270035641733557	0.0007726315525360405	0.001184547203592956	0.0002047133893938735	0.001938994275406003	0.000983363133855164	6.809062324464321e-05	0.00030232759309001267
NFATC4	5.557285112445243e-05	1.3222938832768705e-06	2.0410858269315213e-05	0.0012937705032527447	0.0009765432914718986	0.001561925746500492	0.0009749679011292756	5.360866452974733e-07	3.256314812460914e-05	8.546293247491121e-05	8.048335075727664e-06	2.421650060568936e-05	1.847608928073896e-06	0.00018559343880042434	1.3689483239431866e-05	6.408760668819014e-07	9.847552064456977e-06	0.0006694981129840016	8.57240365803591e-07	0.0001493705640314147	1.7924782014233642e-07	1.4286579244071618e-06	3.737636404821387e-07	4.428152351465542e-07	4.076856384926941e-06	6.8420349634834565e-06	5.141539531905437e-07	0.00011922715930268168	1.4066304174775723e-06
NFE2	4.125649411435006e-06	9.630432451501747e-09	3.4515799995915586e-08	2.679821591300424e-07	1.876112420973186e-08	1.0376292891578487e-07	5.022661753173452e-08	3.6262722602486974e-08	3.5435550671536475e-07	1.1344314998495975e-07	1.091794317176209e-07	5.902581960981479e-07	0.000995740294456482	1.5369907657714066e-07	2.2861129764351062e-05	4.4241623697871546e-08	8.292538495879853e-07	5.5647102925604486e-08	7.52076303456306e-08	1.8925201175079565e-06	0.0003035458503291011	5.5172712620787934e-08	2.6242613415661253e-08	7.231741960822546e-08	4.462036429231375e-07	1.7770216231838276e-07	8.326870215569215e-08	2.756039840789981e-09	0.002062900923192501
NFE2L3	7.356022979365662e-05	7.206381269497797e-05	0.0001331920939264819	4.675667241826886e-06	0.00010227969323750585	4.7214471123879775e-06	4.645267381420126e-06	0.0004180228861514479	1.2650440112338401e-05	2.7655207759380573e-06	2.9044625989627093e-05	3.8029880670364946e-05	7.918289338704199e-05	1.4926473340892699e-05	6.3158881857816596e-06	0.00023673081886954606	5.351656363927759e-05	6.193918670760468e-05	0.0005236914148554206	0.00012179553596070036	0.00014325878873933107	8.206095662899315e-05	0.0001223663130076602	7.798221486154944e-05	0.00023455363407265395	0.00016405094356741756	0.00017462151299696416	2.410414890618995e-05	0.0006606941460631788
NFIA	0.0001217609315062873	5.285654333420098e-05	0.0006392188952304423	0.0026607809122651815	8.667966903885826e-05	0.001001830562017858	0.000463667354779318	7.745718903606758e-06	0.00026065041311085224	0.0007099765352904797	1.5867695765336975e-05	0.0001657348038861528	3.9724076486891136e-05	5.7719000324141234e-05	6.001296696922509e-06	8.60356813063845e-05	2.519621921237558e-05	0.001281426171772182	0.00010158719669561833	3.761954212677665e-05	6.970142567297444e-05	0.0009824809385463595	0.00010118882346432656	5.662361581926234e-05	9.160106856143102e-06	6.875109829707071e-05	2.61863515333971e-05	0.0002487064921297133	0.0003296171489637345
NFIB	5.278974276734516e-05	2.779338956315769e-06	0.001290852902457118	0.00032423861557617784	0.00018256725161336362	6.0702484915964305e-05	0.0004473010776564479	4.875249942415394e-06	0.00033769014407880604	0.0013648855965584517	1.5077030184329487e-05	3.250076042604633e-05	1.0048084732261486e-05	0.0003877855197060853	1.9617924408521503e-05	3.613700982896262e-06	2.1835396182723343e-05	0.0007970505394041538	6.238837613636861e-06	4.050453208037652e-05	7.697105502302293e-06	0.001489725662395358	3.1016516004456207e-06	4.080408871232066e-06	4.1007028812600765e-06	1.4154053133097477e-05	3.1015135846246267e-06	0.00011172584345331416	4.4783446355722845e-06
NFIC	0.0003279096563346684	0.00026471828459762037	0.0004251094942446798	0.0017151173669844866	0.0010533304885029793	0.000481414987007156	0.0004158694064244628	0.00014395637845154852	0.0010290155187249184	0.000725683057680726	7.353235560003668e-05	0.0002340701612411067	0.0001450644340366125	0.0004554743645712733	0.00026322712074033916	0.0003529530658852309	0.0003201698127668351	0.0014528356259688735	0.000433728942880407	0.00013341294834390283	0.0003675977932289243	0.0007529185968451202	0.0002448841405566782	0.00016404785856138915	4.4448555854614824e-05	0.00028970945277251303	0.00015250177239067852	0.0012789390748366714	0.0001647146709728986
NFIX	0.00010611840116325766	3.296066643088125e-05	2.2016216462361626e-05	0.0007530332659371197	0.0006138364551588893	0.000472399580758065	0.0002353061718167737	4.250696747476468e-06	0.00011467726289993152	0.0008308844990096986	3.9254449802683666e-05	0.0001750451046973467	4.29026986239478e-05	0.0018335665808990598	0.0005310074193403125	5.961204806226306e-06	0.0003883113677147776	0.001503870589658618	6.580373883480206e-05	3.0243336368585005e-05	2.158831193810329e-05	7.365748751908541e-05	2.316016616532579e-05	7.852938324504066e-06	4.692909897130448e-06	1.6059068002505228e-05	6.744590336893452e-06	0.0012576923472806811	5.638688162434846e-05
