Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16
SHROOM3	1.6208708757403656e-06	0.003251606598496437	4.2520483134467213e-07	1.0790415672090603e-06	1.0028135193351773e-06	8.91145219839018e-08	2.6579709810903296e-07	0.0006364058936014771	6.99940665072063e-06	4.8515194066567346e-05	2.0694723446013086e-07	3.375513642822625e-06	8.887190006134915e-07	9.748686125021777e-07	1.9715063899639063e-05	1.3276841173137655e-06
SHROOM4	5.0106432354368735e-06	1.4043367627891712e-05	2.5342587832710706e-05	1.2375727465041564e-07	1.459107124901493e-06	0.0017275991849601269	1.9461745068838354e-06	3.930003003915772e-06	0.0003764101129490882	1.414711368852295e-05	2.282694822497433e-06	4.539420478977263e-05	0.0008013935876078904	1.1491221840742583e-07	0.00010509089770494029	3.2322275274054846e-06
SHTN1	6.797367677791044e-05	0.0014097962994128466	2.1550809833570383e-05	1.520788464404177e-05	5.281031008053105e-06	1.8239665223518386e-05	1.7133774235844612e-05	0.0003895902191288769	2.563496855145786e-05	4.645257649826817e-05	6.609292086068308e-06	1.9209468518965878e-05	1.26874774650787e-05	3.595028147174162e-06	0.00014789265696890652	0.0006949481321498752
SIDT1	2.5815143089857884e-05	0.0010384669294580817	1.3757972965322551e-06	0.0003987508243881166	8.796271868050098e-05	7.624742920597782e-06	0.0006835384410806	2.1575771825155243e-05	2.0112570382480044e-06	7.623955025337636e-05	1.4526292034133803e-05	2.620886107251863e-06	3.870507953251945e-06	0.000406680628657341	3.5491510175234e-07	8.206446182157379e-06
SIGIRR	0.00011884012201335281	0.0012546328362077475	0.00027185375802218914	0.0015429642517119646	0.0001851328561315313	0.0003934905107598752	0.00037163912202231586	0.00022523364168591797	0.00010955383913824335	0.00021396939700935036	0.0002916347875725478	0.0002005545684369281	0.0005611606757156551	0.000899396080058068	0.0001662929862504825	0.00014716055011376739
SIGLEC1	2.9968776971145417e-07	6.388016515757045e-08	2.0931125277456886e-07	1.5100721384442295e-07	3.618418986661709e-07	2.163950370004386e-07	2.684356331883464e-06	2.911121299575825e-08	2.689353379992099e-07	9.806118214328308e-06	2.2038162228454894e-07	3.2047074682850507e-07	5.071610189588682e-07	1.438153560684441e-07	1.0966461161387997e-07	0.001288835541345179
SIGLEC10	1.16600733690575e-06	6.184416179166874e-08	2.3647449154395872e-07	4.889270144303737e-07	8.163148663697939e-07	2.7721549145098834e-07	0.0008740165503695607	1.2809653071599314e-07	6.414464337467507e-07	2.0467905414989218e-05	0.0005842979298904538	2.715015625653905e-07	2.687828782654833e-06	4.521385790212662e-07	7.52641398094056e-08	0.0007654431974515319
SIGLEC6	8.84121220678935e-08	1.363366219919726e-08	1.4893039690377918e-07	8.544090945861171e-08	2.998003083121148e-06	7.26883797597111e-08	0.00020854869217146188	7.4177415321230455e-09	2.964140435324225e-07	6.40430243947776e-06	0.004429876338690519	1.086356533619437e-07	2.2015036904576846e-07	5.594040075607154e-08	5.1860023830840873e-08	9.552690244163387e-06
SIGLEC8	2.4854824687281507e-07	3.1362343833052364e-08	1.854123468092439e-07	7.372982508968562e-07	2.1587868559436174e-07	1.4385345536993555e-07	1.7738612712037138e-07	6.570253674453852e-09	3.246552182645246e-07	6.477805982285645e-06	0.001938752131536603	3.156772834245203e-07	1.6326200125149626e-07	1.0260332317102439e-07	1.644165195102687e-07	0.0002135515824193135
SIGLEC9	8.342759088009188e-07	3.258398351135838e-08	1.3296141787577653e-06	6.1754180933348835e-06	7.295393515960313e-06	4.4360322704051214e-07	3.872091838275082e-06	1.4538926507157157e-08	4.2544763800833607e-07	1.127012183133047e-05	5.394726940721739e-06	3.5883581972484535e-07	4.068229770837206e-07	3.2308444133377634e-06	1.6644257527786976e-07	0.0015484575415030122
SIL1	7.229591574287042e-05	0.0004394335555844009	0.00043872016249224544	0.00014326941163744777	0.0015288949944078922	0.00021056376863270998	6.160920747788623e-05	0.0005957644898444414	0.00017833401216194034	0.0010773108806461096	0.0003597876930143684	0.00020082436094526201	0.00020352454157546163	0.00022494702716358006	0.000331362709403038	0.00039773614844307303
SIRPA	2.36588493862655e-05	1.1552666592251626e-06	0.00020134123042225838	1.8708382185650407e-06	1.8586579244583845e-05	0.00021053000818938017	3.9196620491566136e-05	3.089713572990149e-05	0.0002524595183786005	2.6718760636867955e-05	0.0001381633192067966	3.605151505325921e-06	0.0004501357616391033	1.2631365962079144e-06	0.00020297120499890298	0.0014093528734520078
SIVA1	0.0019673118367791176	0.00021322473185136914	0.0008318834588862956	0.0009416224202141166	0.0005224478081800044	0.00029904910479672253	0.0005534813390113413	0.00098505022469908	0.0008408222929574549	0.00044013684964738786	0.00041762381442822516	0.0005432935431599617	0.000420103722717613	0.000926195178180933	0.0004275802930351347	0.000449747167294845
SKA1	0.0021521442104130983	1.5826225663317928e-08	3.357513378432486e-07	2.8442714850029915e-08	1.1040768185921479e-05	1.410049748074016e-07	8.560053856854211e-07	1.98897879499782e-07	7.575403060400276e-07	5.9320586842659395e-06	1.0243776671359228e-07	4.2266705690963136e-07	7.917071343399584e-06	3.9161844256341283e-07	1.0009986084469347e-07	2.9671311949641677e-06
SKA2	0.0018081616144627333	0.0001193709613289684	0.0001508487475803122	0.00036624856875278056	0.00025485886726528406	0.0001388373493682593	0.00024022134311962873	0.00015850580530241132	0.0001848289102781564	0.00011667559010675177	0.00016690071788616478	0.0003760462859645486	0.00011699309106916189	0.0006665544351562858	0.0002496376691851765	0.00010507721890462562
SKA3	0.002515212632715702	5.004638978789444e-07	2.7651384471027995e-07	4.933945518814653e-08	7.924200872366782e-06	1.5574300959997345e-07	5.257377893030935e-07	4.018010315576248e-07	5.453110816233675e-07	2.926335764641408e-05	1.9913525761694473e-07	5.192410299059702e-06	1.232515955962299e-06	1.345840985322866e-07	1.7733570700784185e-07	2.501455753645132e-07
SKAP2	6.257239874685183e-05	2.3969872927409597e-05	0.0003675139450933784	0.00014565789024345577	0.00011914215428987518	0.00030619249446317554	0.000704120087902993	1.749498005665373e-05	0.00016275302914436907	8.205830090446398e-05	0.0002662241749931127	0.0003050374216400087	0.0004701894649770111	0.0002505252487026155	0.0003075868880841881	0.0006967270746827126
SKIL	0.00012260999938007444	0.001069478108547628	7.632394408574328e-05	0.0003693152975756675	0.00015634663577657193	0.0004137915384490043	0.0006026558112353086	0.00015338421508204192	0.0002642245381139219	0.00016640376998111606	0.00018513380200602114	5.78473845962435e-05	0.00021322844258975238	0.00026682799216359854	0.0004778374859597534	0.0003286557621322572
SLAMF7	7.945203833514825e-06	2.6343261083638936e-07	6.927116942279099e-07	0.00026729353703558445	0.0025934178847819567	3.1907609354675515e-07	7.217151141958311e-05	2.3084382405613724e-07	1.1260812016189448e-06	0.0005192607641220093	1.450572426620056e-06	5.647907528327778e-07	1.2753389455610886e-06	0.0006803786964155734	2.1411659645309555e-07	0.00030790537130087614
SLAMF8	1.009976040222682e-05	2.3094908385701274e-07	6.175779708428308e-05	1.3309821042639669e-05	1.7445197499910137e-06	5.615781446977053e-06	8.809255632513668e-06	2.94050749971575e-07	1.7132811080955435e-06	1.7374741219100542e-05	7.141591709114437e-07	1.0181764082517475e-05	5.890803095098818e-06	0.00014686583017464727	6.889499491080642e-05	0.0010057156905531883
SLBP	0.0010750081855803728	2.699039578146767e-05	0.00023975111253093928	0.0005476238438859582	0.0001883078075479716	0.00011557530524441972	0.00037772662471979856	0.00030918841366656125	0.00012757391959894449	0.00044217341928742826	0.0002915882505476475	0.00015924281615298241	0.00014651790843345225	0.000688924512360245	0.00010781705350382254	0.0002089470362989232
SLC11A1	5.373321528168162e-06	4.708672349806875e-05	8.26022369437851e-06	1.4154145901557058e-05	2.64838604380202e-06	1.5588526025567262e-07	5.56101304027834e-06	8.180404620361514e-06	2.542913080105791e-07	6.625778041779995e-06	1.7218980019606533e-07	5.117284217703855e-06	3.1583206805407826e-07	4.178938525001286e-06	9.397653002451989e-07	0.001448344555683434
SLC11A2	7.966327393660322e-05	0.0005211189272813499	0.00013670790940523148	0.00017412473971489817	0.00013907933316659182	8.308723045047373e-05	8.843585237627849e-05	6.0767270042560995e-05	0.00017045854474417865	7.961310620885342e-05	0.0006669667782261968	7.146955613279715e-05	0.00010101572843268514	0.00016506209794897586	0.00021148928499314934	0.0003540900070220232
SLC15A3	2.419537486275658e-05	1.1726079719664995e-05	3.0953437089920044e-05	1.3419543165582581e-06	5.6197139201685786e-05	0.00017761033086571842	0.00012549845268949866	5.249195510259597e-06	4.752805034513585e-05	3.190723145962693e-05	8.632813114672899e-05	3.55348274752032e-05	8.42512454255484e-05	7.116639721971296e-07	0.0003016572736669332	0.0012584025971591473
SLC16A3	0.00011455475760158151	8.071698403000482e-07	2.115686220349744e-05	0.0001232965150848031	0.00018645839008968323	0.00019482805510051548	0.00012200573110021651	2.6013212846009992e-05	6.613840378122404e-05	0.00014066931908018887	0.0001809077657526359	2.0066931028850377e-05	6.386646418832242e-05	0.00047137090587057173	0.000380389770725742	0.001207562512718141
SLC16A7	2.5229139282600954e-05	5.9216167755948845e-06	0.00012747998698614538	0.0005489554023370147	4.7919740609358996e-05	3.797474710154347e-05	0.00019510211132001132	3.1375594744531554e-07	2.808269528031815e-05	3.782514977501705e-05	1.4778976947127376e-05	9.734462219057605e-05	0.00015021528815850616	0.0002722392964642495	6.80512166582048e-05	1.8070304577122442e-05
SLC17A9	3.412163277971558e-05	9.401501301908866e-06	6.810792910982855e-06	1.4162440493237227e-05	0.0021034274250268936	1.0030222256318666e-05	0.0003491255920380354	9.735432286106516e-06	4.3869480577996e-05	0.00046558823669329286	0.00016903140931390226	3.430966899031773e-05	1.2244229765201453e-05	0.00011985337914666161	0.00030505689210258424	0.00021075710537843406
SLC18A2	1.8217373281004257e-06	7.142600225051865e-05	2.1009772410707228e-07	2.926956028659333e-07	2.3061575404881296e-07	7.592645800968967e-08	2.6450032919456135e-07	1.2978376616956666e-05	3.485819490833819e-07	6.466141257988056e-06	0.011756057851016521	9.492603680882894e-08	6.553893285854429e-07	2.000580678895858e-07	4.742724257766895e-08	6.825889158790233e-06
SLC19A2	2.410109300399199e-05	0.0029571435879915953	3.227755587431602e-05	7.773927063681185e-05	2.4465138267260045e-05	1.1136924513266422e-05	3.6319288483355194e-05	0.00011202372115803882	3.108775126747787e-05	6.949346425244585e-05	2.0406041585374624e-05	5.718928150599822e-06	1.879395313153509e-05	4.942507075611502e-05	4.859913678956218e-05	2.8109285267419182e-05
SLC1A3	2.4618523184471997e-06	4.741527845908422e-06	8.644809713587165e-05	3.353866304678377e-07	3.094352450716542e-06	2.130154598489753e-06	1.8603396938488004e-06	2.0756913272634847e-06	9.996894368669018e-05	1.183230233436916e-05	3.796700696057087e-07	6.633439170400379e-06	1.1902225196536165e-06	1.737560211267919e-07	0.000426439888542518	0.0007282426813617349
SLC1A4	0.0002599400468170643	0.0002182078897021711	4.265802999725565e-05	7.414561696350574e-05	0.001456881407648325	0.00016982252418529242	8.744971273699775e-05	4.17925366491545e-05	2.824597140715923e-05	0.00043056459981016815	9.424565359950066e-05	0.000239635439356789	1.6612182662356645e-05	0.0003490812669042498	0.00017394195310771465	0.0001943128736456856
SLC24A3	2.0888130620733136e-06	6.520689930766821e-05	3.597696195356548e-05	3.468739961931533e-08	2.9823598879374913e-07	7.452685935049885e-08	1.0213324941332758e-07	8.022494876058772e-05	4.152650944888592e-05	1.2184651495772414e-05	0.0018866817699745297	6.270529411267489e-05	1.9362474290574028e-07	5.88652149247082e-08	0.00033625925425440073	8.478362474306778e-07
SLC25A19	0.00027306738775223494	3.0519899155478925e-05	7.987195567693561e-05	0.0001265835016965866	0.00027287323609925807	5.505744775291532e-05	0.00028429838130250573	0.0001556127390358597	2.547053009038791e-05	8.478082600049675e-05	3.579244366846979e-05	7.334044494200498e-05	8.978058031061664e-05	0.00018424556765239686	4.1840638004941866e-05	0.0007529273862019181
SLC25A5	0.0016390046803280711	3.249079964007251e-05	0.0002570071374066174	0.0007551010348834097	0.00048534985398873687	0.00021179538452997804	0.0006858959095552564	0.0008920906693674624	0.00022458603780250996	0.0005468280287459493	0.0004549500299617648	0.0006244801916182041	0.000410802400438115	0.0007258176920004189	0.00012514439004007727	0.0006804809090681374
SLC25A6	0.0005333721055649221	0.0001690998615231365	0.0013210433535277843	0.001924813725054264	0.001224940875545144	0.0003508680092636496	0.0017534885555505753	0.0013705156743526459	0.0008242652402259409	0.0009356788359582424	0.0008485508733429015	0.001188918249681592	0.0008241023169830441	0.0009767634328454733	0.0005996153922751546	0.0006962913903407753
SLC29A1	0.00018635622109286487	0.0013189769815653563	0.0006165378144942224	1.5705969417467713e-05	0.00019509675621520728	0.0008873902843333781	2.8038874006597325e-05	0.000491566548589617	0.0015655936440452933	0.0001024997909553349	0.00030100520234555006	0.0006527120713144541	0.0010011516278609633	3.506192297209054e-05	0.00011089853796875104	0.00031725544249638915
SLC2A6	3.110338730039075e-05	3.2906436899793334e-06	5.517562385648489e-06	6.023424066370353e-05	0.0002344501408515498	0.00011490113683976233	0.0008596197003498673	8.463724043394905e-06	2.1700943761970848e-05	0.00014502786507364362	0.001305175363086164	0.00010403332998976111	8.536021778127179e-05	0.00014118527178652585	6.122612103354186e-05	0.0002680065226741135
SLC31A1	0.00017545993614476174	0.00025639182422310114	0.0001635583321331069	8.234294364228845e-05	0.0002196338609792292	0.0001372649712720886	5.980199421173893e-05	0.00028122696676291525	3.910274608642794e-05	0.00018551490211393684	1.0309950994269457e-05	8.405063999816775e-05	7.542739331256598e-05	0.00010147425928153098	0.0002659776364453137	0.0007347775972448289
SLC31A2	1.618880924070254e-05	0.0006819981499575078	0.0001103377144318074	0.00010508984996704385	0.00011357913172105327	4.295916369301267e-05	3.134941289317794e-05	0.00018179291510023177	0.00015408263425342739	9.033142123371363e-05	8.261466064141132e-06	5.8447036280995235e-05	3.603717777878046e-05	7.670771447010338e-05	0.00019013622659258544	0.0008986780303530395
SLC35G2	5.675669399352046e-06	5.7190882216673344e-06	0.00022933934815227985	5.878807496628724e-05	4.316436388762668e-05	0.0008326761308126152	6.073852546251146e-06	3.55934616891318e-06	0.00013781822053715587	1.5773512132000178e-05	4.064304448547773e-06	7.691811333643273e-05	0.0005300467601045966	9.383452561451122e-05	0.00011603494931478053	2.9744016956101405e-06
SLC37A2	1.4426391317101661e-05	3.710691089509055e-06	1.3438205996862962e-06	9.092122468246089e-07	2.7415970180300064e-05	2.8699209906335454e-06	9.171792771667242e-05	4.241288024786627e-06	8.003767288755625e-05	1.436694037693087e-05	7.114456366252853e-06	8.647635922898189e-07	2.007824377869838e-06	2.7564219635678455e-06	9.305369985668221e-07	0.0014081933768466115
SLC38A1	0.00013951805885881186	0.001784704509191215	8.423552571912296e-06	0.0010812178952619433	0.0001690909848548472	3.4465101634850726e-05	0.0006144240614958107	0.0002445878053549677	5.386760312831029e-05	0.00019910105038434267	1.3721205505135003e-05	5.5037380661815405e-05	0.00011751132842618972	0.0007103807874955237	2.136206785507966e-05	1.460223643334757e-06
SLC38A11	2.2159464663218387e-07	3.449510757036478e-07	7.461064342351165e-06	3.099831644703954e-07	7.0501005211554e-07	3.211684997950215e-07	0.00013839654275216162	2.411982258365697e-08	3.001006234626402e-06	2.027640766755212e-05	0.00047583429841324687	0.0012842579744756222	5.033415959587728e-07	1.9590336819419463e-07	5.306202183419373e-06	1.2308773875702173e-06
SLC39A11	5.5625067034270614e-05	0.00023298831365536898	4.34791472798679e-05	0.00014889583690091968	0.00042065593879669905	6.0623977333307266e-05	0.00014120008563622832	0.00010583236144157127	5.796088953502476e-05	0.00046223271056078374	0.0009210731950588524	0.0001895462191896513	0.00022260614787228405	0.00019941826758440584	9.007733024191111e-05	0.0002695716975722462
SLC39A13	5.9835172578459606e-05	0.00027762347599491477	0.0002980733697768301	0.00023593398509547114	0.00011445679410826415	0.00026346626691520214	0.00012893430539406836	7.72279963712208e-05	0.00034052380942739546	0.00019346647604834288	3.209919304936193e-05	0.0003263045509811491	0.00014044171257410198	0.00026042285026051104	0.0010974055621773005	0.00017604356980882585
SLC39A4	0.0002283860812895	2.7004643925465643e-05	7.858712342567742e-05	0.00016864939243532717	0.00032023631501942873	7.010717672528699e-05	0.0001420088083250448	0.0011813548626378179	0.0002859773230738938	0.00017816371109802276	0.00022571573208551854	8.178791176760569e-05	9.948877413989976e-05	0.0002080926497001201	0.00014141359133645892	0.00015415980305988342
