Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17
ADGRE2	2.1710679902753327e-06	0.0002921211998909712	0.00023019373475108296	8.13856331660645e-06	2.600583911771537e-06	1.3620296158478595e-05	2.8244198801985476e-06	5.052148026152281e-06	2.107475302182138e-05	0.00012574082938954234	0.0018616137094795704	0.00016780180158093572	2.174902192564332e-06	1.1800803804362658e-05	9.309220558861853e-07	8.6470166138497e-08	8.244620403274894e-06
ADGRF5	1.0753910828498192e-06	3.556876606580772e-07	1.9069562995355227e-06	3.086308197453036e-06	3.463857183305663e-06	4.4188078618390136e-07	4.879349944530986e-05	8.403041533711075e-07	2.001368920900859e-05	0.0010639750398695469	2.892564225476235e-06	7.824404519851669e-07	2.463266071117687e-07	4.4776265895052347e-07	2.6549341782811098e-06	0.0015848863404244184	3.0147514280542964e-06
ADGRG1	3.5623711482912768e-06	6.159134500194341e-05	5.856614393451309e-07	7.326171953536686e-07	7.22061304259114e-05	5.6928754929685965e-05	1.0635698345140554e-05	5.435006460174918e-05	2.9154457479307894e-06	9.435833817406092e-06	8.621565029898193e-06	0.0005360029172152281	0.00013903250510338694	1.2708798067251337e-06	3.490125891403295e-05	0.0006318161031231284	0.0008710052934475243
ADGRL2	1.3322672884896747e-06	2.1197929527261294e-06	6.33142690276145e-06	9.831869829213247e-05	5.052862434240524e-06	4.522091330727562e-06	0.00047490495489910245	3.435623341374594e-07	0.0006262947572395205	0.000626595166977495	5.590592536464101e-06	3.655561329196644e-07	1.1728708159353118e-05	3.782589601541986e-07	0.00019549374701455235	0.0010232008062303066	5.499572921507934e-07
ADGRL4	4.021696440759115e-06	6.763447117918986e-07	1.4055318615646684e-06	1.1237518720008666e-06	1.531609541416401e-06	1.2078168083462515e-06	2.7711652364814654e-05	7.259056360453542e-07	1.1382088814571034e-05	8.265568567367154e-07	2.590611529740272e-06	6.421321927518875e-07	7.173566984874924e-08	2.2081005681684474e-06	7.845579602872021e-06	0.0025913582649081945	1.0153663652090472e-06
ADH1B	5.252297796687344e-07	2.2732028526206705e-07	6.457787549152272e-07	0.0002061656123260036	5.33416368853068e-07	4.516930687259446e-07	0.0012943821493536234	2.9672182222384436e-07	3.8197576941456646e-05	4.924645691062324e-05	1.4898699873810983e-06	2.3610988364453078e-07	3.49636515295515e-08	2.3030443117022514e-06	0.0007820791215635836	2.1719414178278384e-07	9.862801562121604e-07
ADI1	0.0006914361147210002	0.0002796156913973391	0.0002982867881655693	0.00032063401886262	0.0005471035838127136	0.0009567094966769218	0.00034800407593138516	0.00041388446697965264	8.157158299582079e-05	0.00041437018080614507	0.00030799047090113163	0.00018103569163940847	0.0007956023328006268	0.00048156670527532697	0.0006417524418793619	0.00013133756874594837	0.0005257031298242509
ADIPOR1	0.0010059288470074534	0.0004159907402936369	0.0004069774004165083	0.0002537191321607679	0.0004692461807280779	0.0012136294972151518	0.0002699671022128314	0.0005881040124222636	0.00012181188503745943	0.00018807761080097407	0.0005381674272939563	0.0006506795180030167	0.001215243828482926	0.0005862477701157331	0.00035485654370859265	0.00020966646843589842	0.0006158234900794923
ADIRF	4.871957571594976e-06	1.5637535852874862e-06	1.6087399217212806e-06	0.00018724292749539018	3.4591541862027952e-06	6.537062290590256e-05	0.0005637377616949379	2.3841746497055283e-06	2.5323653972009197e-05	0.001975276507437229	6.3684665292385034e-06	2.5350191208417527e-06	0.0006581810303032398	1.1324871593387797e-05	0.0008370094583369792	0.0006035463302396238	4.304235517338384e-06
ADK	0.00010644548456184566	0.0003231931186746806	0.0005901707336306572	0.00010299365385435522	0.00023409588902723044	0.00011720441398210824	3.749009920284152e-05	0.0007129624718800187	0.00025065935915336013	0.00016998716455418617	4.965595144312829e-05	0.00021229042613413185	0.0003851864021271467	0.0007558343349955976	0.00039251576527021825	4.5717843022430316e-05	0.000440689706010744
ADM5	3.945227035728749e-06	1.0986238976329332e-06	1.795756907085888e-05	5.945366297055443e-07	6.160999419080326e-06	4.419684955792036e-06	1.104030707210768e-05	3.4278259590792004e-06	2.2069202714192215e-06	4.517647482771281e-07	3.5647362892632373e-06	1.3678410368811456e-06	3.8017984479665756e-05	2.0659063011407852e-05	5.451440665638074e-05	0.0006037470884621143	6.865536192890431e-07
ADORA3	3.0651216320620733e-07	0.0003451034426689148	7.263036877702689e-06	1.2308971975016902e-07	3.0364682856998115e-07	3.67870171658069e-07	6.024504841661837e-07	3.343498633512354e-07	1.870420760496927e-07	1.596495877720372e-07	0.0011573066003620625	8.600432579441986e-07	6.4762022411457565e-09	1.9486164148929674e-07	3.237792327581701e-07	1.2461459846235812e-06	2.2882541372837295e-07
ADRA2A	1.7637549944993225e-06	5.210189897297823e-07	4.924061067868024e-05	0.0006819599657319486	1.7941969190360396e-06	1.7131627600974753e-06	2.1307341739884578e-05	2.869379613912315e-07	0.00042668980313465	0.0006220336654223502	4.581230314215645e-06	1.4359275724018516e-07	0.0001263757876586169	3.7201772329353844e-07	6.37062476016581e-05	3.830169248431048e-07	5.332900059329404e-07
ADRB2	0.00011637795250862837	0.0001492203737143427	0.0016770525835454464	1.9779778881456878e-07	5.5354880714730825e-06	6.229361133591738e-06	1.2398280887282453e-05	8.867176075000316e-05	1.0208012781731668e-06	3.0449141377175692e-06	8.481816621497273e-05	0.0007955697365105152	5.0444959924789146e-06	9.355884685646743e-05	5.846541534992866e-05	0.00013474417210090905	1.1985658602498006e-05
AEBP1	6.1971027207619045e-06	2.221209342678776e-06	1.2291245184314903e-05	0.0014901690883561969	3.860543529299321e-06	3.783094598475145e-06	1.0214143003395293e-05	2.7075941488874378e-06	0.002849257318302989	0.00012771454930771142	4.041661668452434e-06	1.7878520566227962e-06	6.658716529273079e-07	2.919814733104431e-06	8.420639460382517e-06	8.567122677050065e-06	2.7596158815867966e-06
AES	0.00011851693852804601	0.0001992861070903018	0.00015920324949547648	0.000414503097999841	0.00044904393143951893	0.00016620484529994428	0.000471193139674142	0.001484974636696279	0.00042894325451925397	0.00026394514134153724	0.00022357430134434253	0.0010394458658993244	0.0002882404369302094	0.0017055990174412727	0.0006063596229068935	0.0004418148600962013	0.0005780206993222237
AFAP1L1	3.3145797715405934e-06	3.9595369116796064e-07	2.3483947586555587e-07	5.569252152781701e-06	1.4970603842812125e-05	5.989826149743749e-06	0.0001183984859380871	2.6957994236909144e-07	1.8330920283915475e-05	4.528541103354655e-05	1.656468703004066e-05	1.9550378738131258e-07	7.402944106615905e-07	3.360534321927844e-07	1.07239566204953e-05	0.0016584362601861358	3.621654514063266e-07
AFAP1L2	2.5667427507869434e-06	2.905686960730236e-05	1.1547165740921628e-05	0.00015032239025458694	5.617651549982838e-05	1.293865261686733e-05	0.00018091860692948103	0.00010783094330690801	0.0002340473438380286	0.0008382226806133986	3.2266473226627568e-06	0.0004127635038457811	2.9022479793638922e-05	3.9179722080007195e-05	0.0003905420016963035	0.00032117997761815786	0.000557290914002806
AFF3	4.964681465935428e-07	0.00018703838577494025	0.0007790253148414195	5.678375600837171e-06	1.243457290911465e-06	1.4587754776584916e-05	6.966336968616815e-06	4.8886126023717225e-05	3.269575972808525e-05	7.3576879913161974e-06	2.1741657292295713e-06	6.150351964606671e-06	0.0018454737728461623	0.00010142812971025705	0.0001896670291898772	1.4293792446551379e-05	5.053838094681851e-07
AGR2	3.039295734197367e-06	1.8041753719444387e-05	1.0874313147724024e-06	2.1835207917320076e-06	3.226347473628266e-07	1.5131461168493843e-06	8.742617865209468e-07	1.7788583136280067e-05	1.3775151046502287e-06	4.8776587391330395e-06	5.2913801482645795e-06	8.396076736971736e-06	0.0005551337380893528	1.6410922398790717e-05	3.1168917757895542e-06	4.908420692117943e-07	4.037510734633543e-06
AGTRAP	6.93301044520922e-05	0.00033129460643976927	0.00036417602677829564	0.0002545544703025371	0.00014000163355376571	0.00024681651848368347	0.0003134739235974848	0.0002945454034488648	0.000154036475578323	8.761488425079733e-05	0.0007680050912313163	0.001024812227115035	0.00031948124524205923	0.0002836688654497266	0.0002817124768625945	0.0002109210763592273	0.000884104345459491
AHCY	0.0002506110176909715	0.00027115741977468133	0.00017240129818674177	0.0002154395479010418	0.0005306586972437799	0.001804887899197638	0.0001693434314802289	0.0001435961457900703	4.648812682717107e-05	0.00017549478798173368	0.00024185811344068497	0.00012261241499800235	0.000534757215064019	0.00019214875646866858	0.00018671908765099943	9.118772868532687e-05	0.0001220599515363574
AHNAK	0.0001095254992833361	0.00023711154062766582	0.00048374602920375764	0.0011748721590265632	9.716932254377753e-05	0.0001388239033985883	0.0013585701817646623	0.0009280537487939	0.0009846435859799385	0.0004701464204117656	0.000438809598563239	0.0010901502100750804	0.0008067016024142504	0.0010872222483158112	0.0015279757790267467	0.0007696471875533462	0.00043364218436181545
AHNAK2	2.4280514026031597e-06	1.6602119785602554e-06	5.509512993739918e-05	0.0009755027713254094	7.82723418524256e-06	3.105621362919919e-05	0.0004465213278308511	1.0760716122604208e-06	0.0009820490377023816	3.2948009902611375e-06	4.799541784450412e-05	8.071610295701248e-07	5.242321640253067e-05	1.4018087313161232e-06	6.63023820379749e-05	0.00016512071306351572	2.742005563050043e-06
AHR	1.2599715773831122e-05	0.0003963191993534565	0.00044475035974755883	0.0002216021530330181	2.1881591237615794e-05	4.351058669271879e-05	0.0003733751946128905	0.0003326333244331181	0.00041830757982097566	0.00037982792127877474	0.0006814323714934289	0.00021129829110577703	3.6505920434137806e-05	0.00014676060527563095	0.00022431901015806943	0.0005328482366167009	0.0005255505675449967
AIF1	4.669567715609446e-06	0.0015227379044517875	1.3560623983721598e-06	7.311770104934112e-07	5.60231910640141e-06	1.2040787623845972e-05	1.5376550663859234e-06	1.7062671759049408e-05	3.5697621569852345e-06	1.5791991927471827e-06	0.0028330187778919935	5.043578858021647e-05	2.8359420412016334e-07	5.008980951970443e-05	9.359889077131811e-07	6.456478445215907e-07	1.0827246114786249e-05
AIF1L	5.529074769583531e-05	1.0213342420684057e-06	1.0422837704027188e-06	1.9977803731308086e-06	0.0002949977933894843	0.00039476394886150956	0.00018277000344824046	5.198995154387376e-07	1.598606104380451e-05	7.434226426994428e-05	4.526803422777448e-06	3.7842684719180397e-07	0.00019837332365568727	8.687009653840505e-07	2.0818470147787593e-05	0.0007522256928496063	6.585646019630076e-07
AIM2	0.000171012245118618	0.000629681977443397	0.0008488649618811905	1.2234138921485282e-05	1.0767806088551879e-05	1.724235698929988e-05	1.1149696774737095e-06	0.0005139858112670481	1.7778544361135573e-06	4.34481677302756e-07	1.6453766875201836e-05	0.00010301568545401096	3.8932427059990005e-08	5.8210916904499754e-05	7.750748409307562e-06	3.072342951782048e-05	0.00018677448679227382
AK2	0.0002906173758674413	0.000492303806822747	0.0002553106169216335	0.0002472013875376433	0.0008339750347658992	0.0008233804837800562	0.00012238026829436421	0.00043186068069189787	0.00018905037723015994	0.0002204830525442958	0.0002564243914093822	0.00044484020327217877	0.000821700959932059	0.00026363448705524206	0.00013316604599822313	0.0003197945188730955	0.0006801823037676513
AKAP12	3.580995326046832e-06	2.332792973902542e-06	5.713738937629387e-05	0.0009072967804968357	7.830116373952478e-06	3.3080366392823635e-06	0.003431659657508135	1.2237901501066517e-06	0.00050315324915573	0.00046634182217530906	9.435705578653142e-06	1.8305076991964597e-06	4.841266445509973e-07	5.03666024087579e-06	0.0002629216469358653	6.99305601301603e-05	1.1477113730506971e-06
AKAP13	0.000195731277926825	0.000534303137101233	0.000898896309081465	0.0003693927137646824	0.00013795547420158982	0.00013254297664389014	0.0002233981795143336	0.001412684447132051	0.0009340708493255079	0.0002967512991745025	0.0003604644734878093	0.0010041084606200457	0.00018886744510382414	0.0007933257147669792	0.0002050665207207203	0.0004695680399890989	0.0009999803733080626
AKAP2	0.0004191318294033408	0.00023152171343099326	0.0010347835486754775	3.3530490327393636e-05	1.321428226219723e-05	4.7951940359780565e-05	4.1480230720480904e-05	0.0003290135064162314	2.17777142097475e-05	3.680248846649192e-05	1.7058682715287432e-05	0.0001210155023727566	2.434437192277983e-05	8.074652214418165e-06	5.770588541054167e-05	0.00031875623972155154	0.00012059953587595373
AKAP5	5.700016572518507e-06	2.4278539058286697e-05	0.00018160791660193354	1.1214306141482666e-05	2.2216132492758334e-05	1.8998807718162425e-06	9.356870691590302e-07	6.213735468918458e-05	1.2718081052298658e-05	9.288102660320874e-07	4.519672529568197e-07	0.00046405059401877224	0.00017384890816174448	5.847449529028381e-07	7.297324918908998e-05	9.456251973460894e-06	0.0016540464712306857
AKR1A1	0.0013592697214335203	0.0009411806822754443	0.0005821496597491205	0.0005348726408556104	0.00021349603775888681	0.0004565788258332759	0.00046273498446680605	0.000505322590470314	0.00030818479717709124	0.00023835407046135515	0.0011512626660987735	0.0004713880771305412	0.0006720886449329555	0.0004414985014591366	0.00041600747499614954	0.0002428992884233594	0.0004908888367936015
AKR7A3	1.963561544471304e-07	8.308371661769343e-07	7.03245959243759e-08	5.337285983841866e-06	8.334718870628421e-08	3.926329554815311e-06	3.8410249203479907e-07	8.290383448184002e-06	1.54496719915187e-05	8.518597383044835e-08	1.716995484457584e-06	7.860189725761302e-07	0.0020323151256889105	6.010948709445074e-06	3.999652835773304e-05	3.956018019835028e-07	2.8281758659431944e-06
ALCAM	0.00015071519010234624	0.0002652246330399066	9.141940245172009e-05	5.4364947573048994e-05	2.7502428565640002e-05	1.3023086467001121e-05	0.00019829212396871299	5.5604399676667526e-05	9.696696361061186e-05	4.631004776456393e-05	0.0003954020794481039	3.8065845728851855e-05	0.0018538784934207797	7.311681838473305e-05	0.0001553104375489056	2.2607548089581542e-05	2.150809632439632e-05
ALDH1A1	9.647127399148303e-07	1.5812265701242723e-05	0.00012498728756327182	0.00045776308979839087	2.1105663563503185e-06	1.454607627238147e-06	0.0016888693207874894	6.574786652890907e-07	0.0001628201425774023	1.056729888659902e-05	0.0004051033465657383	1.266731715077185e-06	1.213813476397263e-07	2.54305882663175e-06	0.0013931135181337595	8.857452485244721e-06	1.2248372058820678e-06
ALDH2	0.00020429359574336559	0.001493674935773015	5.5372194765368477e-05	0.0001892355503514409	4.657068984670332e-06	0.00023324298672378063	0.0005224610213190317	2.466265186740202e-06	0.00011321021156618372	0.00021353831107262522	0.0010384396882727742	7.253782314364798e-06	0.00022417168656829745	8.611196790297981e-06	0.00025499638286419213	0.00023969354515429586	1.5956571814967901e-06
ALDOA	0.0004119569784961641	0.000771827413700521	0.00017375677998643368	0.0004851295379921794	0.0005898920353502035	0.0022699027322232723	0.00022277528478298336	0.000754714070353657	0.00010210822802037	0.0005014049238525331	0.0012087858049198985	0.0009424745803698897	0.0009978635935112834	0.000741964322514832	0.0003241102967876941	0.00018354317580815405	0.001175509998574853
ALG5	0.0014131556963548064	0.0002880227111745626	0.00028558203484863043	0.00022991120931692421	0.0001346402568742633	0.00020042849064338952	0.0004966820124536753	0.0003304552810732275	0.00021423415455501527	0.00015115436690393835	0.00021388083405327052	0.0004969959845766425	0.0005058934330008924	0.00048582616727799177	0.00039103077142499387	0.00027669695555232465	0.0005145198665559292
ALOX15B	2.0025937885748135e-07	1.736992817313876e-05	2.534505711082602e-06	6.648650742135942e-05	1.1059478310926352e-07	6.794713954150211e-06	3.775827508434304e-07	7.596366913276142e-08	9.889488137559965e-05	2.573502797531546e-06	2.915768709499389e-05	1.454883857832101e-07	0.0006436679977923632	3.1473486160393804e-05	3.612711952882819e-05	1.8083409258906613e-07	6.049269529739831e-08
ALOX5	5.734313526772894e-05	0.0011272417614236474	0.0032276224810630083	1.7741052715791739e-07	4.6273066800495144e-07	2.0472378309932537e-05	2.0639315607695607e-06	1.425780192221282e-05	3.8640490629404667e-07	1.4374517149917665e-06	0.0009772679768502712	5.2119225983915385e-06	1.5259111023624428e-05	3.496742283459753e-05	1.945511939993594e-05	5.370574854168808e-06	2.5371218725922517e-06
ALS2	3.359672336955555e-05	4.713777525466867e-05	0.0005433164187707007	6.19683341938071e-05	0.00015713305037934333	3.166078749927692e-05	0.000274086429271847	7.88526376709342e-05	0.00037324446020647883	0.00020409519493114203	0.00015563041961286217	0.00014006489072926342	0.0001332491374341771	0.00010714331438066438	7.454877049895003e-05	0.00020775616576429456	9.234616300091147e-05
AMHR2	2.0777132192506542e-07	8.91174209982637e-08	0.0016852290136739612	3.627781453019452e-08	7.30585227870506e-08	5.103036215814427e-08	3.6623927712753357e-07	6.901814941784323e-08	6.903459848217608e-08	8.157778808026706e-08	4.379112183983125e-08	9.598574024494155e-07	1.2388150949504961e-08	1.9969073505876622e-08	2.3613026201019238e-07	3.681187976667388e-08	2.0022991975565674e-07
AMOTL2	9.475201636632846e-07	1.0215894690190908e-06	5.267561391519848e-06	0.0005383430980145931	1.0482739526196383e-05	2.6839976271730848e-05	0.0003232687886338681	4.6490734462167893e-07	0.000591940653976053	0.0007152468897402287	4.4531070670927875e-06	1.990219402614457e-07	0.00017722723714541644	2.750847443167004e-07	0.0002261547779198736	0.0003571916895452887	4.918522336083697e-07
ANAPC16	0.0006531639373861253	0.0005810679867863655	0.00076742481905967	0.0003087739460170269	0.0003873497189488262	0.001339143724180758	0.00028984493110328913	0.0014802392106503248	0.00011420121882110834	0.00037583702942356467	0.000247704767389223	0.0013620804529637098	0.0008466201252304018	0.0017071301117539406	0.0009713682229630649	0.00033370524761267006	0.0018236873438581824
