Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13
SERPINA1	1.440302412447636e-06	8.694037205714267e-06	4.288970103516476e-06	9.496461279923096e-05	6.343284439935815e-06	1.5863311091379728e-06	0.001707054441794753	7.829939931980334e-06	2.3381455775961513e-06	5.965918262518244e-06	4.315627393225441e-06	2.638243586261524e-06	2.553624426582246e-06
SERPINB1	0.0005029632011428475	0.00018374990031588823	0.0005733463913202286	0.0001258861884707585	0.00024643514188937843	0.00017449115694034845	0.000992014305666089	0.0008679214515723288	0.00012126114597776905	9.75726215983741e-05	0.00015616934979334474	0.00021787128935102373	0.0010032387217506766
SERPINE2	1.5528230505879037e-06	9.688908176030964e-05	2.8217338694958016e-05	2.992626468767412e-05	0.0007031105342321098	3.486955392872915e-05	1.3441672308545094e-06	2.1044827008154243e-05	7.904761150712147e-05	0.0005181665765121579	0.00013727968325838447	3.0735452583030565e-06	2.7892898287973367e-05
SERPINF1	2.9216987513791537e-06	4.28615567216184e-06	1.315083591180155e-05	4.966577193954436e-07	0.001831638626754284	2.2641054329142207e-06	0.0002329298440599814	1.3497834515874274e-05	0.0004673635121434927	0.0005605487385764718	0.0007320631411857903	2.1179163013584912e-05	1.7588251921552e-06
SERPING1	7.260601250891341e-06	1.0658022802090272e-05	9.747375770530198e-06	8.405127118749078e-06	0.002078387886285782	0.0001423665671609342	0.00022591727611143142	8.60090585774742e-06	0.0010437475284561515	0.0006050998345017433	0.001334002590738237	7.188809377112193e-06	3.064179281864199e-06
SERPINH1	2.403400867478922e-05	0.00010890456178458408	2.3967444576555863e-05	6.401618884410709e-05	0.00048069082549773157	0.0009317261283285916	4.2510346247581765e-05	2.5315604943898506e-05	0.001001066411845386	0.0018976739374920726	0.0007487814873456955	7.323576483031502e-06	2.5298537366325036e-05
SERPINI1	9.156784653896466e-05	5.7127717809635215e-06	0.00011199663276784122	2.9341816116357222e-05	0.000126392871607095	0.00010097547055920586	2.718427640502341e-05	6.522450712509453e-05	0.0008165203616954386	1.919544956763275e-05	0.0001330711238551885	0.00025193332112394273	5.591853550868109e-05
SESN3	0.005135638173669577	0.0001158912928076461	0.0009946043137460947	0.0004563016991596669	0.00029199913842603564	4.879855259787291e-05	7.100950460880995e-05	0.00016036540910135955	7.057008770061657e-05	5.681257607648149e-05	0.000258947053225711	0.00013223520363681018	0.00026437570340931416
SF1	0.0017818131018429995	0.0004236348031554371	0.0015328706940636039	0.0002763741940725595	0.00037061047623865306	0.00033927129697985947	0.0002841970999725163	0.0010369675001129508	0.0002896816877182573	0.000179466514964588	0.0009478529682382941	0.0005479416577145457	0.0011983541771769524
SF3B6	0.0001126717688748613	0.0009516334976069629	0.0007248864858411252	0.0012131684925407171	0.0005718338070437312	0.0004160529060754925	0.00038680084981024265	0.00038273073732852936	0.0005351665895432234	0.0005454634665511549	0.00012300454545766115	0.0003453001845628023	0.0007945490651763976
SFI1	0.0005587134510278702	0.00010178259981330484	0.0004396382428240031	3.5171135095879436e-05	3.130215918645263e-05	6.141873745946214e-05	3.849607310257852e-05	0.0004971905145794153	3.269884837209247e-05	2.6678937501856126e-05	0.00032876862678676844	7.357030699495226e-05	0.0005863925907760859
SFN	9.290834412922777e-08	0.00019680013065226376	8.360356673620117e-07	0.00038795635919086635	4.580939275911078e-06	6.043884241080377e-06	7.206609211607429e-07	1.0558438816588023e-06	1.1000867061738973e-06	9.257788065042405e-07	3.272745379945263e-05	1.2838231668865774e-06	5.146203875483479e-06
SFRP1	1.5070244216985884e-06	1.1186403753526974e-05	2.2984402676229365e-05	0.00011921390978386626	0.0006496753194369376	1.8317039575777017e-05	2.279377895320067e-06	3.0356497973116348e-06	6.599608695978532e-06	6.214814334271068e-07	6.668757123406976e-05	5.799216523882933e-06	3.661378286778927e-06
SFRP2	3.1159142963588238e-06	1.5940262301228358e-06	5.847334705322282e-06	3.325595230307954e-07	0.001812987495213747	1.1278164038230898e-06	1.0234896308247698e-06	2.10079974749533e-06	3.468569957476575e-06	0.0010999486548826098	0.0007656242232769728	2.1553289570874767e-06	8.31003887924453e-07
SFRP4	1.1220988653803943e-06	1.023946538225573e-06	2.2046979211154394e-06	8.313345034594022e-08	0.0008845228003337979	3.36561214453468e-07	4.065154257659742e-07	1.4686647773487493e-06	2.2237272787606344e-06	0.0003710275632329285	0.00021735142217949033	1.0314283827028703e-06	3.835158395304461e-07
SGCA	1.6477852682328376e-07	1.4374014654094935e-06	1.3492360722011654e-06	2.6838492317438067e-08	2.824540160872857e-06	7.47685930946318e-08	1.6272844050035928e-07	2.1383836212862661e-07	0.0014816458569839597	4.773618002218427e-06	3.874717549479101e-06	5.95403025727137e-06	6.96663562393951e-08
SGCB	8.366596739506349e-05	0.0001718080893624574	0.0001293303503189236	0.00012822092685382813	0.0007808082737028599	0.00028393094544298947	4.911667474516435e-06	8.08508848422207e-05	0.0009208460687659681	0.000759717368055135	0.0004704720922745764	7.054820889607072e-05	0.0001990430464502424
SGCD	1.0536002719163662e-06	3.6954162396796164e-07	1.2663042525673518e-06	5.219334298089962e-07	0.0004997951327823102	7.82420784162241e-07	2.665755687303317e-07	3.015276433870895e-06	7.634117537236307e-06	0.0011396105401217937	0.0013378518633544445	8.029753075788904e-07	2.6399143848720996e-07
SGCE	4.254444320395123e-06	5.469915777212009e-06	2.602910899440758e-05	1.669040648266673e-05	0.0020046380814164877	2.537042928452138e-05	1.8611134464663337e-06	4.10313123211381e-06	0.000655358366202563	0.0002530145866330713	0.0007777303690090775	3.376153108547442e-05	2.8634076443267986e-06
SGIP1	2.6393141183689295e-07	4.4336459836813447e-07	2.9727024752901343e-07	9.506067755182812e-08	6.180471973493695e-05	2.0065361240995117e-05	2.05110382012208e-06	7.576906568829145e-07	0.00029146100860089064	0.0008684740168973804	0.0018699343781918287	6.634965075136279e-07	6.595124801833663e-08
SGK1	3.798914258368313e-05	5.770360803580843e-05	0.00018692639423534274	3.195623503415845e-05	4.03563171857968e-05	0.0006113795097917318	0.0011769046541303396	0.00024226726964116096	5.973685620119795e-05	2.5652514523244463e-05	4.128020009375177e-05	5.6118897191481665e-05	0.00010839934839168563
SGK223	0.0002319301274837926	1.6457152014481835e-05	0.0003035378467757255	4.058780905324966e-05	1.2961370885022916e-05	0.0002171733503928408	0.00015278407954610884	0.000664653314743191	2.511925413273275e-05	2.0852517991443165e-05	8.81407322594896e-05	0.0003461862215772271	0.00015622517094016075
SGOL1	1.2719783626380377e-07	0.0025609235744923353	3.2546697184443474e-05	4.5905571823823266e-06	2.862595692931791e-06	1.2158957360952627e-06	1.6620209862594493e-05	2.1628417016472667e-05	3.2540359029553656e-07	8.978446999208245e-07	4.4676258426079585e-07	0.0002900889085140079	3.077184737776406e-05
SGOL2	0.0002764085365924984	0.0016005586367100477	2.8544764063553885e-05	0.00010535521869314834	7.391688268398866e-05	7.708583143539727e-05	6.235063483472914e-05	8.009959856281057e-05	1.7493213817942888e-05	2.719542862905655e-05	8.056549995671958e-05	6.510137609438971e-05	0.0001583423581905663
SH2B3	0.00017121831479016691	5.368838174035773e-05	0.00019312561198603362	1.2385667105263565e-05	3.4892247640527785e-05	0.0007104018586687744	0.0008353599114343524	0.0004260571440681815	0.0004483723023440689	6.751700129825622e-05	0.00026700750458985567	2.8196987841511145e-05	0.00016866771329659969
SH2D3C	1.3166278222342953e-05	4.6259221562650055e-05	0.00018551161338109523	4.457661191281659e-07	1.029918530548457e-05	0.0007585090352222323	8.159325079759583e-05	0.0004472691216506064	0.0005098917754366994	1.884294306364609e-06	7.622842986165779e-06	0.0001985044073080644	0.0005535699892789125
SH3BGRL	0.00039235898293554783	0.0002588184142950922	0.0008154970710165799	0.0005231279646977782	0.0005856735515408218	0.0003590135311242193	0.0008132170769385993	0.0007323246099986136	0.0008546483586542308	0.0006341063417494297	0.0002449218009132892	0.0005000092787668109	0.001047158264555037
SH3BGRL2	1.1177944543305784e-05	2.6907982828561217e-05	1.1354740308888722e-05	2.0354347725515254e-05	0.0001024182274704799	0.0007160843815654516	1.7741031115292571e-06	4.079156951775076e-06	3.8076891542004887e-06	0.00013025011867284775	0.0001074931860785	5.510398182195786e-07	4.5053289795760065e-05
SH3BP2	0.00011955089576076716	0.0001437738974345848	0.00010073860903503373	0.00013016055163461715	8.549626363674179e-05	0.00048068261821754277	0.000713581801392138	0.00037718465318903327	0.0001386452349834144	7.829636160749942e-05	0.00019448876264505088	0.00011749701661756262	0.0005124585586600006
SH3BP5	5.240435712039471e-05	8.544380398234352e-05	0.0007148613804019988	3.871928856824525e-05	0.0007592709152959287	0.000595468794927001	0.0001832428970374167	0.0001537589996587485	1.268919550057035e-05	0.0002459589741192758	0.0002667797089088708	0.0006323546986095607	0.0003583681827876717
SH3D19	0.0002723359502851963	1.4186712178343441e-05	4.990429079043679e-05	8.541370334569365e-05	0.001098377164453268	0.00023331372358370572	5.066612175141927e-06	1.8865619495045394e-05	0.0002394639450358227	0.0006040438311174512	0.0012975238496437669	8.645763045933563e-06	1.4787267900828738e-05
SH3PXD2A	0.00048412245814688504	0.00015429503400810063	7.872997230151668e-05	8.528232865501195e-05	0.0003785485459957272	0.00023784746008459479	6.374304939527065e-05	0.00011649624502751976	0.0002582303714007139	0.0014284843346104026	0.0013178567169234157	5.788569978903979e-05	6.736932846251875e-05
SH3PXD2B	7.564247789559886e-05	1.5046254702610895e-05	9.126752956944983e-06	6.729889719281346e-05	0.0011945914011448622	0.00011582462320802733	0.00010909287811955437	1.0696988965719356e-06	6.337571539916098e-05	0.0009223934030160308	0.0016960310749709606	1.4306326647783862e-06	1.156227426690748e-06
SH3YL1	0.0006400351412594318	0.00010346264025429264	0.0008787796832621098	0.0016263863071799278	0.00011458339577075094	8.344662637682632e-05	4.627789166988805e-05	9.670470899436623e-05	0.00011876747157657519	9.63166166911833e-05	0.0003374412772245705	2.9124839784344658e-05	0.00014066693256609142
SHANK3	1.4534106412611436e-05	4.974097009835532e-06	1.198748464048549e-06	9.289876288676169e-06	1.3528168665288831e-06	0.001505023567005992	3.7646057648998976e-07	1.2903927881779964e-07	1.0778755950013874e-06	1.691592660790775e-05	2.8296748496359214e-05	5.49475146272016e-07	6.064137636485611e-08
SHC1	0.00045123411109670997	0.0002428093575872481	0.00030957962735556066	0.0003690413141157478	0.0003628330014180392	0.000873606011737138	0.0001130720556830056	0.00021331780590116978	0.0002670164976734668	0.000738537113647908	0.00048110674833878875	0.0002685564977582544	0.0003147267852909863
SHCBP1	1.6373511471101665e-06	0.0016870450926944613	1.7749063374594698e-07	1.2566653140311246e-06	5.771623818873195e-06	1.6437558088000515e-06	8.294032159028575e-05	2.8975798613828374e-06	4.658696184378641e-07	1.3971097359899431e-05	4.9698373913997784e-05	3.104076677118428e-05	9.434756066184491e-06
SHE	1.972204472622252e-06	1.973766075025196e-06	4.827356860914733e-07	2.513908157197875e-06	0.00010410189861431718	0.001237808377481997	1.5197085758700268e-06	3.149575377392466e-06	9.078066796064377e-07	2.901505104091484e-05	2.859426058421377e-05	1.3736097344008158e-06	1.2629341483716416e-07
SHISA5	0.00046685864799655974	0.0004287891206331551	0.0004846826195716858	0.0002780921058729291	0.000463072705315426	0.0004649692273233086	0.00036265389644540846	0.0006409961497411132	0.00040355330565944314	0.0005216220743022859	0.0002632496180012822	0.0005172975943423808	0.0016500941710546613
SHROOM3	0.0005876235663890839	1.9231547412346117e-06	4.368101144791581e-06	0.0017387005500495434	1.4507683090414503e-06	1.5786631593073253e-06	1.0327241852792213e-06	3.822702637990005e-06	3.939206180803012e-06	2.267917625431437e-05	8.449134475085884e-05	6.24427002549055e-07	1.3207263691583648e-06
SHROOM4	1.6007383237592876e-05	5.469663847179618e-06	1.3216304068919271e-06	1.081482696463354e-05	2.64694190263981e-05	0.00152159936260432	3.0576563858630834e-06	1.9548728857898823e-07	6.284864502958953e-05	0.00010344095790060237	0.00013914599549025297	1.219965156451508e-06	1.1577534309026305e-07
SHTN1	0.0003762085398193449	3.313003617222421e-05	3.6620840546675026e-05	0.0008122121216729283	5.088595935376361e-05	2.0554220100166276e-05	0.0006437044939957559	4.324680048739538e-06	1.41054842970334e-05	7.873266440583393e-05	0.0004424276703502983	1.2320252835706924e-06	9.734479135659058e-06
SIDT1	0.0016398050356656313	4.799052840098739e-05	0.0002360950893489644	0.00012781750410795212	1.0822312788150157e-06	5.0711878429865465e-06	3.351889245095663e-05	0.0004809442616533488	9.17732177185826e-06	5.234657010078081e-07	1.0256379709971952e-06	0.0005684372736141086	0.00042330153519287705
SIGIRR	0.002243368187919259	0.00014826658298261464	0.0011633438989520073	0.00023536401567980647	0.00021192998974584043	0.0004159456002525985	0.000164682453032583	0.0008353710873052478	0.0002012076583923772	0.00018555574933998287	0.0001500750659033656	0.00013078043411951512	0.0012714900076389313
SIGLEC1	9.920875498892201e-08	2.962829626085295e-07	5.767123667510532e-08	1.664987792082684e-08	2.0861536143002013e-07	2.949072097635508e-07	0.0011808339040726423	4.936481445838581e-07	1.5726008939509484e-07	3.9968495002540294e-07	6.961951726225379e-07	1.5575272982459865e-07	7.231402321394853e-08
SIGLEC10	5.501054261003446e-07	8.920509344534366e-07	1.1608616659941617e-05	4.304730794046918e-07	3.1663813615523395e-07	8.328821081704518e-07	0.000956244592089206	0.00018937632557936013	1.8056890382922575e-07	1.4397281233868853e-07	2.7804213686977164e-07	0.0006836106767877936	1.8891133777287905e-06
SIGLEC6	6.183056200370629e-08	1.4511545032291906e-07	1.4813689119819173e-07	8.538666662616379e-09	1.2545093852622813e-07	2.5184584728776827e-07	7.196804290288128e-06	0.002691990928724408	1.1967026125603297e-07	1.567235727861771e-07	1.9059785927311168e-07	4.462674496608088e-06	1.3874009141545685e-07
SIGLEC8	3.7560177190698596e-08	1.3083034389183013e-07	6.717225176089414e-08	7.57802265383134e-09	1.9465937839413527e-07	1.027075199999672e-06	0.00021567590010818094	0.0010628988966345787	1.1312165781873773e-07	8.270087903383683e-08	2.688255165139708e-07	1.1326766014008172e-07	4.012827403698793e-08
SIGLEC9	7.457305173375062e-08	2.418149733784958e-07	1.8717503280640813e-06	1.0078260892498747e-08	1.5126686321309535e-06	3.597404543143057e-07	0.001426190952770412	8.142576461978024e-07	7.014908760538674e-07	2.7786359169112984e-07	3.7618107739945117e-07	5.825460789310455e-07	4.282928330212599e-06
SIL1	0.0004423996724653989	7.728076161583886e-05	9.804804722080007e-05	0.0005700086476281285	0.0004850432160310447	0.0002111154026351869	0.0003797331592068076	0.00025573719176463783	0.00020184660388622433	0.0003186033573001623	0.0003213929303456098	0.0007066615507937968	0.0002022439002757892
SIRPA	2.6330412765673827e-06	2.5682289560791105e-05	8.927337148634251e-06	2.6281604732503183e-05	0.00021883619774598628	0.00028127661789767444	0.0013420743634924293	3.545438403307344e-06	5.453897301777033e-06	0.0002493589126970619	0.00010419289901619777	5.903708370169625e-06	1.1133492989756633e-06
SIVA1	0.0002967888140119612	0.0019267192110419273	0.0010080980136990547	0.0007895686430856586	0.000763817923143506	0.00032405168167315423	0.00045298077748157084	0.000559047854039818	0.0005761979846283793	0.0005007477011531591	0.0001852035493357107	0.0004118837823625654	0.0009210431016981602
SKA1	4.413836052208353e-08	0.00204837741330266	6.560618004414209e-08	1.2761810239680926e-06	6.405943167919759e-06	1.1961880090893828e-06	5.428488293546252e-06	1.5508854289691953e-07	1.7045218214661872e-07	2.3628690826171805e-07	4.488599358865031e-07	5.623732249659952e-06	9.244019565812778e-06
SKA2	0.00015749575686641037	0.0016752544324845076	0.00013554067118093371	0.00014902398106642067	0.00018648650438990444	0.00013644462160300463	0.00011876853386638686	0.00021754558838438243	0.00038376491283997893	0.00029296783031895757	0.00015334786439780146	0.00021608224778901786	0.0006641066283918917
SKA3	1.2614054867299274e-07	0.002398275537416339	6.389290518882262e-08	3.2561770240135957e-06	1.0092789125337731e-05	2.315682650078088e-07	1.2923590020363918e-06	2.534650320740184e-07	2.881347995753458e-07	1.623994023702835e-07	8.1038268717748e-07	1.6500774790983996e-06	5.797813173558097e-06
SKAP2	2.8647275030380115e-05	6.729032611474395e-05	0.0001356711145490408	1.668940058152657e-05	0.0003418896230868995	0.00035075389314442873	0.0007169589516706765	0.00039775570621713996	0.0002985332685057074	0.0002453472407069057	0.00043869801447726786	0.0005260648322291672	0.000182700518053025
