Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19
ADAMTS12	6.078062142478302e-07	9.483816256761202e-07	6.508148544526193e-07	9.7396184628451e-07	1.8546908904681914e-05	0.0005954289808869362	0.0002796440967358649	7.744256436126307e-07	1.1112766173937416e-07	6.433937187466654e-07	0.0004104798717889935	3.6328864894130675e-07	0.0006936984718777239	0.0017348803812637925	5.014163434680086e-06	6.389561235664587e-07	5.823969786433736e-07	2.6773482204589527e-06	1.4944020222174004e-05
ADAMTS2	1.0704866326705087e-06	3.1467552616959438e-06	2.2720219021721277e-06	7.969536568452895e-07	1.9918819816666655e-05	0.0002485291624907404	0.0008269717218354344	1.2401784488247358e-06	2.638928435771959e-06	1.0549429134698585e-06	0.00022281358542386442	9.159213050224935e-07	0.0002391991438344121	0.0020314124412834644	8.082224667305127e-06	2.1894435064950812e-07	1.0721182661654893e-06	2.089919689751696e-05	1.6115122036808316e-07
ADAMTS4	5.361535841075238e-06	3.5085295166936703e-06	7.410390480799833e-06	7.544634718215093e-05	0.00011304284271318465	0.0010006302036345005	0.0001501468213973567	1.282328639717889e-06	2.4872174435586203e-06	2.6490552045288496e-06	0.0008164585451595485	5.8101609283767175e-06	4.9814367230283096e-05	0.00048348476411774755	8.503492608724628e-06	0.0005578231066465378	1.668511686148122e-05	2.5580809960956685e-05	1.0097075573867187e-05
ADAMTS9	1.8860521322494606e-07	1.5222566673855908e-07	2.1799863247906615e-07	4.2455144466657657e-07	3.514406853355467e-05	3.077737710555084e-05	2.3951759430929087e-05	3.875152003729454e-07	9.927024535727469e-08	4.3999929744131805e-07	0.0003796540549956262	1.321075444593589e-07	4.785097189596854e-05	3.602631841204129e-05	2.5904851099767257e-06	0.0009315128554590046	1.437407775028987e-07	6.04261840635445e-05	1.2695362556769396e-06
ADAMTS9-AS2	3.0843946774439246e-07	7.996860063030908e-08	1.4946373028124071e-07	1.7040697741776967e-07	2.640164711920079e-05	6.136113370303065e-05	1.0446803571539931e-05	6.285424660745775e-07	6.341211644667055e-08	4.181418091775413e-07	0.0009272594470530748	6.468259527991904e-08	0.0011289436370134354	9.408412006450817e-05	7.0125456659297924e-06	0.0001904289674712345	2.2743324734619819e-07	0.00038579452666454017	8.023160944503616e-07
ADAMTSL1	2.7568691507440235e-07	3.0264246220212954e-07	1.861720591023186e-07	6.370640193154031e-08	2.900168692576699e-05	4.591935430653393e-05	0.00011992432700935751	5.688560804628651e-07	8.042718491196865e-08	7.168941920099314e-07	4.765224161928927e-07	8.247258165283711e-08	0.00022404181072488427	0.0004216981469653547	1.4310245433080127e-06	0.0009090634994208813	2.0561463998092222e-07	1.0922452020167839e-05	1.5320005104513257e-06
ADAP2	2.468511638653581e-06	2.4976254735520342e-06	4.372134299046593e-06	2.943935442090151e-06	4.9055059207603335e-05	0.00012543521006591618	8.573583158977272e-07	2.5841121896519326e-05	0.0019172091269865632	1.0581802598608192e-06	0.0008016427163966	5.416980002337368e-06	3.2138295864569955e-06	6.754312380508054e-06	5.586993552242348e-07	3.095936563113355e-06	6.117831799201667e-05	9.10851940716384e-06	3.1433592084795237e-05
ADCY3	0.000391370034776628	0.00018155692669097334	0.00042476499220356345	4.5323624362936243e-05	2.8391345040290616e-05	0.00011373703455319628	0.0001100913286791183	1.3244106412457768e-05	0.0001381932379445061	8.603448804933578e-06	0.0010639091487973928	3.191375799360685e-05	0.0007751632365398109	0.00015892674855422229	0.00024102654424495995	2.6329929823987186e-05	0.00016669162141624838	6.798554386477917e-05	1.1455745152488817e-05
ADCY4	1.14887734525837e-05	4.2124634092033375e-06	1.717539635137655e-05	2.2162032564665424e-06	0.00027855494408868253	9.069807128980756e-05	2.344503855056246e-06	3.005048029081081e-06	1.6703032088116743e-05	8.57823124533752e-06	0.0002588236820884049	1.1891912436112761e-05	4.511048609856516e-05	3.0772125683142804e-06	9.473280442762189e-06	0.0018799214158207178	5.893846719118301e-06	1.899276685435325e-05	0.00025946242385543883
ADCY7	0.0012913570972159505	0.000370951573131606	0.0006219124770723283	1.3845246940036304e-05	4.701201760326512e-05	2.4129238227033056e-05	4.974621333531104e-05	0.00011307222303003073	0.0005104554584249854	6.529401730404061e-07	1.765239630913129e-06	0.0004476204630918801	9.728618351800833e-06	0.00031904413481242955	0.0003319496172480285	1.6557640947212349e-06	0.00029176269890740514	1.690680073807016e-05	7.2461793934053276e-06
ADCYAP1	7.978554350529521e-08	3.719663865808798e-08	5.548585590986477e-08	1.6837457650353826e-08	3.0174435323715443e-06	3.021852137408132e-07	6.930198281906996e-08	1.5032863132091734e-07	2.603817250701468e-08	5.977363937148539e-09	6.809527519635594e-08	1.574035657370132e-08	8.677171337012624e-08	3.279493299146452e-08	8.202533052781291e-08	2.960205236490765e-08	5.448057294188402e-08	2.6849363621295197e-07	8.180581545502719e-09
ADGRA2	9.334077617495495e-07	2.7003929403690563e-07	4.727858140540775e-07	2.421038516331464e-07	3.54186850017868e-05	0.00025364497560076416	0.00020168206538073719	4.145533239352517e-06	9.688475302027655e-07	8.036081453610677e-07	0.001294366898946464	4.6761621774749074e-07	0.0018465161556378007	0.0006834089872427285	8.833218998915982e-06	0.00029477241332642734	1.8809359971783124e-06	2.0155988750047982e-05	1.3777042795481975e-06
ADGRE2	0.0002893399214372039	7.4488330028543714e-06	8.485143189318478e-05	4.8635879466019105e-06	1.4759820260223933e-05	0.00019995342881884426	8.714513569429982e-06	7.857975106162485e-06	0.001178208738565445	4.053698830830399e-06	0.00013045899686403573	3.091497637797147e-05	6.915565791132394e-06	2.2632477339357138e-05	0.0014972023200243711	2.862056476260477e-07	1.4521431694447529e-05	4.513313342613401e-06	1.333773639089486e-06
ADGRF5	6.462649366767437e-07	1.8142794715458876e-06	6.459733867814066e-07	5.308878030518827e-07	0.00015690518193878233	4.628099122783169e-05	3.757279273486347e-06	5.645875376103504e-07	1.1680566558425198e-07	1.5967869160249393e-07	0.0011529912007972598	3.4449632835276134e-07	1.0558705071161967e-05	6.404561645467766e-06	1.3363560356083326e-05	0.0015926457708701491	1.018980242406542e-06	7.095826731529087e-06	2.215288986917585e-06
ADGRG1	0.000865425739903003	0.00021946766355540603	0.0011560267303138971	0.00019704866281244904	6.19650018052198e-05	1.2589023754117079e-05	4.729821739601903e-06	1.931713541125646e-06	1.0686042514862493e-05	0.00016247646999545395	7.955540240800474e-06	8.724908184376545e-06	8.617815865363809e-07	8.048136237448489e-07	3.0565765882784035e-06	0.000634766009170562	6.727588015564834e-07	0.0003024479665327817	3.243156606913544e-05
ADGRL2	5.373806288844207e-07	7.640314834134188e-07	3.1868188443695544e-07	1.4691067008243408e-05	5.8304147387389094e-05	4.5730466808890924e-05	2.2948768673813902e-05	6.799701282034221e-07	4.0511221754968574e-07	7.179949989222223e-06	0.0006579580949619412	2.1723563747855223e-07	0.0005124810850247741	0.0003066535573452711	5.124774543219246e-05	0.0010378266451880336	1.7697732346277917e-06	0.0003488929651211947	1.5903635357972234e-05
ADGRL4	5.302314889377158e-07	9.53675566961465e-07	6.763191890968301e-07	1.668823443878864e-07	0.00013246048183646053	9.089086233871058e-06	1.9643780433398206e-06	3.18066463478317e-06	2.9244398547234596e-07	5.972223675598798e-07	4.6273908083094284e-07	1.1815684501925716e-06	2.2406632069760235e-06	4.170079591858666e-06	6.300839459072449e-07	0.002610753057524562	2.244308689114405e-06	1.380196863465244e-05	4.816926661987964e-07
ADH1B	5.239981533122773e-07	2.3681242566908622e-07	9.135999334830558e-07	3.2907944813587164e-08	1.0540621588006616e-05	1.4885403061271063e-06	2.458134758853703e-06	3.8478935948660364e-07	2.2955585166073433e-07	4.763776928484731e-08	2.332000804017298e-05	1.847319026637706e-06	0.0014796137111261487	9.680973107606405e-07	1.0243011274724267e-06	4.527199166659557e-07	2.8712895527860383e-06	6.750198735971935e-06	1.1301210633973824e-07
ADI1	0.0001056125111063011	0.000560107990168035	0.00017023165128193796	0.0008752592257224023	0.00016201099788304418	0.0002934431831818074	0.00041930488077923656	0.0006940601160749793	0.00031636279891245067	0.0011852161260321736	0.0003968484525103122	0.0004564310656860471	0.0005127016338519752	0.0001255410461453721	0.00035933853359892964	0.00013348420907277614	0.0002781552611850202	0.0008585426257923245	0.00017590542847756296
ADIPOR1	0.000584586407057941	0.0006343921995721757	0.0006333193741738796	0.0007994546322152019	0.00043968914542347193	0.0005166621995158494	0.00038048846181482077	0.0009981540497392416	0.0005197581485845149	0.001679074834100902	0.00018273871683049947	0.0005870957975275815	0.00021054352691862732	0.00017700422904454172	0.00047063836245797575	0.00021013341029174626	0.00038864294765517116	0.0005585612962022424	0.0006061452440917492
ADIRF	3.437335635680938e-06	1.686688733570918e-06	2.2299504962575156e-06	6.437765114242211e-05	0.00010899854532908648	0.00014795940660405904	8.823927055345848e-05	3.2558184557274217e-06	1.963180920938612e-06	0.00034799406421370804	0.002058102749288082	6.53838742437074e-06	0.0005725923692807555	5.2991355914855376e-05	1.404487011313904e-05	0.0005813385359942913	3.4314662116230465e-06	0.0008352074073627591	0.0010831529507413507
ADK	0.00025607491261325777	0.0004673450021073222	0.0002493972424417734	0.0002584374160505831	8.59151768963784e-05	9.74330905592069e-05	0.00010096965706907213	0.00010215015936410055	9.853382653091103e-05	0.0001606063888175413	0.0001679973938735202	0.0005983403534628451	0.00011873480980284512	0.00016595319902990013	0.00013222856796346605	3.949334495700896e-05	0.0009117998415604234	0.0002568249183241278	0.00077301065903157
ADM5	5.227264864515746e-06	1.5550867829006165e-06	3.667391638373374e-06	1.3339434190129396e-05	0.0003321247932035476	5.570822395384312e-06	1.5183024970610859e-06	8.028124511838541e-07	1.562522015774448e-06	5.883513040316757e-06	3.520515576838079e-07	1.1509339856274892e-05	2.746534391917521e-06	1.2428477020876016e-06	3.7407016861834563e-06	0.0005843503167852759	1.681155299593229e-05	0.0001799559104256332	8.45848917379044e-05
ADORA3	5.41729377800948e-07	1.6202855590563559e-07	6.287801852522534e-07	1.2366817259135132e-07	4.3341728996892925e-06	7.506840233872936e-07	1.6772411015608668e-07	2.2068378768835828e-07	0.0010314141400158405	1.6170197625342553e-08	3.026882211543125e-07	4.127367603246057e-08	1.508563940433305e-07	2.941020795788063e-07	1.8432821889291517e-05	6.518342615891015e-06	1.6786377443622769e-07	7.237771910695301e-07	1.5739091807631667e-08
ADRA2A	4.119982008887746e-07	1.494531574053326e-07	2.412373021343228e-07	2.607081569294678e-06	1.9351859009475447e-05	6.149557157186791e-05	0.0002045264991465956	9.245613341590797e-07	8.848532502270245e-07	4.0164991332858335e-06	0.0006392268696799874	1.3527973408145044e-07	0.00013475264131557196	0.000846417504362762	0.00010917901090579107	2.4835745193740877e-07	3.7717595091635303e-07	1.212408096762374e-05	0.000297165650408715
ADRB2	0.0012581555638462305	7.081111107254401e-05	0.00013552863674703985	3.5462683172227116e-06	4.4387274101609364e-05	2.3134673483582446e-06	7.037548925836745e-07	0.00012444262392818928	9.497828432358801e-05	1.4230886336008552e-06	2.198438323830487e-06	0.0002302835346199572	1.093805053642427e-06	2.265756648966999e-07	0.00270959734916687	0.0001263134618056938	0.0001465831883251667	4.895655729342252e-05	2.592819328128826e-05
AEBP1	4.273991180525627e-06	1.6473777577630244e-06	1.6514538856426952e-06	1.0512367225601338e-06	1.8190961782238446e-05	5.090233389637433e-05	0.0004432189743965864	5.3183480304141995e-06	1.171705434899195e-06	4.81227687032515e-07	0.0001752219395712018	2.7760299872170435e-06	0.00028218512306921184	0.0030214565340429544	1.6952142686932348e-05	8.59130705066491e-06	1.0221732736681588e-05	1.608281490916852e-05	1.6049151554398122e-06
AES	0.0010443400824442506	0.000895960780326277	0.0007124727126210928	0.0004998979275114834	0.00033028959296643734	0.000506583193782717	0.0002820004883687943	9.436340042157099e-05	0.00020627706544473767	0.000186683057108894	0.00024906304315663874	0.001749716349877417	0.00041598474490456283	0.0004689463821705431	0.0001362400216748938	0.00042821961687877774	0.00045835599303245544	0.0004047610564157367	0.0004662534047383815
AFAP1L1	2.62921673765959e-07	2.643488699050067e-07	4.2862680516009277e-07	1.0996577657351736e-06	7.373421249212697e-05	0.00021720280346926302	1.3162442883185577e-05	8.67346557242854e-07	4.1055895962927025e-06	2.6827915462490637e-06	2.6031415472971275e-05	1.9441209531123604e-07	6.817446774221025e-06	9.093121661862824e-06	2.4678558929736027e-06	0.001673665945418179	1.843409620505554e-07	8.475880895275623e-05	5.30865555958826e-08
AFAP1L2	0.0003956013242714107	0.00013604377454612404	0.0009044361650012434	2.2238689780351706e-05	7.214448123704642e-05	0.0009323983103968203	6.972948904149234e-05	1.2288022617212846e-06	3.265981376898708e-06	3.8107389173092088e-06	0.0007825052016414702	4.38037677668035e-05	0.00010686262248782441	0.00020292442059144378	5.937620244367281e-06	0.0003492003306746483	4.877523679169826e-05	0.00027943437453359365	9.31603935896419e-05
AFF3	4.203100161248585e-06	3.536774102030904e-06	2.4631845008116215e-06	0.00011356485629221424	1.329093811364146e-05	4.605886715580709e-06	1.987966015803977e-06	3.7550779552475433e-07	9.83447716862429e-06	9.216918260790408e-05	7.459739663318032e-06	4.224676013109274e-05	2.8251355615793727e-05	1.6446430890937336e-05	2.1077551082271384e-06	1.1832283234980423e-05	0.000897694902960211	3.3802255074988352e-06	0.004223192576318979
AGR2	1.768674110280699e-06	7.014851234998787e-06	6.748629857611377e-06	0.0012761845719069242	1.5357032680185512e-05	1.0548815225774888e-05	1.299296513934678e-06	3.6228382782610424e-07	5.802623945783125e-06	6.398931873263791e-05	6.934516022738535e-06	1.1821283806057181e-05	3.270146407885477e-06	2.0553604827000527e-06	4.559843091556104e-06	4.785860028277966e-07	6.9865627665421925e-06	1.1191324119863566e-05	0.000602454470936209
AGTRAP	0.0013063231017440557	0.0004925034008920193	0.0010278085246682167	0.00027683499502018094	0.00020684555056504905	0.0002783841046039015	0.0004423154459800571	5.4974058002699167e-05	0.0005929432809352875	0.0003813787770923227	8.284690557047725e-05	0.000379720440832898	0.0002443070989102125	0.00015039231220725924	0.001130491029471159	0.00020159516134299338	0.00012585741933435202	0.00031031592516228557	0.00019320736464578658
AHCY	7.672346691833809e-05	0.00017993475194089115	0.00013754000246990472	0.0006549856043420732	0.00013406308426056057	0.00023032783064991236	0.0004388459783513099	0.000255921040661633	0.00029810357955284417	0.0010188381420448422	0.0001986126007977873	0.0002376915217610076	0.0002405817504040897	9.466922347201034e-05	9.52305636019446e-05	0.0001041412542690523	0.00032408375409431756	0.00020925432909280062	1.644761869101785e-05
AHNAK	0.0013058562763035297	0.0005910596810281277	0.0005456035723909736	0.00016648665769025683	0.0004698802949860692	0.00038179935654625297	0.000610780029091984	9.286739077651873e-05	0.00034482398768886924	0.00017902407853398472	0.0004656505479943007	0.0010847796220332384	0.0013219487154856324	0.001190895214676857	0.0010341311572119594	0.0007442575297318399	0.00022413526312448084	0.0008703264757059515	0.0018566258950158954
AHNAK2	1.721653120512201e-06	6.95929713856458e-07	8.768012662585534e-07	2.460319228703156e-05	4.256203101249412e-05	0.00012333007180131972	0.0009778467938303947	8.622097311672405e-07	1.3905298146710265e-05	5.3706971812061965e-05	5.267142569209682e-06	8.891464062799059e-07	0.0005864868289791048	0.0010145159903913736	0.00025711828493513167	0.00016143498942255974	1.089005763788009e-06	7.12409892003052e-05	3.927589932573028e-05
AHR	0.0003037846472579986	0.00035807141102850437	0.00033859300310723484	3.3375381462974474e-05	0.00015088629152160138	9.2904461780563e-05	0.00013460940681397915	5.730969860451296e-06	0.0005689489189535379	1.6067822798504494e-05	0.0004087148408871144	0.00018365454161539674	0.0003070214297622442	0.00031897195731289685	0.001148137846030295	0.0005253392737358809	9.481243614573032e-05	0.00026270310627296567	8.192022505681962e-05
AIF1	8.19030265120091e-06	1.729015275486745e-05	8.010101009858772e-05	4.540223926596809e-06	3.169482806697488e-05	9.086142540581932e-07	9.085185297408316e-07	3.77457877220877e-06	0.002779110101982951	2.147045421452276e-07	1.5921358453852008e-06	5.989373312331736e-05	7.177212069109373e-07	3.1845850116951624e-06	3.160104824928567e-06	1.2796580222129705e-06	2.664776548044756e-05	2.2557769625564106e-06	1.0945085477942484e-06
AIF1L	6.074497491681541e-07	1.881418825178116e-07	5.270678684610175e-07	0.00024089071666821837	0.00014933721104171127	3.019042878804612e-06	7.263980478455778e-06	4.503570744418539e-05	2.1731680135417264e-06	0.0003471015952527523	5.348875856725499e-05	4.194238272248185e-07	1.798504490579944e-05	1.758333496582054e-06	7.469503771062591e-07	0.0007726819603703916	1.515447024758032e-06	0.0008033618796616793	2.084666164137161e-07
AIM2	0.00011489158350741491	0.0004055085591971874	9.800039697438478e-05	4.976829131919658e-06	5.0122504035243765e-05	2.9876682674512267e-05	2.58890213444829e-05	0.0001789853849913925	0.000130148880998604	7.42615142712566e-08	3.81442532670917e-07	8.871229510987177e-05	2.00564772967482e-06	4.614847057382576e-06	3.8095146237537847e-07	2.9706252462347038e-05	0.0013018278405070305	6.513127573271049e-06	7.148728400352411e-07
AK2	0.000367566681234166	0.0005656152497977018	0.0005638798465952277	0.0011277446756139398	0.00026660237926989794	0.0005901234108023345	0.00032368212123401463	0.0002851833123713732	0.0003275495255365968	0.0010522677330300212	0.0002132193767465651	0.0003392042708583176	0.0001585603749845177	0.00020677104475907981	0.00019792967941612005	0.00031872064573690295	0.00036286935210227966	0.00034658104414120317	0.00026958761736750603
AKAP12	2.3505281205871142e-06	1.029320401357836e-06	3.1761028367327526e-06	8.907500159693882e-07	3.239319994463585e-05	0.00015923843602649868	0.0006815125816501677	3.603262712204014e-06	3.714495505846571e-06	7.887016408858472e-07	0.000506113690789789	3.7929339669062756e-06	0.00199712417088449	0.0005382837262004614	0.00027041693101637065	7.280056161107495e-05	4.91002856506384e-06	0.00011569136404432356	2.309763203811599e-06
AKAP13	0.001379897934384644	0.0010081116342917085	0.001004829304292798	0.00011209316289750859	0.0004002904752269387	0.00045448169112205505	0.0002929656475316733	0.00018955096311401576	0.00039773533353582025	7.420111069222912e-05	0.0003140345506835729	0.000831019424367696	0.0002652938710525632	0.0006958696758374572	0.0010329079814255238	0.00046114876749925315	0.0006148717366158962	0.0001327200443483889	0.0004974812618456781
AKAP2	0.00017932106857188046	0.0002523322473280132	0.0001353261322947219	2.5431139874854125e-05	0.0003421059518586844	6.816919722041348e-06	6.46255211904645e-05	0.0004790071689058095	5.04642266605515e-05	3.530316462274641e-05	3.5925804695580155e-05	2.4296194169437513e-05	1.1964733857894316e-05	2.2487114620162174e-05	0.0007061720825731754	0.0003188910777680576	0.0007806932553648949	4.608317976817489e-05	1.6013500498957e-05
AKAP5	0.0004593231133185327	0.0002950322814285755	0.0017800022615119815	0.00017976551316678524	3.318249946460128e-05	1.7070851754397154e-05	8.557699402444996e-06	4.476487447391264e-06	1.8793502931657713e-06	6.409612524294062e-06	4.5395066194942046e-07	3.6973947317164857e-06	4.016409036466939e-07	2.1281042791088112e-05	0.0006113824783824384	4.503077889239648e-06	2.5206774807884358e-05	1.5252050616254564e-05	0.0003316082584206015
AKR1A1	0.0003661821538116783	0.0005244377534836531	0.0004485616518650204	0.0005813473835587502	0.0004721477744169533	0.0005501915002241731	0.0006297811050899327	0.0013604037230834365	0.0011024498380720615	0.0006401723949238658	0.00021834959625266492	0.0004675295786000788	0.0004374405834823847	0.0003814311930909753	0.000675900315400213	0.00023597621475346386	0.0005591855733655393	0.0005263491184450686	0.0006231077131815255
