Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
ACKR1	7.022371391940396e-06	5.7120669225696474e-06	1.9220326521462994e-06	4.042181274144241e-07	3.417529569560429e-06	2.9968111903144745e-07	3.5327689147379715e-06	6.486127858806867e-06	0.0012049971846863627	8.360492387282648e-08	1.742350264066772e-07	3.032618678844301e-06	2.780705699478858e-06	1.4176304830471054e-05	2.753479861894448e-07	4.7378638555528596e-05	1.0444911140439217e-06	3.029104618690326e-06	2.4739325453992933e-05	7.74545333115384e-05	2.2593687845073873e-06	4.822519485969678e-07	2.767174464679556e-06	2.419874789438836e-08	2.0098894310649484e-05	1.2369335422590666e-07	2.197479443566408e-05	2.5859410470729927e-06	1.7258964362554252e-05	9.490594266026164e-07	5.884247045173652e-08	6.158731480354618e-07
ACOT7	1.232801969308639e-05	0.0004070672148372978	0.0001246209576493129	1.5536341379629448e-05	3.912093234248459e-06	0.00011363949306542054	5.101365240989253e-05	5.3987976571079344e-05	0.00021330997697077692	5.922659329371527e-05	0.0004234642838127911	0.0004846154770348221	3.412760634091683e-05	5.418745058705099e-05	0.001399348140694201	4.2090257920790464e-05	5.644704287988134e-05	2.288800351379905e-05	0.00020284485071897507	0.00010764113540062681	0.00032688656938262284	4.5073265937389806e-05	2.1433885194710456e-05	0.0001246893807547167	5.8090805396204814e-05	0.0008347993134520948	2.8881933758384548e-05	0.0003182039363309741	1.0653857316356152e-05	0.00016473291907459497	1.6171221432159655e-05	0.00014679861487820745
ACP5	3.0351387977134436e-05	0.0012135944562032819	0.00013033757568337023	8.097115642158315e-05	6.550434773089364e-05	0.0009532599942758679	0.00031372017110697925	0.00025179560179822147	7.787796221236931e-07	2.3738493837299757e-05	0.0006837458931840956	8.64975208969554e-06	0.00038399890763685107	0.00010739175922935829	0.0002556927502155304	6.466366903623566e-05	1.3176039828977082e-05	0.0006344425491988659	0.00010341037705074996	0.00016022802446968853	9.754041820997372e-05	5.211379175307229e-05	0.0010460992343723774	0.00015045132022351027	4.407824690133566e-06	5.2402443543542176e-05	0.00016193022020161152	1.1066622391808778e-06	2.1021891370764934e-05	1.4264584024203941e-05	0.00021153601119294763	0.0001686619216343388
ACSL1	2.49392724072095e-05	0.0005176511476747692	0.0001807200169423595	1.1915607501578052e-05	4.2416741052875295e-05	0.0005670165410265326	0.000115285198262427	9.290432353736833e-05	4.5595381379825994e-05	0.00022888432431500405	0.00014906191790942103	0.0005720744957216084	8.903232810553163e-05	5.647565922117792e-05	8.98581220099004e-07	2.2817659555585124e-05	7.425613603118109e-06	0.000131613269331865	8.47172923386097e-05	0.00018180556071456522	2.82497003354365e-05	0.00011810355499619618	0.00010862173803616315	0.00030021765269339085	9.641293581807986e-05	0.00010504763486096635	2.4813523850752972e-05	1.2909916222270112e-05	4.760736919706687e-05	0.00013380133896134794	0.0003536503645591438	9.009461791720241e-05
ACSL3	0.00048732070717960596	0.00028735428350046277	0.0006084018386900425	0.00011569290654733777	5.246857108431868e-05	0.00024276296608150005	0.0003149226540699601	0.00014475132047664374	0.00021221666247583926	0.00025986626860685647	0.0001673899096203968	0.00011466630530776456	0.00025859204470179975	0.00011436355271143839	0.00021074885444249958	4.3063242628704756e-05	0.00016848706582095474	0.00021101758466102183	0.0002807483251672238	0.00011024991545127705	0.00028530179406516254	0.00016305610188283026	0.000328027963405475	0.0004552934842649847	0.0002350896829739213	0.00010928913980023935	8.938628889154643e-05	2.587235576356761e-05	6.015436156303622e-05	0.00037741882260888815	0.0018502117600291967	0.00022074619482737035
ACSL4	0.00011363144585629925	0.0009407154866494238	0.00014178008132148534	0.00015161253395490348	0.00010177722288062796	0.00041692753438837826	0.00016880811017472297	2.049401700787712e-05	0.00022254831856116652	0.00022303361038211733	0.0003453080717008561	0.0002916879311669618	0.00017831590957939625	0.00018797813390847296	0.0021554441191256046	0.0003882443706970662	1.0690213457564823e-05	0.00014196056872606277	0.0003795440716203302	0.0009974375134333968	0.00037465651985257864	0.0001519896904937923	7.491906671930337e-06	2.167166894651018e-05	0.00020828927517868578	0.00011146743781864643	4.38000206486322e-05	0.0001664920710027218	2.0593495719367638e-05	0.00011313121649436653	1.022987703436229e-06	0.00017000793013721704
ACTA2	2.3936841898830608e-05	6.76928466418758e-05	1.4582829862774815e-05	3.5179168662580196e-06	2.3398566554533318e-05	3.845731043838896e-06	3.773203570744954e-05	1.8138947780244052e-05	7.549065799139498e-07	0.00042467983439564705	3.0780200177105144e-05	1.1878145414812025e-05	2.9137041565263644e-05	4.9975809815805405e-05	3.083861656705267e-06	6.098371522966772e-05	2.699568995012669e-06	2.941617822216358e-06	0.0001715930993668735	0.0002229232050012797	0.002581519540399313	0.0021908755879849195	2.0010433217976242e-05	9.256071393792809e-07	2.456541096762521e-06	1.1689030543493573e-05	5.668548692483455e-05	0.0009142059716396034	5.899380994378589e-05	8.358860213775188e-06	1.1320457815600093e-06	1.490563136030687e-05
ACTB	0.0007772976532578468	0.0018642208306118846	0.0003262207901570946	0.00012198267359053716	0.0002511317143216729	0.0014871122548356652	0.0005486911395564675	0.0009720984380692244	0.0003844598832074553	0.0005214676493778825	0.0025772007647901773	0.005915674846619368	0.0003201057552359998	0.0003607377293519676	0.0005156779079698026	0.0012170233530923724	0.00044657092075794935	0.0012786726001650095	0.0008784917299635708	0.0005715547013096511	0.0008841038797982037	0.0006876802071928978	0.0006235040491446853	0.0004146911669522524	0.0001989658921957016	0.0012437268160283566	0.0004454741138033569	0.0020881418604403734	0.0007111714803613722	0.0002088885521516204	0.00015661468205507845	0.0019708480685949326
ACTG2	1.6320416307280539e-06	5.952885476290248e-05	2.1902125808992423e-05	1.3546653576668177e-07	1.9055738448514603e-05	2.582050306898509e-08	2.122619298461359e-05	3.6527019346976886e-06	3.0227305103380786e-08	1.7878079461297602e-06	4.974076546204742e-06	6.591699275304563e-07	5.103535727357666e-07	6.933106487849727e-05	8.154437125540426e-08	5.207819867791841e-06	4.5970639916959044e-07	2.904794428104651e-06	4.599148815032095e-05	6.208363629411906e-05	0.012441344559192657	0.000299253617413342	1.2233919051141129e-06	2.471004336257465e-06	1.1309044367635579e-07	5.071375198895112e-05	1.041844461724395e-05	0.002696205396205187	4.33088325735298e-06	6.281831588239584e-07	2.345494465316733e-07	7.38491871743463e-06
ACTN1	9.133859566645697e-05	6.26814944553189e-05	0.00017152180953416973	4.432231889950344e-06	6.638749619014561e-05	0.0003277887590229511	8.260984759544954e-05	0.00021298686624504626	0.0005940852570347488	0.0013736158143728971	7.170692697400227e-06	0.00022276421077549458	0.00014836106856819242	3.751318945433013e-05	3.0571095521736424e-06	4.0707211155677214e-05	0.00030756279011256993	3.892279437422985e-06	0.0002773414016701281	0.00040813861414790154	0.003911203239113092	0.0009102760814130306	0.0001812429109122604	0.0001718714920571074	5.866878927918151e-05	8.39649947010912e-05	0.0001525471016066149	0.0009736423962749541	7.951309817144647e-05	0.00013671096530742943	0.00037346335011534393	0.00012023984163533896
ACTR3	0.0005510419723577797	0.001260483404621482	0.0006276523927226663	0.00019740864809136838	0.00041754276026040316	0.0007298222626559436	0.0006283157272264361	0.0005821495433337986	0.0002962663129437715	0.00025441712932661176	0.0014856280758976936	0.0013513750163838267	0.00013941898941993713	0.00014337495667859912	0.0008681943290866911	0.00043357282993383706	0.000273428246146068	0.0010244471486657858	0.0004989982699044049	0.0005114435916766524	0.00035517997457645833	0.00030619825702160597	0.0002914501237682998	0.00038367309025488794	0.00023444513499271125	0.0005440301029011607	0.0003548713284544647	0.0009194152662530541	0.0004108919238205999	0.0002776825858745724	0.00022522584185935557	0.0012641806388273835
ACVRL1	1.761180783432792e-06	1.472800590818224e-06	8.494877874909434e-06	1.6871239267857163e-06	5.081762992631411e-06	0.00011127948528155684	6.298702373896958e-06	1.0187621228396893e-05	0.0015556423459202051	0.00026146223535761237	6.797949936299119e-07	4.80200833408162e-05	0.0009223881643265486	2.042687810899224e-05	8.140161298797466e-06	3.0136679924908094e-05	8.647120353089122e-07	5.153314077688265e-07	5.989712008158676e-05	3.9085331081878394e-05	1.9412298570387065e-05	0.00023067845904733986	1.6870657418621704e-05	5.870744530511729e-07	0.0018069237703457475	6.132486305432394e-07	9.317637886852026e-05	1.5281972082448192e-05	6.281615060288459e-05	0.00017603777814656496	2.4278665478050243e-07	1.7050902556547953e-07
ACYP1	0.00048184613115154207	0.0003126338415313512	0.0003118622407782823	4.048590562888421e-05	8.952160715125501e-05	4.556550629786216e-05	0.0005038629751652479	0.00021911016665399075	7.849632675061002e-05	7.215249934233725e-05	0.0003776646626647562	0.00012330879690125585	0.0002647000947035849	0.00010187978477915749	9.755144856171682e-05	2.8022252081427723e-05	0.0001789786183508113	0.00018516233831178397	7.276756514329463e-05	2.956528805952985e-05	0.0003751163312699646	0.00028206559363752604	1.1562465260794852e-05	0.00023157517716754228	0.00010949262650683522	0.0007098924834281206	3.512088369461708e-05	8.590095239924267e-05	6.75692135700956e-05	5.628290455206297e-05	0.0002251960540888831	0.0003553051792550832
ADAM12	2.5577557607903145e-05	0.00011516240920173004	0.00016952701844274998	1.1309042520224466e-06	3.9947473851498216e-05	7.811668183421716e-06	4.9136768211610615e-05	1.7211135855177417e-05	2.2075546723954176e-07	0.0018109933007508516	3.6967637697671307e-06	0.00016350690566468984	0.0003548621607478708	5.072351996204816e-05	0.0003583655343391001	0.00031069168471731246	3.4466331726434873e-06	2.9342525067477254e-06	0.00020603195298463106	9.857636177912354e-05	1.576168870087713e-05	5.7295845181215554e-05	0.00011022467515431345	1.1010824891855009e-06	1.1127032166768913e-06	7.5210364229860716e-06	9.15950076887384e-05	3.819370976998471e-05	0.0003129384131170809	0.00010704827582230791	1.8344699128647335e-06	1.0837453373824246e-05
ADAM15	0.0001153926205006428	0.0002414275222690776	0.00021712735178880394	4.452746725291945e-05	0.0001784220221452415	0.00015869420894887298	0.0001461296487832442	6.05230379733257e-05	0.0016895103035494685	8.146381878759712e-05	6.444127939175814e-05	0.00018534560513217002	9.501283784629777e-05	4.905041350866668e-05	1.6353274986613542e-05	0.00032886036206036806	0.00014906383876223117	2.349954411329236e-05	0.00038624650915153325	0.0004834542633034289	0.0001761431631166488	7.406712393276393e-05	0.00018737779464572668	0.0006036426057107747	0.0019023958593606949	0.00025744136655703187	9.395295637659729e-05	7.59841495892033e-05	4.49208018835634e-05	0.00011062502017011866	0.0005388412973843515	7.026381354080513e-05
ADAM19	5.9013218560721725e-05	0.0008565234020352364	0.0017311311094090343	0.0003520687168929726	0.00042886653682217	5.702276394004002e-05	0.0005037273513153195	2.3267259166459553e-05	7.808676309650764e-05	0.00022755259124096483	0.00044599815737456083	0.0006394464871846139	2.1557931177085266e-05	6.401513383025303e-05	1.2848505548390676e-06	0.00015112898836378008	8.570222007620032e-07	0.0009170089033432305	0.00013392427354119718	1.5035619981063064e-05	1.8522197933634743e-05	9.649797721067443e-05	6.931008101673797e-06	3.497052887269092e-07	1.555910966999363e-05	3.379843110451475e-05	6.683728861389682e-05	1.755168523231987e-05	3.715872298926115e-05	2.0927231162204407e-05	8.84415669588634e-08	0.0002337667829124257
ADAM28	4.1168405005009845e-05	5.241477083473001e-06	1.2465201507438906e-05	0.000243019632762298	0.000709182524587959	0.00039591273525729775	0.00013464070798363537	2.1127498257556e-05	4.4970965973334387e-07	1.1520711495904834e-06	6.29038258921355e-05	0.00022321722644846886	9.245704291060974e-07	0.00011659331357805058	4.153775080339983e-05	2.4087510610115714e-05	1.8562718651082832e-06	0.002491801278665662	3.4519565815571696e-05	9.553578820487019e-06	2.7655978556140326e-06	1.3081556460292632e-07	3.133182644887711e-06	1.3020327287449618e-06	1.8924730511571397e-06	3.2264551919070072e-06	3.0476638130494393e-05	5.49809215044661e-07	3.9424310671165586e-05	6.701595793856541e-06	1.0618471605994273e-05	3.7502663872146513e-06
ADAM33	2.1065393411845434e-06	4.5047980279377953e-07	5.105168384034187e-06	1.955638026629458e-06	1.0220037438557483e-05	3.8225940102165623e-07	1.1762826943595428e-05	2.1084077161503956e-05	1.5430050837039744e-07	0.0005534688243642449	1.921919050573706e-07	4.811854523723014e-05	0.0012918144930154085	1.1711699698935263e-05	3.9500031334682717e-07	2.7863667128258385e-05	1.2590417952651478e-07	1.0312870699635823e-06	0.00022854127746541053	8.398282079724595e-05	0.00011716813605744392	0.00011063235433539376	6.219347142177867e-06	5.070847208799023e-08	1.6804403912829002e-06	1.9757126779040846e-07	3.1146937544690445e-05	5.563083959714277e-06	1.232102295034565e-05	9.758516171132214e-06	5.0662194439610175e-08	1.1721625270411096e-07
ADAM8	0.0014270179672166705	0.0003130774130113423	0.0011440209345892072	3.852394365821965e-05	0.000160470706759952	0.0005910292966291308	0.00019274211081210524	0.000666857638861984	1.278087211176171e-06	3.991772246081382e-06	0.0010398807935416698	0.0009089182130992413	3.1948018204275286e-06	5.203771070227958e-05	1.2257584785402287e-05	0.0002472136402502656	1.0944612768071238e-05	0.0003478448197711259	0.0001626079756533727	3.18019519909285e-05	8.980006896308623e-06	2.077010321954731e-06	0.001396313076838851	8.11111749499105e-06	5.021918696002103e-06	2.8973398002563044e-05	6.876206316519529e-05	3.7149538911762647e-06	0.0001723531895549968	3.473747710813768e-05	8.073214848991483e-05	0.0005229005473665893
ADAMDEC1	2.496019817499473e-07	6.907791316734802e-07	6.051711238796997e-07	2.0847608084295643e-07	2.7225185021961806e-06	0.0005848874570801854	8.969564078142866e-06	8.356146850019286e-07	5.8007628922496224e-08	5.836702257511206e-06	8.161747899748661e-08	5.90839999858872e-06	1.9057002646150067e-05	3.458484115981264e-06	1.633037243209401e-07	1.1202132554899435e-05	3.863490150024518e-08	1.4980362720962148e-05	2.0242147002136335e-05	4.656712462747237e-06	2.6251489089190727e-06	1.0790301274710146e-07	1.4572234476872836e-06	7.837407167698984e-08	1.2319018196649267e-06	1.7405806147507974e-06	2.1514641048270278e-05	2.3170413498974085e-07	6.64053914078977e-06	3.1134527489484753e-06	4.351558402504452e-08	1.6289165216676338e-07
ADAMTS1	6.774876965209842e-05	3.282688965100533e-07	3.6813718907069415e-05	4.0376536958319775e-07	3.2583627671556314e-06	1.377706695393499e-07	3.4498229979362804e-06	4.5934934860270005e-06	0.0008000004454515874	2.3776914531481452e-05	1.8809804487318615e-06	1.8142794715458876e-06	0.00040618987986817956	4.429897217050893e-06	1.6547420500501175e-07	9.500345186097547e-06	6.640597121077008e-07	1.5003163866822433e-07	6.026203482178971e-05	2.14558640436735e-05	0.00029695735429413617	0.0005997300031594932	2.313776803930523e-06	3.423683097025787e-07	0.000764492666348815	2.627974708957481e-07	1.9689601685968228e-05	7.005427050899016e-06	6.199385097716004e-06	4.960453588864766e-05	1.0145732630917337e-05	3.016109531017719e-07
ADAMTS10	0.00046931413817219436	5.878593219676986e-05	0.0007249726913869381	1.4027094721313915e-06	5.444853377412073e-05	1.8503016690374352e-05	0.0001817331212805584	0.00035593268694356084	0.000253326230449602	0.00039773029857315123	4.310036456445232e-05	0.00018546736100688577	9.757297084433958e-05	9.806828529690392e-06	8.227628859458491e-05	6.587535608559847e-05	3.4756900276988745e-05	1.476053739679628e-06	0.00016779056750237942	0.00010833963460754603	0.000165580800967291	0.0004749573126900941	5.831727321492508e-05	1.0350693628424779e-05	0.00044072041055187583	5.281934591039317e-06	5.388958743424155e-05	6.234698957996443e-05	0.0007920024800114334	9.978158050216734e-05	2.130052598658949e-05	3.69707377103623e-05
ADAMTS12	1.8626088831297238e-06	5.201726708037313e-06	2.1492710402526427e-06	8.18348155462445e-07	7.4884856076096185e-06	1.159389810823086e-07	1.167819482361665e-05	1.2146689186920412e-05	4.916651050734799e-07	0.0015220667701214552	4.4286923639447195e-07	4.676100616052281e-06	0.0003818966797553003	6.881040008011041e-06	3.4167314311162045e-07	4.609707684721798e-05	6.140221557870973e-07	2.578356088633882e-07	6.794176442781463e-05	3.3935644751181826e-05	2.924591171904467e-05	0.0004643498978111893	6.459896667365683e-06	1.0559786005615024e-06	1.0331564226362389e-06	2.7528069495019736e-06	2.7824920834973454e-05	2.1939451471553184e-05	6.40989892417565e-05	3.096953150816262e-05	5.9562466958595905e-06	3.629698426266259e-07
ADAMTS2	1.6699571006029146e-06	2.266435103592812e-06	3.843882495857542e-06	9.212503755406942e-07	1.096903179131914e-05	2.7665980724123074e-06	7.794217708578799e-06	6.6842335399996955e-06	9.591974503564415e-08	0.001787730841897428	1.84422515303595e-06	1.1220537089684512e-05	7.737823034403846e-05	1.0461303645570297e-05	3.1214904083753936e-07	3.3952594094444066e-05	1.4863323940517148e-06	1.0230488669549231e-06	0.00027255373424850404	9.745951683726162e-05	7.646125595783815e-05	0.00022882562188897282	6.709535682603018e-06	2.7174023671250325e-06	4.530413377779041e-07	3.7007635000918526e-06	5.209022492635995e-05	0.0002178712165914476	2.257636697322596e-05	0.00044193625217303634	8.414922092470078e-08	6.824888032497256e-07
ADAMTS4	6.397760444087908e-05	2.418731583020417e-06	6.352538548526354e-06	6.496677542600082e-07	3.205503162462264e-05	3.578672476578504e-06	9.114041858993005e-06	4.2546846088953316e-05	0.0007301218574866652	0.00042067974573001266	7.967005331011023e-06	8.51410277391551e-06	1.4192577509675175e-05	5.5022719607222825e-06	6.309017521743954e-07	2.561217661423143e-05	1.2680372947215801e-06	1.4920690773578826e-05	0.00012012145452899858	1.9521979993442073e-05	2.077079079754185e-05	0.0009523284970782697	8.759053343965206e-06	9.974866770789959e-06	6.31498041911982e-05	0.00017577936523593962	0.0004563835100270808	2.0536690499284305e-05	1.443737892259378e-05	2.1327741706045344e-05	1.236816115124384e-05	1.8529838143876987e-06
