Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22
CEP152	1.7835925973486155e-05	0.00018040301802102476	0.0006316280923783779	0.00015959652955643833	0.00011226975766476244	6.990377983129292e-07	7.482626097043976e-05	1.6842330296640284e-05	5.7615838159108534e-05	0.00018703489331528544	9.35813513933681e-05	7.621970144100487e-05	9.390769264427945e-05	4.2156429117312655e-05	0.00010962530359392986	0.00012523277837317437	0.00010119889338966459	0.0001849494583439082	5.301653436617926e-05	0.00010890526027651504	1.9816192434518598e-05	6.110854883445427e-06
CEP170	0.00038583765854127705	0.0003869825741276145	0.0001137208309955895	0.00013205624418333173	0.0001294378307648003	7.054208981571719e-05	0.00033121503656730056	9.208333358401433e-05	0.00011521168926265091	0.0010193375637754798	0.00037469115341082215	0.000937650736887008	6.417247641365975e-05	0.0003632237494457513	0.0003758049278985709	0.00046501870383508503	0.0005975382518954575	0.0006090828101150692	0.00014706932415720075	5.528885958483443e-05	0.0003037041751667857	0.00013983476674184203
CEP55	2.0158840641215647e-07	4.3149549355803174e-07	0.0024026164319366217	1.3913973816670477e-05	3.722660721905413e-07	1.028133283398347e-06	1.1259543519770432e-08	3.062632742967253e-07	1.8900173870406434e-07	5.346277589524107e-07	2.7842168492497876e-05	5.534571982934722e-07	5.766716640209779e-06	1.4912272661149473e-07	4.501664108147452e-08	5.247916874395742e-07	3.688396100187674e-05	1.6827937088237377e-06	8.740431098885892e-07	6.229780069588742e-07	3.333483959977457e-07	1.879880528576905e-06
CEP68	0.00012253262684680521	0.0005448158481158316	4.7366629587486386e-05	8.654962584841996e-05	0.00037045564386062324	5.935038279858418e-05	0.00017465876589994878	6.889366341056302e-05	0.0002652098482940346	0.0002775840985123068	0.00025104093947447836	5.5850792705314234e-05	0.0002664732455741614	0.00019267512834630907	0.00016399365267716348	0.000860225351061672	7.584205741295591e-05	0.00010163813567487523	0.0009562940103933215	2.8071324777556583e-05	7.242536230478436e-05	0.00013476428284775466
CERCAM	0.00015923900355119258	6.613438927161042e-06	7.1459626269643195e-06	7.747494237264618e-06	3.848296728392597e-06	0.00010002247290685773	0.0001249625493073836	5.533901003218489e-06	0.00012447219341993332	0.00023420722573064268	3.035474492207868e-06	1.17274166768766e-05	0.00019489398982841522	0.0003448844363447279	0.0020242847967892885	4.7397414164151996e-05	4.404953506309539e-05	1.6892118992473115e-06	9.197835606755689e-05	0.0002949456684291363	0.0007885635714046657	2.2785558030591346e-05
CERS2	0.0001494861935498193	0.0005286784144118428	0.00027864272124134004	0.0005004474078305066	0.000445019657490775	0.0013367296196520329	0.001108536496758461	0.00026864936808124185	0.00014290277613326907	0.00044952891767024994	0.00035161120467819273	0.00020522689737845212	0.000240628796746023	0.0003151359560433775	0.0002314398589078337	0.0002602017193567008	0.0002481515402905643	0.00014652099343948066	0.00033500592689961195	0.0001928123238030821	0.0002677180746104568	0.00026201450964435935
CERS4	9.376926755066961e-05	0.00014771308633498847	7.401233597192913e-05	0.0002458253875374794	0.00024004242732189596	0.0009857717668637633	0.0010256608948111534	0.00027107412461191416	0.00012089589290553704	0.0005904421559534967	0.000529382610693574	2.61787081399234e-05	0.00019677808450069278	0.00026237269048579037	8.485357102472335e-05	2.5474861104157753e-05	5.450418029795401e-05	0.0005924581200815737	2.1179579562158324e-05	0.00013064677477814257	0.00010548568388912827	0.00025081326020881534
CERS6	0.00023806029639672488	9.377380774822086e-05	0.00010373189434176311	0.00012794641952496022	5.0578255468280986e-05	0.000889211951289326	0.002346828579902649	0.00013413648412097245	1.2233607776579447e-05	0.00013700532144866884	8.088781760307029e-05	0.00027615611907094717	3.036715315829497e-05	1.2824693840229884e-05	0.00017883162945508957	8.30894205137156e-05	0.00014022747927810997	0.00018514097610022873	5.8218545746058226e-05	2.366400985920336e-05	3.9216851291712373e-05	4.944442116538994e-05
CFD	6.834342912043212e-06	7.981544513313565e-06	1.4182239738147473e-06	4.232088031130843e-06	5.31452133145649e-06	5.087181489216164e-05	4.487625847104937e-05	8.000471893865324e-07	5.970505662844516e-05	9.845359272731002e-06	1.46448678606248e-06	0.0001969243458006531	4.446280945558101e-05	0.002903389511629939	1.6104706446640193e-05	7.705295956839109e-07	0.0001690099306870252	5.967546712781768e-06	1.5812795481906505e-06	3.107541488134302e-06	3.2978769013425335e-06	4.762403477798216e-06
CFH	0.000756915716920048	7.78387111495249e-05	2.2234282823774265e-06	3.939872385672061e-06	2.670592220965773e-05	2.4979252088996873e-07	1.152052959696448e-06	9.489473313806229e-07	0.00020582032448146492	1.986680945265107e-05	2.1721284610976e-06	5.6282310652022716e-06	5.022428376832977e-05	0.001195979886688292	0.0005155452527105808	0.0002762140647973865	4.541409907687921e-06	1.002190401777625e-06	0.00015857226389925927	4.266450559953228e-06	3.528711386024952e-05	8.292966526823875e-07
CFI	0.00047243916196748614	8.80306970429956e-07	2.5249775603697344e-07	2.4994537284328544e-07	7.866574378567748e-07	9.527506961148902e-08	1.1070284017478116e-05	1.0340820608689683e-06	0.0002293037250638008	2.2581392840947956e-05	6.412468565031304e-07	3.416415950141527e-07	2.7325431801727973e-05	0.0001424169895472005	0.00020264145859982818	0.00061916618142277	7.170722824412223e-07	1.123288598137151e-06	0.001656395266763866	1.3154502767065424e-06	4.776090645464137e-05	5.519618298421847e-06
CFL1	0.0004573414917103946	0.0009051604429259896	0.0019424521597102284	0.0024545546621084213	0.0019115246832370758	0.0012187594547867775	0.00020607566693797708	0.001043458003550768	0.0009516885620541871	0.00022504957451019436	0.0014283012133091688	0.0010969595750793815	0.0007174295024015009	0.0002668951638042927	0.0004853458667639643	0.0006264778203330934	0.001275473739951849	0.0006448085187003016	0.0010290032951161265	0.0002519527333788574	0.0009275285992771387	0.0009887457126751542
CFL2	0.0004563207330647856	0.000297857157420367	9.56184885581024e-05	8.436704229097813e-05	0.00019364322361070663	2.248274722660426e-05	3.731971446541138e-05	6.907823990331963e-05	0.0012994444696232677	0.0006508360966108739	0.0001808215893106535	0.00011559065751498565	0.0004542759561445564	0.00041455469909124076	0.0002723175275605172	0.00024004087026696652	4.458745024749078e-05	0.00027539944858290255	0.0005600282456725836	0.0003717467770911753	0.000469664519187063	0.0004052665317431092
CFLAR	0.0002740485069807619	0.0008997275726869702	0.00028074716101400554	0.0012450930662453175	0.00042938083061017096	2.485154618625529e-05	0.00015462470764759928	0.00020543026039376855	6.26994005870074e-05	0.0004494404711294919	0.0011348869884386659	0.0005645639612339437	0.00033389171585440636	0.00021066071349196136	0.00015156564768403769	0.0005673968116752803	0.0003112298727501184	0.00021230438142083585	0.0002148327330360189	0.0005931900232098997	6.031313751009293e-05	0.00010544939868850634
CFP	1.5187204098765505e-06	0.0003883631434291601	2.2829428871773416e-06	4.245450782036642e-06	6.828872574260458e-05	7.430305686284555e-07	2.8638057756324997e-06	0.0004541280504781753	3.349362884819129e-07	3.998068223154405e-06	7.543146784882993e-05	0.0014042480615898967	3.088386802119203e-05	1.3346095784072531e-06	2.4392545583395986e-07	2.243257586087566e-05	5.65712207389879e-06	3.670169098768383e-05	3.568461397662759e-05	2.020506599365035e-06	5.500853035300679e-07	1.3845102557752398e-06
CH17-212P11.4	8.707162635346322e-08	5.749729581339125e-08	4.0363431708101416e-07	2.678199564343231e-07	5.182901929856598e-08	8.909450066596492e-09	7.827096304424686e-09	7.08895413481514e-08	1.1827519585949631e-07	3.994322526068572e-07	2.966918373203953e-06	4.153177712851175e-08	4.632539003068814e-06	8.787684180333599e-08	2.3798682136089155e-08	3.254083225101567e-08	5.9545442354647093e-08	2.911543788286508e-06	1.1902932328666793e-07	0.0015185376396402717	8.828838105046088e-08	1.519372858638235e-07
CH17-224D4.1	1.3813827592912276e-07	5.164289973436098e-08	4.33754188122748e-08	2.3541986138297943e-08	3.976495932533908e-08	4.946242526671085e-09	9.486910812483984e-09	1.0175686782076809e-07	1.1744457850682011e-07	9.68344829743728e-06	4.984491397408419e-08	3.9948751862084464e-08	3.2173954878089717e-06	8.746824420313715e-08	1.2073364530351682e-07	3.158123007551694e-08	1.1106344288691616e-07	6.034779431729476e-08	1.131427964651266e-07	0.00017050356836989522	9.129073674785104e-08	4.806501863185986e-08
CH17-224D4.2	9.064984141105015e-08	5.553475546093978e-08	4.563067435015e-08	4.396726538402618e-08	2.6207363390540195e-08	6.600561430758489e-09	8.564107645270269e-09	4.9856913392432034e-05	1.254043695553264e-07	1.3720633660341264e-06	6.026554899563052e-08	4.264466113568233e-08	3.585452759580221e-06	9.275834145228146e-08	3.368834455841352e-08	3.401734360863884e-08	6.570104460479342e-08	3.532911250658799e-06	8.084009550657356e-07	1.6035108274081722e-05	9.223111874234746e-08	8.398469475423553e-08
CHAF1A	2.2940648705116473e-06	0.000129681036924012	0.0009813979268074036	0.00012460231664590538	6.719140947097912e-05	0.00015704391989856958	4.2154402763117105e-05	5.750739001086913e-05	1.0520951946091373e-05	6.260392547119409e-05	7.45004290365614e-05	0.00015137920854613185	7.348658982664347e-05	9.059391595656052e-05	5.7283974456368014e-05	4.5723034418188035e-05	6.64038525428623e-05	0.00033460496342740953	3.1822386517887935e-05	2.1686764739570208e-05	1.5949362932587974e-05	0.00012056167179252952
CHCHD10	0.0006513808039017022	0.00046444369945675135	0.0003021223528776318	0.0006339961546473205	0.0007149095763452351	0.00013319472782313824	2.6479980078875087e-05	0.0006052851094864309	0.0009716881322674453	0.00022097217151895165	0.0004722359008155763	0.0004415947769302875	0.0003507071523927152	0.00035406684037297964	0.0005363054806366563	3.468599243205972e-05	0.0008875716594047844	0.0013412695843726397	5.293358117341995e-05	0.0012892686063423753	0.0009655045578256249	0.0008574076928198338
CHD7	5.1460629038047045e-05	0.0003565338265616447	5.9985108237015083e-05	5.083218638901599e-05	0.00033642177004367113	6.481403397629037e-05	0.0003973518032580614	0.0001034521046676673	2.6750543838716112e-05	0.003177945502102375	0.00046469064545817673	0.00010065547394333407	0.0001641326816752553	1.6054232219175901e-06	2.897040940297302e-05	0.00046858040150254965	6.352934724418446e-05	0.0007155851344577968	0.0002780148643068969	0.0001838973257690668	9.839585254667327e-05	0.000337320874677971
CHEK1	0.0001283859455725178	8.583959242969286e-06	0.002251287689432502	2.3797250833013095e-05	2.5608751457184553e-05	4.231712955515832e-05	2.299536754435394e-05	5.75930935156066e-05	3.607130201999098e-05	7.085318065946922e-05	7.676635141251609e-05	1.8426458154863212e-06	1.2460127436497714e-05	2.1489011487574317e-05	3.6077875847695395e-05	1.8835193031918607e-06	4.0796025132294744e-05	1.1853255273308605e-05	1.3116216905473266e-05	3.559536344255321e-05	5.305194645188749e-05	0.00016687223978806287
CHI3L1	3.0528178740496514e-07	2.901437596847245e-07	9.02743863662181e-07	7.474896506209916e-07	2.656303479398048e-07	1.0029983741333126e-06	6.682194452878321e-06	1.3346432581329282e-07	2.743748837019666e-06	0.00012943347974214703	1.7924625694831775e-07	2.6293018891010433e-06	4.3296226976963226e-06	4.009421172668226e-05	3.634101631178055e-06	1.00837077354754e-07	0.00013419764582067728	6.782121317883139e-07	1.7533011487103067e-07	6.23832818291703e-07	0.0006633797893300653	0.0008207162609323859
CHMP1B	5.0032500439556316e-05	0.0007003933424130082	0.00012133900600019842	0.00022806937340646982	0.0005935716326348484	0.00015074523980729282	0.00017568211478646845	9.64288628892973e-05	6.943148036953062e-05	0.00017943211423698813	0.0005677054286934435	0.0007093980675563216	0.00019478108151815832	8.447038999293e-05	6.0323473007883877e-05	0.0001361888280371204	0.00036347893183119595	0.0009244412067346275	7.395643478957936e-05	6.0944759752601385e-05	0.00012127663649152964	0.00020154514641035348
CHN1	0.0012139895698055625	0.00017299337196163833	8.22924412204884e-05	0.00024246636894531548	4.0635244658915326e-05	1.3035597703492385e-06	4.116865056857932e-06	3.901996024069376e-06	0.00030651537235826254	7.73056126490701e-06	0.0006746615399606526	8.639253223918786e-07	2.770291393972002e-05	0.00027905014576390386	0.0003079424786847085	0.00011343137884978205	2.3453133053408237e-06	7.976141205290332e-07	0.00014541347627528012	3.968556029576575e-06	0.00010276884131599218	1.0487076906429138e-05
CHN2	1.5172926168816048e-06	0.00017613029922358692	8.68423012434505e-06	0.0004156601207796484	0.00012863527808804065	3.450281838013325e-06	6.487272185040638e-05	0.001143746543675661	1.364930312774959e-06	4.8551246436545625e-05	7.573130915261572e-06	0.000463263742858544	2.2598469513468444e-05	0.00025128480046987534	6.818662768637296e-06	7.65582881285809e-05	0.0001189682589028962	6.988292443566024e-05	0.00010448047396494076	2.679206318134675e-06	2.117105623256066e-06	5.526865152205573e-06
CHPF	0.0001051468207151629	4.291761797503568e-05	4.828411329071969e-05	0.00010616451618261635	3.945652497350238e-05	0.00018369572353549302	0.00010709307389333844	1.3879962352802977e-05	0.00012670920114032924	0.00037369609344750643	9.816636156756431e-05	8.770417480263859e-06	0.0004738361167255789	0.00010235106310574338	0.0017231855308637023	1.2025549267491442e-06	1.6135814803419635e-05	4.062325842824066e-06	5.820400019729277e-06	0.0011281672632321715	0.0015703272074460983	0.00038350714021362364
CHRNA7	3.872356160172785e-07	1.1778595165878869e-07	8.219192437763922e-08	6.480590286628285e-08	2.1812388695252594e-07	9.29519288206393e-08	1.8348655430600047e-05	0.0009617740288376808	3.082180683122715e-06	0.002581776352599263	4.6623358684882987e-07	1.5730686300230445e-06	1.623776915948838e-05	3.7798447010573e-05	9.964471701096045e-07	0.00022338144481182098	1.4463709874235064e-07	0.0001829921966418624	1.1378877388779074e-05	3.2891392720557633e-07	0.00011511633783811703	6.950240640435368e-05
CHST1	0.0002291149867232889	2.536469594360824e-07	1.9588986106100492e-05	2.828079175287712e-07	1.8005931678999332e-07	0.00017755884618964046	0.00011070568871218711	4.759744456350745e-07	1.22666585866682e-06	2.681477963051293e-05	1.4960951943976397e-07	1.7678775066087837e-07	8.578464075981174e-06	9.84178223006893e-06	4.567905853036791e-05	0.0009594374569132924	2.849913016689243e-07	5.832055194332497e-07	8.182574674719945e-05	7.221705118354294e-07	0.00010781114542623982	1.0389458111603744e-05
CHST12	8.94372642505914e-05	0.00027512566884979606	0.00014146325702313334	0.001889787963591516	0.0003287019208073616	1.22991950775031e-05	1.5157108464336488e-05	0.00040960151818580925	6.86669591232203e-05	0.00029356827144511044	0.00012588886602316052	2.8798725907108746e-05	0.0005578721757046878	0.0002518924593459815	0.00013907525863032788	0.0003327446465846151	4.644604996428825e-05	0.00010921843932010233	0.00026882675592787564	0.000613494252320379	0.00013439820031635463	1.839701144490391e-05
CHST7	0.0002499800466466695	0.0010367583017796278	5.614146721200086e-05	0.00024495547404512763	0.00011087192979175597	1.9226672520744614e-05	6.468259925895836e-06	6.427343760151416e-05	3.302395998616703e-05	4.174993955530226e-05	0.0008243352058343589	7.839554018573835e-05	4.688520130002871e-05	6.286158895818517e-05	3.05773428408429e-05	0.0004013798607047647	8.794157474767417e-05	4.5602173486258835e-06	0.00034675601636990905	2.003073677769862e-05	2.8045582439517602e-05	1.5547184375463985e-05
CIITA	4.2688299117799033e-07	3.333338554512011e-06	6.2076112953946e-05	0.00010493816080270335	3.4625923035491724e-06	9.286547992815031e-07	1.4588938938686624e-05	0.00011665084457490593	4.87651504954556e-06	0.00010353108518756926	7.547507993876934e-05	0.0006942090694792569	1.7410517102689482e-05	1.0567428944341373e-05	5.291042839417059e-07	8.892598998500034e-05	0.0001526324631413445	0.0020916869398206472	7.47302983654663e-05	5.051266725786263e-06	4.422445726959268e-06	1.666093521635048e-05
CILP	2.132298959622858e-06	2.6785485260916175e-06	3.467515909960639e-07	5.451183255900105e-07	1.5606694887537742e-06	8.859453259901784e-07	4.476262802199926e-06	3.618656592152547e-07	5.351414074539207e-06	9.527916517981794e-06	3.385510808584513e-06	7.195794182734971e-07	4.380941390991211e-05	0.00044859619811177254	0.0009969844250008464	1.977511828954448e-06	1.0090966497955378e-06	2.8755480343534146e-06	1.5578018519590842e-06	1.4349402590596583e-06	2.075313932436984e-05	2.925572459844261e-07
CILP2	6.453004743889323e-07	1.0576295608188957e-06	2.0139908940564055e-07	8.108951021768007e-08	3.016450875747978e-07	1.4791697822147398e-06	2.521142960176803e-06	3.923682356798963e-07	2.958158120236476e-06	6.797006790293381e-06	3.728264061919617e-07	2.1916360992690898e-07	1.4292704690888058e-05	4.077191624674015e-05	0.0015852045034989715	3.2924307902248984e-07	2.998492334427283e-07	1.310025936618331e-07	1.5149048522289377e-06	4.376762774427334e-07	0.00015689113934058696	1.0092388720295276e-06
CITED2	0.00011124875163659453	0.0011408303398638964	6.205632962519303e-05	0.0005409820005297661	0.0013200272805988789	0.00039883903809823096	0.0006007279152981937	0.00017764003132469952	0.0002024742279900238	0.00014257492148317397	0.00033035475644282997	0.0003523714258335531	0.0007041830103844404	0.0002717321622185409	3.495847704471089e-05	3.732132609002292e-05	0.0002419593365630135	0.0002047384186880663	0.00013616577780339867	0.001766595640219748	0.00011748725228244439	0.00032123897108249366
