Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25
CADPS2	9.276754281017929e-05	3.699001536006108e-05	4.0306422306457534e-05	0.00019932254508603364	6.414054496417521e-07	1.1021919590348261e-06	3.4011238312814385e-05	5.743461770180147e-06	0.0001860314077930525	1.662491285969736e-06	1.704780856925936e-06	4.301317312638275e-05	0.00024598496383987367	1.6162341580638895e-06	0.00045978487469255924	7.010413537500426e-05	1.6232912685154588e-06	1.0135810953215696e-05	3.653148814919405e-05	0.0007431992562487721	0.0004836253938265145	0.00048318193876184523	2.535905196054955e-06	5.503949864760216e-07	7.621256941092724e-07
CALB2	4.64061668026261e-06	7.3442138273094315e-06	0.00018869330233428627	3.651734630238934e-07	1.8580922755973006e-07	1.0149062745767878e-06	9.244608372682706e-05	3.220571670681238e-06	1.2274052096472587e-05	0.002593392040580511	3.204062579698075e-07	0.008164084516465664	3.8161564589245245e-05	1.657128194665347e-07	2.081551429000683e-07	1.4743899612312816e-07	3.898248905898072e-06	0.0002847862197086215	3.5277671486255713e-06	8.091797099041287e-08	8.042331955948612e-07	8.490651453030296e-06	1.950010982909589e-06	5.6728236330627624e-08	2.606664929771796e-05
CALCRL	3.531929542077705e-05	1.6808473446872085e-05	5.753832965638139e-08	0.00020463952387217432	4.916045099889743e-07	1.1947570328629809e-06	1.0352871868235525e-05	1.2589327525347471e-05	2.467743615852669e-05	3.197687306055741e-07	4.887027444056002e-06	9.46033287618775e-06	1.4340216694108676e-05	2.7517615308170207e-05	1.894862407425535e-06	0.0002350950235268101	1.6318217603839003e-06	4.523345523921307e-06	2.793457497318741e-05	0.0017835656180977821	3.978279892180581e-06	0.003377604763954878	7.272684570125421e-07	2.8968561309739016e-06	4.234905475186679e-07
CALD1	3.31819464918226e-05	0.0004226180608384311	3.224280953872949e-05	0.0007353465189225972	3.761698280868586e-06	9.107007826969493e-06	0.0007389501552097499	5.7363980886293575e-05	0.0003383701550774276	1.721213266137056e-06	7.97700158727821e-06	0.0010460660560056567	0.001651947502978146	2.1209052647463977e-06	5.081947620055871e-06	0.0024416304659098387	4.057384103361983e-06	0.0005583917372860014	0.00019570453150663525	0.00010389304225100204	2.0540752302622423e-05	0.0005769060226157308	4.371688646642724e-06	3.780366341743502e-06	1.7016525816870853e-05
CALM2	0.0003240297082811594	0.0006561767659150064	0.0012719258666038513	0.0008674919954501092	0.0007995463674888015	0.0007633604109287262	0.000620896986220032	0.0001601311523700133	0.0003894877154380083	0.0002899956307373941	0.0008777760667726398	0.0011315318988636136	0.0006319464300759137	0.000689472712110728	0.00014753387949895114	0.0012021322036162019	0.0006335852667689323	0.0010957737686112523	0.0006242104573175311	0.0004038838669657707	0.0004452601133380085	0.00018605098011903465	0.000660669116768986	0.0006650296854786575	0.0019000298343598843
CALM3	0.00021214500884525478	0.0004960946971550584	0.0006006205221638083	0.0006855584215372801	0.0012520800810307264	0.0020567872561514378	0.0005324878147803247	0.00010189927706960589	0.00029587841709144413	0.0006645187386311591	0.0014705401845276356	0.0006265235715545714	0.000301238993415609	0.0002506636956240982	0.0002976652467623353	0.0003158173931296915	0.00030940314172767103	0.0003397492109797895	0.00047175693907774985	0.00022534139861818403	0.00035827604006044567	0.0001495372416684404	0.0008054547943174839	0.0007351560052484274	0.001823204685933888
CALU	0.00019092181173618883	0.0003145138325635344	0.00026042439276352525	0.00014042337716091424	0.00011658836592687294	0.0001239738194271922	0.00039800172089599073	0.00017873676551971585	0.0002649241650942713	0.00015112374967429787	0.00012341042747721076	0.0007219466497190297	0.001685303170233965	7.899430056568235e-05	0.0004845930088777095	0.00039516674587503076	0.00011459574307082221	0.0011749605182558298	0.00012646410323213786	0.00016597962530795485	8.256422734120861e-05	0.0007131372112780809	0.00019044674991164356	0.00011386425467208028	0.0001596126239746809
CAMK1	6.613696314161643e-05	0.00014638507855124772	4.4858887122245505e-05	0.0003795439552050084	0.00031306801247410476	0.000991351087577641	0.00011804897803813219	4.47688034910243e-05	3.5317054425831884e-05	0.00037220653030090034	4.6317210944835097e-05	2.069671973004006e-05	6.420125282602385e-05	0.0006323877023532987	9.640200005378574e-06	0.0003381164278835058	6.210842002474237e-06	0.00013170464080758393	3.632568405009806e-05	0.0002178206923417747	0.0003852531954180449	6.938415026525036e-05	0.0008181683369912207	3.786776233027922e-06	0.000259933847701177
CAMK1D	0.00011063025885960087	6.673909956589341e-05	2.2201364117790945e-05	5.2517916628858075e-05	0.00015752046601846814	0.0002755982568487525	4.1060713556362316e-05	0.0006828439654782414	0.00015613302821293473	7.942755473777652e-05	0.00010837581794476137	0.00015661089855711907	0.00021863360598217696	0.0003971960104536265	0.00016057984612416476	5.1687042287085205e-05	0.001080710906535387	5.326154132490046e-05	4.06811450375244e-05	0.0001786825741874054	3.4807244446710683e-06	0.0002329114795429632	0.0003056707791984081	0.0006587252719327807	4.726004772237502e-05
CAMLG	0.0003422494337428361	0.0006665827822871506	0.0008679557940922678	0.0009580922196619213	0.0005632188986055553	0.00047264990280382335	0.0009054816910065711	0.00010477832984179258	0.00023115132353268564	0.0010417139856144786	0.0012015898246318102	0.0004089471185579896	0.00035832126741297543	0.00025359480059705675	0.00014860137889627367	0.0003478573344182223	0.0004193099739495665	0.000692084024194628	0.00035897790803574026	0.0003477921418379992	0.0007968830759637058	0.00010600462701404467	0.0001678198023000732	0.0006847834447398782	0.00017304427456110716
CAP1	0.00019463968055788428	0.0005921421106904745	0.0002272361161885783	0.00023490225430577993	0.0015512537211179733	0.001187987974844873	0.0013061297358945012	0.0004451952700037509	0.0004033849691040814	0.000633782590739429	0.0008496439550071955	0.0008293372229672968	0.00041609833715483546	0.0010520268697291613	0.00016896924353204668	0.00046343891881406307	0.0007358028669841588	0.00028021674370393157	0.00041600276017561555	0.00033169359085150063	0.00037602506927214563	0.0003293797199148685	0.0008719520992599428	0.0009516305872239172	0.00048818200593814254
CAPG	3.872096203849651e-05	0.0002264088689116761	0.0005199653678573668	6.137751915957779e-05	0.0006166290841065347	0.0002128254564013332	0.00013040857447776943	0.00018577293667476624	6.608208059333265e-05	0.0019334161188453436	0.0003324788704048842	0.00019015822908841074	0.00011951802298426628	0.0007552733295597136	3.3123709727078676e-05	6.535862667078618e-06	0.0005861237877979875	0.0002602043969091028	9.643657540436834e-05	2.0735596990562044e-05	0.00011640635057119653	1.3447168385027908e-05	0.0021577542647719383	0.00014250821550376713	0.0002643784391693771
CAPZB	0.0002571578661445528	0.0006186963291838765	0.0005549397901631892	0.00040320277912542224	0.0016598578076809645	0.001566065475344658	0.0008077456150203943	0.00023443929967470467	0.0004329479415901005	0.0005131238722242415	0.001544199069030583	0.0014500028919428587	0.0007423619972541928	0.0007502182852476835	0.00014123684377409518	0.0005575146060436964	0.0006230578874237835	0.0007339285220950842	0.0005072944331914186	0.00035397501778788865	0.00018781983817461878	0.0002204665361205116	0.0009706598939374089	0.000994516653008759	0.0008522141142748296
CARD10	1.0255594133923296e-05	0.00010672482312656939	2.0130319171585143e-05	6.573317250513355e-07	1.4903928047260706e-07	2.1291856455718516e-07	6.921259682712844e-06	3.931711944460403e-06	1.2938174222654197e-05	6.735342026331637e-07	2.661296321093687e-06	6.941499577806098e-06	1.5278042155841831e-06	3.222639008981787e-07	4.782461928698467e-07	3.87415775549016e-06	2.338882438834844e-07	1.1803301276813727e-05	5.281006087898277e-05	0.0011968285543844104	0.00015552867262158543	0.0007028995896689594	1.6159395954673528e-07	4.917930027659168e-07	3.7004670616624935e-07
CARD9	5.56978011445608e-06	8.376442565349862e-06	6.689455767627805e-05	0.00010179459059145302	1.8321952666155994e-05	6.409500929294154e-05	5.088440047984477e-06	6.802334246458486e-05	9.09823393158149e-06	0.00015819004329387099	2.681650357772014e-06	1.3987934835313354e-05	6.36053391644964e-06	0.001472617033869028	4.535727930488065e-05	1.1185322534856823e-07	4.723358415503753e-06	2.3269983557838714e-06	1.986505594686605e-05	1.4766694675927283e-06	0.00010034873412223533	1.28814519939624e-07	0.0009958940790966153	5.21169749845285e-06	7.074542372720316e-05
CARHSP1	0.00016715751553419977	0.0003196168690919876	0.0004853819264099002	0.0004152910260017961	0.0005504663567990065	0.000642305938526988	8.951577183324844e-05	8.488568710163236e-05	0.00022605247795581818	0.00022543052909895778	0.00034010905073955655	0.00035367347300052643	0.0006109793903306127	0.00012201733625261113	0.00016905063239391893	0.0001791808899724856	0.0001928927522385493	0.00046765655861236155	0.0001734731049509719	0.0006668795249424875	0.00020791754650417715	0.0004946046974509954	0.00010062679939437658	0.00019294516823720187	0.0015249529387801886
CARMN	7.886616913310718e-06	1.961686575668864e-05	4.871261793937265e-08	2.217383553215768e-06	8.727878508807407e-08	1.1217320405876308e-07	9.872790542431176e-05	2.6520647224970162e-05	0.0001319222355959937	2.065472841650262e-07	9.896412223042717e-08	4.051415089634247e-05	0.00038548416341654956	7.433818041135964e-07	2.9611608169943793e-06	0.0016286270692944527	5.914196208323119e-07	1.3786017916572746e-05	2.0350445993244648e-05	2.594301804492716e-07	1.467306174163241e-05	3.1638741347705945e-05	3.530319645506097e-07	1.6122928059303376e-07	5.310552069204277e-07
CASC4	0.0006283387774601579	0.0005615909467451274	0.00023951241746544838	0.00047565740533173084	0.0002855654456652701	0.0003304730053059757	0.0005854764604009688	0.00025891399127431214	0.00032763686613179743	0.00016013739514164627	0.000302501255646348	0.0005840385565534234	0.0010667339665815234	0.00013149667938705534	0.0003105192445218563	0.00023547624005004764	0.00023453250469174236	0.0001260550634469837	0.0008392701274715364	0.00019993758178316057	0.0005692475824616849	0.00030372594483196735	0.0001945702824741602	0.0003600181662477553	0.00011678413284244016
CASC5	6.044994734111242e-06	5.201811745791929e-06	1.3311243947100593e-06	1.7687479214600899e-07	7.226199159049429e-06	3.114455830655061e-05	3.847423613478895e-06	1.1700537925207755e-06	2.080370904877782e-05	1.2070924526597082e-07	1.4556159158019e-06	3.789921947827679e-06	8.280822498818452e-07	5.532913291972363e-06	1.135150705522392e-05	6.802640939440607e-08	6.164154910948128e-05	6.062658940209076e-06	6.637219939875649e-06	1.0463558055562316e-06	4.0110165855367086e-08	6.324338755803183e-06	1.9368528683116892e-06	4.807047844224144e-07	0.0027240298222750425
CASKIN2	0.00020008845604024827	2.054457763733808e-05	7.832268602214754e-05	3.143029971397482e-05	1.1558126061572693e-05	4.26295309807756e-06	0.00010491949069546536	1.0696963727241382e-05	5.7754110457608476e-05	5.81812003019877e-07	3.0617936772614485e-06	2.312343531229999e-05	9.525915811536834e-05	2.0566947114275536e-06	5.167989911569748e-06	7.223085412988439e-05	2.1967559860058827e-06	0.00014307883975561708	0.0001379739260300994	0.0011654854752123356	0.00025649231974966824	0.0017175060929730535	2.850016244337894e-05	1.0036089861387154e-06	2.9185852326918393e-05
CASP1	0.0002318450715392828	7.82601855462417e-05	5.4920906222832855e-06	0.00016635077190585434	0.0009855381213128567	0.0011082544224336743	0.00011050670582335442	0.0001619983813725412	0.0002154009125661105	0.0012129538226872683	0.00014747319801244885	8.503154822392389e-05	1.419865930074593e-05	0.0007467417162843049	9.825929737417027e-05	2.4265873435069807e-05	0.00031236198265105486	1.9972905647591688e-05	8.040881948545575e-05	0.0001320417068200186	5.947464615019271e-06	3.2103125704452395e-05	0.0005422058166004717	0.0005652494728565216	9.719687659526244e-05
CASP10	5.788917769677937e-05	2.2682548660668544e-05	4.462132892513182e-06	3.587169703678228e-05	0.00014474726049229503	7.491604628739879e-05	9.999454050557688e-06	0.0004386751097626984	0.00029192952206358314	0.0003134137950837612	3.771330739255063e-05	2.1631041818181984e-05	5.411338861449622e-06	0.0001864011719590053	0.0009268370340578258	4.4350867938192096e-06	0.00012553570559248328	2.7438604774943087e-06	3.275229028076865e-05	0.00047608924796804786	2.1141413526493125e-06	0.0006130962283350527	0.00024520978331565857	0.00021520220616366714	3.563574136933312e-05
CASP3	0.00028804459725506604	0.00016057358880061656	0.00010938097693724558	4.5202046749182045e-05	0.0006440092111006379	0.00048270559636875987	0.0004665567248594016	0.000414414971601218	0.00026367613463662565	0.00017419781943317503	0.00018421105050947517	9.744162525748834e-05	9.146095544565469e-05	0.00010998897778335959	0.0007974561303853989	6.887628842378035e-05	0.00020781598868779838	8.608951611677185e-05	0.00013438968744594604	0.00016835820861160755	0.00013586055138148367	0.00022979166533332318	8.629760850453749e-05	0.0003040645970031619	0.0003947216900996864
CASQ2	5.645563305733958e-06	6.15063891018508e-06	7.445309702092118e-09	2.401891947556578e-07	5.426654325901836e-08	9.285240309964138e-08	2.1900962110521505e-06	5.556672135753615e-07	5.066324956715107e-05	9.899792985379463e-08	2.968898371591422e-08	3.167781869706232e-06	3.373138213191851e-07	1.2785795888703433e-07	7.132072710192006e-07	0.0011743580689653754	1.5027207211915083e-07	4.320280027059198e-07	5.655859240505379e-06	8.531253570254194e-08	3.172283769004025e-08	1.4978826357037178e-07	6.286492038043434e-08	7.624560538488367e-08	6.759079695939363e-08
CASZ1	5.551530648517655e-06	1.4993785043770913e-05	0.00040365869062952697	6.89784769747348e-07	0.0001884482044260949	2.766530633380171e-05	1.5795003491803072e-05	0.0024791068863123655	1.0610350727802143e-05	6.331558779493207e-07	3.081314935116097e-05	1.5417143004015088e-05	3.030413893156947e-07	3.4444499760866165e-05	3.002004405061598e-07	8.012299986148719e-06	5.702427006326616e-05	5.4817410273244604e-06	4.765250196214765e-06	0.00010076967009808868	0.0024018625263124704	1.716245969873853e-05	1.0251119419990573e-05	1.2465195140975993e-05	7.051097054500133e-05
CATSPER1	3.537765223882161e-06	3.7185036489972845e-06	5.913319611750012e-09	2.9221598651929526e-07	3.405288953217678e-05	4.185854720617499e-07	1.756498704708065e-06	1.0047546084024361e-06	8.805730431049597e-06	0.002849738812074065	6.01794113208598e-07	3.4082440834026784e-06	7.530969270419519e-08	0.0007898458861745894	1.832410845281629e-07	5.8538532243801455e-08	3.6339147868602595e-07	1.7517793082788558e-07	4.207377969578374e-06	6.050957779279997e-08	1.2444909103237478e-08	2.0087175300886884e-07	0.0005606321501545608	1.138607288453386e-07	7.109770194801968e-08
CAV1	0.00022963107039686292	0.00031814572867006063	6.759689767932286e-07	0.00031281154952012	3.038118393305922e-06	1.2724519365292508e-05	0.0001298172865062952	1.7810290955821984e-05	0.0004726620973087847	6.561617169609235e-07	6.766287242498947e-06	0.00022730794444214553	0.00036193273263052106	1.0454929224579246e-06	0.00024788486189208925	0.0018158666789531708	1.605630359335919e-06	0.00025861209724098444	4.098303179489449e-05	0.0021445502061396837	4.252903181622969e-06	0.0004057125188410282	1.7119776885010651e-06	4.358540991233895e-06	4.8449514906678814e-06
CAV2	3.2428033591713756e-05	6.493643741123378e-05	9.221244908985682e-06	8.967061876319349e-05	1.594274067429069e-06	6.174237569211982e-06	0.0001430295960744843	1.0526970982027706e-05	0.00032018841011449695	5.834958187733719e-07	2.617410700622713e-06	0.0005718927131965756	0.0004234478110447526	2.204413021900109e-06	7.028601976344362e-05	0.0015164829092100263	9.551411039865343e-07	0.000733896333258599	3.236527118133381e-05	0.0015663038939237595	1.0777393981697969e-05	0.0007588983280584216	1.056817154676537e-06	2.152610250050202e-06	5.489363502420019e-06
CBFA2T3	5.897987648495473e-05	1.1638798241619952e-05	8.297599379147869e-06	0.0001695826940704137	6.209516527633241e-07	5.320212039805483e-07	1.3213423699198756e-05	1.0800980817293748e-05	0.00029212969820946455	0.0005728646065108478	6.110517460911069e-07	6.653498076047981e-06	9.98473205982009e-06	0.0005991820944473147	0.00039112463127821684	0.0003612291475292295	0.0009357526432722807	8.14502618595725e-06	2.8047252271790057e-05	0.0001676861138548702	0.0005015357746742666	5.497953316080384e-05	9.442564987693913e-06	3.3819389955169754e-07	8.882404472387861e-06
CBFB	0.00016223231796175241	0.000489305064547807	5.9642035921569914e-05	0.00015276855265256017	0.0006293274345807731	0.0007049022824503481	0.0006819627596996725	0.0005884054698981345	9.471226803725585e-05	0.00023170643544290215	0.00023104083084035665	0.0002190119121223688	0.00020426120318006724	0.00017975151422433555	6.576984014827758e-05	7.467759860446677e-05	0.0002531080972403288	7.52092309994623e-05	0.00016117145423777401	0.0001077491688192822	8.112212526611984e-05	0.00024976980057545006	0.0001860440243035555	0.0003344385768286884	0.00033944795723073184
CBX3	0.0002208976075053215	0.000626733701210469	0.0006819253321737051	0.0003028039645869285	0.0010081770597025752	0.0010149178560823202	0.0005840912344865501	0.0007001569028943777	0.00022042305499780923	0.0006082956097088754	0.0009604376973584294	0.0006822310388088226	0.00026150254416279495	0.0002793263702187687	0.00022067278041504323	0.00022334199456963688	0.0005149536882527173	0.00036271914723329246	0.0002779877686407417	0.0003400583809707314	0.0002588396309874952	0.00026959890965372324	0.0002472431806381792	0.0007614162750542164	0.0011093377834185958
