Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11
ALG5	0.00017644061881583184	0.0013229921460151672	0.001031523454003036	0.0002697347372304648	0.0002521304995752871	0.0004813960113096982	0.00045325938845053315	0.00024199184554163367	0.00024393410421907902	0.00022569716384168714	0.000465049350168556
ALOX15B	8.074548532022163e-06	5.870781023986638e-06	4.947924480802612e-06	1.164090349448088e-06	1.1267459854025219e-07	0.0005725871887989342	4.714010799489188e-07	2.0443096218514256e-05	6.546640634041978e-06	6.87164647388272e-05	7.802799518685788e-05
ALOX5	9.83083054961753e-07	9.139848407357931e-05	1.611780135135632e-05	6.7783907979901414e-06	2.1932664822088555e-06	1.5359188182628714e-05	1.0876262422243599e-05	0.0010789877269417048	0.002548951655626297	1.848705295515174e-07	2.074583971989341e-05
ALS2	0.00018556237046141177	4.082680243300274e-05	4.558606815407984e-05	0.0002094936789944768	0.00011904942948604003	0.00012189721746835858	0.00010745410691015422	0.00012734219490084797	0.0004015591403003782	0.0001679021370364353	0.00020138011313974857
AMHR2	9.328628181037857e-08	3.0841638931633497e-07	3.6991557408327935e-06	5.055804663811614e-08	8.592536460128031e-08	6.2637650621866214e-09	1.8611711283256227e-08	9.295495573269363e-08	0.0012731851311400533	3.803680925784647e-08	4.279474978829967e-07
AMOTL2	0.0006978276651352644	2.3984327981452225e-06	1.4733350326423533e-05	0.0003494446282275021	3.810439920926001e-06	0.00016026805678848177	1.2222982093135215e-07	1.926081495184917e-06	5.950555987510597e-06	0.0005439883098006248	6.160751581774093e-06
ANAPC16	0.00043413069215603173	0.0006257633212953806	0.0007063226075842977	0.00036035681841894984	0.0005439359811134636	0.0009431135840713978	0.0015702105592936277	0.0003489789960440248	0.0009526551002636552	0.0002472420164849609	0.0008560025598853827
ANGPT1	0.0013814816484227777	8.157790944096632e-06	1.5062864804349374e-05	5.796318305328896e-07	7.844058927730657e-06	1.0291721991961822e-05	4.780984568242275e-07	4.382306087791221e-06	6.916193342476618e-07	9.051118104252964e-05	3.1978474908100907e-06
ANGPT2	0.0012707333080470562	4.203786829748424e-06	1.801416692615021e-05	0.0006232104497030377	4.527098553808173e-06	3.708245799316501e-07	2.379713578193332e-06	2.6249672373523936e-06	7.93041181168519e-06	2.4527967980247922e-05	3.829864363069646e-05
ANGPTL2	0.00028644141275435686	5.64712354389485e-06	7.715900574112311e-05	0.0004389272362459451	3.5837381346937036e-06	1.1869786931129056e-06	1.3150968243280658e-06	3.9047444033712964e-07	1.1011865126420162e-06	0.0013134547043591738	1.051153230946511e-05
ANKH	3.60926023859065e-05	0.00011240557068958879	0.00017872241733130068	0.00022104333038441837	7.688688492635265e-05	1.8551520042819902e-05	0.0003966409421991557	0.00037713858182542026	0.00010495549940969795	0.0008686032961122692	6.668541027465835e-05
ANKRD13A	7.405707583529875e-05	0.0002411772875348106	0.00017981587734539062	0.00014660110173281282	0.00017544951697345823	9.65161671047099e-05	0.00047012584400363266	0.00016730140487197787	0.000577135244384408	0.00018958136206492782	0.00013617551303468645
ANKRD22	1.1195969307209452e-07	2.3129814508138224e-05	4.525777058006497e-06	2.3280470884401439e-07	8.573961167712696e-06	1.206755950988736e-05	1.676484680501744e-05	0.0006428841734305024	1.5613434811712068e-07	7.353258268949503e-08	5.301953365233203e-07
ANKRD27	0.0001283457677345723	9.079551819013432e-05	0.0001164479399449192	0.00013646813749801368	8.905061258701608e-05	0.00014657889551017433	0.00035579182440415025	8.487408194923773e-05	0.00033237473689951	0.00015921791782602668	0.0002090587222483009
ANKRD28	0.00013664674770552665	0.0010271280771121383	0.000491764978505671	0.0004213486099615693	0.00020527267770376056	0.0001870220439741388	0.00023573570069856942	0.00010100752842845395	0.00032415080931968987	0.00048371052253060043	0.00012987629452254623
ANKRD29	0.00035978970117866993	3.864266545861028e-06	8.787119440967217e-06	0.0005887929000891745	7.640954322596372e-07	7.0819537540955935e-06	4.778324296239589e-07	2.9643291782122105e-05	1.3095598205836723e-06	2.037377271335572e-05	1.4034865671419539e-05
ANKRD30A	1.189468434859009e-06	3.964525490118831e-07	3.905228368239477e-06	3.1576958008372458e-06	2.4072946871456224e-06	0.0010460326448082924	7.203039785963483e-06	4.98151791816781e-07	2.5116005417658016e-06	2.000842187044327e-06	1.4476772776106372e-06
ANKRD50	0.00018857196846511215	1.9930198504880536e-06	1.0632050361891743e-05	0.00019208529556635767	5.848975433764281e-06	0.0017903028056025505	3.440457021497423e-06	3.830098285106942e-05	3.429794048770418e-07	0.00012488753418438137	7.236030796775594e-05
ANLN	1.1800957508967258e-06	8.319372682308313e-06	6.517117981275078e-06	2.4008704713196494e-06	0.002703155158087611	3.515331172820879e-06	4.406821290103835e-07	2.1637069949065335e-06	7.991806683094183e-08	1.117269903261331e-06	1.420299895471544e-07
ANO1	0.001708326512016356	3.0619846711488208e-06	2.1158255549380556e-05	3.014534286194248e-06	4.61815261587617e-06	4.8835227062227204e-05	1.9643091775378707e-07	2.3268708559953666e-07	4.357481429906329e-06	0.00032168105826713145	3.767595444514882e-06
ANP32B	0.00031648020376451313	0.00035555873182602227	0.00038266845513135195	0.0002632953692227602	0.0015735586639493704	0.00047880419879220426	0.0012484031030908227	0.00034868501825258136	0.0006942673935554922	0.00017164369637612253	0.0010184653801843524
ANP32E	0.00018229239503853023	0.00018872982764150947	0.00027187642990611494	0.00010205821308773011	0.0014821814838796854	0.0001248596963705495	0.0005442101391963661	0.00013078749179840088	0.00025298650143668056	0.00012646846880670637	0.00021014809317421168
ANPEP	9.571796545060351e-05	9.310445420851465e-06	3.21373445331119e-05	5.493370736076031e-06	1.7058855519280769e-06	0.0001862784120021388	8.09434425264044e-07	0.0008242077892646194	8.159013304975815e-07	0.0002375535696046427	1.0017362001235597e-05
ANTXR1	0.00024207586830016226	2.808498948070337e-06	2.949128429463599e-05	2.784052412607707e-06	2.805860049193143e-06	7.4442305049160495e-06	2.0724169189634267e-06	1.4358961379912216e-05	2.147227405657759e-06	0.0017621794249862432	1.3364315236685798e-05
ANTXR2	0.00020940168178640306	0.00011016261123586446	0.00012753652117680758	5.7694356655701995e-05	3.493695112410933e-05	3.927942088921554e-06	0.0003738718223758042	0.00014936598017811775	0.0003936628927476704	0.0006068166112527251	0.00040306372102349997
ANXA1	0.00031246882281266153	1.86871529876953e-05	0.00011110382183687761	0.00023369467817246914	7.913738227216527e-05	4.881308996118605e-05	0.0007908055558800697	0.0007564920815639198	0.00027711628354154527	0.00041983078699558973	0.00032668677158653736
ANXA11	0.0006086139474064112	0.0003211341390851885	0.0003973785787820816	0.00030194863211363554	0.00039901072159409523	0.0004701457219198346	0.0013126566773280501	0.000500813708640635	0.0008302522473968565	0.0004753877001348883	0.0009543559863232076
ANXA2	0.0004033342993352562	0.00015317277575377375	0.00020646954362746328	0.000813172257039696	0.0005364996031858027	0.00044216870446689427	0.00030741727096028626	0.0010697584366425872	4.883165820501745e-05	0.0007060802890919149	9.689057333162054e-05
ANXA2R	1.8497450582799502e-05	4.736871414934285e-05	0.00011767285468522459	0.00011805403482867405	8.669646922498941e-05	8.705091204319615e-06	0.0008286957745440304	2.8710655897157267e-05	0.00031121805659495294	3.884829129674472e-05	0.00019538155174814165
ANXA4	0.0003365005541127175	6.775675865355879e-05	0.00019611406605690718	0.0002522291906643659	0.00018066339544020593	0.0003709158336278051	0.0002027873561019078	0.000536325213033706	0.0005808057612739503	0.0005132195656187832	0.00010418847523396835
ANXA5	0.0007520024664700031	0.0002680514589883387	0.0003526759101077914	0.00046089792158454657	0.0007244382868520916	0.00025187540450133383	0.00043332893983460963	0.0012242392404004931	0.0001023101867758669	0.0007739071152172983	0.00011990891653113067
AOC3	0.0008168278727680445	4.064258064317983e-06	1.3074896742182318e-05	0.001164642977528274	4.1279125184701115e-07	6.685724542876414e-07	2.6491866833566746e-07	5.567748644352832e-07	4.282072723071906e-07	2.3728987798676826e-05	2.312353899469599e-06
AP1B1	0.00010857036977540702	0.00019393744878470898	6.342737469822168e-05	0.00020032848988194019	0.00032025863765738904	0.00013516162289306521	0.00024817330995574594	0.0010730782523751259	0.0003767333982978016	0.0001229529589181766	9.655652684159577e-05
AP1M2	9.533867455502332e-07	1.3873064744984731e-05	2.2441101464210078e-05	4.772396550833946e-06	9.276326454710215e-05	0.0010256970999762416	5.942722509644227e-06	5.361707167139684e-07	1.925199057950522e-06	1.2760568779413006e-06	7.303308962036681e-07
AP1S2	8.767171675572172e-05	0.0001693632802926004	0.00015264438115991652	0.00038416453753598034	0.0002256021834909916	2.8501997803687118e-05	0.00040438916767016053	0.0010161141399294138	0.0005222464096732438	0.00010870867117773741	0.00027502235025167465
AP2M1	0.0008040955290198326	0.00035267771454527974	0.0005441017565317452	0.000665159139316529	0.0009143144125118852	0.0006478208815678954	0.0007034200825728476	0.0007654005894437432	0.0005899505340494215	0.0007472540019080043	0.0005353466258384287
AP2S1	0.0003846698091365397	0.00032414161250926554	0.0004184603749308735	0.0004609155876096338	0.0013965576654300094	0.0007426121737807989	0.0005160884466022253	0.00137142778839916	0.00023823234369046986	0.00041476634214632213	0.0004604933492373675
APBB2	0.0004270558711141348	7.026850198599277e-06	2.94009532808559e-05	0.0006575376028195024	1.8681732399272732e-05	0.001080606714822352	1.408142793479783e-06	9.793199751584325e-06	2.026535184995737e-05	0.0006866725161671638	5.053716813563369e-05
APLNR	7.498348713852465e-05	2.055219056273927e-06	1.1102515600214247e-05	0.002306456444784999	8.435117138105852e-07	1.967721807716316e-08	1.8153971836909477e-07	5.222813115324243e-07	2.6064606117870426e-07	4.89590593133471e-06	1.8020214156422298e-06
APLP2	0.00030561749008484185	8.988063200376928e-05	7.821572944521904e-05	0.0010374049888923764	0.0001563195837661624	0.0007119789952412248	0.00013803642650600523	0.001101406291127205	0.0001128848671214655	0.0003740122483577579	0.0001601697294972837
APOA1BP	0.00031194870825856924	0.0008295673178508878	0.0007853932911530137	0.00011420185182942078	0.0004543514223769307	0.0016703931614756584	0.000464223645394668	0.00021861332061234862	0.00025788252241909504	0.00017216498963534832	0.0005923854187130928
APOBEC3A	8.619746694193964e-08	1.7406780443707248e-06	3.166322358083562e-06	5.2393655636251424e-08	1.0239359227171008e-07	6.936513141653222e-09	1.9479182711279464e-08	0.0006643517990596592	6.573674937726537e-08	3.466959341835718e-08	8.43436680497689e-08
APOBEC3B	3.244698518756195e-07	0.00011062510020565242	1.9132676243316382e-05	1.5796176455751265e-07	0.0010162462713196874	1.64453358593164e-05	1.8108107724401634e-06	6.413656228687614e-05	1.4485352721749223e-06	1.0599364941299427e-06	1.7141745445314882e-07
APOBEC3C	6.427515472751111e-05	0.00023510945902671665	0.0002176960406359285	3.845786068268353e-06	0.0002321267093066126	2.1051562725915574e-05	0.0007198593812063336	0.00011636694398475811	0.0003410822246223688	5.519559999811463e-05	0.00012762485130224377
APOBR	7.867904514569091e-07	1.373398208670551e-05	2.1390789697761647e-05	2.5128028369181266e-07	3.7925430660834536e-05	3.2835512229212327e-06	0.0002522625436540693	0.0007948956917971373	1.5209647244773805e-05	1.2980770236481476e-07	5.142349255038425e-05
APOC1	4.64529512100853e-05	2.9697663194383495e-05	1.8391605408396572e-05	1.5454979802598245e-06	5.700917427020613e-06	2.5182632725773146e-06	4.0423292375635356e-06	0.0013429700629785657	1.86838826721214e-06	3.30331786244642e-05	6.415753159672022e-05
APOC2	1.2584308706209413e-07	6.413873506971868e-06	4.271631951269228e-06	8.708168763860158e-08	1.2168763987574494e-06	1.1420632439751444e-08	8.892732239473844e-07	0.000618167978245765	1.2023780300296494e-06	4.175932843963892e-08	1.1246228837080707e-07
APOD	0.00026420733775012195	2.5300826109742047e-06	1.5999092283891514e-05	1.3063975529803429e-05	2.106482270392007e-06	2.18791828956455e-05	3.2935963645286392e-06	3.793795428919111e-07	2.815265816025203e-06	0.0001884970988612622	0.00027699905331246555
APOE	0.0005537144606932998	3.850804205285385e-05	2.559078529884573e-05	1.933245812324458e-06	4.996562893211376e-06	3.269056833232753e-06	2.9880286547268042e-06	0.001310813706368208	2.637359784785076e-06	0.0001300290459766984	8.829780563246459e-05
APP	0.0004460712953004986	4.3107989768031985e-05	6.880633736727759e-05	0.001451442833058536	2.8641166863963008e-05	0.0002527403994463384	3.8838377804495394e-05	9.830793715082109e-05	7.070691208355129e-05	0.0008023540722206235	0.00034571648575365543
APRT	0.0003861597506329417	0.0006291118916124105	0.0007895502494648099	0.0003025253245141357	0.000499310961458832	0.0005882144905626774	0.0016412244876846671	0.0005518167745321989	0.000674561015330255	0.00029110530158504844	0.0012854115338996053
AQP1	2.3516833607573062e-05	3.150426891807001e-06	1.3206564290157985e-05	0.0018906737677752972	1.0697261814129888e-06	1.2083166893717134e-06	1.208382172990241e-06	1.6452532918265206e-06	1.6542956018383848e-06	3.560500772437081e-05	1.1193307727808133e-05
AQP3	3.016558912349865e-05	0.0004554419429041445	0.00039246698725037277	1.2699932085524779e-05	6.53404276818037e-05	0.0004575040366034955	0.0008236587746068835	6.909523563081166e-06	2.942976789199747e-05	1.402209818479605e-05	0.0004468467377591878
AQP9	9.132658362887014e-08	9.100338502321392e-06	3.6102185276831733e-06	9.020954649940904e-08	1.1977120095707505e-07	9.379159671141224e-09	3.448983676435091e-08	0.0009105600765906274	7.72010011473867e-08	3.691927830118402e-08	9.862771577218155e-08
AR	0.00017751450650393963	5.0877133617177606e-06	3.1295530789066106e-05	6.5539484239707235e-06	4.370373972051311e-06	0.0018976005958393216	1.3671283340954687e-06	6.640374294875073e-07	3.550833525878261e-06	0.0001928362180478871	0.00030188000528141856
ARAP3	0.0001371534017380327	8.131848517223261e-06	1.6608377336524427e-05	0.0015888282796368003	2.0071593098691665e-05	3.4039528600260383e-06	6.392325303750113e-05	0.0001186186564154923	1.3893428558731102e-06	6.476001726696268e-05	8.437506767222658e-05
AREG	5.421882747214113e-07	0.0001232552749570459	0.00016003237396944314	1.3934567277829046e-06	1.3042600585322361e-05	0.0001719370047794655	0.0002541200665291399	0.00021065889450255781	0.0004154663474764675	2.1185483944918815e-07	0.0019248106982558966
ARF4	0.0005024324054829776	0.0011507198214530945	0.0011315407464280725	0.00029101892141625285	0.00033225127845071256	0.0007505294634029269	0.00042965039028786123	0.0002819033106788993	0.00024305925762746483	0.0008550889906473458	0.0004368740483187139
ARF6	0.00010331071825930849	0.00018740849918685853	0.0002672988048288971	0.00018296529015060514	0.0005010779714211822	0.0002451840846333653	0.0009297861834056675	0.0003680714580696076	0.0004641760897357017	0.00015068687207531184	0.00021602105698548257
ARFGEF3	8.116566050375695e-07	1.3765256881015375e-05	1.107414936996065e-05	8.384316606679931e-05	7.23281709724688e-06	0.0011005550622940063	2.170830157410819e-06	2.4039511572482297e-06	2.929605216195341e-07	3.606981044868007e-05	1.7213122873727116e-06
ARHGAP1	0.0008786683320067823	0.00013285348541103303	0.00015868338232394308	0.0002091243804898113	0.00020835646137129515	0.00025163686950691044	0.00039656757144257426	0.00013000630133319646	0.00019344479369465262	0.0007633823552168906	0.00025893308338709176
ARHGAP10	0.0010921235661953688	1.5619496480212547e-05	3.115106301265769e-05	4.689993875217624e-05	8.361496293218806e-05	3.459171421127394e-05	0.00017058600496966392	0.00038499338552355766	4.205546701996354e-06	0.00023668362700846046	0.00022002759214956313
ARHGAP11A	1.0363537512603216e-06	4.44008874183055e-05	1.0223012395726983e-05	3.540810894264723e-06	0.0022210043389350176	1.4518798707285896e-05	9.441160364076495e-05	1.4475711395789403e-05	9.030125511344522e-06	8.531988896720577e-06	7.410599664581241e-06
ARHGAP11B	1.4477579497906845e-05	4.9098627641797066e-05	5.463326669996604e-05	1.5624378647771664e-05	0.0014212810201570392	1.1546413588803262e-05	0.0002123979211319238	3.383269358891994e-05	0.00011758404434658587	1.2347868505457882e-05	1.1372560948075261e-05
ARHGAP17	0.0006380570703186095	5.113627776154317e-05	7.297131378436461e-05	0.0003204143140465021	0.00014046698925085366	0.0001239841803908348	0.0003581451310310513	0.00023214957036543638	0.0006783561548218131	0.00023064296692609787	0.0003216983168385923
ARHGAP18	7.486170943593606e-05	0.00019096056348644197	0.0001083454699255526	0.0005679082241840661	0.0001253034279216081	7.649043982382864e-05	0.00024350830062758178	0.0015142904594540596	0.0003839245473500341	0.00010913830192293972	0.00012847018660977483
ARHGAP21	0.00014039696543477476	7.35080466256477e-05	8.75116529641673e-05	0.000273133598966524	9.145524381892756e-05	7.856579759391025e-05	5.5085401982069016e-05	0.0002573012898210436	2.9894939871155657e-05	0.0010042921639978886	3.9822098187869415e-05
ARHGAP23	7.227018795674667e-05	1.3877940546080936e-05	0.0001391700643580407	0.001090438337996602	5.3244890295900404e-05	1.4948494936106727e-05	3.905819312421954e-07	7.773886864015367e-06	5.434163199424802e-07	0.00046764418948441744	7.205602287285728e-06
