Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27
SKIL	0.0003230295842513442	0.0007528048590756953	0.0001474079763283953	0.00010628660675138235	7.389477104879916e-05	0.00029010980506427586	0.0007497840560972691	0.00014852065942250192	0.0003931165556423366	0.00011440811067586765	0.0005168506759218872	0.00016430327377747744	6.271588790696114e-05	0.0004283248563297093	0.00033872967469505966	0.0006090538226999342	0.00020493303600233048	0.0003748108574654907	0.0001259853015653789	0.00014951238699723035	3.409493365325034e-05	0.00044576649088412523	0.00017971645866055042	0.00017419552023056895	0.0003555284929461777	0.0003581580240279436	0.00010420485341455787
SLAMF7	0.00018047093180939555	0.0005077863461337984	0.0027657714672386646	0.001270268578082323	6.526949647422953e-08	2.053305070148781e-05	1.262756541109411e-05	0.00024660391500219703	0.0003402412112336606	4.3974239360977663e-07	5.625012136079022e-07	2.2624899429501966e-05	5.51950336102891e-07	6.617297003685962e-07	0.0012560187606140971	3.218131610083219e-07	0.0014810358406975865	7.70072077216355e-08	8.617360435891896e-06	0.0016780757578089833	1.0334276794310426e-06	4.166320650256239e-06	3.478803876078018e-07	2.908593330630538e-07	9.978841262636706e-05	0.00028913983260281384	5.9896305174333975e-05
SLAMF8	8.469663043797482e-06	1.7840266082203016e-05	7.920897360236268e-07	8.717417586012743e-06	5.950935815235425e-07	1.0937412753264653e-06	1.2363772157186759e-06	3.9602364267921075e-05	5.9906600654358044e-05	0.00024782566470094025	3.4527409297879785e-05	3.0747050914214924e-05	2.4043424673436675e-06	7.479738997062668e-06	0.00019594190234784037	5.771092048689752e-08	1.1304827239655424e-05	4.804615400644252e-06	2.778199586828123e-06	2.034514864135417e-06	3.0083412639214657e-05	3.405487586860545e-05	8.611034445493715e-07	1.4656276334790164e-06	6.6472043727117125e-06	0.0010513999732211232	0.0004727125051431358
SLBP	0.0001583717530593276	0.00026244588661938906	0.00018677135813049972	0.00028675812063738704	0.00041213067015632987	0.00034612102899700403	0.0003786118468269706	0.0001310716470470652	0.0002488837926648557	0.00014577699766959995	0.00010814805136760697	0.0010721073485910892	0.00015360646648332477	0.00010125520930159837	0.0006076017743907869	0.00011515282676555216	0.00017793969891499728	0.00012371827324386686	0.00016710399358998984	0.00016539391072001308	0.0003490678209345788	9.240154031431302e-05	0.0002974394883494824	0.0004924390814267099	0.0005663451738655567	0.00021925469627603889	0.0001736579288262874
SLC11A1	3.039341891053482e-06	2.9159336918382905e-05	6.643318783972063e-07	2.9487941901606973e-06	1.8883008578995941e-06	3.076209225127968e-07	3.3949957014556276e-06	1.466789581172634e-05	1.510772335677757e-06	1.1641485571090016e-06	8.079168196672981e-07	7.005101451795781e-06	5.9772105487354565e-06	1.8481432562111877e-06	5.547512500925222e-06	2.8637477953452617e-05	3.950104598970938e-07	4.015150523173361e-08	7.057386710584979e-07	5.813228654005798e-07	1.4409729374165181e-05	3.067117722821422e-05	1.9428634345786122e-07	7.569976332888473e-06	1.250336026714649e-05	0.001617361675016582	6.195358537297579e-07
SLC11A2	8.181683369912207e-05	0.0008331367280334234	0.00013478539767675102	6.328245945041999e-05	3.8401976780733094e-05	6.057629070710391e-05	6.0510046751005575e-05	5.775093814008869e-05	0.0002136029361281544	0.00011832240124931559	0.00020770983246620744	0.00016069771663751453	8.766255632508546e-05	0.0006507649668492377	0.00013798478175885975	0.00025561207439750433	9.088098886422813e-05	9.266372944694012e-05	0.00022584224643651396	0.00017012150783557445	2.4731145458645187e-05	9.172790305456147e-05	0.0007164949201978743	0.00011543759319465607	0.00017263999325223267	0.00039080309215933084	1.2770512512361165e-05
SLC15A3	4.4827240344602615e-05	2.4939449758676346e-06	4.14217465731781e-05	1.9536153558874503e-05	4.6205013859434985e-06	7.587707659695297e-05	0.00016509271517861634	7.539540092693642e-05	7.436293344653677e-06	8.9353030489292e-05	0.0003004103200510144	2.034915496551548e-06	2.3328222596319392e-05	0.00012978093582205474	1.1767762089220923e-06	6.019490683684126e-07	0.00039314592140726745	0.00012944570335093886	0.00019475708540994674	9.685252734925598e-05	7.639239811396692e-06	0.0011163289891555905	9.092135587707162e-05	2.786989170999732e-05	3.149307588046213e-07	0.001335258362814784	6.168679101392627e-05
SLC16A3	0.00039270007982850075	0.0003461611922830343	0.00019902204803656787	7.958398055052385e-05	6.175017188070342e-05	0.00021467213809955865	8.441937097813934e-05	0.0001405821822118014	0.00013333343667909503	5.3695937822340056e-05	0.00043427306809462607	0.00036434040521271527	8.278010682261083e-06	4.343474574852735e-05	0.0004107065324205905	1.9771061943174573e-06	0.00013369350926950574	0.0001610091421753168	7.911309512564912e-05	0.000130719126900658	1.24746375149698e-05	0.00015058685676194727	0.00021690045832656324	4.5293563744053245e-05	0.00012151939881732687	0.0013041653437539935	9.60236502578482e-05
SLC16A7	3.69784829672426e-05	0.0016970603028312325	4.826591975870542e-05	3.6661007470684126e-05	1.2534363804661552e-06	8.562452421756461e-05	0.00021769027807749808	0.00010310011566616595	0.00041628058534115553	0.00011384094250388443	5.441057146526873e-05	7.437050953740254e-05	0.00010606626892695203	9.894612594507635e-05	0.00038384509389288723	2.3242271254275693e-06	4.73207765026018e-05	7.164330600062385e-05	0.0001299724681302905	3.4204487747047096e-05	9.892826346913353e-05	2.7485884857014753e-05	2.0847035102633527e-06	3.840435454094404e-07	0.0004657822719309479	1.0409992682980374e-05	0.00018623302457854152
SLC17A9	0.0002533599326852709	0.000517331704031676	0.003000478260219097	0.0003766087465919554	4.538040684565203e-06	0.0005381791270337999	0.000440926814917475	0.00017105479491874576	8.138858538586646e-05	4.221046037855558e-05	0.0003304167476017028	3.2907231798162684e-05	3.458875653450377e-05	3.8564077840419486e-05	8.815659384708852e-05	6.240020979930705e-07	2.19498724618461e-06	9.555339602229651e-06	3.517154254950583e-05	0.0014480476966127753	3.1618853881809628e-06	8.371970761800185e-05	0.00013968689017929137	1.0104483408213127e-05	1.3847966329194605e-05	0.00022322761651594192	2.6887104468187317e-05
SLC18A2	7.549315796495648e-06	5.421434707386652e-06	2.1670527416972618e-07	3.721734628925333e-06	4.697520580521086e-06	3.303713356217486e-07	6.085647896725277e-08	1.9009288735105656e-05	1.6547664927202277e-06	3.4701039908213716e-07	2.3971066909211913e-08	9.58316377364099e-08	8.048311883612769e-08	1.2097804358290887e-07	5.628574584193302e-08	6.256488660483228e-09	6.621755801461404e-06	4.659549190932921e-08	1.4555197367371875e-06	3.5190762446291046e-06	3.243768878746778e-05	2.612585774386389e-07	0.013472163118422031	2.328509083326935e-07	4.575084133762175e-08	3.0439085207945027e-07	1.6409615000156919e-06
SLC19A2	8.468927990179509e-05	0.0008544638403691351	2.136658258677926e-05	5.159125794307329e-05	2.6468052965356037e-05	1.5870702554821037e-05	4.504722892306745e-05	1.959287328645587e-05	1.1037369404220954e-05	6.58548015053384e-06	5.162949673831463e-05	2.9804908990627155e-05	6.693330760754179e-06	0.0004211987543385476	4.782200267072767e-05	0.0015181965427473187	3.3724195418471936e-06	2.175284862460103e-05	1.3336585652723443e-05	2.8705115255434066e-05	4.6538575588783715e-06	4.845499006478349e-06	1.5092797184479423e-05	0.00012299434456508607	6.484675395768136e-05	3.1248298910213634e-05	3.621570385803352e-06
SLC1A3	7.0965775194054e-06	5.522085757547757e-07	2.648384906933643e-06	5.873636837350205e-06	1.0687853091440047e-06	3.805556048064318e-07	2.536777401473955e-07	3.0402803531615064e-05	2.7608589334704448e-06	0.00040372932562604547	0.00035497438511811197	8.216060791710333e-07	4.1377458614988427e-07	0.00040814944077283144	1.7281209352404403e-07	1.5378033424440218e-07	7.731556479484425e-07	9.717371085571358e-07	3.833051323454129e-06	1.9029521354241297e-06	3.7533332033490296e-06	4.7066427214303985e-05	1.9266839501597133e-07	7.585156254208414e-06	3.711704010811445e-08	0.0008030380704440176	5.52670314846182e-07
SLC1A4	0.00048074242658913136	0.000551500532310456	0.0017258684383705258	0.0005657998844981194	8.619330401415937e-06	2.5760751668713056e-05	6.484617188107222e-05	0.0002071637281915173	0.00016619180678389966	0.00021703189122490585	0.0001605285651749	0.00044036825420334935	0.00013171708269510418	0.00012278837675694376	0.00024172954726964235	9.034631511894986e-05	0.00025269080651924014	8.02574577392079e-05	1.631881605135277e-05	0.0011344653321430087	1.2370005606499035e-05	0.0015857320977374911	8.231879473896697e-05	0.0001655950618442148	6.623562512686476e-05	0.0001947152632055804	7.224096043501049e-05
SLC24A3	7.743881724309176e-06	2.6435992594997515e-07	3.3818230349424994e-07	4.633881417248631e-06	2.2616122805629857e-05	4.0274184698319004e-07	1.168309182730809e-07	1.8713086319621652e-05	2.203396888944553e-06	0.00025845482014119625	0.0003476719430182129	7.001828805641708e-08	3.3033622457878664e-05	3.817247488768771e-05	9.50851486436477e-08	8.734224684303626e-05	3.4465392673155293e-07	2.2309582448087895e-07	1.0564807553237188e-06	2.4448318072245456e-06	1.4088280295254663e-05	5.67113545457687e-07	0.0018634378211572766	8.045750291785225e-05	2.296897072540105e-08	3.329938991214476e-08	1.0586664984657546e-06
SLC25A19	2.994578426296357e-05	0.00017308576207142323	0.0002731354325078428	0.00012508046347647905	0.00010064656817121431	2.9773174901492894e-05	0.0002912938653025776	8.681566396262497e-05	0.00015600735787302256	7.426697266055271e-05	4.0745599108049646e-05	0.0003008980129379779	7.416690641548485e-05	2.282433706568554e-05	0.0001142702458309941	8.573030208935961e-05	0.000757493544369936	6.73610920784995e-05	3.885623664245941e-05	0.0002781043585855514	9.818296530283988e-05	3.424924216233194e-05	2.0551089619402774e-05	0.00022468750830739737	0.00014118464605417103	0.0008010703604668379	9.322279220214114e-05
SLC25A5	0.00039411941543221474	0.0001572249602759257	0.0004823164490517229	0.00031498915632255375	0.0009298972436226904	0.0012159579200670123	0.0005507987225428224	0.0003410794888623059	0.0004270814824849367	0.0003752064658328891	0.00011663183249766007	0.0009329683380201459	0.0006299534579738975	8.279293251689523e-05	0.0008471982437185943	0.00023609522031620145	0.001155607751570642	0.00025732623180374503	0.00038614560617133975	0.00041647619218565524	0.0003201401559635997	0.00018956506391987205	0.0004032523720525205	0.001774137606844306	0.0007268207846209407	0.0005775284953415394	0.0019097588956356049
SLC25A6	0.0008626545313745737	0.0003408819029573351	0.0012331119505688548	0.0012080075684934855	0.002588423201814294	0.0030537480488419533	0.0015881886938586831	0.0008088003378361464	0.0010853912681341171	0.0008822164381854236	0.0005541823338717222	0.0007425683434121311	0.0011328544933348894	0.00034225679701194167	0.0011238721199333668	0.0007280691061168909	0.001489188987761736	0.00041476378100924194	0.00098265684209764	0.001010677544400096	0.0022974535822868347	0.0003263189282733947	0.0007305219769477844	0.0006013010861352086	0.001925009535625577	0.0005449535674415529	0.0030963353347033262
SLC29A1	3.361886410857551e-05	6.007830234011635e-05	0.0001774988486431539	6.909659714438021e-05	0.0007936099427752197	8.551710197934881e-05	7.337598162848735e-06	0.00015270747826434672	3.479082806734368e-05	0.0008320510969497263	5.6146480346797034e-05	0.00012600875925272703	0.0005368683487176895	0.0008145001484081149	1.4516484043269884e-05	0.0008647125796414912	0.00042909037438221276	0.0009526580106467009	0.0003114673600066453	0.00017945254512596875	0.00019446221995167434	0.0006491491221822798	0.00032161150011233985	0.00042117226985283196	1.3345118532015476e-05	0.0003262980899307877	1.5133430679270532e-05
SLC2A6	0.0002511250786483288	0.000605145760346204	0.00023610629432369024	8.6101186752785e-05	3.6666378946392797e-06	0.0004936886252835393	0.0008688885718584061	0.0001441144704585895	0.000127719045849517	6.061288877390325e-05	4.95625426992774e-05	4.25084654125385e-05	0.00010112080781254917	2.1109901354066096e-05	0.00015792464546393603	2.5009373985085404e-06	0.0013548616552725434	9.616043098503724e-05	1.334458647761494e-05	0.00016569686704315245	7.940068371681264e-07	0.0003812634095083922	0.001356937107630074	2.110974492097739e-05	4.517544584814459e-05	0.00022163704852573574	0.0005754275480285287
SLC31A1	7.389741949737072e-05	1.8811057088896632e-05	0.0002271442936034873	0.00010615090286592022	7.159697997849435e-05	0.00016297848196700215	3.232767994632013e-05	0.00010308261698810384	0.00018822909623850137	0.00017572550859767944	0.0002740188501775265	0.00011840757360914722	7.995593477971852e-05	0.00022886917577125132	0.00011012771574314684	0.0002502817951608449	0.00018780402024276555	0.0001180499602924101	3.1622803362552077e-05	0.0002254699356853962	0.00013698056864086539	0.00022518575133290142	1.2921784218633547e-05	0.0004649641050491482	8.548928599338979e-05	0.000783438968937844	7.398952584480867e-05
SLC31A2	0.00010923616355285048	0.00012327518197707832	0.00011371024447726086	0.00010333985119359568	7.516688492614776e-05	5.3476695029530674e-05	7.3487758527335245e-06	7.849685789551586e-05	0.00026705264463089406	9.553422569297254e-05	0.00020295160356909037	0.00010323154128855094	5.405845877248794e-05	0.00030168105149641633	3.5623474104795605e-05	0.00047198153333738446	9.525749192107469e-05	4.201703632134013e-05	6.543372728629038e-05	0.0001089147335733287	5.540486381505616e-05	3.602069045882672e-05	9.982876690628473e-06	8.85767221916467e-05	0.00010359281441196799	0.0009516120771877468	0.000358658900950104
SLC35G2	0.00018668115080799907	0.00014633848331868649	2.1357815057854168e-05	1.0813759217853658e-05	1.0290630598319694e-05	3.918891252396861e-06	1.8841458313545445e-06	4.274514503777027e-05	6.517479778267443e-05	0.00018033839296549559	9.203845547745004e-05	3.9759175706421956e-05	7.206934242276475e-05	0.0003609033883549273	0.00016630947357043624	3.0865330700180493e-06	1.7308982478425605e-06	0.000804948853328824	0.00038918800419196486	0.00011526602611411363	9.775958460522816e-05	0.00014049724268261343	1.3419985407381319e-06	5.388900717662182e-06	2.76098980975803e-05	1.9560307009669486e-06	7.047519375191769e-06
SLC37A2	5.249890364211751e-06	4.534269351097464e-07	3.1530064006801695e-05	7.598356205562595e-06	2.732114126047236e-06	0.00016634303028695285	9.321926336269826e-05	3.0763974791625515e-05	2.921871782746166e-06	7.520529834437184e-07	7.91487252627121e-07	1.226758467964828e-05	1.373746499666595e-06	5.9813482948811725e-06	6.423633180929755e-07	2.7927487167289655e-07	1.1434000043664128e-05	1.8253845155413728e-06	1.037811398418853e-05	1.479060301790014e-06	3.528786578499421e-07	1.4754346921108663e-05	1.4840530582205247e-07	2.6438969143782742e-05	3.943800948036369e-07	0.001552443951368332	0.00017621212464291602
SLC38A1	9.20333040994592e-05	0.001310313818976283	0.0001577594957780093	0.0001276483089895919	3.4499102184781805e-05	0.0001948419667314738	0.0006339112878777087	0.00024066366313491017	0.00042906138696707785	4.7511184675386176e-06	2.6249728762195446e-05	0.00036473237560130656	8.348303526872769e-05	0.00012362870620563626	0.0008717243326827884	0.0010680119739845395	0.0005342267104424536	5.2504630730254576e-05	7.061818905640393e-05	0.00010008847311837599	1.6573390894336626e-05	0.00016574078472331166	4.102259936189512e-06	0.00018139183521270752	0.0010889405384659767	1.3203100479586283e-06	8.622109453426674e-05
SLC38A11	2.687706182769034e-05	5.746531428485468e-07	2.060210363197257e-06	9.525802852294873e-06	1.4851883634037222e-07	4.3441464185889345e-06	0.0002184157056035474	4.3301577534293756e-05	4.491336767387111e-06	2.30751174967736e-05	1.1597666116358596e-06	1.1256432230766222e-07	0.0016005249926820397	1.6946028154052328e-06	5.353894039217266e-08	1.5856238988476434e-08	3.956193268095376e-06	1.8819213210008456e-07	2.7608843993220944e-06	3.59033333552361e-06	1.6494888086526771e-06	8.297201566165313e-05	0.0005149276694282889	3.306726625851297e-08	5.114806711503661e-08	7.140706514974227e-08	2.424855210847454e-06
SLC39A11	0.00016738624253775924	0.0003303982666693628	0.0005052221240475774	0.00018309129518456757	2.2958613044465892e-05	7.846597145544365e-05	0.00014955662481952459	0.00017129385378211737	8.431138121522963e-05	7.264508894877508e-05	0.00010057182953460142	0.00014806668332312256	0.00020008166029583663	8.985109889181331e-05	0.0001805495412554592	0.00017858952924143523	0.00012978095037396997	9.58873497438617e-05	0.000258127402048558	0.0003347676247358322	4.3635856854962185e-05	0.00025207383441738784	0.0009600248886272311	0.00011401275696698576	0.00015290675219148397	0.000284581066807732	3.7546458770520985e-05
SLC39A13	0.00021680042846128345	0.00015914982941467315	0.00010755714902188629	5.194662662688643e-05	7.394506246782839e-05	0.00012659773346967995	0.00011889527377206832	0.00016846394282765687	0.000297106133075431	0.0007841784390620887	0.0010926694376394153	0.0002141409640898928	0.00027435171068646014	0.0005551293725147843	0.0002305709640495479	0.00017059124365914613	6.701559323119e-05	0.00020563248835969716	0.00012405826419126242	0.00011983017611782998	0.0001123230904340744	0.000867831171490252	2.2696491214446723e-05	7.911099964985624e-05	0.0002532129001338035	0.0001811718102544546	0.00011908267333637923
