Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32	Topic33
ACER3	9.957668953575194e-05	0.00028951684362255037	0.00010285878670401871	0.00012056221021339297	0.0004654378572013229	0.000141446667839773	0.0010911219287663698	3.949878737330437e-05	0.0005102628492750227	7.219384860945866e-05	0.00017425185069441795	0.00033938605338335037	0.0002458852541167289	0.0001268733903998509	4.123858889215626e-05	7.565179112134501e-05	0.0002892034244723618	0.00013701165153179318	4.129527951590717e-05	0.0009793832432478666	0.00023819663329049945	0.00017558183753862977	0.00022398932196665555	0.00015806432929821312	0.0001282573794014752	4.1392766434000805e-05	0.00022497435566037893	8.654373959871009e-05	0.00016118690837174654	5.644329939968884e-05	0.00013314234092831612	0.00022738438565284014	0.00013215502258390188
ACKR1	1.3643237934957142e-06	4.272478690836579e-06	1.5931710777294938e-06	2.141049435522291e-07	5.682782557414612e-06	1.6779991085513757e-07	1.2203464621052262e-06	3.997266503574792e-06	4.612360839928442e-07	5.341701694305812e-07	1.248914287543812e-07	5.144499937159708e-06	7.063349016789289e-07	1.5498042671424628e-07	9.873025419437909e-07	8.514354021826875e-08	0.000670517620164901	3.2170046893043036e-07	1.237923697772203e-05	1.3000325452594552e-05	5.178597348276526e-06	0.004669651389122009	2.097044671245385e-07	2.0343422875157557e-06	4.001409692477864e-08	4.7517355596937705e-06	4.3739751731664e-07	3.18531215270923e-06	5.122255242895335e-05	2.746598966041347e-06	1.6978059420580394e-06	5.767197762907017e-06	8.399596481467597e-06
ACOT7	0.0004686155589297414	0.0005728910909965634	3.180440762662329e-05	0.00016153629985637963	8.178752614185214e-05	0.0007794387638568878	0.001382159418426454	7.245664164656773e-06	8.881228131940588e-05	1.187906127597671e-05	3.617385300458409e-05	0.00021916728292126209	5.181766391615383e-05	3.607156395446509e-05	9.135650907410309e-05	5.279155175230699e-06	3.361620838404633e-05	0.0006722196703776717	1.8857572285924107e-05	4.1073635657085106e-05	1.0904987902904395e-05	5.329857594915666e-05	0.00034842840977944434	1.1994415217486676e-05	0.00011441467358963564	0.0002107826730934903	0.0002601903979666531	0.0004103735846001655	0.0001015097732306458	7.0360970312322024e-06	7.23698249203153e-05	0.0002930004266090691	8.969964255811647e-06
ACP5	0.0002562732552178204	0.00043767207534983754	0.0001521587691968307	9.472138117416762e-06	4.225360680720769e-05	2.8498121537268162e-05	0.0002225208154413849	0.0022005061618983746	0.0009599237237125635	8.873204205883667e-05	2.5944436856661923e-05	7.064019882818684e-05	4.661693674279377e-05	1.1997427463938948e-05	9.817703357839491e-06	0.00028451933758333325	1.6501001027791062e-06	0.0013156107161194086	7.664794247830287e-05	1.472322219342459e-05	0.00047078030183911324	6.303886038949713e-06	0.0007135636988095939	0.0006600102060474455	4.788343721884303e-05	0.00014265472418628633	0.00023198785493150353	4.466885729925707e-05	2.9830231142113917e-05	9.440277062822133e-05	0.0001204101208713837	6.876717861814541e-07	6.599850894417614e-05
ACSL1	0.0002657068253029138	7.824038766557351e-05	0.00011337314208503813	0.00017510326870251447	1.0391043360868935e-05	0.00010357300197938457	1.0292874321748968e-05	7.005465886322781e-05	0.0006059334264136851	1.3022771781834308e-05	0.0002322057553101331	7.913850276963785e-05	0.00010442118218634278	1.6076006431831047e-05	1.8104379705619067e-05	0.0002990573411807418	1.4286759324022569e-05	0.00037972579593770206	7.83285649958998e-05	4.710159555543214e-05	5.7550678320694715e-05	2.421760882498347e-06	0.00015377227100543678	0.00014775985619053245	0.0003951696853619069	0.0010710809146985412	0.0001118320069508627	1.4598706002288964e-05	2.084680090774782e-05	7.098181231413037e-05	7.130145240807906e-05	9.892648085951805e-05	4.872062709182501e-05
ACSL3	0.00029111048206686974	0.00013598617806565017	0.0001623305433895439	0.0001560822274768725	0.00010988907160935923	0.00010355977428844199	0.0002484272699803114	0.0004984429688192904	0.00025480022304691374	0.00010830625978996977	0.0002854616323020309	0.00013060162018518895	0.00015242215886246413	0.0001477989280829206	6.724960257997736e-05	0.001966321375221014	0.00019505451200529933	0.000197953762835823	0.0002605448244139552	8.018905646167696e-05	0.0003777705423999578	8.583155431551859e-05	0.00016338619752787054	0.0002139275602530688	0.0007190489559434354	0.00012655787577386945	0.00023051133030094206	0.0001402186753693968	6.936404679436237e-05	0.0001304710458498448	0.0002549172204453498	0.00025395554257556796	0.00014842089149169624
ACSL4	0.00013808111543767154	0.00020594903617165983	0.00017674667469691485	0.0001740206644171849	8.993244409793988e-05	9.624953236198053e-05	0.0021762442775070667	2.727975333982613e-05	0.00043224255205132067	0.0001689974160399288	0.00023685730411671102	0.0002233731938758865	0.00014387309784069657	1.6632693586871028e-05	7.987803837750107e-05	4.1671154349387507e-07	0.00017287606897298247	0.0008457409567199647	0.00018253966118209064	4.295264807296917e-05	0.0001770339731592685	0.00014188951172400266	0.0002540571440476924	0.00014908460434526205	9.742192560224794e-06	8.145166066242382e-05	0.00023277834407053888	0.0005035171052441001	0.00013073880109004676	8.534821245120838e-05	0.00013668085739482194	0.00026000349316745996	0.0001585574063938111
ACTA2	2.7246562240179628e-05	4.373898718768032e-06	9.113745181821287e-05	0.00040958073805086315	7.629193987668259e-06	7.692009603488259e-06	5.046864771429682e-06	1.560896635055542e-05	3.612663249441539e-06	4.823016752197873e-06	0.0004562600515782833	2.1506129996851087e-05	0.002187845529988408	2.2328399609250482e-06	5.657197107211687e-05	1.01359285054059e-06	1.2744841342282598e-06	6.306990690063685e-05	3.0597828299505636e-05	3.274685514043085e-05	3.581502824090421e-06	2.967537056974834e-06	3.2475330954184756e-05	3.7436868751683505e-06	9.89238174042839e-07	3.061655297642574e-05	2.0837996999034658e-05	0.0048492904752492905	1.99001697183121e-05	1.2304665688134264e-05	1.337397588940803e-05	1.4625732092099497e-06	4.111244925297797e-05
ACTB	0.0017174988752231002	0.0031875884160399437	0.0004722408193629235	0.0009295671479776502	0.0020270340610295534	0.0011501896660774946	0.00036871302290819585	0.00026922652614302933	0.0013246648013591766	0.0001368436642223969	0.00044876497122459114	0.0007294539245776832	0.0007892658468335867	0.0004059361817780882	0.0005051878397352993	9.889496868709102e-05	0.00022886283113621175	0.0029227901250123978	0.0003859970311168581	0.001062474912032485	0.00020571224740706384	0.000581667001824826	0.0014469085726886988	0.0012472320813685656	0.000447212194558233	0.0007303918828256428	0.002824742579832673	0.001709882402792573	0.00021337842918001115	0.00022554039605893195	0.001447002519853413	0.0003917092690244317	0.0008075576042756438
ACTG2	1.7443868273403496e-05	7.125405545593821e-07	4.534358140517725e-06	4.56101190593472e-07	8.285319950118719e-07	1.7132386346929707e-05	1.3625932524519158e-06	8.275789582512516e-07	2.3085657829824413e-08	1.4458912289683212e-07	9.441703696211334e-06	9.467430572840385e-06	0.00030315452022477984	3.975742401962634e-06	0.00044735666597262025	1.1128267196625075e-08	7.732857199016507e-08	4.945323598803952e-05	6.577843578270404e-06	4.700733370555099e-06	1.68692864122022e-07	1.4705864259667578e-07	4.275266292097513e-06	3.838114935206249e-06	6.801077233831165e-06	3.285797674834612e-06	5.3496892178372946e-06	0.02248389460146427	2.798451987473527e-06	1.1952806744375266e-06	4.081141923961695e-06	4.4112436370369323e-08	1.4328815041153575e-06
ACTN1	6.804183794884011e-05	7.69653997849673e-05	0.0002817620406858623	0.0010832027764990926	0.00014583862503059208	9.068405051948503e-05	8.31355373520637e-06	0.00016955728642642498	0.0003557755844667554	4.207206984574441e-06	0.001485007582232356	0.0001472170843044296	0.0009019130957312882	0.0003685552510432899	0.00019891209376510233	0.0002792696177493781	0.0003804775478783995	3.175095480401069e-05	4.470327985472977e-05	0.00027490060892887414	8.890408935258165e-05	0.001863848534412682	8.515145964338444e-06	5.561629677686142e-06	0.00036053944495506585	0.00017025666602421552	7.871886737120803e-06	0.005640311166644096	8.175588300218806e-05	2.5984078092733398e-05	0.00017304744687862694	0.00016940414207056165	0.00013165771088097245
ACTR3	0.0014607745688408613	0.001075648469850421	0.00018916914996225387	0.00036274100420996547	0.0010725414613261819	0.0005544780287891626	0.0008678163285367191	0.00024037361436057836	0.0006808259058743715	0.00020748822134919465	0.0002629525843076408	0.0005719547625631094	0.0003336223016958684	0.00030332422466017306	0.00030501626315526664	0.00018875249952543527	0.0002514412044547498	0.0014763146173208952	0.000349290668964386	0.0004897337639704347	0.00011927818559342995	0.0003001959703397006	0.0010121470550075173	0.0010459506884217262	0.0003737228980753571	0.000693775131367147	0.0013973673339933157	0.0006449908250942826	0.00015375575458165258	0.0002561854780651629	0.001125816022977233	0.00030250594136305153	0.0004162061959505081
ACVRL1	6.876527550048195e-06	3.7973068174324e-06	0.00033508948399685323	0.00016686369781382382	1.390644956700271e-05	4.599288274675928e-07	5.5370101108564995e-06	8.90359569893917e-06	0.00012179828627267852	2.3047371087159263e-06	0.00026523214182816446	4.845549938181648e-06	0.00018582151096779853	5.822087700835255e-07	1.040395818563411e-05	2.9518872679545893e-07	0.0009895343100652099	4.5363429990175064e-07	1.7649670553510077e-05	4.632634954759851e-05	0.0013256216188892722	0.0005929416511207819	6.176978786243126e-07	3.5905949857806263e-07	5.411582719716534e-07	1.9667500964715146e-05	3.9828108810979757e-07	1.4043901046534302e-06	6.383442087098956e-05	4.073696800332982e-06	2.2360052298608935e-07	0.002102235099300742	9.44340445130365e-06
ACYP1	0.00017935303912963718	6.648861744906753e-05	0.00021370405738707632	3.654060128610581e-05	9.473603131482378e-05	0.0007062021759338677	0.00010864513751585037	0.00010868079698411748	4.645498120225966e-05	2.688723907340318e-05	8.947739843279123e-05	0.0002597777347546071	0.0002697939344216138	0.00026255485136061907	4.151292159804143e-05	0.0002040602412307635	0.0001167367518064566	0.00041333705303259194	0.00012933525431435555	7.400674076052383e-05	0.00030725065153092146	0.00023683968174736947	0.000320744322380051	0.0002027808513958007	0.0002322243817616254	0.0004199733375571668	0.0004117661155760288	0.0003184390952810645	0.00010863069473998621	0.00013856599980499595	0.00034125035745091736	3.5304932680446655e-05	0.00022145405819173902
ADAM12	3.5580367693910375e-05	2.9534758141380735e-05	0.00024570635287091136	0.000835020502563566	9.20041111385217e-06	7.183923116826918e-06	0.0003841990837827325	8.662955224281177e-05	7.925580575829372e-06	1.295908532483736e-06	0.002075779251754284	3.39180369337555e-05	4.689405614044517e-05	1.2042708021908766e-06	4.857330168306362e-06	3.3625274227233604e-06	8.564647373532353e-07	5.253295603324659e-05	6.147531530587003e-05	0.00016823784972075373	0.0006046269554644823	2.5048598217836116e-06	6.878728981973836e-06	3.847655989375198e-06	1.1805653912233538e-06	6.165884406073019e-05	3.935070708394051e-06	7.229514267237391e-06	5.5692202295176685e-05	5.070638508186676e-06	1.856954986578785e-05	4.773380055667076e-07	0.00016892634448595345
ADAM15	0.00019900962070096284	0.00011659822484944016	5.7559533161111176e-05	5.835488991579041e-05	0.0005579924327321351	0.00025177630595862865	1.9092358343186788e-05	0.0001406473311362788	0.00014513384667225182	5.505733861355111e-05	9.84020225587301e-05	0.00010258428665110841	6.988619861658663e-05	0.00023934702039696276	0.0001568431907799095	0.0003950822283513844	0.0019097598269581795	0.00014230504166334867	5.1414146582828835e-05	5.9550380683504045e-05	0.00013802376633975655	0.0012026050826534629	8.341027569258586e-05	2.2899181203683838e-05	0.0007606309955008328	0.0003350538609083742	6.103247869759798e-05	0.0001281033910345286	0.00025401473976671696	5.899014649912715e-05	8.389248250750825e-05	0.001725384034216404	0.00010584105621092021
ADAM19	0.00011874769552377984	0.000618940161075443	1.9482284187688492e-05	6.713489710818976e-05	5.153852544026449e-05	2.678735472727567e-05	1.2902303751616273e-05	4.093983534403378e-06	4.695316238212399e-05	0.0003765866276808083	0.0003166297683492303	1.8806944353855215e-05	8.609767246525735e-05	7.115070275176549e-07	1.949102397702518e-06	1.2714708930161578e-07	2.5108417958108475e-06	0.0007596811046823859	0.0003200543869752437	5.973583392915316e-05	2.5720502890180796e-05	2.9255552362883464e-06	0.0008283506031148136	0.0008445897256024182	1.9303610088172718e-07	5.8861158322542906e-05	9.79670076048933e-05	9.72585166891804e-06	9.060196316568181e-05	0.00038709832006134093	0.00024654529988765717	0.00013303666491992772	1.846952181949746e-05
ADAM28	6.614106041524792e-06	0.00043031683890149	1.7196608723679674e-06	1.6165990928129759e-06	0.00049765151925385	2.5028682557604043e-06	5.1942941354354843e-05	2.0864004000031855e-06	0.00039454028592444956	0.00027792772743850946	9.463756782679411e-07	2.7373140255804174e-05	1.4380982804595988e-07	3.6265075777919265e-06	5.646772933687316e-07	1.2657174011110328e-05	2.3334944216912845e-06	4.351024927018443e-06	3.513678893796168e-05	7.361896223301301e-06	7.938029966680915e-07	8.334368430951145e-07	7.356542482739314e-05	0.0025361424777656794	3.5788869467978657e-07	1.4854102118988521e-05	5.693931962014176e-05	6.582343985428452e-07	0.00010028721590060741	0.0002966177125927061	2.8748084446306166e-07	8.180698074511383e-08	1.881963908090256e-05
ADAM33	2.6199090825684834e-06	3.6249311961000785e-05	0.00019718312250915915	5.67807765037287e-05	6.150563422124833e-06	2.843496815785329e-07	3.118962297321559e-07	8.82302992977202e-06	1.3236662255167175e-07	5.4339636790246e-07	0.0006485798512585461	3.3246667499042815e-06	8.53250821819529e-05	5.448960749276921e-08	1.6815189383123652e-06	5.815347137172466e-08	4.860509648096922e-07	1.9772681980612106e-07	2.8687723897746764e-05	5.1835162594215944e-05	0.002668778644874692	3.0872774914314505e-06	2.2836070456833113e-07	3.1761723562340194e-07	5.021658111559191e-08	1.0839901733561419e-05	2.2324229576042853e-07	4.054487817484187e-06	8.965753295342438e-06	2.3064412744133733e-06	2.2358317153248208e-07	3.672954278499674e-07	1.4232479770726059e-05
ADAM8	0.0005390700534917414	0.0001274465030292049	1.4210196468411596e-06	1.1903680388059001e-06	0.000843022542539984	2.0277724615880288e-05	6.819930422352627e-05	9.652320295572281e-05	0.0006171498680487275	5.1129929488524795e-05	8.520797564415261e-06	0.0001611783663975075	1.7888100956042763e-06	3.0308649456856074e-06	1.3099527222948382e-06	0.00010758255666587502	5.4713032113795634e-06	0.0003845365426968783	0.00012746821448672563	5.896950824535452e-05	9.576257980370428e-06	2.555295623096754e-06	0.000843966321554035	0.00039278669282794	8.17559066490503e-06	0.0006568435928784311	0.0012666863622143865	4.12192184739979e-06	4.8233119741780683e-05	7.60716138756834e-05	0.00048561804578639567	8.674644504935713e-07	8.813122985884547e-05
ADAMDEC1	1.4526824543281691e-06	1.897311449283734e-06	7.0584146669716574e-06	8.721895028429572e-06	2.2960095975577133e-06	1.4603431282012025e-06	1.8076650576404063e-07	1.6029927110139397e-06	0.0006437202100642025	2.726632715166488e-07	5.618192062684102e-06	2.5085123525059316e-06	3.22354850368356e-07	6.329293000817415e-08	7.987663366293418e-07	1.647992320386038e-08	5.187041551835136e-07	9.113769010582473e-07	9.428331395611167e-06	3.67834195458272e-06	7.456217190338066e-07	2.771069205209642e-07	2.3451937636309594e-07	4.036241080029868e-06	1.236546953720108e-08	1.3530305295716971e-05	2.2441651026383624e-07	3.082332966641843e-07	3.1081633551366394e-06	1.083155325432017e-06	1.192374838865362e-07	1.8249275512971508e-07	2.013978246395709e-06
ADAMTS1	7.666861165489536e-06	2.716286928716727e-07	0.000218612898606807	4.137045380048221e-06	0.0001613890053704381	1.6851437578679906e-07	3.4078618682542583e-06	2.9238244678708725e-06	4.648780418392562e-07	4.4646952801485895e-07	3.345041477587074e-05	2.3133441118261544e-06	0.0005648263031616807	7.510840077884495e-06	3.79116636395338e-06	6.541986294905655e-06	0.0004135348426643759	1.0473090839013821e-07	8.584820534451865e-06	7.004002691246569e-05	0.000533166981767863	0.00018912598898168653	9.900546729113557e-07	1.0505947329875198e-06	3.0166279429977294e-06	4.75898377771955e-06	4.311973498261068e-06	0.00020957118249498308	1.1000462109223008e-05	1.0789075304273865e-06	7.570154707536858e-07	0.0011131576029583812	8.839216206979472e-06
ADAMTS10	0.0001017752947518602	6.948975169507321e-06	6.925492198206484e-05	7.979635120136663e-05	0.000914284260943532	1.1952074601140339e-05	0.00012742615945171565	0.0005709648248739541	1.1327230822644196e-05	3.826730790024158e-06	0.0005377654451876879	8.917175000533462e-05	0.00042314152233302593	4.105060361325741e-05	4.52214662800543e-05	1.1841909326903988e-05	8.548314508516341e-05	4.057923797518015e-05	4.740897929877974e-05	8.792341395746917e-05	0.00020787850371561944	9.008128836285323e-05	3.6909787013428286e-05	4.809170150110731e-06	2.1560648747254163e-05	4.40628245996777e-05	6.528864469146356e-05	0.00011140123388031498	2.493625652277842e-05	8.61030821397435e-06	7.001630001468584e-05	0.0004632185446098447	0.0024197089951485395
ADAMTS12	3.9920130802784115e-05	5.953990012130816e-07	0.0002963327569887042	0.00034927838714793324	1.9868671188305598e-06	2.0362238046800485e-06	4.3807247607219324e-07	5.250347385299392e-06	8.024220932156823e-08	6.607200475627906e-07	0.0019781964365392923	4.3214163270022254e-06	0.00031682560802437365	4.303346372580563e-07	5.111499831400579e-06	6.629377367062261e-06	1.174913336399186e-06	1.8042068177237525e-06	2.259044413222e-05	9.919444710249081e-05	0.0006441581062972546	1.8971895769936964e-06	5.03459546052909e-07	6.850208364994614e-07	2.3393861283693695e-06	5.789090209873393e-05	4.842995622311719e-07	1.9789956695603905e-06	8.207718565245159e-06	2.183664719268563e-06	2.903774714013707e-07	2.7690637693922326e-07	7.198351795523195e-06
ADAMTS2	9.01813546079211e-05	1.152491904576891e-06	8.840744703775272e-05	0.0011308217654004693	5.372554369387217e-06	3.465937425062293e-06	1.7965982124223956e-07	6.699207915517036e-06	2.8367742288537556e-06	1.0197608162343386e-06	0.002003162633627653	8.950801202445291e-06	0.0001682678994257003	2.4475582449667854e-06	7.611637556692585e-05	5.831397942301919e-08	3.3150644185298006e-07	5.235107437329134e-06	2.202541145379655e-05	5.0393122364766896e-05	7.276781980181113e-05	1.1894970839421148e-06	1.6921288761295727e-06	1.0946223483188078e-06	1.1024412742699496e-06	8.076653466559947e-05	6.145373276922328e-07	5.616585985990241e-05	9.604932529327925e-06	2.979195869556861e-06	4.890553668701614e-07	2.0829270397371147e-07	4.33112436439842e-05
