Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23
FOSB	0.0004589117306750268	0.0005622522439807653	3.1574370950693265e-05	0.0004952446324750781	0.00025977648328989744	0.00010679628030629829	0.000877649465110153	0.00023428925487678498	2.92265867756214e-05	0.0006132532143965364	0.0010060075437650084	0.00046306493459269404	0.0007483265944756567	0.00011307619570288807	4.27667037001811e-05	0.0005131286452524364	0.00041357497684657574	0.00044471482397057116	0.0005584004102274776	2.57998635788681e-05	1.3264664630696643e-05	0.00025264619034714997	8.90685259946622e-05
FOSL2	6.651518924627453e-05	1.4528173778671771e-05	0.000259003893006593	1.6821242752484977e-05	0.00013922662765253335	0.0003197246405761689	0.0003236025804653764	0.00020392826991155744	0.00010773279063869268	0.00031870638485997915	0.000517128559295088	8.963217987911776e-05	0.00016348929784726351	0.0003401375433895737	7.631596963619813e-05	0.0003111382538918406	0.00031770896748639643	0.000325134169543162	0.0011468218872323632	9.670451254351065e-05	0.001030285144224763	0.00019920254999306053	0.0005735004669986665
FOXA1	2.0301727090554778e-06	2.643612617703184e-07	1.0356001922673386e-07	1.1785435845013126e-06	6.14154998856975e-07	3.680382178572472e-06	0.002597958082333207	4.2277491729691974e-07	0.00035605355515144765	7.860788173275068e-06	2.234611656604102e-06	6.198370101628825e-06	1.991656517930096e-06	3.976071738520659e-08	1.9866238289978355e-06	2.5638660972049365e-08	1.2652708392124623e-07	1.775845703377854e-06	4.787764282809803e-07	1.0311153175734944e-07	3.050455177344702e-08	3.5307755297253607e-07	4.5131987462809775e-06
FOXM1	2.7131814022141043e-06	1.4318973171612015e-06	2.463945975250681e-06	2.0529401467683783e-07	2.5913018930623366e-07	1.468097110546296e-07	1.90606226624368e-06	1.7148557844848256e-06	2.2299112970358692e-05	3.387837068657973e-07	1.4812325161983608e-06	4.6016039050300606e-06	1.0828414076513582e-07	3.689017376018455e-07	5.432669695437653e-06	3.955208285333356e-06	4.796661983164086e-07	1.184500391104848e-07	2.37749372899998e-06	0.004046272486448288	3.10997762653642e-07	3.404312280963495e-07	6.712040203638026e-07
FOXP1	0.00028456852305680513	1.4083797395869624e-05	0.0001309468934778124	0.0008047414012253284	0.0002642205508891493	0.00040257585351355374	0.0011018302757292986	0.00061842828290537	5.835815318278037e-05	0.0012128024827688932	0.0004524931136984378	0.00014666796778328717	0.0010884341318160295	0.0004384995554573834	7.09460218786262e-05	0.00012534241250250489	0.000387884269002825	0.0002850781020242721	0.00019752299704123288	0.00011392634769435972	0.0006816692766733468	0.0005194496479816735	0.00038260110886767507
FOXP3	3.8368027162505314e-05	1.0040237157227239e-06	4.2498038965277374e-05	3.2950181321211858e-06	3.160689061587618e-07	2.1057940102764405e-07	7.605420648815198e-08	0.00040428011561743915	3.116542401926381e-08	7.404293569379661e-07	4.244035153533332e-06	1.398607037117472e-05	6.729556480422616e-05	5.825956961302836e-08	1.443708299575519e-07	1.1029312929622392e-07	1.2193971087981481e-05	1.1653400378008882e-07	1.124068603530759e-06	8.34263573779026e-06	1.632777468785207e-07	5.824407480758964e-07	0.004359809216111898
FOXS1	6.535202373925131e-06	2.52301629188878e-06	3.1688801982454606e-07	1.817478363363989e-07	0.0017135996604338288	0.0033849526662379503	4.38418581438782e-08	3.131438006676035e-07	6.785877815218555e-08	3.0016713026270736e-07	6.0669550293823704e-05	1.3150056474842131e-05	1.1046052605934165e-07	6.158065389172407e-06	2.9171550863793527e-07	1.1846470471255088e-07	1.7302264154750446e-07	3.768332680920139e-05	1.515872554591624e-06	1.2354331602182356e-07	2.554487218731083e-05	2.25050825974904e-06	3.980241274348373e-07
FPR1	1.993350906559499e-06	2.8995739853598934e-07	5.173062618268887e-07	1.3854970575266634e-06	1.8720442085395916e-07	8.228147407862707e-08	9.705347636668193e-09	1.4576475848571135e-07	5.65254993034614e-07	1.4793021364312153e-05	1.5173034171311883e-06	6.8259619183663744e-06	2.194643045072553e-08	1.0167018871243272e-07	1.1154454426787197e-07	0.0014415108598768711	1.152113284774714e-07	9.979471116139393e-08	4.692593620347907e-07	1.3631540696223965e-07	1.6804193592179217e-07	3.4016196082120587e-07	1.2615149103112344e-07
FPR3	2.150150976376608e-06	3.2272653243126115e-06	1.0072945997308125e-06	9.80281583906617e-07	3.493515805530478e-07	9.838091585834263e-08	1.4491484456868875e-08	1.7773807314824808e-07	4.977858338861552e-07	3.276558800280327e-06	2.7701632916432573e-06	6.883924470457714e-06	2.6068729397366042e-08	1.3173189472581726e-07	7.500077003896877e-08	0.0012742476537823677	1.591257330346707e-07	2.6207032988168066e-07	5.556627797886904e-07	1.9138164475407393e-07	4.013810666947393e-06	2.9844557047908893e-07	1.6326181366821402e-06
FRMD3	1.7761443814379163e-05	5.975053227302851e-06	3.5230523280915804e-06	1.0548085356276715e-06	0.000376353069441393	0.0008819932700134814	1.836463161453139e-05	2.9947896109661087e-06	9.759710337675642e-06	1.4407880371436477e-05	2.8855461096100044e-06	9.948216757038608e-06	1.8813864244293654e-07	9.752795449458063e-05	0.0002441065153107047	5.0587426812853664e-05	1.2989617061975878e-06	4.910051757178735e-06	9.690262231742963e-06	7.268157787621021e-05	1.2790651453542523e-06	0.00023737137962598354	2.693754481697397e-07
FRMD4A	5.2286199206719175e-05	1.2378884093777742e-05	1.1401747542549856e-05	1.5013299162092153e-05	0.0005379589856602252	0.0005772211006842554	9.792306809686124e-05	0.00011194308171980083	1.4103717148827855e-05	7.91855200077407e-05	0.0001808582164812833	0.0001247641193913296	3.379111149115488e-05	0.000662691134493798	1.7802401998778805e-05	0.0005657353322021663	7.842637569410726e-05	0.00016739887360017747	7.457351330231177e-06	3.1718562240712345e-05	9.138930181507021e-05	0.00013781635789200664	9.409272934135515e-06
FRMD4B	0.00011678638838930055	1.0289801139151677e-05	0.00013596891949418932	4.5636820686922874e-06	0.0001159851235570386	3.972945341956802e-05	0.00013312326336745173	0.0005366862751543522	2.355164360778872e-05	0.00022685123258270323	0.0005039322422817349	0.0002640712191350758	0.0001424888614565134	0.000713344372343272	9.206964023178443e-06	0.0009026553598232567	0.00022109251585789025	6.337231025099754e-05	3.911864405381493e-05	8.481526310788468e-05	9.356556802231353e-06	0.0004303865134716034	0.0007277641561813653
FRMD6	7.620915857842192e-05	1.6758303900132887e-05	1.628288191568572e-05	6.334651061479235e-06	3.644220851128921e-05	0.00037186883855611086	0.00014762805949430913	1.6933725419221446e-05	3.503859988995828e-05	3.6679587083199294e-06	0.0007995313499122858	3.6655179428635165e-05	1.0398724043625407e-05	5.103999865241349e-05	1.3841809050063603e-05	7.235258181026438e-06	4.3893501242564525e-06	0.001024267403408885	3.06050933431834e-05	3.6792464470636332e-06	0.001283573918044567	0.0003195350291207433	8.982984581962228e-05
FRY	0.0001093086539185606	3.3897815683303634e-06	1.021276693791151e-05	1.8864649973693304e-05	0.0004774817207362503	0.0007741581066511571	3.8761059840908274e-05	1.82204857992474e-05	6.63274704493233e-06	0.0001308719365624711	8.460673416266218e-05	2.1766885765828192e-05	6.827178003732115e-05	0.000781614042352885	5.274894647300243e-06	3.7167374102864414e-05	4.80178277939558e-06	1.7703174307825975e-05	0.00023630638315808028	2.015482778006117e-06	0.00040400444413535297	0.0002388660068390891	1.5880394812484155e-06
FRZB	1.0024050425272435e-05	2.427618528599851e-05	6.82379209138162e-07	6.19773516064015e-07	0.0017236960120499134	0.0011579793645069003	1.648986994950974e-06	1.2942242619828903e-06	2.3591394437971758e-06	7.946539426484378e-07	3.952144106733613e-05	1.6886970115592703e-05	1.3458692365020397e-06	2.8129586553404806e-06	3.104173447354697e-05	4.1901367353602836e-07	6.675797408206563e-07	0.001248799730092287	2.8108693186368328e-06	1.729703967612295e-06	0.0006751822074875236	2.5761824872461148e-05	6.806826604588423e-07
FSCN1	8.530408376827836e-05	3.7484919630514923e-06	8.65915080794366e-06	5.450599564937875e-05	8.932447599363513e-06	3.5138036764692515e-05	6.7589567152026575e-06	4.560547949949978e-06	5.312750727171078e-05	1.0127109817403834e-05	7.736449333606288e-05	0.00018981304310727865	7.058125447656494e-06	0.0010481401113793254	0.0006766966544091702	0.00036200572503730655	3.646502136689378e-06	0.0001283443416468799	5.605134447250748e-06	2.9243870812933892e-05	0.0004746131889987737	0.0007866728119552135	4.724506652564742e-05
FSIP1	2.105113026118488e-06	9.96232984107337e-07	4.5584906729345676e-06	4.184269073448377e-06	1.8742334759735968e-06	1.6989579307846725e-05	0.002256489358842373	2.435904934827704e-05	0.0006702867685817182	0.0001611360494280234	1.1973810387644335e-06	4.170610736764502e-06	2.0480327293626033e-05	3.8551406760234386e-06	6.981802471273113e-06	2.5005697068536392e-08	1.4182662198436446e-05	9.46341606322676e-06	2.21928007704264e-06	8.88305021362612e-06	2.6265081487508724e-06	9.046656487043947e-06	1.956758751475718e-06
FST	2.5654956061771372e-06	6.814265702814737e-07	2.844454911610228e-07	6.252547564145061e-07	3.3381293178536e-05	8.504070865456015e-05	1.283778374272515e-06	2.3428522410995356e-07	2.3600158272074623e-07	1.8195819961874804e-07	5.294009952194756e-06	9.731523277878296e-06	5.882208853336124e-08	5.9379726025099444e-08	5.23905157479021e-07	9.335898880635796e-07	1.772517066456203e-07	0.00027077674167230725	1.2105626865377417e-06	1.704013925518666e-07	0.0010381774045526981	1.9113526832370553e-06	3.192272117757966e-07
FSTL1	1.720240106806159e-05	7.436090527335182e-06	4.20542664869572e-06	4.69857923235395e-06	3.9255362935364246e-05	0.0008121245191432536	4.023811925435439e-06	2.6439511202625e-06	7.575395102321636e-06	1.8037605968856951e-06	0.00011057857773266733	3.5726909118238837e-05	2.144570089512854e-06	0.00039994955295696855	2.695574403333012e-05	1.301840256928699e-06	4.070909653819399e-06	0.0014733365969732404	1.1290680959064048e-05	7.015015398792457e-06	0.0019961039070039988	0.00023933399643283337	7.696867214690428e-06
FTH1	0.00020461469830479473	0.00015685400285292417	0.00028525947709567845	0.0003557219752110541	0.0003838565025944263	0.0001704117894405499	0.0009932246757671237	0.0002745729580055922	0.0015714704059064388	0.0011559565318748355	0.00043492947588674724	0.00033710699062794447	0.00043165305396541953	6.059593943064101e-05	0.0018670376157388091	0.0018692362355068326	0.0002688258537091315	0.00045424941345117986	0.00019555489416234195	0.00014627286873292178	0.0004921152140013874	0.0002451510226819664	0.0004387510707601905
FTL	0.00011329426342854276	0.00030133884865790606	0.00012338237138465047	0.00017657586431596428	0.00015291596355382353	4.944312240695581e-05	6.412222137441859e-05	0.00012243374658282846	0.00039469997864216566	0.0003057383291888982	0.00017283782653976232	0.00014457540237344801	0.00019938648620154709	3.2646741601638496e-05	0.00041552845505066216	0.002229079371318221	0.00016933036386035383	0.000307285925373435	0.00016882308409549296	3.563665086403489e-05	0.00027474868693389	0.00017689881497062743	0.0001494699827162549
FUCA2	0.00012781107216142118	0.0009573938441462815	0.00014760042540729046	0.00010906024544965476	0.0001491670118412003	0.0004511245933827013	0.00012875183892901987	0.00018805764557328075	0.00023259423323906958	0.0007214379729703069	0.000246444862568751	0.0004455864545889199	0.0001321130694122985	0.00035005720565095544	0.00012826771126128733	0.0007823429186828434	0.0001727755879983306	0.0007726009353064001	0.00031736752134747803	0.00012180407793493941	0.0003849422500934452	0.00019915745360776782	0.00041369532118551433
FUOM	0.00019629448070190847	0.0005658845766447484	0.0008877653162926435	0.0004695765092037618	8.31914076115936e-05	7.412455306621268e-05	7.173536687332671e-06	0.0003173259028699249	3.390724305063486e-05	0.0005069135222584009	0.00011665769852697849	0.0002045308647211641	0.00024162023328244686	2.628610673127696e-05	0.00021832092897966504	0.0007030591950751841	0.00042248686077073216	0.00019909007824026048	0.00020341646450106055	0.00015504036855418235	0.0001276155817322433	6.254522304516286e-05	0.0004611313052009791
FUS	0.0005429986631497741	0.0001322210009675473	0.0007655507652089	0.0010270411148667336	0.00031622222741134465	0.0006022228626534343	0.0008161308360286057	0.0013823357876390219	0.00023849228455219418	0.00043309052125550807	0.0010226117447018623	0.0003618562186602503	0.0014957202365621924	0.0004699385608546436	0.0002549195778556168	0.0003156136372126639	0.0012562461197376251	0.0006698989891447127	0.001040570787154138	0.000582000648137182	0.0005018021329306066	0.00029238188290037215	0.0009200610220432281
FXYD1	6.774025678168982e-05	6.283319635258522e-06	1.4471489521383774e-05	8.184462058125064e-05	0.0016316581750288606	0.000242112873820588	1.4754324183741119e-05	0.0002650791429914534	1.8333643311052583e-05	0.000263500987784937	0.0001380891480948776	0.00011242391337873414	0.0003358134999871254	1.817303018469829e-05	1.94668464246206e-05	2.9237089620437473e-06	8.299286128021777e-05	0.0026772343553602695	7.785012712702155e-05	7.017308234935626e-06	2.599776598799508e-05	3.088493394898251e-05	7.749901851639152e-05
FXYD3	3.0704579785378883e-06	4.125232408114243e-06	6.077831130824052e-06	5.4777756304247305e-06	3.84035183742526e-06	7.046136488497723e-06	0.0015341776888817549	6.71093175697024e-06	0.001639513298869133	9.809349649003707e-06	4.322643235354917e-06	5.987255462969188e-06	4.751223514176672e-06	4.848707249038853e-07	0.0002497938694432378	1.1935873089896631e-06	8.979754966276232e-06	1.057235749613028e-06	3.1925296752888244e-06	7.446527433785377e-06	1.2042441994708497e-06	5.239573965809541e-07	9.914952897815965e-06
FXYD6	5.324921221472323e-05	4.6527038648491725e-06	3.1105719244806096e-06	1.517353780400299e-06	0.0009544502245262265	0.0008797341724857688	1.6556137779843993e-05	1.35980474169628e-06	3.3429721952416e-05	5.549018624151358e-06	8.084106957539916e-05	4.3773117795353755e-05	1.0542979680394637e-06	0.000614189775660634	0.00046417221892625093	0.00017038118676282465	1.2587535138663952e-06	0.000881235406268388	3.4169299851782853e-06	1.8668604752747342e-05	0.0004753897665068507	0.000905642460566014	1.5608307876391336e-05
FZD1	4.920882929582149e-05	2.17422916648502e-06	6.7820474214386195e-06	7.141916739783483e-06	7.10617532604374e-05	8.741291094338521e-05	0.00011423978867242113	1.0810050525833503e-06	5.033052366343327e-05	0.0003353479551151395	4.8395620979135856e-05	7.26578728063032e-05	8.567956797378429e-07	1.8467713744030334e-05	3.352692147018388e-05	0.00013452331768348813	1.380238131787337e-06	0.0003007240011356771	2.3447302737622522e-05	3.8129041968204547e-06	0.0013761662412434816	7.259452104335651e-05	1.0727651897468604e-05
FZD4	1.8694670870900154e-05	6.085721906856634e-06	1.856517428677762e-06	7.300138236132625e-07	0.0003114940773230046	0.00042468641186133027	3.985757575719617e-05	7.009427349657926e-07	8.808107850200031e-06	9.077479035113356e-07	5.473793498822488e-05	3.582437420845963e-05	2.106410420310567e-06	0.001955099171027541	3.914611170330318e-06	5.130720523993659e-07	8.323128781739797e-07	0.0005805466789752245	2.9262093903525965e-06	2.089028612317634e-06	9.693607717053965e-05	0.00036449325853027403	8.025826332413999e-07
FZD6	5.044133649789728e-05	0.00016871285333763808	0.00021083631145302206	4.362400432000868e-05	7.031292625470087e-05	2.6412237275508232e-05	6.053506149328314e-05	0.00016187134315259755	9.395441884407774e-05	4.411703230289277e-06	4.916468242299743e-05	8.89166840352118e-05	6.813494837842882e-05	0.0006341643747873604	0.00010164561535930261	9.76330056801089e-07	2.6798074031830765e-05	2.4560267775086686e-05	0.00013027976092416793	0.0001926224649650976	0.00029168068431317806	0.00017905651475302875	0.00020490551833063364
G0S2	5.651313585985918e-06	0.00024259116617031395	1.9443841665633954e-05	3.4715394576778635e-06	5.670426253345795e-05	0.0002409429580438882	1.0883061918320891e-07	7.43836744732107e-06	5.938678441452794e-06	1.7762818970368244e-05	2.3577358660986647e-06	2.827233765856363e-05	9.93570029095281e-06	1.7102702258853242e-05	1.2644844900933094e-05	0.0008514304063282907	8.743588182369422e-07	1.8896456822403707e-05	1.4013181726113544e-06	1.1007098692061845e-05	5.086449164082296e-06	5.039549068897031e-05	3.995777296950109e-05
GAA	4.255947351339273e-05	0.000223996423301287	0.00013654318172484636	7.910365820862353e-05	8.450636232737452e-05	0.00028362355078570545	0.00021036549878772348	0.0003480187151581049	0.0001405549846822396	0.0001022323194774799	0.0001129787415266037	0.00012207819963805377	0.00011529133189469576	0.00020283444609958678	0.00015323997649829835	0.0009831490460783243	0.0001477798941778019	0.00036035507218912244	0.00013265464804135263	6.489097722806036e-05	0.0005598500720225275	0.0001294548565056175	0.00017280261090490967
GABARAP	0.001258350908756256	0.001175771583802998	0.0012955954298377037	0.0011416398920118809	0.0010488841217011213	0.00034884249907918274	0.00151175691280514	0.001105180592276156	0.001670022145844996	0.0012345713330432773	0.001092844526283443	0.0009318870725110173	0.0011717936722561717	0.000337865756591782	0.00260231364518404	0.0018001628341153264	0.0011783691588789225	0.0011282884515821934	0.0008472581394016743	0.0004876128805335611	0.0007306361803784966	0.0011995387030765414	0.001546050189062953
